GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001EA,B08124_001MA,B08124_002MA,B08124_002EA,B08124_003EA,B08124_003MA,B08124_004MA,B08124_004EA,B08124_005MA,B08124_005EA,B08124_006EA,B08124_006MA,B08124_007MA,B08124_007EA,B08124_008MA,B08124_008EA,B08124_009EA,B08124_009MA,B08124_010MA,B08124_010EA,B08124_011EA,B08124_011MA,B08124_012EA,B08124_012MA,B08124_013MA,B08124_013EA,B08124_014MA,B08124_014EA,B08124_015EA,B08124_015MA,B08124_016EA,B08124_016MA,B08124_017EA,B08124_017MA,B08124_018MA,B08124_018EA,B08124_019EA,B08124_019MA,B08124_020EA,B08124_020MA,B08124_021MA,B08124_021EA,B08124_022EA,B08124_022MA,B08124_023EA,B08124_023MA,B08124_024MA,B08124_024EA,B08124_025MA,B08124_025EA,B08124_026EA,B08124_026MA,B08124_027EA,B08124_027MA,B08124_028EA,B08124_028MA,B08124_029MA,B08124_029EA,B08124_030MA,B08124_030EA,B08124_031EA,B08124_031MA,B08124_032EA,B08124_032MA,B08124_033EA,B08124_033MA,B08124_034EA,B08124_034MA,B08124_035EA,B08124_035MA,B08124_036EA,B08124_036MA,B08124_037MA,B08124_037EA,B08124_038EA,B08124_038MA,B08124_039EA,B08124_039MA,B08124_040MA,B08124_040EA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044EA,B08124_044MA,B08124_045EA,B08124_045MA,B08124_046MA,B08124_046EA,B08124_047MA,B08124_047EA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,state
0400000US13,4118024,22215,1450860,19281,680691,16498,1036683,17192,393928,12178,523704,14130,32158,2955,3267029,22798,1188945,18018,509700,14270,849523,15369,277925,9530,420407,13213,20529,4602,424278,14152,112469,7505,89142,6613,82887,5147,76314,5925,62214,4677,1252,599,93624,7121,25390,2627,27391,3273,21020,3061,7616,2242,11920,1968,287,479,60545,5297,16971,2407,14471,2591,15815,2173,6187,1876,6146,1800,955,670,73659,6173,14485,2028,16248,3036,11662,2495,14120,2440,15777,2211,1367,780,198889,8662,92600,5307,23739,2936,55776,4027,11766,2036,7240,1576,7768,2484,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,210950,8204,141126,6698,167131,6360,65940,5058,51886,3214,20262,3926,437687,8611,143729,6054,90666,5100,108496,5509,47431,3959,35731,2819,11634,2022,90538,5487,29332,2863,17786,2020,25489,3087,9810,1884,5961,1158,2160,1511,43534,4212,8485,1614,14738,2393,14161,2124,1903,698,3535,1111,712,564,29641,3662,9742,2143,7026,1367,7993,1749,679,363,2490,1045,1711,1643,22237,3125,5899,1192,6483,1789,3647,1396,3180,1501,2004,799,1024,520,33658,4890,13763,1864,4427,988,7345,1489,2937,1350,2165,780,3021,3847,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,224742,6423,119232,5139,163337,6286,81288,4089,80183,4659,1110,851,520863,9021,176042,6472,88327,4518,133490,5606,59764,3701,62702,3940,538,392,66471,3893,19068,2105,10069,1596,14434,1933,12808,1739,9762,1773,330,448,5410,1206,1946,548,1410,781,582,334,952,431,520,293,0,267,21488,2785,5247,1068,6342,1396,4477,1212,3288,1091,1892,719,242,439,15403,2118,5217,1185,4170,1105,2398,867,1235,434,2383,864,0,267,40257,3944,17222,2036,8914,1826,7956,2009,3241,927,2924,1047,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,2089835,19120,1004901,17967,1475813,18442,434534,9809,782631,15369,4945,1701,4273034,23657,1521778,16963,694501,16601,1108580,16337,345444,8575,600605,12719,2126,698,502443,11652,136867,5956,101287,6044,112474,5625,51183,3483,100545,5133,87,125,494684,12316,222648,7291,97726,6694,125466,5746,12630,2152,36214,3456,0,267,178901,8180,61210,4237,50594,4076,43868,3679,6013,1446,15018,2183,2198,1267,94390,6290,32368,2779,19468,2517,17938,2483,6683,1451,17399,2335,534,408,249207,7603,114964,5353,41325,3283,67487,3964,12581,1877,12850,1979,0,267,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,918121,12937,488697,10567,693886,12316,242830,7192,500043,10348,1629,622,2385577,17869,782774,12595,392435,9583,594165,11409,198532,6364,416536,9566,1135,497,242733,7832,61599,3537,43741,3406,51129,3798,28586,2886,57365,4060,313,356,27693,2999,8138,1476,8178,1420,5451,1300,1636,684,4290,1110,0,267,62196,4216,18807,2042,19718,2436,13891,1899,3764,1229,5929,1248,87,107,33381,3171,7138,1199,8694,1793,3533,754,2975,695,10977,1534,64,107,93626,4782,39665,3395,15931,1803,25717,2902,7337,1563,4946,1229,30,50,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,508718,10048,251024,7437,366080,8331,144345,4568,242844,6773,694,335,1200762,9698,407713,8370,188294,6078,304983,8181,111844,4011,187459,6456,469,267,146859,6254,38112,2934,24256,2619,30194,2293,20191,1966,34023,3365,83,128,16649,2474,5120,1093,4327,1042,3715,1033,607,442,2880,951,0,228,54328,3932,18590,2449,14803,2199,10104,1642,3969,917,6760,1415,102,119,21943,2760,6148,1347,3365,938,2649,843,3067,983,6674,1370,40,84,73164,4712,33035,2746,15979,1783,14435,1676,4667,1164,5048,1069,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,481352,8539,236375,7719,330848,7619,130440,4928,171909,7191,7990,1284,1116031,10471,400664,7903,184489,6873,277812,7332,104078,4742,142584,6093,6404,1310,124333,7026,36554,3023,24439,2715,25866,2552,17560,2271,19101,2770,813,345,7098,1824,1685,802,2364,1047,1921,825,222,190,906,458,0,248,35048,3196,10532,1695,9277,1799,7812,1502,3465,1134,3493,854,469,477,16518,1899,3793,753,4057,1061,3009,867,1850,525,3505,961,304,299,59886,4477,28124,2718,11749,1572,14428,1968,3265,841,2320,649,0,248,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,579094,12199,298449,9511,435231,8855,183536,6371,287528,9159,19539,3802,1482669,16578,485591,10894,238691,8541,372479,8433,141910,5294,239286,8302,4712,1525,186526,8284,52874,4049,33318,3489,35927,3021,32175,3731,31715,3219,517,428,19654,2766,4614,1167,6568,1428,3654,785,1350,651,3345,1038,123,171,31407,2884,8343,1546,9344,1547,7643,1304,2415,843,3628,844,34,60,17199,2433,4738,1306,3167,999,2423,896,1628,650,5141,1256,102,119,65922,4936,22934,2277,7361,1554,13105,1606,4058,1363,4413,1512,14051,3787,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,604926,13179,359519,8882,480447,10799,235654,7739,241000,8372,10632,1524,1578167,15029,517431,12466,269327,8388,411009,10092,181233,6948,192338,7373,6829,1206,206556,9173,49790,3955,47153,3791,39629,3771,37538,3823,30213,3769,2233,1389,27806,3374,3454,1048,13496,2673,5378,1495,1884,745,3535,986,59,104,38366,3948,9071,1639,12170,2188,9719,1988,2773,728,3407,951,1226,1250,39174,3406,8121,1220,9823,1739,4576,1105,7396,1505,8973,1722,285,213,42109,3455,17059,1891,7550,1662,10136,1967,4830,1308,2534,968,0,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,225893,6779,110075,4850,148540,4995,67837,4045,74026,3315,1217,742,504971,6849,182146,6232,87706,4452,123051,4959,51636,3283,59946,2947,486,282,55677,3747,18558,2413,9005,1385,10778,1302,10033,1508,7217,1263,86,117,3067,875,1008,429,571,354,820,455,189,178,208,165,271,408,21874,2033,7853,1264,4529,972,6073,1192,1601,671,1767,686,51,85,9653,1609,2786,723,2430,782,1645,559,881,391,1588,686,323,521,32346,2471,13542,1516,5834,1185,6173,1290,3497,904,3300,858,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,1253877,15159,470607,12556,663837,14098,227274,9195,218301,7124,14050,2260,2079711,18858,947715,12191,309919,9863,486753,12869,164475,7959,162612,6160,8237,1576,304131,11171,102919,6465,65614,5058,66362,4757,41212,3361,27271,3843,753,566,245628,9404,104560,4970,54091,5076,61664,4214,10706,2181,14031,2091,576,356,64917,4602,22897,2806,17938,2357,14943,1930,2506,793,5011,1163,1622,497,30924,3085,10918,1423,5885,1387,6853,1176,2890,1134,4057,978,321,259,122635,5991,64868,4628,17160,2456,27262,2812,5485,1162,5319,1492,2541,532,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,1369841,15846,542903,12852,743965,12565,215833,7397,276561,8744,2443,1211,2294910,16547,994130,14045,369818,10670,553271,11230,165762,6381,210420,7394,1509,560,246522,9029,81260,5140,53481,4324,50525,4121,26535,2847,34623,3760,98,120,285330,9451,141108,6622,57167,4904,64590,4188,9058,1909,12792,2682,615,948,147318,6450,62851,4056,33981,3628,34950,2930,5618,1948,9918,1833,0,285,44034,3888,18125,2365,10527,1830,8666,1686,2522,799,3973,1126,221,230,133432,5258,72367,3722,17929,2753,31963,2512,6338,1500,4835,1219,0,285,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
