GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009EA,B17012_009MA,B17012_010EA,B17012_010MA,B17012_011MA,B17012_011EA,B17012_012MA,B17012_012EA,B17012_013MA,B17012_013EA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017MA,B17012_017EA,B17012_018MA,B17012_018EA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027MA,B17012_027EA,B17012_028MA,B17012_028EA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US37,2441916,18415,324800,8659,110888,5682,38501,2855,42006,3474,26168,3098,4213,1374,213912,7895,36661,3916,9356,1474,20959,3060,5638,1454,708,404,177251,7028,22293,2515,111977,5997,37410,3484,5571,1321,2117116,17310,1659975,16719,982415,13331,555637,11089,114860,5652,7063,1633,457141,11005,123091,6485,57921,4097,58439,4553,6080,1354,651,497,334050,9501,140195,5837,171942,6985,20615,3102,1298,721,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,5312,880,2500,526,1094,458,1611,565,107,99,8100,1030,775,331,179,159,474,241,84,107,38,67,7325,1066,214,177,5344,1018,1310,505,457,278,158533,3487,134965,3356,82480,2737,39032,1916,12501,1116,952,409,23568,2119,8071,1388,3648,816,4172,999,233,143,18,32,15497,1713,6389,1091,8004,1237,1104,428,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,107544,5619,41760,3386,35193,3178,23672,2856,6919,1240,240352,8227,36923,3046,8563,1616,22933,2288,4752,1242,675,381,203429,7663,23296,2208,124881,6512,48266,3142,6986,1449,2612211,17603,2061459,16504,1240372,12215,647788,10014,160426,5519,12873,1764,550752,11055,159207,6198,75437,3744,74628,4372,8637,1691,505,369,391545,10237,172089,5300,194018,7501,23760,2450,1678,699,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,44971,3264,15638,1759,16845,2075,11153,1541,1335,472,76124,4041,12493,1860,2420,676,7118,1569,2732,1118,223,207,63631,4053,5492,1013,40789,3088,15631,2068,1719,681,833527,7790,664285,8535,397850,6858,208999,5540,54395,3910,3041,820,169242,6007,50362,3601,22459,2393,24178,2428,3500,936,225,199,118880,4749,49257,2916,61035,4023,8269,1603,319,164,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,43339,3584,16363,2216,16883,2135,8498,1529,1595,683,62839,4260,10830,1951,2460,888,6394,1642,1331,560,645,531,52009,3873,5278,1017,35334,3242,9387,1726,2010,833,857184,9455,689756,9679,415980,7986,216036,7223,53800,3138,3940,852,167428,6242,55142,3172,25471,2367,25577,2307,4052,1184,42,72,112286,5471,47776,2857,57194,4640,6989,1555,327,370,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,91066,4438,37406,3074,32344,2428,16810,1905,4506,1049,207382,7342,32250,2950,8346,1404,18050,2170,4817,1106,1037,595,175132,6692,24335,2567,107494,5440,39166,3398,4137,961,2899262,16763,2290028,15292,1400677,13944,718387,10756,158477,5390,12487,1563,609234,11097,182832,6644,94467,4423,80851,4707,6655,1481,859,500,426402,8857,194062,6424,204510,7280,27001,2352,829,496,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,6499,1530,2232,828,2663,952,1123,725,481,370,16079,1779,2370,767,896,531,1221,567,253,213,0,291,13709,1743,1510,611,8152,1326,3872,951,175,217,223450,5671,167349,5095,96791,4119,58575,3581,11608,1792,375,288,56101,3817,15155,2029,8942,1626,5225,1185,988,467,0,291,40946,3042,17929,2128,20232,2437,2322,818,463,479,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,49517,3536,20583,2302,18516,2476,8465,1672,1953,797,113554,6092,14750,2479,3892,993,8799,1908,1825,797,234,264,98804,5185,15229,1835,59480,4372,21335,2785,2760,966,1017616,11559,777870,10562,476006,7726,247895,8562,51230,3666,2739,762,239746,6946,62312,3991,33703,3242,25048,3161,3168,1085,393,394,177434,6033,75766,4355,89329,4873,12076,1832,263,249,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,6591,1164,2876,692,2033,670,1416,576,266,168,12194,1521,1648,514,318,246,869,405,446,304,15,26,10546,1480,1340,486,5557,1185,3188,812,461,266,185244,4587,154943,4315,93689,3132,45089,2628,14494,1611,1671,643,30301,2624,10878,1765,4581,957,5835,1353,427,244,35,45,19423,1859,6002,1153,11607,1597,1623,599,191,245,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,81438,4309,31824,2731,30443,2659,16239,1814,2932,827,138526,6083,21967,2899,6018,1280,13353,2055,2029,742,567,492,116559,5263,17077,1982,70885,4433,24945,2648,3652,1040,1424932,12746,1113968,11556,684522,9131,356247,8015,67598,4540,5601,1224,310964,8369,84649,4228,40779,2973,39870,3249,3952,1104,48,82,226315,7206,98466,4294,113551,5371,13328,2338,970,542,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,347202,8571,92771,5096,129334,6857,105646,4893,19451,2276,496286,13306,74314,5458,19367,2932,37545,4321,14037,2111,3365,940,421972,11096,45562,3492,229995,9252,129289,6531,17126,2574,5248102,25201,4039794,25324,2118723,18802,1506003,18647,387924,10675,27144,2913,1208308,15890,362413,9241,167187,5967,167646,6868,25300,2433,2280,784,845895,13515,326246,8706,441164,10481,73687,4844,4798,1260,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,33971,2355,8248,1244,11292,1535,10417,1730,4014,1074,30715,2759,6627,1595,2074,799,2640,898,1913,883,0,267,24088,2318,2415,682,14239,1940,6459,1388,975,487,601278,7720,509241,6921,236814,5192,172523,5521,86048,3781,13856,1616,92037,4291,30631,2856,14198,2228,12957,1725,3222,996,254,225,61406,3584,25453,2509,29792,2788,4955,1147,1206,634,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,5129,1072,2576,744,1273,428,1218,541,62,62,8243,1197,1040,432,450,304,372,183,218,234,0,211,7203,1238,785,500,4805,945,1561,657,52,60,146474,3232,120549,3036,75896,2369,37179,1952,6788,1260,686,354,25925,1962,9847,1447,3950,951,5536,1091,333,221,28,44,16078,1650,6663,1295,8475,1125,910,443,30,57,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,52905,3819,22259,2376,21096,2590,8594,1516,956,449,103068,4507,15355,2033,3702,1228,9253,1501,2195,702,205,253,87713,3884,12030,1799,54874,3603,17803,2560,3006,1112,1857547,16257,1464722,15969,834774,12225,513122,9836,108392,4827,8434,1579,392825,9868,108918,5671,50625,3351,51135,4090,6929,1732,229,244,283907,7516,119050,5581,145753,5779,17585,2576,1519,549,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,60027,4709,17717,2119,23171,2774,16121,2556,3018,1221,94305,5228,16009,2341,3328,824,8214,1716,4048,1287,419,357,78296,4854,10640,1871,48857,4444,16608,2340,2191,813,1527054,12282,1237213,12116,717262,8469,416526,8873,93891,4652,9534,1351,289841,8590,98178,5587,45680,3965,46670,3999,5460,1315,368,268,191663,6491,74676,4072,103549,5556,11971,1821,1467,755,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,26344,2518,11225,1480,9890,1726,4789,1140,440,400,37866,3136,7298,1255,1912,575,4740,1122,646,414,0,269,30568,2923,5431,1125,19764,2238,5065,1193,308,356,421442,6718,345957,6645,226366,6187,100427,4724,17967,2100,1197,611,75485,3689,21217,2213,10554,1367,9587,1514,1057,473,19,35,54268,3147,27755,2208,24462,2360,2051,604,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,43089,2733,16077,1760,13515,1670,10376,1649,3121,780,89761,4331,17013,2571,3342,899,9960,1929,3010,964,701,496,72748,3884,6309,1128,45791,3461,17233,2377,3415,932,1320482,10582,1082225,11673,654956,8408,337425,5953,83464,3983,6380,1030,238257,6171,79224,3511,32825,2535,42376,2654,3713,794,310,171,159033,5592,59537,3658,89042,4556,10237,1543,217,169,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,4118,1019,1099,413,1129,588,1384,844,506,420,6501,1288,766,540,531,469,174,262,61,85,0,269,5735,1174,876,659,3562,899,1148,541,149,176,136775,3716,115638,3810,68720,3104,36432,3255,9550,1606,936,440,21137,2215,7038,1279,2330,731,4126,1012,527,350,55,99,14099,1884,5380,1184,6997,1344,1636,785,86,153,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,168043,5430,91550,3870,58128,3731,17126,2298,1239,534,230338,6824,42261,3254,14478,1858,21525,2346,6038,1242,220,263,188077,5691,51556,2617,102581,5172,31119,2482,2821,719,567742,8614,389808,7120,237623,5722,134567,4942,17244,2344,374,362,177934,6424,39868,2966,22705,2270,14650,1892,2513,804,0,285,138066,5355,74776,3388,58732,3820,4558,1014,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
