GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001EA,C16010_001MA,C16010_002EA,C16010_002MA,C16010_003MA,C16010_003EA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007EA,C16010_007MA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015MA,C16010_015EA,C16010_016EA,C16010_016MA,C16010_017EA,C16010_017MA,C16010_018MA,C16010_018EA,C16010_019EA,C16010_019MA,C16010_020MA,C16010_020EA,C16010_021EA,C16010_021MA,C16010_022MA,C16010_022EA,C16010_023MA,C16010_023EA,C16010_024MA,C16010_024EA,C16010_025MA,C16010_025EA,C16010_026MA,C16010_026EA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030EA,C16010_030MA,C16010_031MA,C16010_031EA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035MA,C16010_035EA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US34,5970904,2573,713734,15871,325052,9553,113559,5390,164519,8193,46974,4238,388682,12186,218051,7011,98964,5862,71667,5822,1761246,21687,1085057,16994,761266,13406,206591,7213,117200,7355,676189,13162,534165,10612,74523,5462,67501,4593,1382608,17680,1028323,16013,772213,14307,146634,7645,109476,5482,354285,8477,275640,7315,34488,3106,44157,3176,2113316,19302,1663000,15887,1187121,15016,112613,6177,363266,10520,450316,8615,322861,7711,20269,2385,107186,5369,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1341329,3861,223417,8429,100931,5822,26339,2828,68166,5098,6426,1180,122486,5229,37835,2978,68391,4527,16260,1820,354726,7464,205086,7093,112797,5446,74113,4923,18176,1640,149640,5435,88822,4330,48107,3269,12711,1610,428110,9023,282870,8840,198018,7228,65343,4714,19509,2445,145240,5017,102040,4638,31931,2980,11269,1562,335076,8912,239249,7295,189153,6076,33621,3232,16475,2651,95827,4318,74958,3584,14732,2033,6137,1149,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13089848,5372,1982107,25104,872034,17156,309737,10502,377994,12401,184303,7149,1110073,14598,570433,11859,299663,7643,239977,8207,3627235,29219,2104513,25358,1488192,21869,335910,11595,280411,9504,1522722,19003,1163597,15962,161115,6715,198010,7364,3220714,28948,2317900,24129,1744526,20087,309364,10356,264010,9086,902814,14569,706844,12111,88086,5238,107884,5552,4259792,28577,3326394,24773,2490563,21034,234716,7641,601115,15189,933398,15065,684620,12238,54306,4204,194472,8137,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6325621,8504,964827,15996,419028,10483,280679,9379,122896,5952,15453,2291,545799,12756,487895,11568,43570,4073,14334,1943,1749642,19252,1048041,15076,950830,14744,71069,5645,26142,3741,701601,13096,667897,12988,19158,2570,14546,1927,1937833,21523,1379361,20013,1283420,18601,57261,4578,38680,3798,558472,13263,524333,12520,15572,2247,18567,2469,1673319,21717,1273360,17949,1152402,16178,39297,3754,81661,4575,399959,9855,364666,9030,9943,1791,25350,2887,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,442946,1407,42763,2532,14980,1570,13077,1427,302,190,1601,606,27783,1709,23807,1692,314,197,3662,699,119871,3785,75819,3202,72845,3111,850,464,2124,747,44052,2094,41570,1906,104,139,2378,541,158013,4135,121173,4019,118140,3915,478,278,2555,664,36840,2129,35202,2230,193,107,1445,550,122299,4358,100195,3868,94931,3941,1290,481,3974,955,22104,2020,20598,1966,150,142,1356,438,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7720849,4652,915093,14878,338173,10843,282140,9887,26625,3243,29408,2973,576920,11034,522340,10382,18959,2206,35621,2815,2718983,24936,1602443,18828,1537124,18797,27052,2580,38267,4400,1116540,13696,1077539,13600,11106,1797,27895,2446,2185983,20344,1576425,16948,1504330,17478,25962,2917,46133,4736,609558,9920,576935,9865,9136,1510,23487,2320,1900790,19109,1481811,17439,1350606,17662,25053,2682,106152,4893,418979,9364,376543,8926,6728,1327,35708,2978,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2449213,4397,337222,9484,143383,6550,96216,5283,40368,3121,6799,1569,193839,6881,168970,6944,16037,2011,8832,1515,784855,12357,455762,10727,419702,10383,27901,2728,8159,1370,329093,7628,312655,7331,9261,1533,7177,1252,766595,10521,517237,10062,488976,9776,16063,2324,12198,1877,249358,6330,238334,6242,6155,1239,4869,895,560541,10991,423099,8436,391739,8502,9252,1351,22108,2628,137442,6030,129401,6115,2049,618,5992,1042,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2614886,3688,294137,9800,153652,6294,73077,5015,68113,4480,12462,2053,140485,6303,107509,5342,21865,2736,11111,1591,653316,13621,372851,9516,327028,9123,27804,3389,18019,2997,280465,7893,262081,7652,8891,1809,9493,1565,915630,13283,609208,10968,561456,10478,22316,2535,25436,2832,306422,8711,287517,8668,7931,1750,10974,1941,751803,11691,545311,10249,481658,10106,17558,2355,46095,3002,206492,6457,187597,5924,5030,1122,13865,1844,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8654829,5036,1000687,14721,338362,10284,239634,8189,53984,4350,44744,4131,662325,11072,545929,11365,53946,3256,62450,3533,3246315,23524,1886456,21135,1762138,20652,63357,5105,60961,4242,1359859,15761,1280283,15086,33305,2814,46271,3304,2064342,21649,1488374,17734,1381267,17002,49371,4476,57736,3601,575968,11501,528245,11063,20398,2720,27325,2760,2343485,24868,1826975,22300,1632556,20693,39750,3874,154669,6262,516510,10304,457858,10080,9075,1350,49577,3466,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,709979,1294,117129,6278,47213,4458,21088,2795,17397,2662,8728,1839,69916,3928,43466,3070,11132,1575,15318,1939,192992,6186,115972,5802,93824,4901,11992,2290,10156,1742,77020,4058,65055,3890,4136,1071,7829,1368,185272,6600,136408,6137,115861,5288,10015,1900,10532,1756,48864,3808,41530,3419,3260,950,4074,944,214586,6057,166881,6054,146299,5942,4877,1078,15705,1909,47705,2642,40349,2402,1944,735,5412,1079,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3074357,4942,489881,11338,193134,7261,153140,6246,36592,3855,3402,1005,296747,8747,280377,8357,11791,1727,4579,1166,937777,15225,555407,11865,523630,11516,23964,2598,7813,1665,382370,9937,370552,9477,6743,1273,5075,1225,892208,13634,624878,11948,593881,11519,15945,2499,15052,2360,267330,7529,256476,7416,4247,911,6607,1321,754491,13237,556538,11645,516244,11559,14563,2059,25731,2662,197953,6554,186389,6244,3639,1013,7925,1468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,532379,2184,55215,3715,22406,2486,17325,2082,1483,508,3598,1254,32809,2485,28061,2287,852,449,3896,899,168427,5641,106406,4196,100542,4038,1610,628,4254,1016,62021,3143,58296,3050,714,271,3011,730,168951,5211,126941,4927,120443,4639,1669,616,4829,1076,42010,2293,39331,2264,512,287,2167,646,139786,4967,111907,4505,105848,4455,1097,437,4962,1223,27879,2199,26444,2210,458,312,977,452,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4242391,5415,693842,15589,247995,10227,199081,8078,41002,3789,7912,1635,445847,10610,422129,10450,16146,2423,7572,1469,1422131,16289,839665,14110,794738,13913,29137,3651,15790,2221,582466,10981,566112,10288,9328,1711,7026,1498,1146054,15338,804925,13792,768335,13199,18112,2301,18478,2258,341129,9215,329757,9361,4106,892,7266,1542,980364,15614,751019,13576,697457,12560,14635,2301,38927,3186,229345,8030,214267,7694,4208,1025,10870,1610,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15772122,8854,3048321,25256,1580424,20864,396760,10504,1127175,15348,56489,3774,1467897,20460,603950,13434,800734,14412,63213,4164,4033241,30765,2527256,25603,1648646,22369,784255,13748,94355,6566,1505985,19211,1119981,14800,328999,10565,57005,4553,4598790,31008,3312358,27262,2469959,23644,704108,13467,138291,7445,1286432,19113,1027339,16542,204511,7328,54582,4015,4091770,35016,3186764,30758,2422395,28344,408402,11304,355967,8963,905006,15820,714133,13677,94528,4629,96345,5298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1584824,1842,149036,6396,83648,5177,38703,3451,41202,3856,3743,926,65388,4236,44481,3057,15018,2101,5889,1096,387683,8292,253131,7549,215371,6726,25809,2676,11951,1654,134552,4623,120590,4338,8375,1481,5587,1105,582964,9989,405788,9524,361262,9481,25575,2556,18951,2050,177176,5990,165518,5578,5340,1156,6318,1097,465141,8736,348352,7029,306126,7092,19431,2138,22795,2464,116789,4616,106143,4383,4093,1158,6553,1161,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,431042,1273,38756,2890,15174,2122,14098,2108,257,366,819,385,23582,1823,21696,1800,151,197,1735,450,135729,4762,89912,4205,86625,4217,553,339,2734,729,45817,2438,43661,2379,78,94,2078,679,111726,3928,83582,3831,80366,3806,492,263,2724,779,28144,1890,26273,1791,165,159,1706,586,144831,4407,109973,4049,103310,4061,1202,400,5461,1207,34858,2367,32180,2296,558,295,2120,570,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5361301,8828,721676,15535,324624,10811,206501,7336,92681,6156,25442,2520,397052,10612,350243,10369,21109,2144,25700,2358,1363946,17494,842749,16221,738044,15755,58322,4712,46383,3939,521197,10740,482285,10690,13274,2417,25638,2545,1440061,19021,1049758,17370,912191,15082,58780,4698,78787,5603,390303,10214,358541,10160,8501,1568,23261,2221,1835618,18618,1445405,16246,1197874,16089,61792,4565,185739,6293,390213,10018,330934,9493,10692,1753,48587,3358,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4505657,3392,459292,10900,232442,8058,102526,5842,97809,5397,32107,2753,226850,7269,149717,5921,39702,3803,37431,3208,1072578,16056,641552,14083,530991,12059,50070,4581,60491,5341,431026,8538,384718,8057,14505,2174,31803,2921,1574549,15819,1073646,14434,940511,14112,46445,4537,86690,5497,500903,9757,454836,8736,13572,2054,32495,2934,1399238,16587,1047078,15210,875878,14056,29303,3069,141897,6346,352160,8252,299825,8129,8967,1644,43368,3441,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294747,3486,217221,7667,55464,4186,53869,4141,889,646,706,427,161757,5808,160007,5722,1043,381,707,320,538546,10322,280303,7893,278623,7993,611,347,1069,461,258243,7482,254065,7504,1511,536,2667,883,312135,7034,201825,6246,198188,6293,1747,556,1890,700,110310,4727,107759,4711,784,356,1767,723,226845,7155,172034,6795,164685,6632,2569,1026,4780,1133,54811,3493,51771,3320,678,352,2362,885,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3800295,4346,375425,8470,158908,5644,110529,4612,37897,3051,10482,1471,216517,6849,183407,5870,17631,2025,15479,1912,1265296,13855,787922,12669,747714,12329,25688,2323,14520,1835,477374,7563,457401,7075,7382,1168,12591,1440,1158221,13074,880189,11700,837471,11591,23505,2383,19213,2000,278032,6520,265631,6295,4199,828,8202,1135,1001353,11838,786135,10828,727423,10499,17313,1867,41399,3165,215218,6344,196464,5844,3171,828,15583,2227,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,370951,2166,28638,2553,12065,1790,9524,1744,2246,587,295,199,16573,1933,14736,1766,1326,410,511,398,111983,4487,71533,3836,67529,3648,3547,922,457,303,40450,3059,38611,3021,1321,642,518,284,140856,5088,103238,4837,98707,4749,3685,933,846,455,37618,3398,36472,3303,1028,502,118,101,89474,5086,69993,4423,65060,4056,2359,936,2574,931,19481,1921,18310,1947,459,331,712,503,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2444933,1673,746820,10628,177871,5668,7476,1279,169870,5819,525,410,568949,9261,33542,2466,534805,9412,602,379,623709,11449,299309,9499,11421,1586,287512,9520,376,240,324400,7701,14818,1637,309432,7970,150,150,529983,8528,334712,7371,12187,1426,321948,7249,577,381,195271,6036,8134,1289,187003,5950,134,135,544421,9989,400100,9231,15176,1853,383882,9147,1042,445,144321,4836,7214,942,136414,4853,693,381,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
