GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012EA,C27018_012MA,C27018_013MA,C27018_013EA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016MA,C27018_016EA,C27018_017EA,C27018_017MA,C27018_018EA,C27018_018MA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021MA,C27018_021EA,C27018_022EA,C27018_022MA,C27018_023MA,C27018_023EA,C27018_024EA,C27018_024MA,C27018_025EA,C27018_025MA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029EA,C27018_029MA,C27018_030EA,C27018_030MA,C27018_031EA,C27018_031MA,C27018_032MA,C27018_032EA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035EA,C27018_035MA,C27018_036EA,C27018_036MA,C27018_037MA,C27018_037EA,C27018_038MA,C27018_038EA,C27018_039EA,C27018_039MA,C27018_040MA,C27018_040EA,C27018_041EA,C27018_041MA,C27018_042MA,C27018_042EA,C27018_043MA,C27018_043EA,C27018_044MA,C27018_044EA,C27018_045EA,C27018_045MA,C27018_046MA,C27018_046EA,C27018_047MA,C27018_047EA,C27018_048MA,C27018_048EA,C27018_049MA,C27018_049EA,C27018_050EA,C27018_050MA,C27018_051EA,C27018_051MA,state
0400000US24,5620209,4336,556711,21009,173113,11051,138935,10050,34178,4851,330690,11919,129521,6541,201169,9671,52908,3515,50287,3293,2621,840,733191,28671,221270,13772,130885,10716,90385,8216,404385,16098,97341,7239,307044,13150,107536,5522,104096,5174,3440,930,788465,23142,208806,10698,66661,5847,142145,9199,465797,14994,61506,4961,404291,13172,113862,6000,109765,5886,4097,1175,706493,21383,171624,9519,28268,4125,143356,8748,449225,13650,37220,3287,412005,13058,85644,4712,81497,4558,4147,1431,2835349,30618,554248,13853,25928,3344,528320,13738,1954002,19730,83626,6306,1870376,18567,327099,7773,303429,7808,23670,2647,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6329411,2784,725143,21471,200817,9991,172120,9042,28697,3899,449022,13273,260980,9999,188042,8444,75304,4833,72915,4494,2389,826,849660,22173,208927,10452,140192,9594,68735,5280,460585,14347,224815,9924,235770,10855,180148,5599,178160,5652,1988,682,844321,26544,193248,11569,63420,6572,129828,9164,502614,17243,123145,8423,379469,14201,148459,6496,144968,6368,3491,939,831541,25158,181937,9476,26080,4312,155857,8797,530151,16986,64887,6128,465264,15694,119453,5206,114780,5050,4673,1042,3078746,28543,615195,12066,29223,3134,585972,11464,2123127,20421,106345,6662,2016782,18875,340424,8170,318153,8161,22271,2349,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652866,3756,1618046,30249,538649,15018,462600,14794,76049,6745,972787,18318,446090,12661,526697,13740,106610,4888,103264,4627,3346,897,1826130,34057,500342,16515,279734,13220,220608,11137,1028825,21648,278297,11669,750528,18515,296963,7954,293194,7849,3769,999,1713028,30124,408128,12318,90705,5857,317423,11888,1006780,18728,130813,6539,875967,17708,298120,7390,295563,7355,2557,768,1396370,27277,304700,9664,32630,2940,272070,9239,865845,19749,70601,4557,795244,18121,225825,7368,223557,7446,2268,812,3099292,28082,544729,11737,24531,2924,520198,11305,2156367,19904,87588,5390,2068779,19212,398196,8942,389891,8774,8305,1480,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5187016,2467,599479,15023,192437,8840,146669,9117,45768,4208,352594,9479,171120,7407,181474,7724,54448,3356,53626,3364,822,339,825226,19523,235684,9120,103138,6798,132546,7598,443950,12741,131521,6568,312429,9596,145592,5042,144215,5186,1377,609,851331,18336,226676,7427,32505,3377,194171,7542,496884,12591,61538,5189,435346,10292,127771,5055,125980,5112,1791,491,795412,20950,200011,7985,13705,1992,186306,7768,493856,14025,33115,2854,460741,13580,101545,4355,99585,4308,1960,653,2115568,24024,411294,9738,10948,1338,400346,9563,1476860,18190,52949,3353,1423911,18499,227414,5523,221015,5631,6399,880,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2867538,3072,643227,22459,241595,11229,198940,8735,42655,6759,357527,13540,123186,7078,234341,11089,44105,2902,43203,2782,902,444,671636,22098,184774,11125,120124,9944,64650,5204,375261,13012,92558,5455,282703,10824,111601,4350,109907,4368,1694,749,516271,18798,128404,7860,38781,4138,89623,7052,310921,12254,36744,3162,274177,12073,76946,3888,75911,3885,1035,457,356715,15200,74733,5685,10112,1904,64621,5343,235585,10455,21398,2827,214187,9756,46397,3373,46112,3325,285,207,679689,17241,113582,5842,9127,1940,104455,5438,475352,12885,25328,2716,450024,13296,90755,4553,88816,4556,1939,625,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5804976,3562,887417,21752,290959,11714,226851,10704,64108,6830,523261,12951,181791,9041,341470,10779,73197,4031,70843,3929,2354,882,1172034,26354,332557,12974,151967,8536,180590,9866,641739,15304,139148,6154,502591,13668,197738,6459,195549,6515,2189,757,1074206,24734,262967,10703,48887,5473,214080,9697,635001,15272,65540,4355,569461,14144,176238,6859,174657,6918,1581,562,839999,26073,189924,10620,15527,2960,174397,9646,526708,17084,37034,3138,489674,15929,123367,4741,122082,4814,1285,582,1831320,22625,315088,8671,11365,1678,303723,8585,1283149,16656,52032,3679,1231117,15670,233083,6538,225369,6367,7714,1500,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,962276,2516,140969,9640,43818,4552,30678,4231,13140,2117,87108,6320,24240,3053,62868,4872,10043,1434,9754,1432,289,198,203795,10064,52156,4787,22731,3215,29425,3619,116470,6753,17451,2364,99019,6631,35169,2255,34824,2224,345,297,186165,10369,45268,4355,9524,1933,35744,4017,109402,6472,12800,1905,96602,5705,31495,2137,31040,2150,455,279,145027,6921,33750,3296,2287,917,31463,3298,88648,4693,6586,1209,82062,4440,22629,2030,22276,2030,353,201,286320,9768,43469,3835,2411,719,41058,3670,199531,6785,7329,1180,192202,6897,43320,2888,41747,2867,1573,591,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1771862,2044,229818,11819,81952,6652,67005,5325,14947,2901,130268,6692,36417,3529,93851,5693,17598,1570,16836,1521,762,493,332802,11086,100112,5868,44565,4084,55547,4503,177621,6429,29770,2697,147851,6195,55069,3017,54740,2998,329,182,327934,13251,87888,6253,14794,2706,73094,5614,188702,7764,14951,2044,173751,7158,51344,3180,50760,3205,584,266,275629,10912,68007,5346,4155,1305,63852,5110,173054,6966,8737,1556,164317,6553,34568,2652,33837,2644,731,304,605679,14715,112796,6341,3665,1003,109131,6164,416561,9724,16676,1957,399885,9477,76322,2577,73494,2647,2828,734,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2657899,2511,397934,20084,144204,10517,81380,8576,62824,7865,229327,12005,50715,4137,178612,11170,24403,2604,22242,2519,2161,865,536589,22750,158390,10689,49459,6148,108931,9687,308016,13588,38990,3857,269026,13356,70183,4190,66767,4107,3416,1117,484725,23447,121220,8083,15731,2820,105489,7624,303702,14344,23737,3304,279965,13062,59803,4784,56592,4436,3211,1456,385143,19054,92574,7889,4996,1487,87578,7662,244251,12474,13869,2398,230382,11838,48318,3849,45995,3908,2323,882,853508,18584,139567,6132,5985,1439,133582,6329,593435,13315,29861,3322,563574,12976,120506,5011,114803,4528,5703,1298,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275655,1202,105786,8064,28315,4113,21919,3803,6396,2056,66972,5050,23966,2785,43006,3894,10499,1874,10009,1817,490,323,176138,10465,45612,4758,28016,3838,17596,3011,95949,6112,20877,2739,75072,5301,34577,2869,34085,2898,492,235,200451,10994,48275,4609,13765,2897,34510,4092,117464,7402,10505,1720,106959,7115,34712,2706,34074,2744,638,496,204477,11663,47846,4897,4342,1152,43504,4814,128105,8221,7035,1277,121070,7977,28526,2366,28114,2351,412,261,588803,14674,111702,5525,4846,1283,106856,5474,413057,10190,15732,1960,397325,9859,64044,3320,61847,3296,2197,567,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8620514,3214,884789,24939,295346,13269,221299,12442,74047,7487,506025,14866,199836,8426,306189,13015,83418,4721,78599,4610,4819,1475,1169714,34163,323657,14698,169979,10075,153678,10161,639040,20642,151730,8732,487310,17588,207017,8906,198994,8335,8023,2238,1145928,29063,284209,11479,75587,6332,208622,10781,678377,20455,80740,5506,597637,19577,183342,6979,176130,7001,7212,1458,1096236,25791,253191,10753,34541,4217,218650,10992,683905,17290,49841,4604,634064,16454,159140,7526,152092,6858,7048,1903,4323847,33769,882661,13503,33288,3792,849373,13091,2921983,22825,92904,4871,2829079,22621,519203,8910,490509,8457,28694,2743,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2018538,2053,413756,19744,153558,9639,121219,9367,32339,4557,227812,11647,75359,5671,152453,9273,32386,3338,30279,3153,2107,751,449238,19642,129706,9487,81254,7375,48452,5448,255712,11729,67765,4819,187947,10694,63820,3446,61363,3283,2457,847,330347,14593,81815,6166,31324,3963,50491,4551,198444,9725,31473,4262,166971,8803,50088,3480,49038,3501,1050,586,259936,13395,60356,6209,9409,2258,50947,5957,162928,8739,17612,2493,145316,8316,36652,3090,35275,3067,1377,661,565261,15695,86540,5307,8959,2121,77581,5038,391918,11714,26712,3050,365206,11146,86803,4172,84404,4082,2399,663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18861071,6547,2821011,46748,900626,21269,732720,19711,167906,10015,1645312,28000,872094,19461,773218,20188,275073,9719,260748,9383,14325,2621,3207785,52061,829699,21033,480954,15882,348745,15735,1847966,30976,658780,18938,1189186,26045,530120,10973,518581,10622,11539,1991,2832779,51491,661899,17697,189716,8899,472183,14788,1724788,34010,305328,11219,1419460,28576,446092,10958,432515,10642,13577,2302,2474656,41989,528417,16257,84400,6381,444017,16289,1591455,30194,169293,8359,1422162,28086,354784,9433,341683,9051,13101,2025,7524840,51574,1321821,20380,77520,5589,1244301,20167,5284402,38089,270424,11280,5013978,38778,918617,12613,864209,12487,54408,3676,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9243278,5565,1626493,29546,559875,17148,449784,15162,110091,8924,947827,17461,297837,11927,649990,15079,118791,5470,114695,5289,4096,1254,1906377,32838,524462,15967,280932,12964,243530,14832,1085430,20784,214701,8944,870729,17892,296485,7308,293625,7327,2860,959,1658389,32566,400010,14211,89474,8323,310536,12245,1024330,19605,113888,6038,910442,18006,234049,6550,229823,6464,4226,1169,1264515,23035,270794,9597,30624,3537,240170,9208,820855,17515,61134,4146,759721,16272,172866,6456,171212,6423,1654,529,2787504,37605,496507,13362,20197,3196,476310,12784,1914317,25584,86955,4925,1827362,24759,376680,7659,365905,7389,10775,1689,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,648582,905,84895,5668,24116,3011,15561,2458,8555,1817,49610,3511,14440,2307,35170,2737,11169,1392,10783,1396,386,250,104282,6139,28553,3121,9183,1889,19370,2574,55660,3527,8948,1378,46712,3140,20069,1665,19987,1663,82,68,119091,7030,30350,3045,2596,725,27754,2902,70383,4491,5281,1140,65102,4261,18358,1405,18198,1396,160,118,110268,7669,28553,3276,957,427,27596,3190,68359,4908,3861,837,64498,4581,13356,1400,13068,1392,288,217,230046,8851,37047,3503,868,328,36179,3502,163990,6066,6187,1148,157803,5891,29009,1976,28369,1945,640,326,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11216907,4088,1778900,32240,623852,15776,514072,13716,109780,8846,1034415,19955,461770,12309,572645,14622,120633,5547,116674,5266,3959,1039,2107245,34908,575827,18155,278341,10791,297486,13581,1156483,20971,271463,10868,885020,18313,374935,7644,371584,7543,3351,1004,2038362,33283,485764,16124,75372,6197,410392,14994,1187517,19875,117877,6308,1069640,19703,365081,7545,359857,7698,5224,1275,1684303,31047,368659,11740,27916,3391,340743,11533,1064474,21577,66906,3596,997568,20882,251170,6580,246500,6351,4670,899,3608097,42858,620904,16536,19115,2953,601789,16664,2538328,29165,85683,4831,2452645,28292,448865,9380,433360,9534,15505,1672,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3633967,3024,616462,15765,226679,9946,176591,8796,50088,5245,344275,8759,94937,4817,249338,7484,45508,3500,44185,3484,1323,538,799642,18854,234147,9896,134489,6637,99658,7530,444661,11362,83671,4004,360990,11158,120834,5073,118989,5181,1845,770,677956,19680,171616,7447,39647,4339,131969,7134,403258,12782,42761,3636,360497,11568,103082,5591,101838,5607,1244,641,522643,17512,117257,7572,15665,2567,101592,7026,335164,11774,25829,3005,309335,11282,70222,4161,68938,4153,1284,460,1017264,16475,166518,6911,9541,1734,156977,7121,699347,12564,35713,2736,663634,11984,151399,5613,146541,5600,4858,971,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3762681,2710,596301,17316,183859,7972,137393,8088,46466,5287,371039,11077,114748,6567,256291,9220,41403,3433,39386,3197,2017,746,795070,20861,223404,9226,96263,8118,127141,7455,453790,12585,81190,5901,372600,11588,117876,5305,115591,5116,2285,757,656989,17956,148655,8252,22850,3329,125805,8139,398178,10502,35832,3531,362346,9817,110156,4970,108693,4895,1463,532,500325,15719,94231,7337,6955,1833,87276,6980,323765,9782,22166,2470,301599,9523,82329,4799,81055,4761,1274,463,1213996,20381,202293,7892,10249,2175,192044,7795,838474,14118,38013,3726,800461,14292,173229,5300,167740,5240,5489,1141,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12292437,4104,1648092,29239,522189,16344,415243,14664,106946,9422,976728,15990,444177,12534,532551,14007,149175,6120,142244,5952,6931,1520,2129674,39438,558553,18023,301565,13739,256988,11479,1108775,22738,298390,9416,810385,19422,462346,7940,457195,8031,5151,958,2151988,33522,497153,14798,130489,7769,366664,12165,1232748,21998,155728,7463,1077020,20830,422087,10470,414765,10345,7322,1708,1843443,28662,386701,11688,50959,4741,335742,10229,1170664,20274,87284,4778,1083380,19361,286078,7573,280299,7608,5779,1167,4519240,41492,775888,14770,41747,3652,734141,14527,3176420,29665,112349,4901,3064071,28690,566932,10198,546196,10336,20736,2342,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009545,1240,142188,9018,42221,4780,32712,4568,9509,2439,88184,6013,38394,3673,49790,5102,11783,1558,11283,1569,500,451,171616,11043,45848,5009,22906,4158,22942,3312,92665,6458,28410,3115,64255,5273,33103,2532,32462,2461,641,489,148875,11621,32596,4768,9389,2285,23207,3910,91485,7443,13039,2158,78446,6606,24794,2348,24140,2286,654,522,138908,11183,28231,3805,2386,919,25845,3604,90782,7865,6934,1444,83848,7345,19895,2165,19383,2082,512,347,407958,11817,72798,4751,4012,1179,68786,4725,280391,8406,11199,1750,269192,8474,54769,3042,52530,3118,2239,737,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4477641,4047,815100,22447,277722,12751,214701,10929,63021,6718,476727,12612,154456,6656,322271,10314,60651,3620,58735,3598,1916,777,959885,26453,259263,11680,130059,8502,129204,8872,546539,15442,120425,6581,426114,13039,154083,5522,152353,5590,1730,658,797593,22100,190202,9228,41585,5560,148617,8570,489538,14588,52803,4166,436735,14359,117853,5679,116428,5625,1425,697,625934,21864,134582,8054,12367,2196,122215,7988,398300,14471,32499,3151,365801,14240,93052,5500,91903,5425,1149,536,1279129,25467,203521,8576,9791,1676,193730,8386,884384,17862,50270,5014,834114,16736,191224,6658,186707,6438,4517,1384,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,785298,1129,113603,7567,35960,4013,24903,3673,11057,2581,65267,4549,19112,2949,46155,3698,12376,1440,12103,1444,273,157,154593,8361,47587,4284,24130,3575,23457,2916,80250,4985,13270,1991,66980,4695,26756,2152,26670,2174,86,125,147000,6849,40057,3622,6034,1589,34023,3345,86299,4503,6546,1342,79753,4119,20644,1924,20414,1840,230,352,123827,7587,31402,3817,1920,796,29482,3668,75251,4563,5432,1130,69819,4504,17174,1756,17040,1745,134,134,246275,8904,42993,3488,1406,598,41587,3344,168827,6173,8299,1316,160528,6198,34455,2453,33936,2477,519,254,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6183684,3842,1095044,29142,377066,15351,308258,14935,68808,7019,637266,15944,264793,10684,372473,11554,80712,5049,78150,5071,2562,1079,1343191,33297,359557,14479,172179,9114,187378,12184,757630,20168,188279,9588,569351,17016,226004,6847,221941,6757,4063,1197,1136828,29565,273714,12272,59314,6452,214400,10267,690389,19950,84807,5663,605582,17475,172725,5744,170701,5671,2024,766,848261,24185,175343,9560,18453,3090,156890,9276,556885,17041,44884,3892,512001,15989,116033,5547,114782,5626,1251,529,1760360,29616,283883,10588,13624,2462,270259,10055,1238533,22739,62162,3587,1176371,21898,237944,7573,230733,7445,7211,1320,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
