GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004EA,B18102_004MA,B18102_005MA,B18102_005EA,B18102_006MA,B18102_006EA,B18102_007EA,B18102_007MA,B18102_008EA,B18102_008MA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011EA,B18102_011MA,B18102_012MA,B18102_012EA,B18102_013MA,B18102_013EA,B18102_014EA,B18102_014MA,B18102_015MA,B18102_015EA,B18102_016EA,B18102_016MA,B18102_017EA,B18102_017MA,B18102_018MA,B18102_018EA,B18102_019EA,B18102_019MA,B18102_020EA,B18102_020MA,B18102_021EA,B18102_021MA,B18102_022EA,B18102_022MA,B18102_023EA,B18102_023MA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026EA,B18102_026MA,B18102_027MA,B18102_027EA,B18102_028MA,B18102_028EA,B18102_029EA,B18102_029MA,B18102_030MA,B18102_030EA,B18102_031MA,B18102_031EA,B18102_032MA,B18102_032EA,B18102_033MA,B18102_033EA,B18102_034EA,B18102_034MA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039MA,B18102_039EA,state
0400000US33,1302639,468,639624,1981,35320,932,89,151,35231,959,110116,1042,602,423,109514,1116,129852,1379,1126,570,128726,1544,286576,1658,9827,1419,276749,2194,46680,670,5913,827,40767,1131,31080,463,8986,975,22094,1005,663015,1949,33553,1004,112,137,33441,1020,106741,1411,424,255,106317,1463,133653,1354,1152,580,132501,1494,294470,1367,4788,1030,289682,1785,50518,657,2342,579,48176,802,44080,739,9095,1235,34985,1385,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,275711,1339,1437,733,274274,1452,774577,3504,4384,1241,770193,3780,923017,3196,6269,1821,916748,3867,1754818,3074,35063,2541,1719755,4122,276037,1864,22480,2080,253557,2915,207912,2111,42365,3254,165547,3577,4481469,3061,262860,1259,911,540,261949,1356,744307,2047,3051,936,741256,2439,922015,1733,4329,1249,917686,2182,1884116,2084,23682,2320,1860434,3084,334487,1757,16615,1692,317872,2159,333684,2372,58967,3755,274717,3714,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,73152,1535,546,528,72606,1636,189951,2014,1578,606,188373,2015,229338,2799,3157,975,226181,3038,381406,2344,19124,2050,362282,3094,73686,1461,13205,1343,60481,2147,49080,1274,16492,1532,32588,2064,1036086,3187,70864,1566,387,278,70477,1569,183691,2163,1341,550,182350,2299,225791,2286,2194,727,223597,2426,408757,2637,10686,1596,398071,2754,81733,1592,6648,1444,75085,1954,65250,1145,16217,1619,49033,1821,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,588342,1934,2971,1083,585371,2153,1611849,3165,10042,1719,1601807,3456,2251144,4564,17121,2456,2234023,4993,3711716,4460,84806,4817,3626910,5558,604655,2604,48407,2724,556248,3323,453257,1960,94608,3725,358649,4045,9913318,5466,561961,2293,1920,694,560041,2432,1539509,2809,6557,1366,1532952,3059,2324222,4136,12662,1904,2311560,4133,4020852,3580,59493,3881,3961359,4851,742411,2094,37945,3177,704466,3668,724363,3379,124774,4770,599589,4864,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,323713,4405,2651,1271,321062,4475,846200,5136,4245,1125,841955,5210,1005855,6134,9103,1580,996752,6103,1813842,6529,76622,4942,1737220,7750,318688,2515,43121,2938,275567,3871,193812,2079,56159,2731,137653,2905,4858551,7916,308307,4062,1763,953,306544,3978,802429,5587,3914,1022,798515,5471,1087151,5416,8969,1654,1078182,5746,1974293,5061,40748,3778,1933545,6542,376630,2128,23579,2344,353051,2772,309741,2851,66711,3534,243030,4327,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,23460,996,0,211,23460,996,55427,986,513,385,54914,1057,86354,1386,1167,613,85187,1570,128760,1096,5537,863,123223,1360,22091,320,3504,691,18587,733,18977,435,5475,706,13502,728,325542,1650,20981,850,88,146,20893,879,50240,932,244,165,49996,925,78419,1120,434,329,77985,1137,125009,1036,2089,549,122920,1176,24152,373,1498,381,22654,507,26741,650,4975,685,21766,843,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,364474,1898,2339,881,362135,2061,1020236,3668,8979,1611,1011257,3842,1212919,6111,10163,1528,1202756,6311,2251522,4519,85634,4364,2165888,6136,386490,2373,47228,3075,339262,3805,280324,2161,70494,2918,209830,3235,5842675,6104,351578,2338,1049,546,350529,2355,978834,3214,6178,1317,972656,3331,1245804,3686,10367,1720,1235437,3665,2372589,3827,45625,3526,2326964,4981,455182,2158,27129,2137,428053,3195,438688,4257,83274,3865,355414,4639,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,134058,2214,886,517,133172,2262,338111,2479,1882,583,336229,2515,421168,3539,7017,1218,414151,3643,683061,3121,47974,3203,635087,4822,130126,1460,25048,2478,105078,2408,85874,1633,30204,1853,55670,1942,1884808,4541,129827,2127,527,361,129300,2117,327353,2796,2043,605,325310,2882,430967,3718,2846,839,428121,3917,721616,2717,21510,2103,700106,3191,148009,1589,10563,1303,137446,1656,127036,1877,25519,1951,101517,2322,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,122376,1991,1612,935,120764,2208,323705,2673,2650,756,321055,2857,434111,2922,6840,1707,427271,3059,759011,2593,41161,3483,717850,4061,137382,1364,25068,2260,112314,2300,95381,1206,30342,1748,65039,1780,1927141,3671,113656,1808,1053,739,112603,1976,305625,2164,1747,812,303878,2381,434024,2443,5568,1465,428456,2743,781606,2811,22879,2443,758727,3549,151170,1145,9898,1237,141272,1816,141060,1404,29891,2702,111169,3202,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,370401,2151,1784,739,368617,2205,1049817,2917,6029,1276,1043788,3339,1345608,4293,11092,1630,1334516,4478,2492677,5085,92461,4787,2400216,7432,448670,1733,55543,2840,393127,2994,353547,2105,87326,3182,266221,3460,6445280,5272,355877,2257,1578,715,354299,2286,1002138,2990,6381,1342,995757,3079,1377986,3841,10277,2076,1367709,4564,2624811,3677,49424,3371,2575387,4521,524919,2007,28977,2399,495942,2781,559549,2820,102819,3704,456730,4186,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,29454,801,72,126,29382,797,85458,874,1053,547,84405,1065,118135,1495,1322,827,116813,1734,205432,1305,7405,1462,198027,1899,33674,618,2914,753,30760,1048,26963,603,6813,941,20150,866,537627,1444,27658,928,795,478,26863,1116,81400,862,459,402,80941,946,122876,1123,636,405,122240,1142,221986,1351,3219,831,218767,1629,39881,775,2301,670,37580,1002,43826,1050,8684,1512,35142,1716,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,153080,2223,644,409,152436,2217,392054,3645,2380,903,389674,3663,493791,4109,6720,1569,487071,4672,868725,3685,36774,2609,831951,4141,171775,1520,22112,2002,149663,2256,96800,1653,27931,2139,68869,2308,2360610,5408,148713,2532,715,423,147998,2586,384630,3224,1809,623,382821,3350,522999,3471,3601,1255,519398,3701,955980,3377,22607,2345,933373,4212,200084,1664,11439,1792,188645,2560,148204,1829,29088,2535,119116,3059,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,30966,1286,0,223,30966,1286,74137,1551,256,164,73881,1557,91754,1354,821,380,90933,1418,152717,1646,6624,1188,146093,2075,27184,650,4315,679,22869,961,22612,800,7502,903,15110,1069,398771,2444,26522,1367,0,223,26522,1367,69268,1279,304,201,68964,1298,87852,1659,930,553,86922,1690,153520,1582,2972,672,150548,1597,30555,741,1640,606,28915,948,31054,693,6766,921,24288,1137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,207588,2695,1058,493,206530,2693,554553,3887,4068,1448,550485,4162,680755,4460,8679,1705,672076,5009,1224635,4485,62013,3747,1162622,6067,227129,1838,34849,2501,192280,2922,133451,1488,40012,2561,93439,2703,3231435,6546,198825,3292,1538,799,197287,3281,532131,4229,3003,1041,529128,4352,714922,4690,5081,1183,709841,4904,1312719,4624,30346,2366,1282373,4877,260031,2464,16988,1914,243043,3245,212807,2870,48613,2983,164194,3502,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,983417,4119,4922,1298,978495,4213,2534050,6679,20638,2856,2513412,7124,2971668,8513,30545,3032,2941123,8750,4555479,8044,188355,7255,4367124,10336,680834,3715,107176,4238,573658,4907,433624,3003,135921,4254,297703,4930,12620378,8698,945921,3989,4015,1286,941906,4110,2412634,4619,15530,2317,2397104,5217,3028503,6379,23542,3511,3004961,7087,4811051,6270,104359,5720,4706692,7986,783342,3417,55283,3706,728059,4635,638927,3904,130547,4764,508380,5342,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,137087,1314,744,478,136343,1367,311502,1629,1398,596,310104,1687,379924,1927,2965,959,376959,2091,437126,1885,15248,1920,421878,2388,66193,1083,9291,1157,56902,1455,46101,777,14725,1464,31376,1417,1372421,2263,126516,1219,732,465,125784,1267,295278,1381,1204,535,294074,1598,376710,1802,2119,730,374591,1951,439749,1983,7651,1278,432098,2261,72507,946,4782,804,67725,1168,61661,1161,13013,1479,48648,1737,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,16489,533,15,27,16474,535,50454,953,595,336,49859,979,67158,858,577,311,66581,930,131567,810,7191,1215,124376,1458,23521,223,2962,574,20559,556,15673,453,4663,645,11010,781,315024,1264,15779,491,0,211,15779,491,46939,781,262,279,46677,826,66566,971,746,476,65820,1131,137225,881,2253,596,134972,1096,25603,354,1484,417,24119,520,22912,403,5029,793,17883,798,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,259286,3352,602,439,258684,3471,689852,5274,2724,902,687128,5368,858816,6672,6142,1290,852674,6842,1548024,5475,52103,4113,1495921,6965,255965,1768,30106,2368,225859,2900,159039,1799,39369,2435,119670,2720,4036434,6989,248146,3497,957,512,247189,3511,652381,4014,3198,942,649183,4069,919291,5386,5277,1302,914014,5594,1676771,4592,29232,2818,1647539,5695,292173,2247,16705,1744,275468,2519,247672,2661,47510,2925,200162,3668,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,225961,1964,1921,928,224040,2014,584835,2545,3979,973,580856,2699,764437,4233,8517,1657,755920,4576,1336406,3859,58288,3827,1278118,5160,218383,1473,35137,2339,183246,2728,145475,1261,46594,2517,98881,2591,3362584,4154,212248,2110,1592,784,210656,2285,559892,2831,3090,934,556802,3018,772139,2697,6255,1362,765884,3031,1372088,3537,32922,3016,1339166,4757,236672,1491,16844,1803,219828,2499,209545,1871,44604,2632,164941,3189,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,52631,1456,49,88,52582,1458,145113,2033,1426,631,143687,2053,189841,2179,3164,984,186677,2432,377260,2692,29348,2881,347912,3284,77192,713,14495,1696,62697,1892,49857,841,17768,1465,32089,1610,931478,2993,49212,1591,210,208,49002,1573,138318,2151,1144,578,137174,2244,190760,2354,2181,871,188579,2491,390388,1889,13091,1867,377297,2471,85547,874,6289,1043,79258,1151,77253,1044,17703,1678,59550,2013,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,184072,2509,769,424,183303,2489,498733,2755,3012,859,495721,2713,628494,2830,5006,1131,623488,2902,1135791,3354,39066,2756,1096725,4207,189695,1175,23127,1788,166568,2100,140178,1053,37315,1976,102863,2119,2836439,3684,170980,1774,625,326,170355,1829,480373,2196,3046,858,477327,2201,620135,2387,3857,978,616278,2720,1145689,2859,17466,1922,1128223,3601,208316,1039,9208,979,199108,1405,210946,1953,36881,2398,174065,2915,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,19423,1100,75,109,19348,1110,49902,1411,287,241,49615,1435,65313,1315,757,517,64556,1424,113499,1620,6544,1050,106955,1775,19670,739,3654,687,16016,1024,11933,745,4338,719,7595,794,275270,2379,21597,1261,0,269,21597,1261,45307,1256,153,173,45154,1292,64238,1364,579,457,63659,1401,107935,1230,2803,869,105132,1577,19981,619,1332,480,18649,817,16212,538,3643,688,12569,838,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,116727,2128,987,571,115740,2241,345213,1580,3525,915,341688,1835,412656,1869,3588,1083,409068,2130,655635,1920,27687,2661,627948,3412,141432,1368,16647,1744,124785,2077,93785,1168,23929,1822,69856,1814,1930188,2791,106384,2139,632,398,105752,2200,329116,1570,1858,735,327258,1674,438981,993,2708,640,436273,1048,752325,1375,21068,2081,731257,2494,170488,510,12854,1588,157634,1696,132894,1188,25067,1933,107827,2016,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
