GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001EA,B18104_001MA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005MA,B18104_005EA,B18104_006EA,B18104_006MA,B18104_007MA,B18104_007EA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011MA,B18104_011EA,B18104_012EA,B18104_012MA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017EA,B18104_017MA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029MA,B18104_029EA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033MA,B18104_033EA,state
0400000US38,616170,1272,311609,1548,55427,986,1670,553,53757,1160,86354,1386,2477,675,83877,1606,128760,1096,4490,925,124270,1225,22091,320,824,288,21267,415,18977,435,2308,586,16669,716,304561,1395,50240,932,632,327,49608,952,78419,1120,1187,439,77232,1116,125009,1036,3644,857,121365,1280,24152,373,607,302,23545,504,26741,650,2221,556,24520,828,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10642588,5945,5151491,8013,1020236,3668,69119,4562,951117,5769,1212919,6111,57658,4532,1155261,6526,2251522,4519,121555,5191,2129967,7749,386490,2373,18920,1944,367570,3004,280324,2161,32826,2616,247498,3362,5491097,6253,978834,3214,32634,3085,946200,4404,1245804,3686,45076,3660,1200728,5153,2372589,3827,125541,5792,2247048,6293,455182,2158,23802,2235,431380,3010,438688,4257,61592,3539,377096,5005,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3413321,2949,1658340,4419,338111,2479,17738,2117,320373,3000,421168,3539,18336,1910,402832,3720,683061,3121,41553,2389,641508,3828,130126,1460,8176,1131,121950,1769,85874,1633,10945,1233,74929,1631,1754981,3931,327353,2796,12078,1646,315275,3219,430967,3718,17946,2083,413021,4197,721616,2717,51380,3250,670236,4299,148009,1589,9837,1656,138172,2245,127036,1877,21722,1839,105314,2448,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3563075,2246,1749590,3518,323705,2673,17462,2576,306243,3265,434111,2922,18054,2498,416057,3368,759011,2593,44579,3725,714432,4612,137382,1364,9369,1484,128013,1851,95381,1206,14836,1879,80545,2034,1813485,3177,305625,2164,9801,1815,295824,2842,434024,2443,18255,2033,415769,2939,781606,2811,47921,3295,733685,4162,151170,1145,8362,1596,142808,1795,141060,1404,27353,3122,113707,3565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11779722,2970,5690319,5280,1049817,2917,72352,3951,977465,4719,1345608,4293,59456,4052,1286152,5922,2492677,5085,124859,6475,2367818,7682,448670,1733,21797,2314,426873,2688,353547,2105,41884,2872,311663,3503,6089403,5304,1002138,2990,34040,3154,968098,4024,1377986,3841,41608,3230,1336378,5405,2624811,3677,143862,5436,2480949,5912,524919,2007,24440,2211,500479,2973,559549,2820,73909,3465,485640,4146,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979631,1474,469662,1470,85458,874,6900,1365,78558,1551,118135,1495,5287,1431,112848,2049,205432,1305,13281,1930,192151,2105,33674,618,2092,696,31582,991,26963,603,2706,628,24257,746,509969,1530,81400,862,2853,1019,78547,1334,122876,1123,4940,1287,117936,1747,221986,1351,13598,1856,208388,2133,39881,775,1104,467,38777,939,43826,1050,5446,1141,38380,1472,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4235042,3136,2023145,5127,392054,3645,17726,2383,374328,4272,493791,4109,22618,2680,471173,4706,868725,3685,52684,4000,816041,5136,171775,1520,11227,1636,160548,1977,96800,1653,15220,1770,81580,1999,2211897,4666,384630,3224,10787,1899,373843,3717,522999,3471,14875,2014,508124,3948,955980,3377,55548,3368,900432,4773,200084,1664,12453,1460,187631,2154,148204,1829,28851,2574,119353,2666,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,740653,1342,368404,2254,74137,1551,3757,906,70380,1670,91754,1354,3988,1138,87766,1774,152717,1646,6104,1340,146613,1786,27184,650,1086,442,26098,757,22612,800,2725,623,19887,926,372249,1943,69268,1279,1027,356,68241,1312,87852,1659,2311,827,85541,1758,153520,1582,5637,1163,147883,1881,30555,741,1175,429,29380,802,31054,693,3243,700,27811,913,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5853133,3768,2820523,5651,554553,3887,33854,3455,520699,4983,680755,4460,33894,3537,646861,5451,1224635,4485,82738,5015,1141897,6240,227129,1838,16982,2032,210147,2912,133451,1488,20895,2039,112556,2192,3032610,6586,532131,4229,14938,1987,517193,4667,714922,4690,24985,2597,689937,5191,1312719,4624,88461,4396,1224258,6568,260031,2464,18416,2276,241615,3270,212807,2870,42539,3528,170268,4543,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22850112,5666,11175655,9773,2534050,6679,131512,7606,2402538,9176,2971668,8513,104740,6624,2866928,10760,4555479,8044,204485,7216,4350994,9390,680834,3715,42786,3502,638048,4338,433624,3003,62777,3763,370847,4410,11674457,7519,2412634,4619,67798,5374,2344836,7265,3028503,6379,79498,5243,2949005,8754,4811051,6270,213748,7316,4597303,8934,783342,3417,54770,3778,728572,4956,638927,3904,114482,5334,524445,6392,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486751,1587,1240846,2343,311502,1629,12139,1729,299363,2297,379924,1927,12028,1593,367896,2543,437126,1885,17937,2103,419189,2559,66193,1083,2578,843,63615,1377,46101,777,5508,990,40593,1203,1245905,2317,295278,1381,5594,1115,289684,1852,376710,1802,9286,1542,367424,2687,439749,1983,16883,2200,422866,2308,72507,946,3566,820,68941,1123,61661,1161,8619,1264,53042,1727,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587618,853,288373,1344,50454,953,3797,829,46657,1176,67158,858,4020,942,63138,1189,131567,810,7533,1039,124034,1339,23521,223,796,288,22725,370,15673,453,2653,665,13020,699,299245,1283,46939,781,1864,630,45075,915,66566,971,3820,1010,62746,1410,137225,881,6886,1159,130339,1446,25603,354,860,385,24743,500,22912,403,3524,646,19388,697,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7299984,5626,3511696,7055,689852,5274,32038,3104,657814,5505,858816,6672,29837,2951,828979,6960,1548024,5475,61204,4498,1486820,7188,255965,1768,13670,2100,242295,2672,159039,1799,18084,1608,140955,2202,3788288,5596,652381,4014,14426,2183,637955,4322,919291,5386,20608,2549,898683,6009,1676771,4592,62364,3780,1614407,6245,292173,2247,13406,1769,278767,2853,247672,2661,38060,2667,209612,3432,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6199872,3472,3049536,4611,584835,2545,29792,2865,555043,3591,764437,4233,29823,3059,734614,5059,1336406,3859,62737,4374,1273669,5102,218383,1473,12675,1754,205708,2200,145475,1261,20044,1991,125431,2147,3150336,4102,559892,2831,11234,1911,548658,3405,772139,2697,25648,2939,746491,3711,1372088,3537,63566,4046,1308522,5799,236672,1491,14334,1892,222338,2354,209545,1871,33914,2947,175631,3240,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721529,2100,839263,3292,145113,2033,10543,1781,134570,2433,189841,2179,10599,1711,179242,2945,377260,2692,31078,3015,346182,3696,77192,713,5603,977,71589,1294,49857,841,7842,1184,42015,1275,882266,2931,138318,2151,5080,1111,133238,2483,190760,2354,10014,1551,180746,2422,390388,1889,29705,2837,360683,3140,85547,874,6569,1121,78978,1399,77253,1044,13567,1556,63686,1769,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5258350,2320,2592891,3873,498733,2755,26057,2819,472676,4276,628494,2830,25208,2406,603286,3495,1135791,3354,43391,3251,1092400,4674,189695,1175,6877,1097,182818,1480,140178,1053,14438,1451,125740,1783,2665459,3207,480373,2196,14454,1784,465919,2715,620135,2387,19192,2106,600943,3066,1145689,2859,43717,2957,1101972,4293,208316,1039,5450,973,202866,1373,210946,1953,23467,2024,187479,2891,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513990,1704,260317,2571,49902,1411,2354,1022,47548,1607,65313,1315,2701,914,62612,1621,113499,1620,4933,1095,108566,1840,19670,739,999,462,18671,760,11933,745,1217,496,10716,668,253673,1979,45307,1256,878,469,44429,1314,64238,1364,1443,711,62795,1496,107935,1230,5604,1132,102331,1832,19981,619,1208,542,18773,770,16212,538,2436,725,13776,834,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3472525,874,1648721,2217,345213,1580,33053,3286,312160,3813,412656,1869,21250,2434,391406,2749,655635,1920,73179,4140,582456,4866,141432,1368,18702,1675,122730,1991,93785,1168,23380,2077,70405,2114,1823804,2063,329116,1570,15068,2181,314048,2586,438981,993,13912,2165,425069,2480,752325,1375,61618,3427,690707,3362,170488,510,22929,1859,147559,1942,132894,1188,37852,2248,95042,2648,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
