GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002MA,B08006_002EA,B08006_003MA,B08006_003EA,B08006_004EA,B08006_004MA,B08006_005EA,B08006_005MA,B08006_006EA,B08006_006MA,B08006_007EA,B08006_007MA,B08006_008MA,B08006_008EA,B08006_009EA,B08006_009MA,B08006_010MA,B08006_010EA,B08006_011EA,B08006_011MA,B08006_012MA,B08006_012EA,B08006_013MA,B08006_013EA,B08006_014EA,B08006_014MA,B08006_015EA,B08006_015MA,B08006_016MA,B08006_016EA,B08006_017MA,B08006_017EA,B08006_018MA,B08006_018EA,B08006_019MA,B08006_019EA,B08006_020EA,B08006_020MA,B08006_021EA,B08006_021MA,B08006_022MA,B08006_022EA,B08006_023EA,B08006_023MA,B08006_024EA,B08006_024MA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027EA,B08006_027MA,B08006_028EA,B08006_028MA,B08006_029EA,B08006_029MA,B08006_030EA,B08006_030MA,B08006_031MA,B08006_031EA,B08006_032MA,B08006_032EA,B08006_033EA,B08006_033MA,B08006_034EA,B08006_034MA,B08006_035EA,B08006_035MA,B08006_036MA,B08006_036EA,B08006_037EA,B08006_037MA,B08006_038EA,B08006_038MA,B08006_039EA,B08006_039MA,B08006_040EA,B08006_040MA,B08006_041MA,B08006_041EA,B08006_042EA,B08006_042MA,B08006_043EA,B08006_043MA,B08006_044EA,B08006_044MA,B08006_045MA,B08006_045EA,B08006_046EA,B08006_046MA,B08006_047MA,B08006_047EA,B08006_048MA,B08006_048EA,B08006_049EA,B08006_049MA,B08006_050MA,B08006_050EA,B08006_051EA,B08006_051MA,state
0400000US13,4118024,22215,3691307,23604,3267029,22798,424278,14152,317886,12088,61498,5221,44894,4725,93624,7121,72000,6764,1178,729,17247,2422,3077,1120,122,142,8498,2436,60545,5297,65161,5708,198889,8662,2161139,15626,1918357,16454,1684680,15221,233677,8932,170244,7747,32787,3717,30646,4382,51838,5504,38956,4958,358,363,10504,1861,1952,912,68,111,7041,2349,35427,4311,42873,4092,105603,5944,1956885,16365,1772950,16037,1582349,14027,190601,8364,147642,7207,28711,2984,14248,2140,41786,3548,33044,3397,820,620,6743,1394,1125,454,54,88,1457,524,25118,2682,22288,2880,93286,5401,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,528225,9589,437687,8611,90538,5487,66806,4705,14324,2452,9408,1779,43534,4212,43164,4232,0,275,0,275,0,275,370,341,5653,1526,29641,3662,16584,2856,33658,4890,350286,4702,285393,6573,242329,5864,43064,3743,31738,3055,6324,1403,5002,1134,17150,2436,17091,2456,0,275,0,275,0,275,59,88,3959,1241,14533,2368,10631,2441,18620,4413,307009,5885,242832,5745,195358,5117,47474,3527,35068,2968,8000,1853,4406,1094,26384,2901,26073,2891,0,275,0,275,0,275,311,323,1694,834,15108,2388,5953,1508,15038,1832,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,587334,8940,520863,9021,66471,3893,50246,3995,9236,1493,6989,1359,5410,1206,5337,1191,57,93,0,267,0,267,16,29,8114,1516,21488,2785,7289,1414,40257,3944,360358,5843,311601,6104,275127,6382,36474,2722,27652,2746,3914,962,4908,1172,3782,917,3725,886,57,93,0,267,0,267,0,267,4609,1021,12792,2059,5372,1175,22202,2768,309534,5606,275733,5906,245736,5841,29997,2837,22594,2512,5322,1142,2081,634,1628,568,1612,569,0,267,0,267,0,267,16,29,3505,1122,8696,1440,1917,637,18055,1976,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,4775477,24073,4273034,23657,502443,11652,398450,11979,63271,4447,40722,4659,494684,12316,210888,8449,4945,1464,145493,6967,133130,6128,228,225,33427,3113,178901,8180,60963,5379,249207,7603,3030032,17742,2505627,18401,2242058,18001,263569,8514,206456,8143,35054,3045,22059,3008,244927,8494,92352,5579,3043,1065,73786,5123,75677,4465,69,112,23870,2516,90231,5676,38632,4393,126745,5719,2762627,11541,2269850,14110,2030976,14072,238874,7420,191994,6702,28217,2801,18663,2494,249757,8809,118536,6065,1902,881,71707,5171,57453,3316,159,194,9557,1534,88670,5251,22331,2976,122462,4548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,2628310,18097,2385577,17869,242733,7832,188348,7464,30834,3284,23551,2641,27693,2999,22337,2875,532,488,735,447,4089,1012,0,267,11568,1963,62196,4216,21813,2482,93626,4782,1485879,11655,1367118,12895,1238710,12710,128408,5569,99374,4899,14411,2513,14623,2031,12439,1823,9747,1753,365,412,382,327,1945,666,0,267,9336,1692,34350,3228,14817,1762,47819,3499,1359327,12160,1261192,11601,1146867,11281,114325,5085,88974,5101,16423,1848,8928,1425,15254,2388,12590,2200,167,260,353,297,2144,831,0,267,2232,821,27846,2836,6996,1467,45807,3574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,1347621,10303,1200762,9698,146859,6254,115223,6200,19003,2181,12633,1867,16649,2474,16474,2392,175,251,0,228,0,228,0,228,7902,1726,54328,3932,14041,1951,73164,4712,787990,6562,696788,7457,618867,7006,77921,4558,62037,4086,10169,1615,5715,1088,8105,1569,7930,1491,175,251,0,228,0,228,0,228,6106,1523,29298,2915,9947,1678,37746,3616,725715,6249,650833,6006,581895,6488,68938,3573,53186,3359,8834,1452,6918,1373,8544,1666,8544,1666,0,228,0,228,0,228,0,228,1796,674,25030,2192,4094,942,35418,2473,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,1240364,9717,1116031,10471,124333,7026,95915,6242,17898,2161,10520,1663,7098,1824,6987,1816,0,248,0,248,111,132,0,248,5170,1136,35048,3196,11348,1711,59886,4477,711907,7086,649702,7473,586195,7576,63507,4263,48835,3891,9914,1632,4758,1028,3116,1084,3059,1075,0,248,0,248,57,100,0,248,3686,888,19625,2357,8189,1473,27589,2621,647007,7126,590662,7534,529836,7527,60826,4351,47080,3794,7984,1427,5762,1141,3982,1336,3928,1330,0,248,0,248,54,88,0,248,1484,655,15423,1972,3159,936,32297,2973,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,1669195,16139,1482669,16578,186526,8284,147331,7550,23403,2443,15792,2876,19654,2766,19133,2743,127,159,264,286,0,271,130,137,3211,979,31407,2884,13988,2331,65922,4936,946506,11443,866487,12577,761150,12357,105337,5705,82670,4885,13078,1702,9589,2019,11081,2030,10888,1985,42,75,151,244,0,271,0,271,2028,659,17963,1997,9380,1885,39567,4336,856871,8793,802708,8857,721519,9254,81189,4959,64661,4470,10325,1651,6203,1382,8573,1463,8245,1461,85,114,113,136,0,271,130,137,1183,809,13444,1877,4608,1331,26355,2889,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,1784723,15467,1578167,15029,206556,9173,154554,7822,28808,3222,23194,2670,27806,3374,26590,3327,872,439,0,281,0,281,344,346,6675,1374,38366,3948,32499,3117,42109,3455,1006085,9882,926523,10472,815660,10610,110863,6667,80940,5416,15813,2674,14110,2084,11395,1889,10425,1939,678,438,0,281,0,281,292,321,4581,1171,21408,2783,21237,2825,20941,2520,926093,9563,858200,10160,762507,10734,95693,5240,73614,4554,12995,1582,9084,1613,16411,2716,16165,2739,194,153,0,281,0,281,52,86,2094,704,16958,2525,11262,1794,21168,2150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,560648,6961,504971,6849,55677,3747,46735,3506,4688,1126,4254,784,3067,875,2443,849,53,86,64,78,91,108,416,254,4179,1177,21874,2033,5474,1247,32346,2471,315974,4694,282589,5380,251853,5338,30736,2304,25618,2058,2429,831,2689,699,1394,601,1066,538,53,86,0,230,45,73,230,181,2831,926,9797,1636,3305,797,16058,1769,311614,4132,278059,4664,253118,4374,24941,2348,21117,2205,2259,724,1565,549,1673,628,1377,611,0,230,64,78,46,79,186,155,1348,568,12077,1488,2169,751,16288,1681,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,2383842,17804,2079711,18858,304131,11171,234759,9692,40777,4737,28595,3788,245628,9404,116573,6208,2834,1224,107316,5429,18757,2416,148,173,5674,1158,64917,4602,25250,2669,122635,5991,1443405,11315,1220687,11613,1065196,12191,155491,8042,113375,6899,23400,3331,18716,2885,110076,5719,48120,4354,1263,700,49972,3539,10647,1750,74,122,4823,1105,32706,3438,15364,2055,59749,3936,1404541,12586,1163155,13091,1014515,12854,148640,5347,121384,5360,17377,2618,9879,1676,135552,6648,68453,4220,1571,826,57344,4228,8110,1419,74,124,851,350,32211,3118,9886,1647,62886,3860,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
