GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008EA,C24060_008MA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011MA,C24060_011EA,C24060_012MA,C24060_012EA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019EA,C24060_019MA,C24060_020EA,C24060_020MA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024EA,C24060_024MA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027EA,C24060_027MA,C24060_028MA,C24060_028EA,C24060_029MA,C24060_029EA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032MA,C24060_032EA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036MA,C24060_036EA,state
0400000US35,868276,8614,308597,7311,174149,8345,207867,6742,101099,5087,76564,4865,511667,10738,127497,5260,104858,6301,143455,6112,76015,4767,59842,3915,28546,3589,13486,2125,1987,658,8172,1977,2955,837,1946,985,58021,4082,33788,3086,9404,1537,10170,1626,2732,910,1927,742,209031,7190,113627,5240,42209,3654,35890,2899,10191,1818,7114,1649,61011,4278,20199,2374,15691,2505,10180,1644,9206,1754,5735,1286,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8913640,31126,3429241,27053,1777109,24940,2176008,24006,669231,14477,862051,17075,5637897,29919,1731810,20381,1146193,20609,1625033,19948,461733,12272,673128,15085,331732,9162,169017,6785,29497,2819,77079,4963,36295,3194,19844,2633,897222,13851,555598,11822,145979,6927,147854,6562,18890,2360,28901,3033,1485198,18772,752853,13714,321795,10261,246386,7737,71454,4772,92710,4445,561591,11217,219963,8082,133645,7464,79656,4354,80859,5841,47468,3891,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4128576,23489,1446259,18379,714483,16023,1015188,17423,410288,10139,542358,13703,2798693,22266,760070,15378,478990,13287,784735,15164,302669,8439,472229,12223,151279,7458,74778,4358,12918,1948,37296,3411,17543,2400,8744,1773,285559,10231,177029,6003,42424,4739,50085,3999,5779,1445,10242,1772,645404,12795,358475,10318,120399,7038,102517,5597,31816,3066,32197,3203,247641,10041,75907,4776,59752,3832,40555,3633,52481,4398,18946,2299,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362895,4193,125604,3898,66093,3697,83931,4149,43948,3104,43319,2948,212077,5199,45412,2917,37369,2917,60009,3202,32730,3105,36557,2568,12777,1759,5779,1024,876,404,3845,959,1436,562,841,364,39338,2867,19935,1959,10047,1711,6305,1301,1373,517,1678,732,66333,3255,37854,2490,11838,1421,10246,1387,3653,828,2742,656,32370,2039,16624,1384,5963,1027,3526,831,4756,851,1501,466,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5176890,20224,1759886,20377,937235,13594,1295008,16539,395769,10712,788992,13140,3583705,21884,957176,15315,630484,13563,1016316,14689,287779,8401,691950,12559,138277,6223,64613,3741,15663,2351,31431,2708,18024,2368,8546,1387,487108,12064,286286,8302,83619,4624,83984,4600,10058,1665,23161,3537,694574,12789,362846,9317,140912,5385,118890,5384,30095,2566,41831,2904,273226,8021,88965,4153,66557,3989,44387,3025,49813,3811,23504,2623,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1666604,12761,536285,11076,298393,9049,420146,9363,201572,7237,210208,7601,1079114,14007,262536,8398,191607,7362,305799,9282,147531,5859,171641,6994,59909,3898,26773,2413,4853,1262,16441,1962,7903,1407,3939,970,115049,5244,62358,3655,20312,2535,24277,2667,1973,588,6129,1366,290761,7094,147923,5744,52509,3350,53682,3555,18693,2288,17954,2292,121771,5591,36695,2834,29112,2731,19947,2137,25472,2675,10545,1416,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1701473,13261,616283,11576,318637,8342,420262,9313,156158,5965,190133,6836,1064107,12281,285104,8648,201964,7617,306068,9024,112594,5029,158377,6770,73425,3852,35274,2688,8207,1609,18320,2234,7883,1212,3741,1057,163095,6624,95868,5190,25893,2625,30810,3190,3304,1066,7220,1557,259407,7569,148193,5942,43978,2964,43760,3038,12795,1973,10681,1653,141439,6060,51844,3314,38595,3207,21304,2371,19582,2550,10114,1407,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5842790,24699,2111018,21923,1009803,17579,1442479,19487,490465,10073,789025,12414,3968545,24268,1133530,16057,674231,12937,1118893,15590,353151,8716,688740,12188,161779,7122,78625,4578,15325,1956,37053,3059,20774,2046,10002,1522,679605,12131,417958,9334,115849,6733,105985,5661,14466,1817,25347,2644,694444,13962,359834,9454,137350,6454,125832,5512,33163,2902,38265,2722,338417,9268,121071,5561,67048,4140,54716,3769,68911,4245,26671,2415,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,490964,6985,178028,6203,95890,4751,121680,5729,33818,3216,61548,4322,326700,6883,91006,4654,66297,3985,94891,4842,21386,2323,53120,3964,15132,2590,7143,1724,1505,747,2950,714,2855,890,679,333,54702,3625,31930,2340,9382,1885,9453,1604,891,603,3046,1252,68468,4075,38355,3176,13793,1792,10431,1745,2765,915,3124,977,25962,2384,9594,1484,4913,1285,3955,767,5921,1519,1579,567,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1955035,15260,629427,13503,364773,10554,495608,10098,191677,8208,273550,8077,1341498,15220,328011,10596,249651,9111,385106,9651,139410,6920,239320,7461,65150,3848,29359,2773,6779,1457,16645,2048,8604,1579,3763,1004,117552,6287,66783,5012,19864,2214,20907,2538,4546,1271,5452,1464,327406,9330,177675,6871,60710,3745,55684,4509,15820,2066,17517,2301,103429,5249,27599,2788,27769,2966,17266,2303,23297,3157,7498,1459,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,409194,4534,144597,5526,71983,4207,98519,4186,42911,2656,51184,3243,240899,5055,54503,3520,42433,3394,72323,3819,30215,2446,41425,2998,17172,1887,8271,1267,1347,481,4701,1046,2050,569,803,377,45958,3011,25736,2308,10280,1548,6367,1156,1179,441,2396,896,68780,3613,37613,2768,12122,1528,10540,1540,4524,853,3981,1063,36385,3019,18474,1852,5801,920,4588,971,4943,976,2579,752,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2734829,18579,912683,15282,462990,10232,703734,12236,260226,8521,395196,10280,1850085,19593,465920,12127,311529,9025,544475,12110,180205,7223,347956,9397,69980,4136,33955,2781,5488,1122,18467,2287,8391,1704,3679,802,213116,7961,131401,5613,29473,2789,39198,3546,4699,1231,8345,1652,406124,9408,219527,7452,76140,4734,67057,4149,20440,2377,22960,2469,195524,6209,61880,3752,40360,3000,34537,3030,46491,3497,12256,1639,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11271851,36125,3862509,31039,2005054,27586,2833081,29326,1257302,18502,1313905,20366,7808112,39347,2159854,21892,1339729,23392,2214295,24842,955949,17495,1138285,18463,312713,9294,151800,6626,27808,2920,78910,5009,38154,3168,16041,2042,621268,14577,366160,10023,93197,5902,116268,6095,20423,2857,25220,2786,1719341,22632,950177,18408,346846,9169,281827,8471,70827,4829,69664,4392,810417,16839,234518,8485,197474,8520,141781,7536,171949,7374,64695,4114,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1229064,10882,434209,8649,189154,7627,333493,9094,119831,5869,152377,6124,826721,11446,224064,7222,121301,6067,259090,8092,88218,5441,134048,5764,51264,3084,24414,2410,3877,1124,11724,1526,7797,1520,3452,756,85630,5158,51341,3561,13063,1917,15795,1880,1966,655,3465,928,204252,6800,111933,3968,36290,3165,35121,3125,13447,1721,7461,1281,61197,3836,22457,2613,14623,1568,11763,1513,8403,1450,3951,1071,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322432,4164,124286,3657,58365,3238,74107,2544,32864,2397,32810,2317,180849,5360,45662,2498,34862,2494,52684,2824,19872,2064,27769,2361,14621,1602,6994,1246,1851,677,3058,802,2249,577,469,211,47793,3189,30353,2275,7184,1423,7766,1143,974,385,1516,527,47889,2620,29507,2095,8401,1309,7149,1026,1835,465,997,377,31280,1930,11770,1327,6067,894,3450,827,7934,1120,2059,568,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3814199,18217,1604647,18239,619395,12822,891369,16774,332580,9068,366208,10724,2382765,24062,790487,13840,393248,11475,660461,15950,238006,8861,300563,9444,131578,6381,66839,4248,13069,2336,26863,2987,18442,2233,6365,1015,286191,8266,183601,6995,35599,3259,50319,3437,6667,1405,10005,1444,822926,13084,500769,9849,127353,6068,124279,6406,33199,3118,37326,3622,190739,8116,62951,3945,50126,3863,29447,3138,36266,3367,11949,1705,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3070269,18343,1183135,13825,538418,13016,715633,12317,295146,8706,337937,9297,1982833,17966,618059,11532,338070,10945,524778,10797,218984,7726,282942,8306,123563,6110,61382,3811,13777,2667,28228,2655,12679,1836,7497,1496,246884,6302,146893,5547,43016,3357,44755,3672,5558,1294,6662,1208,522711,11563,283417,7881,93397,5375,86682,4249,30910,2804,28305,2632,194278,8267,73384,4428,50158,4078,31190,3257,27015,2708,12531,2046,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,746844,8856,225183,7281,149379,6446,181344,6163,96203,5071,94735,4820,492336,7788,100770,4392,98507,4979,132930,5534,78764,4772,81365,4191,17120,2245,7145,1382,2667,976,4552,1219,1851,677,905,472,51962,3254,28968,2747,10221,1350,10305,1783,715,342,1753,612,149102,6304,77414,4282,28364,2601,27198,2880,8031,1477,8095,1373,36324,3337,10886,1997,9620,1512,6359,1722,6842,1155,2617,843,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2805102,13181,943330,11928,479222,10004,681229,11602,236713,5964,464608,9205,1940458,14392,491974,8887,321135,8238,531670,10365,176203,5619,419476,8391,88191,4012,40910,2335,8144,1129,22399,2193,9944,1244,6794,1239,254097,6991,148710,4674,43971,2871,44369,3100,4352,843,12695,2094,361907,8945,200708,6564,73524,4133,59003,3114,15519,1825,13153,1555,160449,5220,61028,2909,32448,2198,23788,2341,30695,2020,12490,1585,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280614,4500,92658,4456,45778,3180,64710,3723,42953,3072,34515,2577,168773,4980,35053,2855,24679,2639,45829,3638,34001,2964,29211,2155,12403,1775,5640,1376,933,512,3202,818,1520,531,1108,538,20131,2135,11168,1537,3148,852,3768,996,929,506,1118,588,59922,3884,33099,3183,11575,1395,9165,1546,4002,1130,2081,743,19385,2205,7698,1286,5443,1365,2746,892,2501,768,997,465,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1123250,11073,337700,8691,232856,8004,318742,8612,106616,4801,127336,5570,647946,10863,147225,6273,123384,5807,216497,7190,60376,3599,100464,4990,31697,2880,15047,2196,3103,867,7973,1660,3924,836,1650,607,56506,4042,28199,2307,10221,1788,12851,1996,2149,698,3086,768,281912,7812,120600,5412,67520,4234,62001,3515,17171,1865,14620,1935,105189,4900,26629,2552,28628,2699,19420,2086,22996,2535,7516,1466,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
