GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003MA,B27001_003EA,B27001_004MA,B27001_004EA,B27001_005MA,B27001_005EA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008EA,B27001_008MA,B27001_009MA,B27001_009EA,B27001_010MA,B27001_010EA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014MA,B27001_014EA,B27001_015EA,B27001_015MA,B27001_016MA,B27001_016EA,B27001_017EA,B27001_017MA,B27001_018MA,B27001_018EA,B27001_019EA,B27001_019MA,B27001_020EA,B27001_020MA,B27001_021MA,B27001_021EA,B27001_022MA,B27001_022EA,B27001_023MA,B27001_023EA,B27001_024EA,B27001_024MA,B27001_025MA,B27001_025EA,B27001_026MA,B27001_026EA,B27001_027EA,B27001_027MA,B27001_028MA,B27001_028EA,B27001_029EA,B27001_029MA,B27001_030EA,B27001_030MA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033MA,B27001_033EA,B27001_034EA,B27001_034MA,B27001_035MA,B27001_035EA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038MA,B27001_038EA,B27001_039MA,B27001_039EA,B27001_040EA,B27001_040MA,B27001_041EA,B27001_041MA,B27001_042MA,B27001_042EA,B27001_043EA,B27001_043MA,B27001_044MA,B27001_044EA,B27001_045MA,B27001_045EA,B27001_046EA,B27001_046MA,B27001_047MA,B27001_047EA,B27001_048MA,B27001_048EA,B27001_049EA,B27001_049MA,B27001_050MA,B27001_050EA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053MA,B27001_053EA,B27001_054EA,B27001_054MA,B27001_055MA,B27001_055EA,B27001_056EA,B27001_056MA,B27001_057EA,B27001_057MA,state
0400000US35,2032699,1222,996613,3527,87710,2879,81659,2965,6051,1388,175393,2538,155585,3282,19808,2314,101748,3008,59998,3590,41750,3368,127590,2988,74316,3513,53274,3976,119353,2668,82448,3488,36905,3259,138528,2542,103517,3237,35011,2947,123525,1236,106842,2348,16683,2147,73686,1461,72444,1420,1242,515,49080,1274,48872,1221,208,331,1036086,3187,84971,2361,77692,2577,7279,1764,169584,2673,149831,4106,19753,3131,98969,2005,70794,2944,28175,2752,126822,2935,86957,3510,39865,3444,126248,2274,92467,3257,33781,2890,148543,2042,115114,3052,33429,2883,133966,1106,110792,2555,23174,2218,81733,1592,80243,1755,1490,633,65250,1145,64570,1255,680,416,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,705188,5932,673544,6701,31644,3333,1495003,6712,1417324,8122,77679,4929,977561,4540,716599,8783,260962,8730,1273583,4360,898303,9631,375280,9615,1247761,3398,996214,8877,251547,8746,1374811,2526,1183151,7377,191660,7057,1089144,2883,984153,4943,104991,4776,604655,2604,595606,2864,9049,1629,453257,1960,450097,2196,3160,1063,9913318,5466,675538,5929,646392,6201,29146,3508,1425932,5928,1355940,7970,69992,4952,978229,3721,799970,6885,178259,7060,1345993,3338,1105294,8890,240699,8616,1328867,3113,1149912,7536,178955,7244,1476882,2493,1321128,6413,155754,6042,1215103,2416,1111705,5941,103398,5167,742411,2094,732065,3174,10346,1784,724363,3379,719502,3551,4861,1110,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,388901,6693,368519,7040,20382,2692,781012,7031,713309,7764,67703,5435,441750,5114,281041,5761,160709,5427,564105,6710,351724,7838,212381,7570,633593,5831,464197,8000,169396,7055,645456,3955,515457,7346,129999,6131,534793,2960,463879,5701,70914,4809,318688,2515,316080,2487,2608,937,193812,2079,193241,1980,571,355,4858551,7916,371593,6357,349642,5991,21951,2672,739143,6695,672479,7658,66664,5604,461157,4964,335743,5688,125414,6323,625994,5534,461456,7429,164538,6449,676098,4272,531291,7081,144807,6197,698472,3379,569434,6519,129038,6020,599723,2295,520842,4831,78881,4208,376630,2128,374132,2222,2498,864,309741,2851,308358,2828,1383,699,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,28771,1399,27210,1307,1561,666,50116,1346,45911,1396,4205,940,41468,1074,32080,1713,9388,1674,44886,1042,36039,1337,8847,1246,38628,842,34184,1270,4444,1024,48449,707,42111,983,6338,981,41683,472,38197,810,3486,813,22091,320,21990,342,101,101,18977,435,18977,435,0,211,325542,1650,27138,1228,25603,1225,1535,577,44083,1235,41681,1395,2402,614,37047,797,32508,1094,4539,1007,41372,870,36647,1230,4725,913,36826,735,31609,1262,5217,1141,47757,541,43255,684,4502,712,40426,710,37286,804,3140,644,24152,373,24139,372,13,21,26741,650,26649,623,92,109,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,440063,4305,419603,5109,20460,2500,944647,5671,883174,6835,61473,4262,533588,4315,378536,5961,155052,5850,679331,4255,494595,7327,184736,7735,709890,3383,576338,6328,133552,5386,842758,3169,708810,6494,133948,5333,698874,2394,624732,4817,74142,4408,386490,2373,383996,2441,2494,815,280324,2161,279704,2193,620,392,5842675,6104,424737,4541,403144,4609,21593,2715,905675,4334,847247,6145,58428,4861,538163,2839,424490,5721,113673,5340,707641,2889,589448,6019,118193,5115,739861,2863,631958,6537,107903,6043,882487,2670,759493,6098,122994,5789,750241,2202,664873,4520,85368,4108,455182,2158,452330,2299,2852,1067,438688,4257,437226,4327,1462,819,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,158080,3213,147001,3369,11079,1522,314089,3185,278539,3923,35550,2788,182058,3007,107600,4236,74458,4314,239110,3349,149252,4446,89858,4117,222623,2776,158078,3551,64545,3234,250378,2220,195421,3277,54957,3241,210060,1598,179357,2676,30703,2245,130126,1460,128951,1465,1175,504,85874,1633,85742,1662,132,117,1884808,4541,155295,3356,143935,3247,11360,1494,301885,3404,267353,4167,34532,3216,183721,2523,127081,4913,56640,4123,247246,3658,167995,4052,79251,3434,228971,2746,171229,3994,57742,3638,266598,2401,213290,3686,53308,3510,226047,1526,189390,3126,36657,2640,148009,1589,146943,1465,1066,648,127036,1877,126498,1859,538,431,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,144917,3326,135225,3986,9692,2087,301164,3582,271957,4638,29207,3553,177876,2479,116751,4131,61125,3800,256235,2753,161130,4439,95105,4474,247331,2993,186465,4080,60866,3542,262608,2561,204503,4519,58105,4076,249072,1554,213817,3727,35255,3329,137382,1364,135691,1360,1691,724,95381,1206,94983,1264,398,339,1927141,3671,135375,2961,126805,3566,8570,1655,283906,2864,255624,4000,28282,3691,174210,2361,118937,4530,55273,3857,259814,2686,190041,4267,69773,3702,244152,2196,195201,3468,48951,3219,273805,1775,222504,3792,51301,3457,263649,1785,227384,2458,36265,2575,151170,1145,149958,1346,1212,553,141060,1404,140627,1459,433,361,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,445344,4377,422433,5329,22911,3122,974874,4655,922715,5683,52159,4292,620544,3185,472087,6976,148457,6227,725064,3988,549396,6517,175668,6042,777666,3854,655826,6410,121840,6156,930672,3546,820189,5742,110483,5041,784339,2636,719743,4959,64596,3995,448670,1733,445902,2001,2768,864,353547,2105,352372,2183,1175,564,6445280,5272,429783,4589,407970,4949,21813,2440,928232,4558,880931,6088,47301,4264,627374,3815,513107,6016,114267,5183,750612,3432,626889,6532,123723,5821,809866,2706,714976,6692,94890,5780,976681,2584,876087,5211,100594,4695,838264,2024,773870,3977,64394,3569,524919,2007,522165,2129,2754,922,559549,2820,558162,2818,1387,492,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,35365,1504,33458,1864,1907,923,79547,1464,76137,1708,3410,1133,58078,1177,41542,1894,16536,1927,60057,1144,41923,2065,18134,1751,65287,1049,52071,2015,13216,1911,77425,882,65297,2030,12128,1877,62720,870,57548,1424,5172,1179,33674,618,33208,660,466,378,26963,603,26736,591,227,265,537627,1444,33483,1716,31260,1888,2223,952,75575,1599,70625,2132,4950,1422,59070,732,46452,2113,12618,2057,63806,1190,53463,1913,10343,1637,70520,1128,62877,2025,7643,1540,83007,1002,72834,1936,10173,1707,68459,895,62000,1563,6459,1350,39881,775,39338,828,543,412,43826,1050,43790,1054,36,56,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,183052,3752,169692,4069,13360,2096,362082,4594,325977,5255,36105,3606,224903,4283,137266,5132,87637,4403,268888,4696,168469,5092,100419,5507,282548,3660,206066,5114,76482,4706,311461,3019,243173,4109,68288,4050,274716,1651,238030,3556,36686,3124,171775,1520,170423,1552,1352,512,96800,1653,96624,1654,176,191,2360610,5408,175451,3699,162073,3827,13378,2295,357892,4149,318878,4765,39014,3641,229918,3005,168140,4742,61778,4332,293081,3719,218088,5134,74993,4716,306708,3339,241769,5441,64939,4916,339324,2945,270999,4211,68325,3835,309948,1438,259679,3667,50269,3563,200084,1664,198345,1816,1739,665,148204,1829,147869,1867,335,276,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,36194,1586,33144,1653,3050,1055,68909,1632,62711,2056,6198,1447,40774,1321,30022,1595,10752,1380,50980,1592,38757,2106,12223,1645,46475,1508,37288,1540,9187,1517,57796,1266,49512,1422,8284,1170,48446,782,44535,1084,3911,798,27184,650,27138,649,46,59,22612,800,22612,800,0,223,398771,2444,31824,1576,29818,1627,2006,675,63966,1444,58525,1816,5441,1186,38987,1415,30766,1604,8221,1413,48865,1362,38520,1760,10345,1491,46904,1206,40081,1480,6823,1287,58776,1028,51795,1311,6981,1373,47840,683,42648,1146,5192,1007,30555,741,30329,661,226,313,31054,693,31054,693,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,249682,3806,237399,4129,12283,2186,512459,4708,484270,5755,28189,3899,297054,3424,199761,4608,97293,4825,383701,4103,253439,6095,130262,6080,413186,4033,318304,5751,94882,5059,437360,2787,351246,4646,86114,4888,374089,2136,326793,3538,47296,3319,227129,1838,224978,1972,2151,833,133451,1488,133020,1431,431,348,3231435,6546,238832,4616,230469,4552,8363,1831,492124,5713,461715,6209,30409,3491,306227,3467,233399,5500,72828,4511,408695,3250,325146,5755,83549,5218,432316,3840,359704,5106,72612,4240,470745,2886,394365,4286,76380,3992,409658,2275,357047,3960,52611,3437,260031,2464,257896,2368,2135,867,212807,2870,212034,2937,773,494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,1179125,9199,1053970,10895,125155,6888,2338342,11391,1955713,14162,382629,12330,1264352,5722,694740,12438,569612,12684,1707316,7875,980098,12345,727218,13819,1651947,6959,1098911,12203,553036,11197,1653938,5334,1224317,10573,429621,9192,1249594,3424,1020310,6013,229284,5933,680834,3715,665681,4303,15153,2075,433624,3003,427434,3143,6190,1343,12620378,8698,1134584,8548,1011203,10682,123381,5702,2223971,9596,1858643,13594,365328,11157,1246839,6413,754472,10106,492367,9580,1781664,6591,1139582,14831,642082,13931,1734776,5330,1219602,11350,515174,10706,1728882,4612,1319198,10132,409684,9578,1347393,3598,1090065,7813,257328,7102,783342,3417,762117,3941,21225,2484,638927,3904,627920,4399,11007,1853,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,165545,2597,148889,3280,16656,2532,283044,2569,251917,4054,31127,3395,155430,1562,114081,3150,41349,2912,224494,1958,166647,3657,57847,3398,166177,1663,129068,2936,37109,2928,153053,1471,126168,2848,26885,2715,117896,1120,104266,1905,13630,1649,66193,1083,65433,971,760,558,46101,777,46053,776,48,79,1372421,2263,151032,2628,137134,3160,13898,2164,270762,2489,237752,4325,33010,3951,158527,1511,123241,3168,35286,3035,218183,1778,168983,3486,49200,3398,162831,1509,132388,2219,30443,2112,154791,1091,134366,1990,20425,1898,122127,1116,108618,1796,13509,1594,72507,946,72154,948,353,247,61661,1161,61272,1162,389,218,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,19407,990,19038,1080,369,278,47536,1399,46404,1457,1132,531,33397,741,26135,1302,7262,1143,33761,732,24962,1424,8799,1275,37893,598,32424,1081,5469,1037,48942,466,43198,1181,5744,1112,44732,410,41447,759,3285,673,23521,223,23509,223,12,22,15673,453,15673,453,0,211,315024,1264,18672,818,18323,857,349,256,44046,910,43269,1063,777,448,31330,619,27577,1000,3753,779,35236,932,32242,1165,2994,754,39241,598,35702,905,3539,712,51921,578,48236,923,3685,809,46063,586,43459,776,2604,665,25603,354,25496,390,107,112,22912,403,22912,403,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,311665,4985,295360,4849,16305,2653,637473,5619,593166,6206,44307,4689,369480,6080,263443,6485,106037,5794,489336,6666,348094,7261,141242,6381,516472,4940,418273,5148,98199,4675,573146,4066,491265,5672,81881,4831,458406,2585,414025,4175,44381,3470,255965,1768,253409,1861,2556,880,159039,1799,157559,1824,1480,615,4036434,6989,300506,5757,282435,6281,18071,2392,600021,4872,557324,6299,42697,4127,384456,5096,300079,5952,84377,5036,534835,5366,427019,6886,107816,5502,560315,3686,473999,5841,86316,4776,616807,3521,535245,5160,81562,3618,499649,2398,442691,4377,56958,3644,292173,2247,287901,2529,4272,1133,247672,2661,245999,2761,1673,640,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,271373,3980,258426,4430,12947,2206,539423,4412,501018,5599,38405,3360,315167,2881,209536,5366,105631,4892,449270,4454,299661,5397,149609,5176,445079,3700,349346,5589,95733,4807,481493,2708,406081,5750,75412,5435,409834,1727,365759,3151,44075,3123,218383,1473,216804,1465,1579,466,145475,1261,145109,1279,366,324,3362584,4154,256123,3798,242955,4660,13168,2384,516017,4356,478923,5283,37094,4613,316678,2668,234747,4973,81931,4724,455461,2966,351471,6038,103990,4921,447328,2290,378281,4479,69047,4256,495209,2599,428098,4973,67111,4217,429551,2016,384116,3890,45435,3433,236672,1491,233313,1579,3359,792,209545,1871,208848,1895,697,368,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,62466,2095,60592,2279,1874,717,135278,2438,128669,2985,6609,1619,86359,2269,56893,3911,29466,2892,103482,2413,68362,2938,35120,2917,115334,1755,87048,2902,28286,2476,131372,1695,108573,2557,22799,2205,130554,1063,116630,1793,13924,1545,77192,713,76763,772,429,335,49857,841,49857,841,0,269,931478,2993,58321,1822,56576,1936,1745,675,129209,2497,121919,3032,7290,1565,83894,1925,60284,2628,23610,2532,106866,2179,77441,3161,29425,2616,118425,1382,94745,2932,23680,2700,137022,1058,112364,2338,24658,2238,134941,1023,118455,1983,16486,1727,85547,874,85016,1013,531,499,77253,1044,77024,1069,229,178,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,220918,3354,209737,3421,11181,1599,461887,3348,436087,3976,25800,2842,275022,2521,205922,4071,69100,3924,353472,2829,272958,4900,80514,4413,356514,2591,307459,3820,49055,3284,430813,2010,383102,3906,47711,3632,348464,1721,321751,2670,26713,2255,189695,1175,188666,1249,1029,636,140178,1053,140098,1048,80,94,2836439,3684,209091,2820,199718,3197,9373,1672,442262,2964,421506,3724,20756,2250,269605,1936,223753,3156,45852,2918,350530,2240,307519,3208,43011,3207,357928,2110,326017,3242,31911,2603,434652,1684,397155,3357,37497,2898,353109,1544,324506,2254,28603,2474,208316,1039,207583,1037,733,319,210946,1953,210665,1983,281,195,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,23651,1601,21930,1642,1721,762,45674,1944,42462,2213,3212,989,28416,1239,19533,1602,8883,1424,36897,1375,27318,1922,9579,1387,33216,1374,26560,1460,6656,1089,42334,1153,33939,1326,8395,1406,37949,773,33619,1115,4330,879,19670,739,19590,746,80,102,11933,745,11933,745,0,269,275270,2379,26606,2003,24716,2247,1890,699,40298,1577,36353,1758,3945,1143,26156,1372,19507,1507,6649,1086,38082,1876,28272,1898,9810,1762,31284,1044,25278,1333,6006,1054,41534,912,33454,1336,8080,1211,35117,593,31902,962,3215,783,19981,619,19596,668,385,427,16212,538,16212,538,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,137612,2568,133712,2726,3900,1135,324328,2547,308353,3196,15975,2210,187324,1794,156831,3217,30493,2800,225332,2164,181937,3606,43395,3177,229922,1856,194786,3183,35136,2850,223964,939,196067,2169,27897,2055,201749,352,182641,1854,19108,1768,141432,1368,140273,1518,1159,484,93785,1168,93434,1184,351,246,1930188,2791,129054,3049,123685,3141,5369,1167,306446,2784,293078,3152,13368,1793,188589,871,169958,2267,18631,2059,250392,1296,227227,2435,23165,2173,252746,1469,231939,2904,20807,2254,260217,948,238643,2340,21574,2372,239362,279,225156,1438,14206,1480,170488,510,169082,720,1406,530,132894,1188,131895,1249,999,484,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
