C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011MA,C24040_011EA,C24040_012MA,C24040_012EA,C24040_013MA,C24040_013EA,C24040_014MA,C24040_014EA,C24040_015MA,C24040_015EA,C24040_016EA,C24040_016MA,C24040_017MA,C24040_017EA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020MA,C24040_020EA,C24040_021EA,C24040_021MA,C24040_022MA,C24040_022EA,C24040_023MA,C24040_023EA,C24040_024MA,C24040_024EA,C24040_025MA,C24040_025EA,C24040_026EA,C24040_026MA,C24040_027MA,C24040_027EA,C24040_028MA,C24040_028EA,C24040_029EA,C24040_029MA,C24040_030EA,C24040_030MA,C24040_031MA,C24040_031EA,C24040_032EA,C24040_032MA,C24040_033MA,C24040_033EA,C24040_034MA,C24040_034EA,C24040_035EA,C24040_035MA,C24040_036MA,C24040_036EA,C24040_037EA,C24040_037MA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040EA,C24040_040MA,C24040_041EA,C24040_041MA,C24040_042MA,C24040_042EA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045MA,C24040_045EA,C24040_046EA,C24040_046MA,C24040_047MA,C24040_047EA,C24040_048EA,C24040_048MA,C24040_049EA,C24040_049MA,C24040_050MA,C24040_050EA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053EA,C24040_053MA,C24040_054EA,C24040_054MA,C24040_055MA,C24040_055EA,NAME,C24040_001MA,C24040_001EA,C24040_002MA,C24040_002EA,C24040_003MA,C24040_003EA,C24040_004EA,C24040_004MA,C24040_005MA,C24040_005EA,C24040_006MA,C24040_006EA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009EA,C24040_009MA,C24040_010EA,C24040_010MA,state
244762,8699,39936,3044,112341,6260,332960,9313,226428,7444,106532,6050,429674,10598,287155,8565,1942,725,140577,6559,478543,12142,218930,7301,259613,8848,269137,8812,62615,4339,206522,8581,151028,6758,227347,8351,2777740,20795,6194,1167,5640,1149,554,331,26685,2688,152112,5628,55728,4110,214547,6903,81491,4708,70769,4278,10722,1833,85173,4846,279540,9547,231262,8541,48278,3776,292100,9108,216508,7174,2522,991,73070,4903,1153932,18412,374603,10497,779329,14651,145120,5960,43517,3589,101603,4790,134514,5572,150604,5437,0400000US36,6246289,30465,3468549,19811,33656,3343,29132,3153,4524,1102,322006,11527,339561,8636,135135,5824,352463,9539,284698,9609,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
76906,4857,27569,3201,32769,2980,91203,5638,61296,4248,29907,3421,169996,7324,100455,5104,1377,617,68164,4877,157920,7361,72724,4405,85196,5494,89478,6117,20614,2559,68864,5359,72392,4487,104329,5147,1254868,13527,5658,1317,5389,1324,269,229,15071,1994,130603,5378,25936,2543,134776,5738,27309,2496,21385,2243,5924,1091,21767,2411,119838,6278,96351,5640,23487,2441,104285,5014,69890,3809,1394,601,33001,3405,477627,11178,155245,6446,322382,9638,71851,5737,10194,2108,61657,5349,49321,3945,70826,5230,0400000US37,2793039,17848,1538171,13127,32420,2692,28679,2542,3741,1229,160360,7054,285014,7760,74741,5233,163074,6411,104475,5851,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
6603,1244,3654,862,3006,821,6086,1063,3708,718,2378,800,7471,1358,4945,1135,0,211,2526,746,15395,1661,7752,1149,7643,1234,5565,1030,1424,679,4141,922,6753,1240,9821,1279,102657,2792,2600,598,2114,543,486,287,1400,448,6031,950,2343,694,10925,1333,2463,594,1649,462,814,345,1826,499,10910,1309,9592,1276,1318,467,7411,1135,4258,814,166,227,2987,754,38590,2448,10560,1405,28030,2298,6697,1322,1750,713,4947,1100,5392,1154,6069,919,0400000US38,244594,4238,141937,3169,21039,1607,14963,1247,6076,1025,18948,2097,16229,1834,8064,1240,13303,1675,10257,1489,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
117091,5453,33183,2538,37979,2558,116283,5243,85678,4747,30605,2591,189898,6681,116570,4757,2077,693,71251,4579,214414,6409,98327,4632,116087,4535,92316,5212,20990,2113,71326,4793,80872,4276,111048,4750,1528351,12584,4125,1108,3046,991,1079,415,13874,1598,170357,6077,32197,2119,161811,5936,38639,2867,30963,2624,7676,1401,27433,2281,152144,6059,130776,5270,21368,2074,122567,5110,81841,3953,2172,740,38554,3146,595301,9947,175876,4857,419425,9088,77796,4666,13320,1656,64476,4230,55945,4346,76162,3929,0400000US39,3454450,17799,1926099,14944,28577,2556,20395,2134,8182,1490,152150,5574,471142,9904,85590,4859,195556,6655,150274,6287,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
39629,3297,14181,2028,14564,1858,31237,2611,20625,2318,10612,1802,50371,3423,31028,2665,368,327,18975,1877,67546,3434,33204,2618,34342,2567,37436,3794,12506,1634,24930,3055,31590,3244,56971,3253,506692,8771,8290,1404,3173,799,5117,1093,6512,1073,30143,2788,10002,1670,50293,3415,15108,1902,10710,1638,4398,1002,9548,1594,49722,3184,37692,2733,12030,1695,33583,2724,21645,2064,259,192,11679,1488,197212,6694,72848,4210,124364,5438,37051,2687,11283,1614,25768,2195,21301,2594,37927,2855,0400000US40,1171928,11996,665236,8029,48767,3420,17133,2247,31634,2463,70138,4373,105684,4475,31019,2854,66103,3804,53810,3865,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
31851,2750,9742,1374,14133,1925,33322,3293,21131,2532,12191,1809,62511,4507,41611,3284,404,261,20496,2612,66658,3720,27330,2850,39328,3110,32905,3512,10687,1977,22218,2823,27006,2726,37714,3156,460397,9463,6461,1268,6245,1236,216,324,5681,1212,36877,2885,11534,1706,47683,3842,12299,1434,7861,1310,4438,1203,8376,1621,46273,3724,34136,3359,12137,1820,41173,3298,27435,2553,714,540,13024,2236,156669,6773,46780,3004,109889,5625,29475,3118,5772,1105,23703,2919,21750,2303,36146,2887,0400000US41,1065423,12394,605026,7845,28641,2809,27681,2766,960,586,51083,3572,106779,5149,28841,2859,73840,4774,41593,3004,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
137588,5054,43486,3188,48064,2783,134879,5205,100476,4521,34403,3307,237155,8405,151772,5736,2054,827,83329,4956,293122,8769,136853,5504,156269,6853,108674,6326,25334,2564,83340,5788,96240,5212,121302,5316,1715778,14759,9395,1364,7388,1198,2007,653,20026,2334,156733,6067,35191,2596,165391,5393,42336,3062,33369,2659,8967,1496,32480,2205,168593,6466,144770,5973,23823,2166,149058,5997,101201,4838,1572,750,46285,3577,691056,11567,219681,6531,471375,10113,90629,5316,16031,1905,74598,5221,65966,4572,88924,4420,0400000US42,3944042,21130,2228264,12833,52094,3272,31804,2189,20290,2327,206324,6437,436265,9430,96858,4510,216213,7376,181074,6438,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
7071,1548,1809,560,3700,1178,10936,1628,8095,1283,2841,976,20410,2135,11620,1491,317,306,8473,1674,24451,2600,12914,1864,11537,1610,10585,1490,3395,961,7190,1284,6527,1525,13132,1730,145962,4293,392,376,392,376,0,291,1387,466,16364,1927,3074,1018,14388,1983,2274,715,1987,643,287,237,2367,746,16171,1997,13855,1903,2316,866,11492,1601,7448,1357,185,179,3859,1099,55126,3465,17885,2252,37241,2932,9731,1570,1564,668,8167,1495,5881,1076,7315,1361,0400000US44,314852,5978,168890,4397,447,291,447,291,0,291,14170,2151,28123,2674,7973,1393,19556,1915,8880,1526,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
36145,3640,19800,2249,14992,2259,32914,3354,20636,2621,12278,2072,76343,4663,43929,3035,371,354,32043,2935,64002,4259,29787,2612,34215,3273,46448,4611,9553,1957,36895,4012,32524,3203,48186,3558,611177,10009,1575,554,1539,560,36,71,8888,1683,56467,3888,11258,1853,65641,3781,16072,1922,11771,1594,4301,1205,12190,1932,58201,3824,48049,3550,10152,1674,45790,4216,27963,3236,516,428,17311,2489,228808,7405,85482,4479,143326,6156,40747,4109,5874,1428,34873,3710,23017,2881,42523,3427,0400000US45,1342084,13490,730907,11101,13317,2238,12853,2229,464,260,81784,4676,152034,6439,31075,2759,81343,4848,55945,4013,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
9572,1372,2945,839,3210,809,9598,1295,7708,1203,1890,616,8974,1356,4536,884,154,183,4284,1103,17164,1848,8503,1300,8661,1390,8489,1610,2607,831,5882,1296,6558,1033,10360,1435,121636,3192,2866,666,2866,666,0,223,791,319,8405,1085,2085,549,12270,1662,2383,759,1610,588,773,450,1412,459,16840,1899,15525,1776,1315,693,7915,1052,4711,925,9,16,3195,852,47390,2895,14340,1894,33050,2374,7802,1246,2116,760,5686,1097,4333,954,7144,1202,0400000US46,283944,4720,162308,3936,20401,1545,19023,1481,1378,466,15684,1735,23733,2004,7216,1188,18404,1879,12517,1464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
75996,4437,21089,2449,24199,2706,55419,3857,37072,3020,18347,2692,103745,5976,56905,4338,564,331,46276,3605,110035,4633,45532,3437,64503,3898,58317,5492,14905,2344,43412,5218,46599,3374,65919,3724,847760,12151,2329,827,1945,746,384,364,10155,1899,78935,4318,19227,2429,93774,6018,32813,2761,26031,2633,6782,1316,15604,2414,75238,4064,59180,3874,16058,2267,68285,4677,41541,3138,688,345,26056,3056,317052,7408,99927,4603,217125,6023,54668,4624,7901,1317,46767,4357,31801,3037,47879,3526,0400000US47,1885344,18566,1037584,14181,17019,2134,14406,1992,2613,881,105400,5230,199768,5759,45101,3392,108978,5557,97085,5020,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
306909,9723,76471,5144,102324,6026,274587,7419,182732,6380,91855,4946,530659,14506,322288,10042,3860,892,204511,9568,446700,11127,227970,8492,218730,7520,267768,9382,47143,3603,220625,8544,208963,7488,271449,9593,3450979,26647,42563,3830,10296,1487,32267,3372,52492,4258,227945,8435,70821,4258,353060,10012,112194,6146,89087,5471,23107,2518,66771,4442,331319,10442,261598,9381,69721,3997,333774,8439,209090,7959,4399,1117,120285,6096,1272821,18722,554840,11842,717981,13596,226155,9180,29462,3201,196693,8095,155211,6913,205853,9039,0400000US48,8076651,38631,4625672,24760,220067,9099,76485,4896,143582,7814,566592,14448,667530,14889,203326,7951,482327,13513,383380,11196,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
25441,2709,7271,1120,11055,1868,32543,3068,23166,2644,9377,1433,57876,3555,38958,3172,379,248,18539,2157,59288,3382,30466,2536,28822,2783,22821,3001,6587,1297,16234,2559,20035,2674,38549,2665,292379,6382,2712,806,1876,712,836,409,3035,845,28173,2683,6141,1175,37813,2859,8783,1583,7623,1464,1160,491,5103,1227,25971,2784,20526,2237,5445,1208,30980,2629,18803,2049,326,213,11851,1663,89345,4140,34410,2129,54935,3776,18215,2422,3952,1067,14263,2256,12483,1855,23625,2620,0400000US49,793775,10127,501396,6848,17302,2231,7177,1457,10125,1864,51510,3910,82698,4713,22829,2235,52178,3254,32712,3016,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
4047,1080,1678,487,2501,683,4397,801,2852,618,1545,541,10816,1300,7364,1081,39,68,3413,790,17618,1597,10631,1344,6987,974,8158,1368,2211,725,5947,1279,4485,875,6748,936,88835,3213,751,314,751,314,0,211,942,322,8156,1346,1057,407,8678,1146,1643,465,1463,460,180,142,1401,578,7311,1023,5746,839,1565,581,7749,1354,6674,1315,16,27,1059,424,35956,2727,13673,1544,22283,2288,4609,938,888,349,3721,795,4544,1121,6038,1037,0400000US50,204124,4447,115289,3147,4779,1007,4466,979,313,168,13390,1817,19904,1888,4695,874,12073,1308,5725,999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
71649,4787,19547,2317,39747,3518,89656,5385,57428,3981,32228,2982,261881,7623,204750,6346,1418,744,55713,4571,139184,4979,71513,3948,67671,4210,81868,5613,15588,2111,66280,5078,66440,3816,201161,7094,1224996,13716,4083,974,3739,983,344,245,17958,2291,67216,4326,17171,2312,109706,5260,27135,3091,21326,2963,5809,921,28652,2690,116918,6166,88587,5505,28331,3033,166020,6637,123693,5475,932,424,41395,3517,400286,9297,160829,6200,239457,7445,71727,4839,13324,2123,58403,4444,63041,3552,135083,5051,0400000US51,2754429,18746,1529433,13403,23483,2552,15720,2313,7763,1311,163579,7462,184576,7844,49175,3738,137487,6870,91196,5835,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
67682,4347,18106,2125,32574,2505,59318,4097,36301,3067,23017,2510,151697,5682,107047,4282,1176,522,43474,3856,115358,4607,51921,3303,63437,3284,61175,4283,19482,2092,41693,3593,46046,3703,88084,4816,854665,12121,8235,1473,8235,1473,0,277,13663,2001,66007,4047,20516,2418,92302,5536,29281,3042,23182,2544,6099,1462,18135,2531,72528,4268,52918,3547,19610,2416,97252,5335,69305,4602,1248,658,26699,2564,283019,7083,83576,4674,199443,7188,53830,3821,16704,2307,37126,3013,35544,2874,64353,3644,0400000US53,2022617,15514,1167952,12417,37098,3134,35078,3060,2020,669,104485,5143,209830,6784,56776,3574,119723,5599,85788,4645,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
19531,2264,9599,1524,5915,1342,8650,1255,5597,1064,3053,639,22459,2250,12209,1698,0,269,10250,1566,36818,3603,17765,2558,19053,2425,16598,2234,4481,1125,12117,2047,13450,1873,20046,2012,224920,5918,1858,733,771,476,1087,505,2518,918,10152,1704,2013,611,26184,2774,4470,947,3392,816,1078,532,4015,868,14532,2095,12952,1897,1580,626,16565,1890,11303,1472,97,121,5165,1174,99552,4334,31649,2869,67903,3245,14480,2143,2724,817,11756,1919,8104,1376,20477,2239,0400000US54,518085,8891,293165,6192,30950,2372,2628,867,28322,2274,30303,2372,37177,3193,10357,1531,31312,2624,29130,2778,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
57051,3554,16295,1705,19627,1847,54001,3258,42846,2849,11155,1696,85642,4217,52065,2904,873,409,32704,2658,99544,4405,49522,3170,50022,3340,51153,3511,14118,1879,37035,3215,37131,2869,48500,3109,794170,9554,9046,1120,8884,1107,162,121,7599,1305,117661,4777,18262,2192,80707,3208,20747,1919,16192,1840,4555,837,13985,1749,81592,4298,72740,3915,8852,1517,58393,3282,36658,2684,1680,619,20055,2140,277466,7175,85954,3972,191512,6558,47445,3108,9933,1231,37512,2768,23762,2050,37505,2660,0400000US55,1828068,13887,1033898,10296,42037,2717,40805,2747,1232,433,86326,4051,291027,7078,45998,2921,99566,4577,73346,3752,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
7743,1412,4105,1035,1765,555,2964,854,2069,784,895,426,6772,1301,4398,957,0,269,2374,901,11204,1754,7166,1507,4038,976,6386,1538,3159,1468,3227,877,4257,1087,9705,1454,82053,3145,2990,667,1598,587,1392,445,1092,471,3028,966,1218,528,10521,1881,2474,822,2201,804,273,258,834,406,5578,1090,4301,1027,1277,700,5249,1254,3592,1004,0,269,1657,751,32352,2735,13130,1606,19222,2320,5684,1319,1059,652,4625,1157,3452,1064,7581,1711,0400000US56,197052,5407,114999,4011,25563,2414,6860,1197,18703,2047,13449,2075,7857,1251,3438,911,9791,1444,11848,1713,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
17341,2150,9686,1630,6210,1321,22940,2754,17102,2277,5838,1221,45907,3583,19860,2317,0,285,26047,3015,46326,3254,21818,2525,24508,2340,28278,2918,6270,1265,22008,2626,23340,2650,57496,3704,346754,8362,561,354,327,240,234,259,3253,1131,31068,2745,7977,1454,33416,3357,6001,1115,3486,989,2515,756,4095,875,27923,2617,25203,2617,2720,667,24194,2315,14414,1699,279,319,9501,1431,129924,4629,64955,3410,64969,3891,16276,2337,2079,731,14197,2026,12482,1718,49584,3458,0400000US72,781474,11844,434720,8347,6519,1568,6126,1538,393,346,37933,3329,55616,3626,22331,2433,54797,3614,27027,2745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
