GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003MA,C08501_003EA,C08501_004EA,C08501_004MA,C08501_005EA,C08501_005MA,C08501_006MA,C08501_006EA,C08501_007MA,C08501_007EA,C08501_008EA,C08501_008MA,C08501_009EA,C08501_009MA,C08501_010EA,C08501_010MA,C08501_011EA,C08501_011MA,C08501_012MA,C08501_012EA,C08501_013MA,C08501_013EA,C08501_014MA,C08501_014EA,C08501_015MA,C08501_015EA,C08501_016MA,C08501_016EA,C08501_017EA,C08501_017MA,C08501_018MA,C08501_018EA,C08501_019MA,C08501_019EA,C08501_020EA,C08501_020MA,C08501_021EA,C08501_021MA,C08501_022MA,C08501_022EA,C08501_023MA,C08501_023EA,C08501_024EA,C08501_024MA,C08501_025MA,C08501_025EA,C08501_026EA,C08501_026MA,C08501_027EA,C08501_027MA,C08501_028MA,C08501_028EA,C08501_029MA,C08501_029EA,C08501_030EA,C08501_030MA,C08501_031MA,C08501_031EA,C08501_032MA,C08501_032EA,C08501_033MA,C08501_033EA,C08501_034EA,C08501_034MA,C08501_035EA,C08501_035MA,C08501_036MA,C08501_036EA,C08501_037EA,C08501_037MA,C08501_038EA,C08501_038MA,C08501_039MA,C08501_039EA,C08501_040EA,C08501_040MA,C08501_041EA,C08501_041MA,C08501_042MA,C08501_042EA,state
0400000US30,458003,5845,17185,1566,42504,2457,178438,3719,112365,2845,49866,2629,57645,2995,347209,6306,12531,1471,30336,2457,136896,4057,85416,2972,38136,2314,43894,2798,44854,3933,2583,698,4786,1305,20194,2074,9829,1586,3588,991,3874,1066,3334,899,151,122,922,647,1099,588,793,370,114,161,255,200,32494,2560,1396,542,5347,1209,10850,1666,8325,1253,3552,767,3024,675,30112,2925,524,342,1113,534,9399,1617,8002,1332,4476,977,6598,1034,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,937834,8489,41517,2439,93891,3658,384987,4677,216840,3442,89183,3280,111416,3529,763687,8664,30654,2340,74564,3389,315697,5624,179520,3732,73557,3126,89695,3409,92184,4871,5861,983,11122,1711,41209,3298,19422,2088,7268,1032,7302,1207,5606,1138,257,172,577,351,3188,985,730,381,282,179,572,338,36596,3069,3805,831,5835,1363,11063,1568,7849,1228,3176,784,4868,807,39761,2839,940,478,1793,579,13830,1641,9319,1423,4900,735,8979,1242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191986,12734,35092,2922,110580,4760,561109,8644,261008,5123,97629,4410,126568,5277,932458,15351,23188,2506,81622,4857,447906,9203,206351,5849,76416,3648,96975,4665,132312,6680,6286,1474,15711,2744,59699,3952,27032,3478,10906,2129,12678,2012,38599,4409,1544,631,5889,1441,18200,2839,7404,1391,2357,981,3205,889,44839,4054,3826,1209,6176,1600,17932,2761,9578,1599,2635,967,4692,1193,43778,4398,248,312,1182,592,17372,2556,10643,2023,5315,1102,9018,1511,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628044,7757,25792,2192,59760,3346,237097,5282,162833,4532,66255,3054,76307,3439,512450,8997,18266,2101,43942,3314,198370,5486,134978,4529,55261,2847,61633,3167,48727,4464,3139,1026,7936,1925,20450,2781,9391,1486,3770,844,4041,971,3637,899,218,177,419,331,1211,524,1254,691,310,245,225,215,24050,3123,2762,984,4933,1562,6034,1334,5071,1070,1731,792,3519,1011,39180,3507,1407,1230,2530,1221,11032,1689,12139,1379,5183,1250,6889,1231,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3801308,21987,115095,5660,308835,7338,1590173,14589,966827,10828,374899,9375,445479,9273,2909946,21071,69622,3905,214793,6155,1208834,13261,763622,10222,299816,8426,353259,8394,330972,11525,17774,2497,34206,3088,142319,7408,77955,4865,27958,2617,30760,3037,220603,9680,9732,1550,28196,2754,104846,7188,43196,3666,16132,1997,18501,2465,194346,8792,16661,2379,27203,2680,82607,5238,39515,3338,12782,2081,15578,1978,145441,5723,1306,556,4437,1041,51567,3510,42539,3319,18211,2015,27381,2704,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,848687,9895,29974,3165,81029,3663,359066,6405,201147,5892,83310,3495,94161,4007,676909,10187,22899,2822,65356,3674,284748,7036,162251,5440,67564,3437,74091,3617,88723,5646,3522,1030,8342,1636,45035,3747,18393,2456,6934,1290,6497,1481,9734,1609,581,480,1271,772,3655,1222,2348,761,984,454,895,381,31469,3472,2101,930,3467,1068,13583,2512,6459,1345,2693,800,3166,968,41852,3221,871,597,2593,837,12045,1594,11696,1964,5135,1146,9512,1454,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9046575,33122,245764,7613,775739,10210,4019436,21833,2191453,14221,863866,11828,950317,11920,4810410,23782,114807,5480,353457,8540,1990587,17116,1289515,13783,513128,8769,548916,10218,616520,13716,32782,2701,57295,3728,263194,10071,148780,6765,56056,3306,58413,4054,2563117,25060,46328,4029,242463,8095,1326481,16501,536136,10858,201213,7778,210496,6649,709456,15879,44277,3359,104549,7504,309295,11539,127034,6408,53257,4062,71044,4060,347072,10372,7570,1517,17975,2191,129879,5800,89988,5324,40212,2830,61448,3859,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4121671,25131,133853,6446,395078,9950,1855282,14926,947615,11083,377425,7755,412418,9295,3380316,21936,95657,5330,294870,9429,1528572,14407,793752,9629,321130,7595,346335,8094,412817,11329,22016,2839,59541,5154,195644,6534,84194,4581,25160,2650,26262,2467,42680,3659,2065,731,5225,1342,21568,2871,7256,1484,3417,1002,3149,985,119348,7608,10861,2813,27874,3249,40749,3371,21243,2413,9014,1214,9607,1887,166510,6812,3254,1074,7568,2210,68749,3858,41170,3233,18704,2142,27065,2576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379847,4886,17937,1620,44599,2320,148015,2903,87274,1701,40345,1949,41677,2256,303887,4888,13466,1323,35645,2417,119051,2946,69606,2047,33814,1762,32305,1940,34486,3355,2055,614,3985,1021,15669,2176,7896,1249,2371,617,2510,588,2506,771,173,192,607,438,713,409,770,486,157,154,86,120,20437,1957,1762,467,3276,903,6610,1248,3920,593,2069,407,2800,498,18531,1496,481,247,1086,445,5972,888,5082,739,1934,507,3976,661,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5075200,21324,188837,5889,461786,8206,2104139,14378,1270968,9233,511322,8347,538148,10342,4255815,23670,133167,5136,362789,8187,1778489,15840,1087257,11201,441054,8518,453059,8834,392247,12317,24931,2547,44646,3572,173206,6907,89236,4810,28571,2945,31657,2674,85372,5789,4059,996,11721,1949,32992,3233,20644,2562,8638,1660,7318,1182,161763,6846,20449,2280,33512,3444,55432,4153,25826,2683,11149,1621,15395,1812,180003,8166,6231,1903,9118,2121,64020,4582,48005,3696,21910,2146,30719,2107,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1641563,13382,74236,4169,173188,5446,698382,9353,371981,6110,147718,4940,176058,4857,1330003,15238,51324,3619,132811,5373,567574,9867,306075,5566,125543,4598,146676,4374,183608,8332,11808,1595,25651,3274,84449,5552,38783,3261,10782,1571,12135,1702,8459,1641,811,730,876,460,4047,1177,1415,641,545,277,765,424,50951,3843,6980,1692,8761,1845,18134,2360,9566,1556,3428,606,4082,1069,68542,4273,3313,1211,5089,1002,24178,2939,16142,1479,7420,1343,12400,1444,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1709279,14334,51494,2699,159195,5126,744118,10815,389526,5760,177608,5334,187338,6762,1238821,12530,29843,2281,99633,4083,538998,10626,296657,5908,135788,5042,137902,5745,173345,7740,10221,1645,21774,2974,82212,5042,33739,3726,12474,1628,12925,1616,72364,5373,2616,889,11005,2171,34014,3183,12318,1979,5657,1237,6754,1702,116617,4967,6756,1128,21802,2695,49761,3321,20291,2292,9534,1202,8473,1452,108132,5757,2058,732,4981,1360,39133,3802,26521,2557,14155,1706,21284,2439,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5655344,24975,215788,5844,516585,9602,2280786,14183,1398430,11211,584245,9356,659510,11064,4338134,23836,126649,4659,349301,8305,1766217,13896,1110658,9625,469866,8431,515443,10195,498112,11117,37803,2909,51692,3602,210886,7057,110816,4906,40420,2980,46495,3566,317313,9663,12857,1988,45027,3682,135768,6271,67550,4136,28059,2638,28052,2689,289678,10956,31736,2661,56909,5710,97970,5151,53137,2640,20952,2333,28974,2414,212107,7227,6743,1359,13656,3159,69945,4046,56269,3365,24948,2135,40546,2432,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464646,7946,19116,1963,46930,2786,188172,4388,114734,3757,46693,3109,49001,2888,378243,7739,11437,1394,34209,2608,155100,5054,97763,3637,39563,2861,40171,2674,35173,3860,2743,779,3971,1416,14489,2101,7552,1204,3163,907,3255,927,10342,2105,612,441,1745,614,4339,1270,2120,1027,818,545,708,410,24980,2415,3712,1035,6485,1644,8600,1632,3636,869,1108,587,1439,562,15908,2133,612,337,520,279,5644,1297,3663,856,2041,695,3428,918,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912871,16618,68106,3538,192576,7363,830638,11122,441564,7445,183858,6417,196129,6701,1580400,15783,41931,3012,147221,6746,689405,11140,373990,7228,160822,5924,167031,6701,181389,7490,10629,1815,21955,2843,87713,4767,38136,2984,11303,1469,11653,1875,9647,2083,609,471,892,553,4376,1440,2257,850,624,323,889,485,68998,4781,9050,1959,16355,3091,24684,3090,11128,1953,3734,936,4047,965,72437,4651,5887,1168,6153,1379,24460,3083,16053,1823,7375,1403,12509,1643,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407277,5086,20002,1720,39978,2501,163338,3575,95519,2244,41468,2800,46972,2593,319202,5211,13812,1405,31052,2292,131366,3604,75167,2276,32070,2485,35735,2394,40887,3267,2204,655,4682,1119,18762,2331,9200,1098,3373,743,2666,807,2053,912,169,183,522,702,357,256,662,456,222,204,121,159,24117,2304,3291,782,3104,923,7146,1336,5063,882,2477,664,3036,812,21018,1708,526,347,618,435,5707,1076,5427,970,3326,707,5414,735,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2711169,19153,92802,4616,250687,6653,1190785,9316,634646,8641,252160,7129,290089,8154,2277201,21727,71030,4268,205332,7020,997297,11455,540583,9807,215116,6263,247843,7575,267009,10570,14967,2539,30814,3422,130295,7404,54187,3856,18294,2240,18452,2203,18106,2615,970,595,1425,602,7341,1563,4342,1082,2198,701,1830,719,58359,4447,4755,1150,8864,1840,21893,2107,11083,2063,5913,1551,5851,1107,90494,4679,1080,508,4252,1178,33959,2994,24451,2325,10639,1835,16113,2057,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11132187,37096,391654,10729,1115717,13660,5164125,24505,2509351,13359,936640,13304,1014700,14990,8891673,33891,263410,8372,848282,13703,4149725,22340,2035974,15504,774287,13187,819995,13880,1233540,21260,70674,4748,157450,7126,602779,15638,247941,8564,76741,4890,77955,4896,168330,7523,7470,1366,21454,2985,73601,5615,35531,2491,15294,2020,14980,1995,385386,12893,38952,3634,66423,5438,157847,7640,71108,5423,23709,2378,27347,2376,453258,12790,11148,2058,22108,3258,180173,8345,118797,6203,46609,3582,74423,4153,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1209175,11335,63744,3165,155610,4848,569326,6714,231782,4275,92341,4168,96372,3323,938018,11351,43623,2951,114294,4417,447937,8208,183908,4201,73597,3687,74659,3064,135874,6174,8679,1425,19772,2280,66179,4065,24083,2253,9125,1365,8036,1367,25778,2541,2140,886,4250,1259,10870,1660,4428,1072,1715,482,2375,568,56491,4296,7548,1621,13767,2434,21431,2490,7486,1486,3317,892,2942,703,53014,3478,1754,819,3527,853,22909,2432,11877,1535,4587,1160,8360,1184,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313415,4891,14556,1295,29138,2027,113068,3156,78993,2192,35931,1708,41729,2368,233474,5279,8141,1111,18650,1992,85489,3548,61031,2497,28499,1841,31664,2188,30776,2551,2127,649,3329,765,12538,1762,7240,1066,2705,682,2837,732,4060,998,586,398,426,265,2514,829,303,232,95,70,136,167,21748,2204,2742,586,4980,882,6131,1192,4057,1042,1482,738,2356,538,23357,2393,960,440,1753,674,6396,1271,6362,943,3150,661,4736,725,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3762996,18633,126999,5637,353489,9664,1648527,13914,909095,10468,338765,7009,386121,7453,2956876,22458,75680,4195,253879,8582,1300284,14237,740158,10677,275765,7138,311110,7426,368044,13753,18851,2344,44497,4818,169872,7871,80535,5958,27287,2645,27002,2491,115122,7897,4305,2224,16377,2815,54301,4439,22815,2492,9268,1730,8056,1550,155919,9069,24584,3990,27901,4897,59562,6250,23833,2862,9475,1871,10564,1609,167035,7799,3579,1272,10835,2308,64508,4957,41754,3237,16970,2363,29389,2902,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2997311,18948,93259,5184,288686,6895,1316757,11835,709267,8247,293793,7181,295549,8295,2194050,17952,59156,4139,196487,6552,964316,11935,536312,8486,222403,6693,215376,7088,309855,10442,12805,2006,33387,3796,143453,6583,69677,4315,27639,2398,22894,2188,164898,7091,4430,1063,21637,2936,79143,5321,29950,2853,15011,1624,14727,1747,165557,7756,13637,2136,28242,3653,68867,4642,30106,2979,10659,1513,14046,2018,162951,8621,3231,756,8933,3404,60978,4695,43222,3768,18081,2041,28506,2439,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,709109,10548,21550,2427,63577,4746,298147,6525,171678,4605,77571,4119,76586,3704,587083,10847,15947,2137,49724,4293,244589,6243,144656,4336,66827,3898,65340,3672,67418,4850,2942,826,6451,1600,32236,3040,16284,2347,5221,1124,4284,886,4136,1075,188,209,378,305,1515,717,1109,488,431,353,515,274,30026,2914,2060,612,5648,1334,11875,1989,5080,1087,2969,942,2394,710,20446,2369,413,225,1376,528,7932,1546,4549,993,2123,607,4053,842,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2712317,13635,122337,4480,265203,5778,1102397,7178,674423,6138,277778,5625,270179,5516,2180532,13743,86913,4467,194650,6074,896712,8136,555296,5947,230602,6065,216359,5159,238732,7523,15020,1829,28580,2285,108357,4524,51230,2965,18081,1821,17464,1706,44594,3226,3683,1145,8403,1397,17380,1823,7723,1431,3854,856,3551,754,133100,5978,13829,2101,29174,3365,40273,2960,26173,2089,11102,1185,12549,1478,115359,4395,2892,690,4396,1151,39675,2518,34001,2654,14139,1559,20256,1744,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285840,4955,11545,1231,27175,2042,115044,3477,68707,2411,32197,2099,31172,2059,214862,5129,8401,1095,20200,1973,86324,3085,52105,2706,24055,1943,23777,1936,34146,3156,1424,479,3363,918,16556,1995,7547,1489,3252,891,2004,597,4947,1129,190,243,628,416,1505,737,1231,489,766,414,627,357,18238,2534,1321,547,2309,1173,5499,1150,5028,1559,1825,517,2256,730,13647,2096,209,209,675,401,5160,1465,2796,889,2299,767,2508,668,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077361,12072,14888,1914,89477,4550,561459,7972,247242,5561,79307,3552,84988,4212,853091,12175,9285,1353,70260,4368,458714,9482,193165,5355,60307,3406,61360,3448,110465,5891,3346,1045,8304,1650,57119,4397,25995,2737,7890,1247,7811,1375,27087,2600,388,265,3174,920,9988,1566,7066,1412,2572,688,3899,681,61121,3539,1554,744,5958,1083,25407,2498,14843,2104,6006,1320,7353,1207,25597,2773,315,218,1781,773,10231,1765,6173,1270,2532,649,4565,912,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
