GEO_ID,B10056_001E,B10056_001M,B10056_002E,B10056_002M,B10056_003E,B10056_003M,B10056_004E,B10056_004M,B10056_005E,B10056_005M,B10056_006E,B10056_006M,B10056_007E,B10056_007M,B10056_008E,B10056_008M,B10056_009E,B10056_009M,B10056_010E,B10056_010M,B10056_011E,B10056_011M,NAME,B10056_001EA,B10056_001MA,B10056_002MA,B10056_002EA,B10056_003MA,B10056_003EA,B10056_004EA,B10056_004MA,B10056_005MA,B10056_005EA,B10056_006MA,B10056_006EA,B10056_007MA,B10056_007EA,B10056_008MA,B10056_008EA,B10056_009EA,B10056_009MA,B10056_010MA,B10056_010EA,B10056_011MA,B10056_011EA,state
0400000US34,193435,7311,66561,3814,17326,1867,9507,1530,7819,1191,49235,3736,126874,4741,33863,2910,21263,2405,12600,1644,93011,4010,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54907,4605,20773,2152,10004,1635,6336,1238,3668,844,10769,1455,34134,2974,15412,2360,10669,1963,4743,1017,18722,2277,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426692,11380,140197,6452,40834,2978,23841,2327,16993,2012,99363,5333,286495,6877,88202,4568,55536,3186,32666,3366,198293,6643,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,205216,8570,68776,3700,34261,3182,22100,2452,12161,1737,34515,2720,136440,6430,66408,4186,46380,3499,20028,2198,70032,4938,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6241,1273,2484,629,1383,490,946,436,437,227,1101,375,3757,759,2147,592,1739,590,408,171,1610,458,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,216194,7758,73948,4014,35642,2624,24033,2301,11609,1207,38306,3141,142246,5141,64314,4207,46517,3656,17797,1821,77932,4186,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,77710,4322,28178,1970,15737,1632,9917,1213,5820,999,12441,1630,49532,3242,24171,2114,18157,1833,6014,1107,25361,2453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,62645,5099,24695,2649,9029,1544,4694,978,4335,1063,15666,2153,37950,3103,15350,1729,8710,1284,6640,1103,22600,2387,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,227728,9035,78940,3971,29330,2334,19107,2016,10223,1294,49610,3086,148788,6470,57638,3451,39560,2768,18078,2028,91150,5090,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19323,2964,7104,1475,2580,777,1504,689,1076,398,4524,1091,12219,1855,4119,979,2449,805,1670,630,8100,1453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,112941,6260,38833,2897,20012,2466,12204,1862,7808,1497,18821,2152,74108,4572,36717,2985,25261,2436,11456,1639,37391,3262,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11513,1898,4297,1016,2161,633,1562,491,599,298,2136,688,7216,1160,4316,897,3711,840,605,314,2900,916,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,149402,7528,50888,3677,27023,2433,16364,2016,10659,1520,23865,2481,98514,5003,46735,3472,32263,3049,14472,2088,51779,4073,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,721850,20525,267643,9721,121320,6502,83709,5531,37611,3188,146323,6412,454207,12915,189732,7937,142703,6673,47029,3502,264475,9408,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60817,4552,25874,2271,8850,1410,4682,1103,4168,1048,17024,1816,34943,2781,11004,1594,7197,1345,3807,1028,23939,2553,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8216,1723,3517,874,1593,705,1268,628,325,193,1924,520,4699,984,2275,694,1811,656,464,249,2424,693,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,180631,7816,65189,3740,26773,2707,15324,2162,11449,1671,38416,2878,115442,5205,43023,3073,27819,2552,15204,1971,72419,4051,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,117290,7399,45407,3556,16740,2099,10752,1688,5988,1101,28667,2744,71883,4550,24463,2503,16631,2070,7832,1334,47420,3493,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43924,4345,18192,2654,9445,1852,6288,1576,3157,870,8747,1654,25732,2197,13387,1994,8701,1556,4686,1135,12345,1620,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72245,4744,25634,2269,10141,1455,7104,1292,3037,590,15493,1826,46611,2976,19155,1841,14604,1753,4551,828,27456,2511,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11287,2223,4514,1107,2874,771,2576,720,298,237,1640,623,6773,1405,3182,838,2597,728,585,341,3591,1232,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,115377,6363,39069,2966,20351,2089,10386,1587,9965,1281,18718,1828,76308,4084,35863,2926,23509,2427,12354,1690,40445,3334,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
