GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005MA,B23003_005EA,B23003_006MA,B23003_006EA,B23003_007EA,B23003_007MA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012MA,B23003_012EA,B23003_013EA,B23003_013MA,B23003_014EA,B23003_014MA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019MA,B23003_019EA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025MA,B23003_025EA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029MA,B23003_029EA,B23003_030MA,B23003_030EA,state
0400000US44,321760,1991,113249,4046,22782,2913,18967,2443,0,291,18967,2443,16326,2240,2641,1010,3815,973,21529,2181,15414,1919,0,291,15414,1919,13808,1921,1606,639,6115,1222,68938,3418,55833,3114,58,101,55775,3115,51225,3017,4550,1100,13105,2000,208511,3986,158975,4799,201,164,158774,4807,145457,4628,13317,1949,49536,3484,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1401567,4607,505843,8837,124189,6052,92540,5840,154,167,92386,5830,76912,5226,15474,2052,31649,2876,95880,5258,64064,4713,0,296,64064,4713,54964,4155,9100,1758,31816,2904,285774,7242,226969,6863,241,185,226728,6853,202002,6645,24726,2695,58805,4685,895724,9349,620890,10150,1459,744,619431,10140,553239,10497,66192,4254,274834,7269,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,224161,2234,84510,3031,20141,1928,15944,1723,33,74,15911,1709,15557,1728,354,265,4197,923,17663,1539,13915,1569,0,223,13915,1569,12732,1556,1183,609,3748,806,46706,2273,40213,2178,62,118,40151,2164,38871,2157,1280,582,6493,1149,139651,3261,113155,3490,67,108,113088,3504,107908,3415,5180,1141,26496,1871,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1926589,5736,690098,10218,164932,5678,111501,5458,284,301,111217,5498,97421,5275,13796,2007,53431,4303,133624,5850,84241,4335,80,119,84161,4345,72459,4059,11702,1933,49383,3694,391542,8470,299763,8222,127,127,299636,8221,272105,7482,27531,2869,91779,4259,1236491,11077,850974,10626,640,375,850334,10701,769246,11098,81088,4265,385517,8493,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7454790,9328,3087446,22279,718363,14327,460130,11249,2055,697,458075,11274,411201,11152,46874,4125,258233,9042,704139,13929,422430,11659,540,347,421890,11621,376337,11602,45553,3918,281709,8195,1664944,18885,1245800,16293,1706,655,1244094,16227,1154461,15527,89633,5293,419144,11339,4367344,24019,3110096,27058,5843,1218,3104253,27098,2870010,25476,234243,10304,1257248,16575,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,765833,3367,351836,6253,90616,4557,52703,3589,125,147,52578,3592,47952,3554,4626,927,37913,2878,99906,3955,51976,3417,69,115,51907,3421,46667,3346,5240,1278,47930,2967,161314,4672,118141,4115,48,83,118093,4111,109428,4075,8665,1263,43173,2665,413997,7051,312731,7201,458,360,312273,7234,286934,7073,25339,2619,101266,4720,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,190773,1187,62429,2840,13567,1409,10118,1213,16,27,10102,1214,8663,1116,1439,598,3449,732,10491,1463,7676,1265,0,211,7676,1265,6552,1122,1124,605,2815,739,38371,2198,32134,1951,67,113,32067,1961,30372,1818,1695,552,6237,988,128344,2954,101667,3005,78,94,101589,3017,95066,3063,6523,1244,26677,1921,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2470916,7707,900437,11007,214414,8401,152495,6764,1900,661,150595,6758,137250,6492,13345,1873,61919,4312,178567,6522,119813,6042,877,391,118936,6067,107395,5794,11541,1814,58754,3949,507456,9426,406471,9035,1284,467,405187,8970,381526,8668,23661,2490,100985,4883,1570479,13666,1176188,14104,8777,1549,1167411,14186,1094409,13307,73002,4678,394291,9756,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2047215,4614,744023,9315,188422,6474,124709,5507,1053,627,123656,5527,108378,4773,15278,2055,63713,4660,156207,6377,92959,4790,611,507,92348,4786,80033,4585,12315,2032,63248,4359,399394,7933,309739,7225,446,329,309293,7179,282504,7076,26789,2749,89655,4864,1303192,9877,964985,10764,2763,890,962222,10727,880426,11684,81796,3813,338207,8412,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,548425,3631,180220,5130,43219,3043,27493,2353,0,269,27493,2353,24000,2339,3493,917,15726,2142,32918,2650,18903,2091,0,269,18903,2091,17311,2029,1592,689,14015,1873,104083,4760,75088,4266,0,269,75088,4266,71093,4045,3995,986,28995,2463,368205,5903,226620,5747,0,269,226620,5747,213174,5746,13446,1886,141585,4415,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1671231,5049,608791,7676,143649,5254,113197,4929,129,140,113068,4929,103539,4759,9529,1497,30452,2427,118395,4556,85824,3917,34,42,85790,3913,78210,3700,7580,1394,32571,2870,346747,5632,289836,5559,0,218,289836,5559,272155,5672,17681,1824,56911,3540,1062440,8230,850986,8952,536,271,850450,8950,791198,8686,59252,3200,211454,4904,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,163237,1777,60965,3440,17313,2159,11861,1758,93,110,11768,1777,10798,1616,970,512,5452,1263,12725,1580,7571,1366,0,269,7571,1366,7407,1366,164,146,5154,1170,30927,2613,25249,2369,0,269,25249,2369,24283,2307,966,452,5678,1259,102272,3420,77854,3508,58,102,77796,3502,73714,3415,4082,1207,24418,2419,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1132775,2840,425263,7697,86155,4752,54206,3523,38,65,54168,3535,42540,3366,11628,1719,31949,3487,75660,4212,43342,3192,0,285,43342,3192,31995,2667,11347,1707,32318,2888,263448,6909,171406,6726,0,285,171406,6726,138117,6041,33289,2826,92042,4678,707512,7669,344582,9057,25,44,344557,9062,287846,8199,56711,3710,362930,7422,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
