GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004MA,B20005A_004EA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007EA,B20005A_007MA,B20005A_008MA,B20005A_008EA,B20005A_009MA,B20005A_009EA,B20005A_010MA,B20005A_010EA,B20005A_011EA,B20005A_011MA,B20005A_012MA,B20005A_012EA,B20005A_013EA,B20005A_013MA,B20005A_014MA,B20005A_014EA,B20005A_015EA,B20005A_015MA,B20005A_016MA,B20005A_016EA,B20005A_017EA,B20005A_017MA,B20005A_018EA,B20005A_018MA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023MA,B20005A_023EA,B20005A_024MA,B20005A_024EA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029EA,B20005A_029MA,B20005A_030MA,B20005A_030EA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033MA,B20005A_033EA,B20005A_034EA,B20005A_034MA,B20005A_035MA,B20005A_035EA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040EA,B20005A_040MA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045EA,B20005A_045MA,B20005A_046EA,B20005A_046MA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053MA,B20005A_053EA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059MA,B20005A_059EA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062MA,B20005A_062EA,B20005A_063EA,B20005A_063MA,B20005A_064MA,B20005A_064EA,B20005A_065MA,B20005A_065EA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068MA,B20005A_068EA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071MA,B20005A_071EA,B20005A_072MA,B20005A_072EA,B20005A_073EA,B20005A_073MA,B20005A_074EA,B20005A_074MA,B20005A_075MA,B20005A_075EA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079EA,B20005A_079MA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084EA,B20005A_084MA,B20005A_085MA,B20005A_085EA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088MA,B20005A_088EA,B20005A_089EA,B20005A_089MA,B20005A_090MA,B20005A_090EA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093MA,B20005A_093EA,B20005A_094EA,B20005A_094MA,B20005A_095EA,B20005A_095MA,state
0400000US13,4701490,11775,2302658,7987,1147463,11207,327,232,1147136,11224,3158,777,2855,891,6080,1376,8481,2067,25059,3385,15667,2642,35220,3374,25750,2790,46075,3974,27202,2909,81106,4639,83585,4663,79138,4681,81296,4929,62941,4126,75933,4925,101244,5475,73652,4819,122700,5504,189994,5001,1155195,10454,656454,9912,498741,8163,79895,5312,59152,5193,49698,3477,33705,3621,50631,3704,22298,2550,33226,3243,15310,1865,25994,2956,10768,1969,20777,2543,18134,2428,11814,1739,9114,1296,6407,1184,8691,1676,9280,1635,7762,1397,10408,1677,15677,1982,2398832,6152,804398,9848,183,174,804215,9851,1415,547,1971,858,8163,1403,8253,1456,24049,3053,23632,3008,33648,3028,28642,3250,52955,4089,30853,2607,72354,4301,81862,4841,64186,4414,64750,4038,44713,3065,51388,3942,67629,3636,43319,3642,51334,3622,49099,3259,1594434,10588,1009404,12103,585030,10780,111603,5698,69626,4869,68928,3778,51748,3909,62002,3849,26138,2624,35693,3335,15392,1719,27084,2748,10237,1818,26227,2689,18139,2109,11346,1770,9150,1523,6665,1272,7541,1139,11167,1616,5977,1394,6671,1466,3696,894,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,293414,2989,159790,2019,83275,3549,0,275,83275,3549,441,352,162,180,1183,618,436,328,1394,644,545,469,1073,502,2172,1689,2603,834,2040,827,6289,1459,5332,1943,3972,916,6007,1227,4732,1316,5416,1167,7430,1463,7326,1324,10919,1506,13803,1945,76515,3491,36042,2766,40473,3249,4494,1083,3650,1056,4406,1338,2632,996,3170,810,652,365,1449,801,814,476,2655,747,1894,726,1725,698,2526,969,995,541,1885,884,569,285,1520,686,2154,738,349,256,924,401,2010,847,133624,1564,45955,2678,0,275,45955,2678,206,213,50,84,658,445,583,411,964,475,751,528,2333,838,1050,636,1344,729,931,471,5543,1452,4271,1112,3171,844,5284,1382,3516,1064,2742,823,3225,832,2857,825,3311,701,3165,800,87669,2769,47728,2616,39941,2768,5939,1209,3952,1011,4169,1170,3074,1018,3809,1059,2121,710,1511,516,1195,584,1891,622,653,325,1824,788,2704,840,1218,619,964,464,1164,678,932,547,1102,494,836,574,479,322,404,312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1105842,4223,551075,2722,240274,5260,0,267,240274,5260,1132,512,274,199,2015,800,1338,535,7005,1597,3737,987,6963,1477,2992,810,13292,1972,8699,1627,20904,2675,23454,2617,19058,2428,19835,2492,13211,1753,15940,1682,18880,1992,17051,2080,21758,2264,22736,2174,310801,5723,150349,4752,160452,5117,27125,2429,22186,2600,17240,2216,11451,1805,15499,2091,6666,1282,9036,1914,5564,1024,7763,1215,4056,877,8696,1533,6244,1247,3822,938,2549,769,2979,1104,3052,964,1139,470,1613,653,1597,447,2175,646,554767,2679,167439,5059,16,28,167423,5059,639,565,526,328,1694,709,2452,742,7988,1404,5256,1182,7901,1212,8014,1332,14291,2035,11201,1528,19637,2358,19615,2431,13875,1807,12953,1508,8920,1488,10323,1510,8468,1411,4882,1045,5366,979,3422,796,387328,6269,208279,4974,179049,5322,34562,2643,24362,2704,21691,2429,16185,2162,21144,2104,9738,1669,11445,1577,5589,1261,6862,1060,3445,969,5097,887,5948,1160,2732,810,2393,766,2092,684,1818,690,1327,461,943,540,904,451,772,395,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7508870,18894,3667809,10618,1780025,13385,41,50,1779984,13386,5334,1156,2706,727,9291,1449,9549,1549,24864,2356,17048,2418,47146,4220,31088,2887,69509,4842,36939,3421,99258,5100,124356,6034,104846,4484,124187,4633,97498,4444,133138,4644,171557,6265,132958,5333,224456,6623,314256,6987,1887784,15671,965052,11633,922732,15651,141276,5482,104632,4628,89297,4388,62989,4623,80122,4836,39364,3439,47164,3722,25138,2808,50316,3945,16815,2173,44601,3502,44260,2762,27977,2589,26434,2999,13006,1759,22211,2163,22634,2316,16752,1848,23454,2447,24290,1909,3841061,10349,1310937,12045,0,267,1310937,12045,2414,742,3285,856,9051,1430,7663,1470,30750,3212,26182,2432,50968,3152,37860,2818,79902,4562,46720,3233,122361,5672,128572,4690,108482,5377,108632,4783,81228,4211,86524,3800,113668,5403,75670,4019,99912,5051,91093,4432,2530124,12252,1427688,12563,1102436,12291,189447,6392,126583,5146,124823,5229,85392,4151,121330,5001,56884,3520,69727,4113,35250,3046,52755,3847,22755,1971,43310,3253,39294,2781,24637,2634,23449,2484,14804,1632,16170,2070,19285,1947,11649,1575,14603,1902,10289,1357,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4396085,7008,2143788,4492,989948,10535,0,267,989948,10535,3139,1043,2640,749,4252,860,3912,877,14324,2038,11330,1787,25140,2490,19796,2538,40838,3051,25328,2635,73375,3998,89090,4927,76877,4383,94949,4544,59857,3894,78014,4268,97260,4554,71372,4056,100834,3733,97621,3803,1153840,11273,600823,10302,553017,10311,97631,4647,65759,3692,64481,3681,41236,3853,49641,3238,20493,2214,27749,2712,16762,1925,26724,2769,10316,1656,25610,2407,23727,2633,15424,1579,17066,2071,8554,1499,7875,1191,11101,1721,7200,1265,7380,1068,8288,1385,2252297,4618,729113,11115,145,138,728968,11125,1429,514,1948,511,6423,1239,7090,1311,22615,2523,17328,2159,32868,3098,32277,2665,58991,4033,33617,2756,84119,3598,88572,4226,64677,4183,61903,2983,38545,2663,40771,3012,51565,2970,28934,2499,32172,2563,23124,2282,1523184,11547,876791,11454,646393,11243,118341,5502,82831,4727,76083,4179,56431,3911,76180,4384,32762,2362,42342,3022,20179,2084,29693,2651,10426,1500,22899,2167,19002,1915,13372,1471,10112,1442,7258,1190,7116,1294,10565,1499,5111,1091,3591,923,2099,673,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2238387,4851,1090668,3086,555667,7206,159,150,555508,7216,3254,766,815,299,4088,1125,2795,751,8693,1476,5167,1117,12630,1741,11013,1475,25451,2566,15171,1853,41359,2642,53661,3428,50576,2384,53963,2944,37922,2769,44568,2920,55794,3179,33363,2678,44226,2971,50999,3074,535001,7017,249431,5642,285570,6465,56460,3158,39418,2516,34234,2602,22878,2335,24547,2411,12469,1516,13120,1536,6753,1110,12828,1715,4889,900,10322,1355,11062,1465,6295,1038,7025,1271,4403,959,3978,650,5381,1012,2443,700,2641,665,4424,727,1147719,2824,431151,5521,0,228,431151,5521,1582,466,2114,662,3911,757,4516,908,11093,1561,9844,1446,17881,2012,16221,1516,32668,2134,21445,2038,49133,3077,52569,3222,45641,2990,35480,2710,26765,2269,28167,2605,29014,2502,15953,1772,17373,1806,9781,1173,716568,6122,369678,5371,346890,6219,69488,3506,48107,3059,42403,2792,29265,2422,36254,2988,17694,1681,20616,1921,11067,1166,15221,1563,5741,989,12772,1362,11488,1513,5487,988,5409,858,4157,864,4021,736,3712,828,1353,572,1313,441,1322,571,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1922349,5336,941668,3622,488303,8073,0,248,488303,8073,2544,657,1107,454,3194,793,3560,809,10067,1730,5558,1193,14228,2024,9898,1528,21493,2310,14956,2008,37096,2831,41173,2999,36330,3195,41430,3519,29392,2481,37418,2539,46964,3417,31193,2329,47473,3329,53229,3372,453365,7767,223817,5512,229548,6525,43469,3361,30082,2781,24709,2172,15754,1712,20757,2526,10156,1847,13506,1729,6639,1314,8500,1333,5144,1228,9905,1386,8921,1454,5056,986,4730,823,2876,765,4203,835,4781,1111,2651,789,3146,764,4563,983,980681,3020,368077,7107,119,114,367958,7137,1281,444,1350,462,5290,1149,2921,838,12859,1621,9686,1508,18146,2063,15784,1780,26243,2345,17070,2134,38775,3445,44894,3021,31871,2447,31592,2841,22143,2445,19773,2198,22788,2239,15129,1814,18786,2144,11577,1550,612604,7407,328044,5765,284560,7056,53045,3335,39608,3158,36267,3196,25567,2350,30475,2132,13922,1655,14456,1918,10276,1604,12316,1973,5362,763,8266,1238,8223,1459,6656,1441,4693,996,3586,846,2769,557,4447,984,1079,480,2143,695,1404,496,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3075127,5973,1492684,4173,650699,10834,0,271,650699,10834,3345,792,926,441,4260,961,6763,1196,14717,2367,9238,1584,24857,3134,20595,3567,32664,3306,23262,2569,46460,3938,61453,3592,48861,3771,51321,3571,41185,2954,48454,3527,61339,3461,41007,3104,51350,3733,58642,3478,841985,11255,500831,9792,341154,8813,58162,4093,41422,3580,41943,3685,27484,2785,32592,3065,15090,2180,18396,2305,9914,1555,16912,2279,7097,1441,13967,1775,12822,2018,7286,1136,8524,1355,4516,1011,5816,1099,6183,1049,3441,797,4221,1076,5366,937,1582443,3503,497784,8693,222,307,497562,8739,679,316,1619,669,6166,1155,6093,1311,18322,2221,16117,2160,29226,2896,21508,2601,39912,3548,24399,2282,54671,3501,53924,3435,43063,3777,40302,2611,27400,2201,27454,2285,33351,2415,18326,2032,22896,2046,12134,1618,1084659,8900,688221,8081,396438,7090,75291,3928,52571,3565,47123,3111,36484,3156,46020,3715,23424,2295,21692,2501,10790,1669,16875,1878,6929,1340,12948,1690,10414,1644,6929,1166,8283,1342,5491,1138,4308,1023,4474,989,2332,682,2541,791,1519,523,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2310015,4713,1132817,3444,570208,8244,99,116,570109,8254,658,457,1200,573,3753,1123,4088,1196,12998,2293,6245,1336,13240,2102,9990,1662,24831,2937,14032,1869,30971,3120,42664,3128,37689,3489,39703,3089,32620,2983,48615,3477,53858,3956,43443,2847,68265,4506,81246,4825,562609,7845,309872,7688,252737,6644,37420,2770,29942,2778,25832,2942,15046,2240,20711,2658,9178,1714,12562,2212,6623,1493,12308,1938,4884,1154,9430,1493,10422,1755,7739,1668,8558,1599,5144,1337,5948,1022,7278,1569,5606,1324,7310,1399,10796,1568,1177198,2979,401075,7430,90,107,400985,7416,451,346,969,545,2112,813,4948,1305,16746,2003,14436,1898,19974,2242,15781,1832,29986,2876,20782,2257,38001,3109,41217,3059,31814,3034,32760,3064,26626,2777,24863,2207,27472,2260,18110,2201,19499,2138,14438,1919,776123,7870,493022,7845,283101,5961,55327,3518,35476,2908,34829,3195,22974,2520,28773,2649,13152,1887,14321,1951,9081,1622,11817,1590,5432,1174,7464,1354,9030,1359,7169,1231,6289,1247,6438,1224,4726,934,4769,1014,1873,719,2596,772,1565,422,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1047693,1631,505922,1237,225663,4663,0,230,225663,4663,1077,501,701,473,744,287,1532,501,3683,899,2739,827,5116,1196,3999,982,11011,1795,5387,1070,19524,2002,21145,2168,20383,2078,18003,2142,16546,1923,19155,1805,21657,1952,14704,1595,19092,2005,19465,2003,280259,4756,145231,4658,135028,5031,22720,1994,16876,1726,13169,1821,8240,1255,12209,1547,6003,1153,8452,1278,5427,1135,8122,1201,3777,1011,6326,1157,6495,1007,3798,747,2687,697,2169,718,1801,705,1917,517,864,432,1768,505,2208,579,541771,1236,186724,3883,0,230,186724,3883,270,193,771,392,1598,565,1320,466,4167,1055,3796,987,6904,1427,7476,1232,15402,2137,8354,1370,23156,2139,22905,2406,18476,1983,15051,1697,10331,1240,12637,1544,11957,1400,9316,1358,7826,1216,5011,811,355047,4010,193220,4465,161827,4190,28845,2083,19309,2259,16584,2089,13041,1775,16241,1680,10023,1663,11819,1472,7191,1284,7772,1158,4204,951,6633,1172,5524,964,3019,774,2696,730,2288,699,2001,674,2329,550,860,371,719,415,729,345,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2785193,8756,1352111,5327,739066,7650,200,153,738866,7654,2077,659,500,308,2130,628,2868,685,9685,1730,5226,1289,12655,1971,8147,1763,20941,2517,11699,1783,29707,3105,39239,3277,35307,2849,43919,3243,32236,2727,50707,3472,73555,4425,54080,3459,108410,5705,195778,5798,613045,7715,323671,7482,289374,6556,49758,3145,32159,2522,26792,2289,18869,2430,24931,2937,8838,1444,15949,1843,6326,1195,12369,1589,4927,1070,12621,1740,13032,1582,8511,1639,9881,1656,5960,1172,5458,1196,8215,1548,5994,1315,7288,1220,11496,1487,1433082,4708,544525,8597,196,249,544329,8597,730,443,627,338,3241,913,4216,1004,11561,1633,5773,1259,10506,1904,11141,1989,20975,2514,10410,1510,35186,3314,43116,3568,36138,2909,44593,3526,34800,2489,39957,3066,55737,3294,40531,3417,61246,3338,73845,3991,888557,8988,501649,7209,386908,7809,61883,3731,45154,2911,35068,2538,26820,2937,36594,3157,16005,1682,20471,2359,11566,1487,19860,2045,9038,1623,17861,2100,15975,2110,9247,1397,11091,1564,9273,1461,8671,1577,9246,1331,7597,962,9069,1431,6419,1286,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
