GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001MA,B25045_001EA,B25045_002EA,B25045_002MA,B25045_003EA,B25045_003MA,B25045_004EA,B25045_004MA,B25045_005EA,B25045_005MA,B25045_006EA,B25045_006MA,B25045_007MA,B25045_007EA,B25045_008MA,B25045_008EA,B25045_009EA,B25045_009MA,B25045_010EA,B25045_010MA,B25045_011EA,B25045_011MA,B25045_012MA,B25045_012EA,B25045_013MA,B25045_013EA,B25045_014EA,B25045_014MA,B25045_015EA,B25045_015MA,B25045_016EA,B25045_016MA,B25045_017EA,B25045_017MA,B25045_018MA,B25045_018EA,B25045_019MA,B25045_019EA,state
0400000US20,1101658,6952,749907,8746,16023,1759,1911,619,6108,981,8004,1069,733884,8840,97841,4299,455501,5749,180542,3654,351751,6919,44557,3118,10013,1507,19786,2288,14758,1676,307194,7081,144203,4901,128636,4951,34355,2484,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1156292,12036,40446,2766,2334,684,13624,1786,24488,2096,1115846,12152,137560,5582,699181,9226,279105,4739,528056,11015,86655,4506,21792,2242,43757,3460,21106,2360,441401,9403,178974,5352,222124,7727,40303,2564,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1141504,11499,43059,2654,1821,665,17316,1830,23922,2244,1098445,11413,135885,5856,688117,8721,274443,4618,548318,11587,105715,5511,28954,2661,54894,4024,21867,2345,442603,10106,198048,7409,208790,7038,35765,2904,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,396395,5449,9263,1139,807,403,3476,769,4980,869,387132,5398,36300,2596,252639,4479,98193,2449,149022,5676,29289,2733,5090,1222,14842,2052,9357,1586,119733,5224,43187,3141,58345,3696,18201,1977,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1426267,12068,48901,3582,2362,603,21272,2292,25267,2242,1377366,11913,140954,4543,926474,10127,309938,5204,701172,11745,152744,6073,33568,3321,74973,4001,44203,3143,548428,12193,213688,5880,282237,10833,52503,3616,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,1568382,10691,58462,2798,4612,1107,22226,1884,31624,2387,1509920,10492,126701,4472,1017980,8589,365239,4871,952037,10587,266324,7978,81099,5331,107288,5093,77937,3632,685713,11095,241364,6959,358538,8280,85811,4299,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,2769474,14635,94307,4661,6050,1123,41379,3041,46878,3050,2675167,14891,297018,7118,1702839,11966,675310,7043,1037147,11792,203810,6728,51343,3598,91036,4431,61431,3439,833337,11129,324661,7513,418033,7777,90643,4048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,1527328,10448,35518,2112,3041,770,15140,1542,17337,1411,1491810,10307,212890,5169,956662,6483,322258,4587,564220,7849,112914,5169,28101,2972,45300,3530,39513,2546,451306,8031,206323,6408,188268,5701,56715,3109,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,753374,9176,27351,2133,1040,456,12560,1781,13751,1428,726023,9342,85855,4035,449065,7165,191103,3619,326625,7460,49975,4053,10850,1863,26404,2944,12721,1883,276650,7142,116328,4660,134727,5837,25595,2234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,1621371,13182,44180,2891,2640,824,18593,2022,22947,1767,1577191,13054,202246,6465,971847,9000,403098,5243,729257,11761,126133,5459,30734,3165,55256,3790,40143,3119,603124,10616,256244,7481,280539,7659,66341,3454,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,280633,4455,5177,1147,540,283,1967,694,2670,680,275456,4346,31945,2243,168075,3478,75436,2336,122114,4642,14993,2026,2592,850,7181,1406,5220,1027,107121,4543,43904,2976,49153,3417,14064,1436,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,484649,6026,8658,1164,821,472,2799,593,5038,856,475991,5835,66670,3301,290506,4539,118815,2391,234655,5829,28574,2573,5799,1318,12999,2027,9776,1634,206081,6382,94906,4380,87253,4194,23922,2073,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,565869,9281,13665,1696,1052,598,6451,1269,6162,1189,552204,9466,67689,4242,343605,7713,140910,3793,423942,8805,61287,3719,16768,2368,29564,2665,14955,1980,362655,8754,131517,5684,197733,6793,33405,2750,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,369448,5293,8614,1296,219,168,3595,923,4800,972,360834,5549,31680,2501,247666,4753,81488,2106,145983,5144,20013,2077,2986,1164,9843,1470,7184,1160,125970,5030,44926,3267,63964,3610,17080,1677,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,2106728,14618,78058,3963,4428,1121,26337,2550,47293,3029,2028670,14821,171002,6453,1358325,11507,499343,6934,1065693,11891,291895,7895,70729,4181,143625,6223,77541,3806,773798,11102,234901,7218,446834,9781,92063,3896,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,519864,7374,13572,1651,751,422,5710,1197,7111,1091,506292,7254,53861,2912,317163,6025,135268,4113,245319,7043,26087,2636,5002,1231,13892,2136,7193,1160,219232,6870,91171,4638,106073,5110,21988,2510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,3904123,16568,371208,9048,34871,2937,179026,6225,157311,5056,3532915,15869,299022,7964,2355048,13893,878845,10795,3292304,17577,1725141,15992,499950,9569,861876,13070,363315,8067,1567163,14986,486388,9698,875919,13340,204856,5574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,2465551,18417,68265,4013,3662,1132,26043,2919,38560,2742,2397286,17841,264724,6531,1529943,12627,602619,7332,1205308,14092,173582,6415,42276,3640,87391,5286,43915,3310,1031726,13833,433158,8786,501753,10500,96815,4368,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,187673,3460,2565,641,241,187,947,388,1377,409,185108,3522,26152,2049,114195,2250,44761,1446,92739,3625,11768,1548,2690,828,4190,914,4888,905,80971,3432,41578,2322,28456,2492,10937,1159,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,3095197,18587,97779,4409,7622,1240,36509,2526,53648,3269,2997418,19082,333021,7765,1893786,13518,770611,8079,1429869,17019,271271,7489,64964,4538,127472,6260,78835,3662,1158598,15597,454273,10192,571210,10527,133115,5094,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,971378,9238,23014,2054,2144,764,8972,1328,11898,1327,948364,9007,129667,4954,564519,7072,254178,3942,461581,7782,55640,3544,15523,2065,23640,2731,16477,1783,405941,7771,172656,5705,193852,6155,39433,2615,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,942674,8824,23154,2264,1310,588,9879,1689,11965,1511,919520,8828,93743,4505,576658,7065,249119,4721,564463,10492,97058,4336,29961,2566,38806,3060,28291,2342,467405,10192,193488,6920,226482,7944,47435,3075,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,3461678,15683,178727,5265,13042,1946,69602,3634,96083,3929,3282951,16066,325891,7703,2103793,11453,853267,7202,1474352,16039,397364,9231,107534,5625,178648,6910,111182,4392,1076988,15447,400000,9796,507720,10149,169268,4874,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,244516,5053,8325,1478,409,311,4122,1102,3794,918,236191,5140,20554,1880,157231,3760,58406,2188,157779,5612,32551,2735,6241,1534,14411,1911,11899,1332,125228,5598,40701,2864,65615,4014,18912,1912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,1210160,11085,38470,3056,2603,818,13786,1777,22081,2376,1171690,11212,128743,6014,726186,9416,316761,4762,551233,10628,90801,4761,23235,2789,44849,3497,22717,2366,460432,11189,184953,6182,234770,8308,40709,3285,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,216821,3676,4923,1007,322,274,2407,722,2194,648,211898,3693,30126,2292,129400,2807,52372,1826,102134,3829,14884,1715,2806,853,5867,1306,6211,1098,87250,3691,36239,2736,36675,2603,14336,1605,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,1662768,15433,43012,2797,2602,729,15057,1735,25353,1884,1619756,15195,186931,6529,1016242,11073,416583,6443,777895,11156,108854,4423,25785,2236,52541,3473,30528,2906,669041,10594,264084,7793,339205,8896,65752,3488,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,5555903,27420,134731,4988,8194,1265,55813,3186,70724,3460,5421172,26874,687597,11058,3535099,20631,1198476,9630,3182761,25433,394502,10690,115907,6265,176568,6836,102027,5521,2788259,24924,1230942,15424,1358350,20531,198967,6410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,615142,6267,10739,1486,1149,496,4785,1135,4805,815,604403,6052,115182,4091,362936,4145,126285,2714,264883,6277,27974,2467,9299,1705,10777,1592,7898,1354,236909,5948,127321,4613,93479,4711,16109,1784,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,180847,3870,4205,747,61,66,1661,455,2483,601,176642,3726,14868,1264,119017,3095,42757,1725,76075,3506,13906,1431,3957,897,5574,1219,4375,923,62169,3585,24593,1928,29918,2645,7658,1171,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,2025240,16608,53684,3584,2289,764,22319,2356,29076,2449,1971556,16892,203394,7379,1298764,12413,469398,6674,967492,13869,132669,5980,36102,3430,59058,4093,37509,3146,834823,13556,348388,9097,411023,10567,75412,4169,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,1644939,11518,36069,2734,2987,897,15617,1753,17465,1647,1608870,11541,175835,5728,1054957,9311,378078,5417,961924,12195,137686,6050,35763,2850,55200,3713,46723,3488,824238,12480,351081,7914,397824,9603,75333,3978,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,553429,5834,25255,2274,1673,672,8117,1236,15465,1546,528174,5946,53445,2351,319718,5415,155011,3571,188511,6311,36967,2686,8212,1264,17920,2128,10835,1452,151544,6597,60671,3296,75333,5001,15540,1706,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,1566039,12101,38700,2703,2726,720,14882,1632,21092,1617,1527339,12225,186338,5679,979824,8660,361177,3990,713493,10686,122121,5172,32463,3273,45930,3263,43728,3175,591372,10849,248907,7520,267428,7666,75037,3443,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,155278,3397,2612,846,581,436,804,404,1227,514,152666,3405,20995,2118,96659,3040,35012,1636,67525,3690,5477,1106,1154,551,2319,685,2004,691,62048,3625,29983,2924,26500,2650,5565,1091,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,929831,9777,134978,4914,4469,1086,48024,3253,82485,3815,794853,9299,76811,4376,506321,7096,211721,4798,389617,7765,115143,4196,27280,2240,57048,3574,30815,2157,274474,7302,104785,4763,143617,5323,26072,1974,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
