GEO_ID,C25079_001E,C25079_001M,C25079_002E,C25079_002M,C25079_003E,C25079_003M,NAME,C25079_001MA,C25079_001EA,C25079_002MA,C25079_002EA,C25079_003MA,C25079_003EA,state
0400000US26,423672378500,4409878353,314409400500,4294189894,109262978000,2093099934,Michigan,null,null,null,null,null,null,26
0400000US27,346896511400,3660171558,274226416300,3427237056,72670095100,1823032619,Minnesota,null,null,null,null,null,null,27
0400000US28,98773540400,2493074651,72424036400,2059484629,26349504000,1422520870,Mississippi,null,null,null,null,null,null,28
0400000US29,274311163700,4053642106,207996076500,3559570730,66315087200,1665053105,Missouri,null,null,null,null,null,null,29
0400000US30,62926003300,2272753776,45261622500,1680102414,17664380800,1762965038,Montana,null,null,null,null,null,null,30
0400000US31,71450343000,1302296486,55000301400,1174951581,16450041600,627570917,Nebraska,null,null,null,null,null,null,31
0400000US32,125545772100,4208969591,93019435700,4034153954,32526336400,1768709001,Nevada,null,null,null,null,null,null,32
0400000US33,98845362200,2334371202,75278542600,1989217442,23566819700,1379030451,New Hampshire,null,null,null,null,null,null,33
0400000US34,809478582900,8928799093,617686889200,8474370250,191791693700,3442864759,New Jersey,null,null,null,null,null,null,34
0400000US35,103721331500,2938121749,75362368600,2615580737,28358963000,1493398695,New Mexico,null,null,null,null,null,null,35
0400000US36,1492512518000,15912123952,1104911138800,14991243298,387601379100,8923624071,New York,null,null,null,null,null,null,36
0400000US37,483336538700,5402889297,365296066400,4969055679,118040472300,2445674271,North Carolina,null,null,null,null,null,null,37
0400000US38,25559873500,833331958,20013586100,764368056,5546287400,316417539,North Dakota,null,null,null,null,null,null,38
0400000US39,492912110100,4780980650,372516846900,4107158924,120395263200,3014411496,Ohio,null,null,null,null,null,null,39
0400000US40,135072827000,3151983555,100293532700,2496130181,34779294300,1917155252,Oklahoma,null,null,null,null,null,null,40
0400000US41,262657367300,4339493560,194222757800,3870887346,68434609500,2183332398,Oregon,null,null,null,null,null,null,41
0400000US42,704164065000,6254297157,533564540400,5263168647,170599524600,3072788992,Pennsylvania,null,null,null,null,null,null,42
0400000US44,77292630400,3346632422,56573937300,2620049510,20718693200,2259134911,Rhode Island,null,null,null,null,null,null,44
0400000US45,226728411000,4069698351,159839433200,3307132295,66888977800,2423146676,South Carolina,null,null,null,null,null,null,45
0400000US46,33616699700,1107754699,26202294900,1013618667,7414404800,503903050,South Dakota,null,null,null,null,null,null,46
0400000US47,297761939400,4749388422,222726152700,3930750923,75035786700,2286653333,Tennessee,null,null,null,null,null,null,47
0400000US48,940190222200,8552142597,740412085300,7331401168,199778136900,4416612879,Texas,null,null,null,null,null,null,48
0400000US49,155157578200,2991880656,123433297800,2673944145,31724280400,1555537838,Utah,null,null,null,null,null,null,49
0400000US50,45944154600,1471133176,34060927700,1254235317,11883226800,835462812,Vermont,null,null,null,null,null,null,50
0400000US51,624447691800,8213832299,483895055200,6993332488,140552636700,4449230935,Virginia,null,null,null,null,null,null,51
0400000US53,531174011200,5829974278,408734826800,5455013760,122439184400,3729048717,Washington,null,null,null,null,null,null,53
0400000US54,69891183700,2415707703,50362332200,2126871646,19528851400,1043624156,West Virginia,null,null,null,null,null,null,54
0400000US55,312783764900,3567958126,239022630500,2951361216,73761134400,2373230545,Wisconsin,null,null,null,null,null,null,55
0400000US56,35820054000,2429797271,27068586400,1992931190,8751467500,1816379581,Wyoming,null,null,null,null,null,null,56
0400000US72,150237291000,4711004019,102719152400,3761547668,47518138600,3186649073,Puerto Rico,null,null,null,null,null,null,72
