GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004MA,C23001_004EA,C23001_005MA,C23001_005EA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021MA,C23001_021EA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030EA,C23001_030MA,C23001_031MA,C23001_031EA,C23001_032MA,C23001_032EA,C23001_033MA,C23001_033EA,C23001_034MA,C23001_034EA,C23001_035EA,C23001_035MA,C23001_036MA,C23001_036EA,C23001_037MA,C23001_037EA,C23001_038MA,C23001_038EA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043MA,C23001_043EA,C23001_044EA,C23001_044MA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048MA,C23001_048EA,C23001_049MA,C23001_049EA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058MA,C23001_058EA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063EA,C23001_063MA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069MA,C23001_069EA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074EA,C23001_074MA,C23001_075MA,C23001_075EA,C23001_076MA,C23001_076EA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086EA,C23001_086MA,C23001_087MA,C23001_087EA,C23001_088MA,C23001_088EA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US13,7497805,6376,3608388,5729,295456,6668,100023,4309,3780,1310,96243,4006,55417,3737,40826,3473,195433,5910,348752,5787,253214,6408,11861,2130,241353,6223,188706,6923,52647,4352,95538,5677,1337914,6516,1162566,8837,23734,2895,1138832,8087,1011216,9980,127616,7253,175348,6047,676190,3967,573459,5804,2400,627,571059,5748,514308,6749,56751,3576,102731,4628,512952,3331,337461,6227,272,237,337189,6235,301589,5383,35600,3463,175491,6031,279868,2717,77611,3504,70764,3474,6847,1172,202257,3589,157256,2383,13308,1666,12575,1628,733,394,143948,2662,3889417,5560,284015,6844,95362,5547,152,148,95210,5514,59507,4444,35703,3675,188653,6179,333959,5891,227828,6519,1019,476,226809,6533,182805,5663,44004,3438,106131,5712,1391872,6315,1057465,10465,3923,1581,1053542,10432,933588,10341,119954,6459,334407,9992,711019,4343,527007,7078,745,456,526262,7017,478775,7148,47487,3733,184012,6675,571778,2889,319385,6929,209,266,319176,6986,292299,7167,26877,2847,252393,6928,330623,2399,60015,3037,55757,3072,4258,1073,270608,3600,266151,2130,8873,1222,8147,1187,726,378,257278,2328,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1093645,1814,545137,1730,37133,1789,12230,1758,1317,846,10913,1812,7140,1510,3773,925,24903,2301,52551,1394,43865,1953,10024,2600,33841,3395,29116,3238,4725,1049,8686,1614,183425,1095,167388,2282,17189,2350,150199,2957,136696,3400,13503,1956,16037,2055,96280,744,83802,1591,1604,521,82198,1726,76290,2069,5908,1255,12478,1415,87867,845,61642,2656,95,113,61547,2683,58393,2587,3154,901,26225,2542,49475,925,16767,1844,16068,1791,699,304,32708,1867,38406,627,3275,773,3206,751,69,95,35131,900,548508,1457,31498,1768,11116,1507,606,693,10510,1471,8283,1256,2227,811,20382,1734,45535,1199,34020,1649,1171,705,32849,1738,27941,1927,4908,1442,11515,1738,173839,1581,136140,3149,1978,638,134162,3130,123613,3643,10549,2161,37699,2813,98163,1027,79527,2069,206,175,79321,2077,75793,2308,3528,1042,18636,1817,89228,518,60340,1958,0,275,60340,1958,57947,1919,2393,627,28888,1933,53440,519,15389,1599,14782,1581,607,345,38051,1632,56805,432,3134,876,2923,876,211,188,53671,992,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1187623,2092,590665,2207,48114,2142,19340,2024,0,267,19340,2024,13507,2091,5833,1217,28774,1894,54799,2450,41560,2441,684,607,40876,2467,35338,2548,5538,1153,13239,1840,203213,2560,181858,3114,1749,793,180109,3143,162825,3657,17284,2112,21355,2583,104201,1736,89694,2549,206,168,89488,2548,81444,2428,8044,1614,14507,1858,89698,782,62172,2108,0,267,62172,2108,54696,2319,7476,1137,27526,2055,53895,765,14598,1517,13308,1496,1290,533,39297,1605,36745,608,2751,698,2682,689,69,81,33994,876,596958,2248,44055,2170,18573,1656,0,267,18573,1656,13397,1499,5176,1179,25482,1870,52826,1424,39571,1977,0,267,39571,1977,36009,2267,3562,1179,13255,1626,199598,2259,146372,2987,100,165,146272,2989,135216,3405,11056,1656,53226,3178,103625,1617,79414,2557,0,267,79414,2557,74134,2700,5280,1216,24211,2355,90653,1008,52277,2327,0,267,52277,2327,48013,2174,4264,1098,38376,2298,56709,916,10180,1399,9424,1378,756,386,46529,1450,49492,853,1969,597,1914,600,55,57,47523,979,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10084990,6353,4885064,6700,378785,5492,142516,5663,697,437,141819,5725,95244,4739,46575,3364,236269,7075,447761,3855,335906,6730,1834,741,334072,6663,272437,7257,61635,4253,111855,5643,1746651,4294,1569930,7583,4156,1108,1565774,7707,1392582,10369,173192,6900,176721,6660,918184,2489,809014,5973,925,408,808089,6038,719753,6185,88336,4400,109170,4999,714710,1761,511360,5970,85,86,511275,5975,461685,6257,49590,2628,203350,5719,390922,1680,115616,4293,107672,4218,7944,1343,275306,4631,288051,1414,25226,2189,23995,2226,1231,440,262825,2762,5199926,5571,365509,6896,150679,5732,47,77,150632,5741,105546,4441,45086,3909,214830,6359,427173,4344,313113,5374,212,179,312901,5350,266413,6052,46488,3519,114060,5366,1755449,4008,1374846,8439,928,414,1373918,8404,1240249,8420,133669,5789,380603,7833,947506,2303,742179,6682,51,82,742128,6683,679106,6871,63022,3833,205327,6073,768440,1696,478249,5992,0,267,478249,5992,440107,6159,38142,3320,290191,6127,464005,1705,98700,4104,91111,4102,7589,1300,365305,4235,471844,1782,16164,2049,15595,2036,569,302,455680,2827,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5070852,4849,2469969,4548,199526,4144,74277,3415,0,267,74277,3415,52376,3052,21901,2335,125249,5145,231231,3023,167509,4602,380,302,167129,4666,138182,4827,28947,3016,63722,3857,835934,3657,736418,6014,2441,674,733977,5850,652442,6863,81535,4508,99516,5162,469249,2615,399533,4343,340,299,399193,4386,359881,4670,39312,3123,69716,4250,375603,1790,261421,4301,0,267,261421,4301,237239,4325,24182,2456,114182,4157,210689,1235,57473,3062,54341,3076,3132,679,153216,2942,147737,840,13996,1581,13310,1558,686,313,133741,1645,2600883,4270,185443,4376,73737,3606,0,267,73737,3606,56236,2974,17501,2164,111706,4123,224854,3334,161988,4543,276,343,161712,4528,138194,4751,23518,2744,62866,4250,831613,3242,644238,7384,321,337,643917,7401,580554,6832,63363,4466,187375,6925,476991,2103,363969,5068,57,95,363912,5059,337715,5013,26197,2211,113022,4786,397417,1500,240394,4177,0,267,240394,4177,222956,4323,17438,1558,157023,4083,244154,1201,48751,2851,45267,2720,3484,746,195403,3004,240411,988,10587,1472,10068,1429,519,268,229824,1693,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2409078,3112,1179338,3033,93084,2879,46686,2634,21,34,46665,2634,35318,2162,11347,1919,46398,2658,105819,2829,87514,2721,58,89,87456,2716,76152,2936,11304,1815,18305,2288,380195,2529,347651,3204,849,377,346802,3247,326799,3375,20003,1877,32544,2505,219684,1591,196300,2526,468,255,195832,2529,184830,2647,11002,1239,23384,2047,187508,1032,142278,2367,14,23,142264,2373,135539,2618,6725,1037,45230,2587,105864,787,33936,2061,32804,1993,1132,358,71928,2106,87184,403,9006,1171,8541,1147,465,246,78178,1197,1229740,2937,86926,3137,45709,2400,0,228,45709,2400,37039,2425,8670,1332,41217,3289,104464,2432,85745,2845,9,18,85736,2849,76486,2798,9250,1447,18719,2096,369123,2566,310326,4318,174,172,310152,4332,292080,4362,18072,2224,58797,3576,219492,1481,183342,2928,123,141,183219,2915,175553,2989,7666,1217,36150,2817,189960,1172,130239,2545,0,228,130239,2545,125336,2754,4903,857,59721,2562,119189,801,28055,1870,27174,1859,881,378,91134,1941,140586,587,6430,995,6387,997,43,55,134156,1125,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2213226,3704,1087039,3445,88498,3680,37502,3292,70,103,37432,3275,28069,2914,9363,1500,50996,2781,103398,3250,82421,3413,1800,857,80621,3521,70004,3714,10617,1300,20977,2379,365146,3250,330686,3720,9687,1457,320999,3936,296243,4257,24756,2472,34460,2773,202261,1966,175018,3074,764,413,174254,3102,164095,3169,10159,1465,27243,2558,164262,1439,124604,2353,64,83,124540,2370,115902,2796,8638,1432,39658,2296,91022,1385,30609,1758,29170,1756,1439,458,60413,1883,72452,1137,8047,1047,7704,1006,343,261,64405,1458,1126187,3030,81064,3957,41293,3130,59,105,41234,3092,34294,3130,6940,1152,39771,2751,99585,3623,79801,3084,156,135,79645,3092,71883,3376,7762,1399,19784,2484,356194,3272,286850,4223,948,422,285902,4243,264637,4354,21265,2291,69344,3393,205661,2095,165515,3388,86,142,165429,3400,154962,3504,10467,1558,40146,2698,168122,1437,110128,3253,123,182,110005,3246,104742,3125,5263,972,57994,2963,102200,1078,26524,1643,25372,1645,1152,403,75676,1882,113361,1018,5984,943,5953,940,31,38,107377,1243,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3437562,4649,1671161,4195,124803,4652,56343,5286,5952,3831,50391,3529,34491,3147,15900,2120,68460,3511,149267,4241,118230,4985,8874,2847,109356,4250,88564,3728,20792,2740,31037,3365,573302,3514,481604,5502,9876,2413,471728,5665,416019,5894,55709,3764,91698,4940,313454,1989,244921,4537,672,360,244249,4563,220502,4757,23747,2653,68533,4066,261585,1297,151691,4217,275,350,151416,4157,140624,4112,10792,1351,109894,4014,152217,1301,35030,2112,32403,2174,2627,596,117187,2408,96533,819,7298,1338,7076,1337,222,179,89235,1443,1766401,3554,115181,3158,54317,3067,877,943,53440,2840,39478,2229,13962,1971,60864,3164,145003,2625,104902,3274,1404,1342,103498,3578,86499,4054,16999,2396,40101,2758,568358,3076,415963,6206,1780,1145,414183,6463,372576,6610,41607,3236,152395,5732,326214,1781,226281,4419,147,237,226134,4341,210823,4280,15311,1966,99933,4247,280874,1379,140242,3981,0,271,140242,3981,132089,4118,8153,1306,140632,4178,174281,1156,30701,2125,28905,2089,1796,631,143580,2261,156490,998,6350,1068,5922,1022,428,269,150140,1505,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3550438,3921,1718507,4272,134460,5080,50635,4041,298,393,50337,3993,33846,3314,16491,2390,83825,5594,174147,3415,123535,4064,4292,1026,119243,4160,95242,4072,24001,2792,50612,3623,594429,4853,503423,5758,8136,1234,495287,5818,446283,7327,49004,4016,91006,5038,317005,3249,252538,4805,871,487,251667,4885,233382,4769,18285,2298,64467,3741,260394,1588,167998,4141,66,93,167932,4124,156162,3915,11770,1805,92396,4080,145049,1771,43215,2617,41066,2626,2149,729,101834,2946,93023,1419,9403,1357,8784,1276,619,377,83620,1793,1831931,3485,127744,4076,47902,3263,249,247,47653,3263,34071,3007,13582,1645,79842,3721,168180,3882,120011,4041,634,464,119377,4048,102028,4291,17349,2235,48169,3472,601846,4020,455872,6017,1180,478,454692,6021,414186,6109,40506,3140,145974,5613,332084,2794,234345,4318,86,147,234259,4321,218462,4444,15797,1999,97739,4319,280560,1379,153475,4028,0,281,153475,4028,145267,3949,8208,1670,127085,4135,168797,1847,34431,2303,32368,2195,2063,806,134366,2739,152720,1397,6707,1015,6376,1011,331,216,146013,1596,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1088605,1873,525412,1651,36106,1465,16531,1502,0,230,16531,1502,11479,1402,5052,955,19575,1590,40811,1006,33100,1851,400,543,32700,1950,26733,1663,5967,1162,7711,1523,155488,1168,135997,1995,1234,550,134763,2186,122135,2296,12628,1477,19491,1999,106333,957,90436,2018,287,215,90149,2041,83247,2256,6902,1073,15897,1732,94088,571,62881,1844,0,230,62881,1844,59209,1773,3672,703,31207,1917,53865,366,15600,1401,14496,1331,1104,406,38265,1413,38721,259,3043,644,2930,641,113,117,35678,693,563193,1468,34590,1242,16169,1513,0,230,16169,1513,13585,1371,2584,600,18421,1451,40084,1295,31033,1836,0,230,31033,1836,28210,1976,2823,765,9051,1612,160888,1140,130138,2471,200,193,129938,2403,119993,2404,9945,1287,30750,2465,110664,692,87656,1771,0,230,87656,1771,83202,1893,4454,933,23008,1694,98711,605,63888,1852,0,230,63888,1852,61785,1830,2103,518,34823,1780,58919,414,13022,1367,12223,1336,799,342,45897,1376,59337,320,2454,751,2438,751,16,28,56883,830,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4596659,3889,2192775,3419,170929,3642,67932,3467,1560,389,66372,3498,44717,2792,21655,2436,102997,4213,198134,2924,153955,4238,4597,1039,149358,4228,122775,4861,26583,2421,44179,3766,758420,3560,687747,5387,13782,1971,673965,5588,619012,6351,54953,4122,70673,4149,433522,2806,384703,4201,2843,852,381860,4178,355536,4365,26324,2650,48819,3095,330882,1140,249587,3845,213,213,249374,3814,232433,4126,16941,1933,81295,3762,178549,1285,66089,3096,61592,2876,4497,941,112460,3457,122339,1125,13202,1421,12509,1387,693,498,109137,1586,2403884,3924,159994,3986,63954,3269,415,241,63539,3255,47131,3172,16408,2610,96040,4037,194128,2551,147124,3478,1727,758,145397,3600,125857,4039,19540,2587,47004,3534,803484,2013,663338,6530,3177,1149,660161,6771,611166,7723,48995,3781,140146,6221,466391,1421,385186,4666,811,429,384375,4591,361190,5041,23185,2481,81205,4443,370523,1430,245474,4528,143,162,245331,4550,230983,4554,14348,1971,125049,4297,211249,1477,56112,2825,52537,2716,3575,1011,155137,3150,198115,1248,9005,1305,8577,1228,428,299,189110,1553,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5313877,4329,2535498,3118,190057,3358,77441,3850,35,58,77406,3849,51471,3360,25935,2914,112616,4362,238221,2242,173284,4304,1005,571,172279,4299,141224,4525,31055,2706,64937,3917,849562,2620,767801,5547,2245,872,765556,5589,691611,5865,73945,3532,81761,5037,493107,1945,436311,3534,443,379,435868,3575,392091,4913,43777,3559,56796,3423,386216,996,297326,3882,64,107,297262,3888,269641,4174,27621,2404,88890,3830,209706,1495,75620,3020,68711,3026,6909,1100,134086,3061,168629,1251,17343,1896,15832,1732,1511,569,151286,2247,2778379,3532,186888,3581,84043,4337,0,285,84043,4337,65444,4418,18599,2346,102845,5549,239813,1765,174324,4650,171,264,174153,4627,151846,4564,22307,2612,65489,4322,883319,2004,711941,6342,481,281,711460,6332,653412,7452,58048,3494,171378,6188,518056,1566,419253,5310,76,127,419177,5337,389451,5273,29726,2467,98803,4846,422522,1149,282032,5011,0,285,282032,5011,262406,5386,19626,2003,140490,5022,249067,1128,67260,3315,61426,3434,5834,1087,181807,3376,278714,1053,11449,1442,10537,1289,912,452,267265,1744,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
