GEO_ID,C19037_001E,C19037_001M,C19037_002E,C19037_002M,C19037_003E,C19037_003M,C19037_004E,C19037_004M,C19037_005E,C19037_005M,C19037_006E,C19037_006M,C19037_007E,C19037_007M,C19037_008E,C19037_008M,C19037_009E,C19037_009M,C19037_010E,C19037_010M,C19037_011E,C19037_011M,C19037_012E,C19037_012M,C19037_013E,C19037_013M,C19037_014E,C19037_014M,C19037_015E,C19037_015M,C19037_016E,C19037_016M,C19037_017E,C19037_017M,C19037_018E,C19037_018M,C19037_019E,C19037_019M,C19037_020E,C19037_020M,C19037_021E,C19037_021M,C19037_022E,C19037_022M,C19037_023E,C19037_023M,C19037_024E,C19037_024M,C19037_025E,C19037_025M,C19037_026E,C19037_026M,C19037_027E,C19037_027M,C19037_028E,C19037_028M,C19037_029E,C19037_029M,C19037_030E,C19037_030M,C19037_031E,C19037_031M,C19037_032E,C19037_032M,C19037_033E,C19037_033M,C19037_034E,C19037_034M,C19037_035E,C19037_035M,C19037_036E,C19037_036M,C19037_037E,C19037_037M,C19037_038E,C19037_038M,C19037_039E,C19037_039M,C19037_040E,C19037_040M,C19037_041E,C19037_041M,C19037_042E,C19037_042M,C19037_043E,C19037_043M,C19037_044E,C19037_044M,C19037_045E,C19037_045M,NAME,C19037_001MA,C19037_001EA,C19037_002MA,C19037_002EA,C19037_003MA,C19037_003EA,C19037_004MA,C19037_004EA,C19037_005EA,C19037_005MA,C19037_006EA,C19037_006MA,C19037_007EA,C19037_007MA,C19037_008MA,C19037_008EA,C19037_009MA,C19037_009EA,C19037_010EA,C19037_010MA,C19037_011MA,C19037_011EA,C19037_012MA,C19037_012EA,C19037_013MA,C19037_013EA,C19037_014EA,C19037_014MA,C19037_015MA,C19037_015EA,C19037_016EA,C19037_016MA,C19037_017EA,C19037_017MA,C19037_018MA,C19037_018EA,C19037_019MA,C19037_019EA,C19037_020MA,C19037_020EA,C19037_021EA,C19037_021MA,C19037_022EA,C19037_022MA,C19037_023MA,C19037_023EA,C19037_024MA,C19037_024EA,C19037_025MA,C19037_025EA,C19037_026EA,C19037_026MA,C19037_027EA,C19037_027MA,C19037_028EA,C19037_028MA,C19037_029MA,C19037_029EA,C19037_030MA,C19037_030EA,C19037_031EA,C19037_031MA,C19037_032EA,C19037_032MA,C19037_033EA,C19037_033MA,C19037_034MA,C19037_034EA,C19037_035MA,C19037_035EA,C19037_036EA,C19037_036MA,C19037_037EA,C19037_037MA,C19037_038EA,C19037_038MA,C19037_039EA,C19037_039MA,C19037_040EA,C19037_040MA,C19037_041MA,C19037_041EA,C19037_042EA,C19037_042MA,C19037_043MA,C19037_043EA,C19037_044EA,C19037_044MA,C19037_045MA,C19037_045EA,state
0400000US13,3482420,15694,150138,6614,38124,3393,15325,2149,28694,3299,22611,3069,23072,2576,15872,1996,4293,1122,1634,792,409,340,104,168,1312476,12562,105036,5327,57462,4470,146772,7212,149094,7683,202808,8996,262223,8400,164218,6753,144108,6689,44289,3547,36466,2596,1390153,11559,116430,7161,68894,4579,130354,5907,136613,6138,175848,6741,263173,7689,169094,7374,190675,6132,72253,4765,66819,3163,629653,6934,59148,3549,69180,3903,118898,4614,88883,4058,92227,3607,93063,3812,48126,3075,36814,2925,13109,1438,10205,1366,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,16420,1904,3339,1178,810,496,2667,902,2218,777,2643,883,2937,1077,683,423,941,585,90,149,92,157,134066,4100,6677,1349,4027,1027,9390,1840,10632,1856,16365,1821,26877,2518,22498,2306,25185,2514,7709,1525,4706,1092,186477,4235,10996,1459,4872,961,11051,1803,12559,1682,24227,2213,34535,3110,28468,2335,34721,2463,13151,1701,11897,1454,108849,2673,6574,1225,7241,1378,14731,1794,10692,1635,14027,1518,17707,1753,12679,1452,14360,1527,4476,962,6362,992,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,36360,2833,6855,1486,5159,1235,7115,1450,7619,1420,4181,1132,4009,987,1156,589,38,67,228,290,0,267,201568,4252,12529,1827,9083,1723,19735,2251,28761,2805,37727,3125,46895,2863,25022,2138,14845,1647,4103,879,2868,915,217491,3833,17679,2355,10597,1425,20966,2369,21296,1994,29143,2298,47977,3299,29785,2484,26081,2198,7460,1369,6507,1144,121290,2432,8138,1311,13802,1593,22798,2028,18634,1988,21416,2217,19704,1812,8698,1137,5645,1120,1506,482,949,418,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,174064,7695,43298,3744,16717,2635,30885,3405,25772,2784,23390,2890,21207,2359,7574,1466,3608,1119,1090,563,523,334,1690262,10972,107819,5292,61882,3979,151899,5728,166223,6622,244675,7429,339328,8323,237771,6088,236107,7552,77302,3857,67256,3538,1882108,9158,117179,5596,66848,4977,141074,5009,142997,5123,229137,7303,361027,8736,273713,8121,312553,6460,118926,4405,118654,4874,1006423,8514,71406,4182,89022,3874,198158,6001,148903,4723,160179,5496,151210,4912,81729,4142,62965,3027,21708,1913,21143,1757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,121886,5187,32732,3050,12885,1910,25036,2797,18829,2240,17946,2002,10977,1648,2619,717,732,442,93,122,37,63,839462,8026,57028,4011,36910,3208,95139,4953,98672,4949,137017,6033,184674,5722,112605,4703,86129,4560,18664,1989,12624,1522,976027,5910,64281,3586,40719,3152,94641,4163,99030,5272,140761,4965,196728,5842,139562,5219,131277,4151,35601,2745,33427,2646,533530,5135,34335,2077,55743,3010,106797,4921,92137,4439,97814,3974,81358,4144,32473,2196,21112,1945,6397,936,5364,837,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,74827,4163,15244,2220,8106,1597,14913,1901,11316,1738,12154,1795,8960,1498,2730,971,1115,536,234,241,55,115,393559,4783,20129,2206,15375,1815,35702,2997,43298,3423,63572,3089,92644,3504,62361,3124,43298,2481,11101,1670,6079,923,468726,4065,24925,2062,16691,1676,38316,2897,42711,2629,69615,3611,103361,3704,69087,2930,68698,3018,19711,1842,15611,1507,286327,2907,18032,1496,30720,2231,58747,3008,45541,2510,49404,2538,45183,2490,18993,1466,12964,1497,3114,674,3629,803,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,69801,3990,14549,2453,7386,1480,15179,2300,11548,1631,9320,1487,8881,1523,1869,878,830,609,39,43,200,227,369261,5740,21213,2350,14813,1717,34191,3090,42956,3256,63459,3741,83477,4124,51734,3052,40308,2699,9559,1396,7551,1311,424937,4760,24491,2088,17791,2285,34943,2691,37762,3258,56571,3285,88877,4720,61336,3425,65207,3456,20978,1759,16981,1546,237659,3367,16427,1625,23946,2101,45143,2365,34357,2158,41294,2582,37826,2307,16965,1539,13129,1549,4016,826,4556,808,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,79689,4246,19694,2417,10710,1918,16024,2019,11991,1905,11840,1894,7354,1230,1216,771,737,522,73,138,50,85,567904,7014,56696,3872,31719,3597,68058,4720,63016,4000,89745,4547,113819,5390,72758,3776,50753,3462,11950,1924,9390,1430,671753,5880,60053,3764,46368,3337,74294,4528,75124,4679,92199,4889,127330,5197,80311,3583,74425,3768,22289,2129,19360,2125,365002,4199,37264,3083,47993,3249,77627,3624,55007,3471,56514,3083,45783,2798,20986,1788,15501,1573,3757,772,4570,905,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,87815,4801,20252,2531,9991,2100,15895,2607,11618,2119,12364,1814,12521,2185,3444,1024,1435,593,154,219,141,180,573981,8548,48115,3444,35242,3561,66159,4565,58404,4244,88763,5148,107640,5072,75387,4474,65301,4261,15518,2059,13452,2090,672029,7249,59778,3948,37554,2920,77936,4332,65644,4287,91055,5292,119845,6089,80117,4169,87110,4742,28726,2625,24264,2120,355997,4832,37499,2730,44273,3480,70495,3698,49349,2792,50990,3295,47496,3240,25240,2211,17469,1849,6100,1102,7086,1092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,19140,1905,2379,809,2621,765,3396,941,3009,966,3366,960,2741,949,1104,463,511,497,0,230,13,23,156091,3750,10063,1587,7596,1614,15511,2032,16809,2082,26814,2283,34986,2671,22817,2171,15849,1791,3173,837,2473,735,239455,3084,15709,1701,11822,1650,23288,2382,22618,2472,33353,2104,51398,2601,32595,2149,31483,2124,10195,1576,6994,1049,130731,2323,10614,1102,16172,1714,26099,2050,20594,1542,20381,1745,19802,1819,8127,1185,5413,927,2099,708,1430,456,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,68020,4485,12462,2090,4179,1220,6583,1750,10052,1851,11398,1971,14368,2136,4600,1057,3642,829,474,391,262,300,734737,6075,34595,3196,14736,1797,39467,3461,52328,4877,89748,4978,150724,5957,112762,6145,147898,5910,54794,3818,37685,2712,892771,7506,38706,3345,23860,2746,44412,3507,54886,3698,85288,4222,152048,5439,122990,6003,177413,5669,93965,4527,99203,4097,431911,5374,31900,2837,31306,2604,63807,3503,50641,3500,57751,3221,70428,3499,46293,2828,42728,2857,17817,1850,19240,1993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,89028,5060,25995,3010,8308,1431,9934,1805,9665,1730,12718,2103,12089,1856,4675,1009,4535,1190,861,464,248,230,831660,8000,47711,3611,27778,3282,53089,3941,59720,3852,94272,5123,157528,5767,124158,5677,155845,5560,59740,3834,51819,2953,1039120,5946,62738,3777,37284,3179,61373,4065,64771,4521,103881,4727,176017,6017,146957,6038,200005,5396,89584,4401,96510,4041,560611,5421,48953,3873,59855,3463,99506,4057,67724,3134,77209,3581,83705,3550,47665,2632,42786,2541,15039,1967,18169,1956,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,151462,4784,41804,3673,19464,2259,31277,2967,22088,2008,18780,2223,12431,1709,3109,910,2004,843,329,255,176,216,1203934,9955,100606,4896,62082,4290,131489,5777,126182,5455,181716,6771,253491,6591,160534,6223,129117,5308,37559,2914,21158,1957,1576963,7459,119496,4802,72298,3175,150878,5583,148214,4982,226417,5864,317274,8068,208695,6340,207677,6096,68391,3131,57623,3303,874262,6123,59047,3315,83230,3654,175556,5443,139859,4629,156229,4857,136577,4574,55553,2677,44163,2594,12557,1424,11491,1191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,99073,4432,18416,2369,10400,1628,18866,2181,15939,2203,14558,1988,14173,1826,3894,909,2577,734,199,174,51,89,725733,5612,33749,2763,23253,2357,54982,4117,67578,3798,101837,3861,157833,5091,121318,4802,109709,3920,33928,2436,21546,1996,830919,5375,38703,3221,26329,2187,59372,3077,63161,3487,102862,3733,168736,4905,129206,4609,142587,4461,52250,2527,47713,2812,435823,4482,32306,1758,47009,2596,78230,3443,63590,2736,70891,2513,71943,2439,35242,2277,23132,1614,6865,855,6615,962,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
