GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006EA,B27001A_006MA,B27001A_007EA,B27001A_007MA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010MA,B27001A_010EA,B27001A_011EA,B27001A_011MA,B27001A_012EA,B27001A_012MA,B27001A_013MA,B27001A_013EA,B27001A_014EA,B27001A_014MA,B27001A_015EA,B27001A_015MA,B27001A_016MA,B27001A_016EA,B27001A_017EA,B27001A_017MA,B27001A_018EA,B27001A_018MA,B27001A_019MA,B27001A_019EA,B27001A_020EA,B27001A_020MA,B27001A_021MA,B27001A_021EA,B27001A_022EA,B27001A_022MA,B27001A_023EA,B27001A_023MA,B27001A_024MA,B27001A_024EA,B27001A_025MA,B27001A_025EA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US34,6045855,20181,401578,5942,385639,5961,15939,2936,913759,6344,866324,7852,47435,4816,484773,4633,376370,6235,108403,5422,679024,5353,534260,7208,144764,7662,810092,5180,695479,7043,114613,6375,998172,5187,886146,6912,112026,6593,806911,3398,733632,5489,73279,5259,480597,2734,474976,2967,5621,1559,470949,3053,469056,3187,1893,804,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1492676,12015,114142,3717,108087,4118,6055,1598,236607,5340,215819,5563,20788,3185,135857,4522,94475,4024,41382,4187,177833,4559,117983,4947,59850,4316,175889,4307,133872,4441,42017,4098,215697,4061,172441,4490,43256,3598,207789,2336,181189,3033,26600,2948,129403,1852,127446,2044,1957,763,99459,2123,98651,2241,808,503,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12624255,25886,816387,8627,783832,8315,32555,3324,1778691,10532,1704776,11161,73915,5724,1182039,7297,961523,8322,220516,8779,1605793,8826,1305869,11295,299924,10446,1639251,6753,1433418,9436,205833,8770,1953452,5623,1771321,8132,182131,7356,1674850,5634,1561503,7650,113347,5673,1010649,3774,1005183,3837,5466,1439,963143,4256,960266,4433,2877,1016,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6543426,16128,465558,6564,441335,7141,24223,3057,958428,6751,881591,7527,76837,6099,578538,5442,421254,6945,157284,7572,796363,7366,572591,8642,223772,9359,911569,5803,720059,8579,191510,8490,980964,3833,818646,8309,162318,7710,869351,2381,772087,5725,97264,5778,560762,1752,557470,1639,3292,1140,421893,3022,420915,3012,978,476,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,595376,1291,45726,1570,44043,1584,1683,677,79118,1438,75954,1765,3164,855,68347,461,57784,1863,10563,1873,77136,820,66281,1610,10855,1537,67642,695,60362,1536,7280,1401,89600,298,81434,1139,8166,1129,78282,374,73046,837,5236,827,44810,267,44696,281,114,103,44715,545,44636,547,79,108,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9448878,10146,651369,5925,617212,6620,34157,3510,1447351,6227,1351655,9235,95696,6974,862295,4219,656710,7735,205585,7697,1127352,3503,898437,9107,228915,8917,1209490,3015,1025992,8061,183498,6984,1477132,2790,1275072,8666,202060,8246,1269914,2039,1138746,5615,131168,5606,749840,2485,745880,3001,3960,1200,654135,4944,652373,5032,1762,936,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2708326,8594,194857,3413,184681,3520,10176,1574,394471,4313,356409,4057,38062,3256,253078,3010,171987,4449,81091,4390,349066,3623,240314,5156,108752,5046,332737,2532,250185,4332,82552,4833,403724,2019,328466,4566,75258,4133,356785,1329,308892,3514,47893,3217,235725,1155,234865,1095,860,435,187883,1434,187338,1422,545,440,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3231321,12872,216108,3841,201337,4384,14771,2525,458945,5586,419733,5517,39212,4555,283762,3479,196465,4460,87297,4587,425620,4108,296365,5540,129255,5392,411018,3688,326084,5301,84934,4664,472117,3014,381504,6022,90613,5244,467989,2116,408043,4581,59946,4197,270557,1478,268794,1695,1763,824,225205,1337,224762,1442,443,434,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10359669,12706,647053,5178,609092,6009,37961,3671,1467045,6592,1396348,8205,70697,5657,973852,4316,789547,7944,184305,6865,1178254,4879,953107,8866,225147,8094,1304527,3947,1146970,7485,157557,7581,1642422,3488,1482147,6664,160275,7084,1430338,2685,1327486,5876,102852,5284,872409,1446,869501,1751,2908,896,843769,2687,841587,2811,2182,823,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,844556,6313,47889,1777,44890,1949,2999,1165,114357,2490,108748,2699,5609,1885,90393,1731,70443,2546,19950,3104,92830,2223,74175,2140,18655,2457,108126,1571,94344,2320,13782,2337,139051,1380,122547,2608,16504,2308,117028,1075,108420,1628,8608,1694,67572,942,67267,975,305,285,67310,858,67274,866,36,56,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3057426,8359,206361,3508,189268,4249,17093,2275,439106,4311,393842,5661,45264,4482,283344,3078,202078,4901,81266,4917,364814,3855,264754,5746,100060,6116,400443,3168,315570,5829,84873,5381,452061,2600,372379,4298,79682,4210,426518,1094,372583,4573,53935,4493,286702,1220,285516,1475,1186,607,198077,1542,197832,1597,245,234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
