GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002EA,B25101_002MA,B25101_003EA,B25101_003MA,B25101_004MA,B25101_004EA,B25101_005EA,B25101_005MA,B25101_006MA,B25101_006EA,B25101_007MA,B25101_007EA,B25101_008MA,B25101_008EA,B25101_009EA,B25101_009MA,B25101_010MA,B25101_010EA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013MA,B25101_013EA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016EA,B25101_016MA,B25101_017EA,B25101_017MA,B25101_018MA,B25101_018EA,B25101_019MA,B25101_019EA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022MA,B25101_022EA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025MA,B25101_025EA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030MA,B25101_030EA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033EA,B25101_033MA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036MA,B25101_036EA,B25101_037EA,B25101_037MA,B25101_038EA,B25101_038MA,B25101_039MA,B25101_039EA,B25101_040EA,B25101_040MA,B25101_041EA,B25101_041MA,B25101_042MA,B25101_042EA,B25101_043EA,B25101_043MA,B25101_044EA,B25101_044MA,B25101_045MA,B25101_045EA,state
0400000US29,1621371,13182,1067865,11356,78902,4483,194,164,2012,627,76696,4309,129919,5754,5945,908,24905,2113,99069,4962,157364,5876,25581,2449,58385,3438,73398,3854,249655,7227,93934,4578,107746,4789,47975,3098,449097,7656,314160,6439,110216,4287,24721,2473,2928,723,553506,8148,121770,4452,31647,2132,30995,2386,59128,3395,122951,4413,91318,3891,24718,2151,6915,1115,94259,4235,88791,4064,4834,948,634,318,96567,4566,95132,4495,1163,465,272,200,111714,3982,111367,3969,347,276,0,259,6245,1347,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,165561,4571,13508,2006,0,237,452,348,13056,2040,20414,2069,445,284,3463,830,16506,1862,25108,2175,4017,867,7672,1138,13419,1746,40993,2908,13105,1636,16187,1938,11701,1665,64591,3138,44031,2836,15816,1855,4744,949,947,413,115072,3363,25560,2143,7110,1410,6562,1143,11888,1435,25186,1923,19329,1710,4590,905,1267,357,19366,1574,18173,1556,1111,357,82,82,18957,1818,18638,1805,165,148,154,189,25368,2502,25368,2502,0,237,0,237,635,264,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,309474,5919,14887,1895,0,228,233,205,14654,1854,33322,2765,1776,463,6005,1039,25541,2652,39186,2681,5851,1116,15041,1565,18294,1902,77420,4422,29664,2126,33429,3050,14327,1717,144205,4310,101625,4158,35091,2124,7489,1100,454,232,175175,4188,34197,1848,6769,924,10120,1177,17308,1349,36884,2285,23795,1777,9460,1184,3629,589,29076,2338,25985,2245,2499,480,592,306,32712,2296,31797,2226,874,364,41,39,40766,2250,40594,2226,118,141,54,91,1540,520,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,429984,9713,25571,2883,125,149,86,96,25360,2852,45111,3989,1343,627,2094,716,41674,3946,52834,3554,2147,674,9163,1319,41524,3120,98711,5677,14859,2187,35443,2769,48409,3845,203752,6238,97621,4725,70696,4747,35435,3132,4005,1041,135885,5034,25964,2369,4438,890,5664,1139,15862,1860,27875,2275,16243,1884,7332,1237,4300,1024,22261,2229,18568,2000,3348,896,345,238,22386,2424,21434,2352,756,367,196,191,35323,2050,35236,2071,87,102,0,309,2076,735,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,257120,5334,8198,1252,0,257,44,71,8154,1246,17473,2233,110,132,624,339,16739,2167,27083,2349,1720,671,4611,893,20752,2150,54167,3824,6485,1272,15093,2244,32589,2751,149038,4501,66039,3198,58427,3112,24572,2260,1161,448,112328,3780,18115,2151,1360,628,1783,600,14972,1861,19981,2011,5069,879,7129,1150,7783,1223,19409,1873,10789,1367,6473,1291,2147,577,20118,1852,17280,1813,2492,592,346,214,33387,2739,32628,2718,511,264,248,358,1318,657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,1496628,14811,54476,3632,56,97,209,215,54211,3615,91426,5288,358,243,2202,835,88866,5009,112868,5724,1704,511,8826,1492,102338,5248,242751,6721,15145,1889,48076,3555,179530,5780,989076,12863,354237,8720,363746,9353,271093,7250,6031,1320,610100,9353,81520,4267,1942,629,4683,949,74895,4128,103663,4488,10836,1632,21439,2183,71388,3346,82168,4238,24432,2133,34495,2487,23241,2419,105985,4396,66674,3372,31106,2431,8205,1520,232097,6592,218503,6760,11515,1240,2079,608,4667,1076,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,28518,2583,200,170,836,440,27482,2510,43036,3046,2332,795,6530,1363,34174,2514,47974,3652,7479,1355,15635,2181,24860,2496,67806,3788,24621,2232,25871,2306,17314,2060,127601,4943,85857,4458,32178,3037,9566,1387,1366,562,203563,6415,50577,3274,18580,2049,11854,1584,20143,1973,44448,3480,37290,3217,5203,1097,1955,559,29986,2906,28776,2843,1140,430,70,115,33055,2420,32881,2382,127,121,47,80,43231,2888,43125,2870,106,133,0,285,2266,786,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,107038,5438,308,199,1047,376,105683,5411,190965,5713,4592,883,17608,1852,168765,5402,252744,8197,21274,1861,57668,3747,173802,6668,478688,10175,99429,4202,135606,4712,243653,8790,1496971,15407,686607,12386,456304,8743,354060,8696,10727,1916,1366990,13705,206433,5976,22244,1882,31113,1942,153076,5097,245317,5986,88149,4158,65373,3014,91795,3630,200867,5808,116981,4724,49084,3171,34802,2282,238826,6679,178132,5506,44083,2713,16611,2004,462100,9728,435852,9728,22848,2442,3400,814,13447,1864,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,124321,5754,668,389,2819,1053,120834,5925,209890,6873,8167,1417,33504,2784,168219,6046,247628,7175,31544,3114,84824,4220,131260,5677,382437,8877,116439,5596,167607,5494,98391,5337,684347,11006,447788,9459,186944,6687,49615,2999,8169,1581,808759,10982,203624,6435,47032,3481,53004,3520,103588,4627,180626,6994,127979,5618,38840,3053,13807,1841,131872,5134,122223,4908,7762,1203,1887,682,133165,5259,130438,5362,2212,804,515,288,148421,6010,148160,6018,261,184,0,289,11051,1512,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,3033,617,43,55,124,110,2866,624,10002,1281,877,386,2149,672,6976,1064,12459,1426,3368,687,4968,961,4123,828,25972,2177,11991,1266,10112,1261,3869,909,48740,2539,35884,2130,11590,1627,1266,551,89,115,87378,2509,16090,1280,3304,555,5027,831,7759,995,16118,1453,11508,1459,3137,661,1473,448,13682,1557,12918,1510,699,316,65,105,17055,1584,16938,1574,117,135,0,211,23832,1792,23832,1792,0,211,0,211,601,293,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,136882,5018,821,485,3729,848,132332,4789,248888,7281,10618,1389,41606,2660,196664,6186,305686,7921,39017,3176,107571,4778,159098,5684,505824,10899,157834,6537,224639,6818,123351,5281,896277,11463,585381,9363,253931,6618,56965,3239,8008,1297,993632,11214,202985,5718,36635,2630,50785,3050,115565,4733,233431,6214,147420,5358,64714,3377,21297,1696,170661,5224,154906,5003,13646,1635,2109,683,170854,5483,166469,5418,3269,795,1116,438,207136,6459,205690,6475,1417,507,29,47,8565,1338,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,44778,3001,291,244,1502,550,42985,3001,75345,3741,4090,959,17002,1935,54253,3056,91103,4549,19984,1964,36268,2991,34851,2482,143269,5094,61234,3400,57684,3420,24351,2680,228364,5986,169350,5160,47598,2734,11416,1556,2503,852,386016,8197,87324,4151,24849,2115,22589,2018,39886,2642,85481,3957,65865,3311,15995,1685,3621,808,62692,3582,59740,3516,2772,684,180,162,70733,3462,69992,3474,529,351,212,152,74925,3781,74639,3754,286,197,0,253,4861,1126,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,38844,3218,42,72,305,180,38497,3221,69724,4387,1090,491,6686,1126,61948,4395,92102,4566,6754,1245,19052,1984,66296,3715,152809,5317,24892,2221,56639,3090,71278,4497,302548,7512,152293,5278,107436,5009,42819,3022,3170,946,283477,6104,55237,3087,12115,1730,11148,1654,31974,2390,65460,2867,40163,2475,17599,1844,7698,1243,47305,2995,42096,2734,4476,1131,733,459,50953,3131,49670,3026,982,533,301,199,62007,2999,61576,2995,279,222,152,145,2515,708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,125467,5463,385,244,2650,716,122432,5473,220133,8017,9440,1348,30773,2530,179920,7258,272896,8013,33182,2538,86641,4525,153073,6536,487389,10409,140210,5375,192509,6730,154670,5942,1051916,11405,623457,10016,320476,6171,107983,4483,11254,2155,1292623,13706,254740,6808,35905,2578,59910,3711,158925,5164,279789,7245,152516,5241,86176,4018,41097,2641,209951,5870,174675,5308,28622,1984,6654,1201,232360,6161,220504,5943,9974,1254,1882,620,302747,6559,300619,6524,1886,518,242,166,13036,1523,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,7122,1341,0,291,0,291,7122,1341,14895,1873,115,136,649,391,14131,1791,19709,2096,448,391,2608,936,16653,1899,39516,2718,3918,1052,11976,1630,23622,1844,96481,3778,42719,2969,37740,3062,16022,1766,649,403,66144,2710,10817,1314,288,229,1293,413,9236,1291,11253,1401,1838,568,4719,787,4696,1057,9223,1342,5412,945,3126,824,685,339,11820,1535,10052,1346,1224,481,544,311,21830,1839,21447,1814,317,205,66,110,1201,549,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,63943,4469,145,184,1435,572,62363,4465,98905,4904,3876,1048,17332,2022,77697,4476,113576,5151,18542,2458,41927,3275,53107,3458,177313,6068,65795,3570,70146,4853,41372,2953,302392,7523,205403,7055,74387,4138,22602,2488,4653,1071,449378,7498,117588,5237,31830,2903,31417,2822,54341,3680,100688,4280,76831,3970,17059,1634,6798,1304,70025,3363,65538,3371,3549,825,938,439,74329,3900,73211,3783,916,383,202,168,80268,3496,79742,3418,396,406,130,129,6480,1272,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,4511,962,1,2,111,97,4399,964,16345,1949,1057,443,4026,951,11262,1621,16162,1865,2994,723,6185,1198,6983,1225,35330,2462,12999,1614,16360,1642,5971,1021,54008,3016,36422,2555,13947,1753,3639,793,586,356,89879,3071,17377,1583,3679,646,4772,863,8926,1192,18318,1683,12141,1458,4532,858,1645,514,14925,1327,13947,1336,703,399,275,188,16343,1418,16178,1422,99,89,66,92,22303,1751,22260,1748,43,44,0,223,613,239,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,86798,4833,270,252,2159,705,84369,4740,142046,5639,6123,1245,22008,2267,113915,5629,164397,6147,23991,2319,66165,3966,74241,4604,246245,7805,88906,4249,109598,5934,47741,3628,397870,8329,268619,6382,103942,4560,25309,2439,5993,1473,619419,9864,146771,5281,42101,2762,41689,2591,62981,3961,139018,4607,107886,4025,22751,2077,8381,1418,98457,4323,93511,4153,4087,826,859,442,101159,4170,99607,4199,1353,457,199,178,125774,5262,124952,5175,822,571,0,287,8240,1406,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,211976,7271,337,256,3113,898,208526,7202,354684,8614,9005,1448,46916,3492,298763,8483,423228,10448,40634,3206,128121,4945,254473,8576,731267,13404,185653,6416,319003,8295,226611,8307,1736116,17569,1095006,14515,500750,9698,140360,5728,18003,2156,2080629,19714,416521,7539,91311,3959,105764,5300,219446,6143,412882,10039,255022,8698,105821,4395,52039,4000,315918,7608,275285,7440,32845,2585,7788,1289,367818,8664,351705,8518,13325,1723,2788,844,542594,12072,535010,11782,6425,1193,1159,438,24896,2607,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,20933,2177,65,88,288,290,20580,2175,40339,2730,1246,576,3632,839,35461,2596,63024,3493,5581,1236,16044,1878,41399,2735,118333,4431,19947,2028,54170,3154,44216,3170,213149,4997,124639,3975,68293,3884,20217,2178,1320,485,158044,4376,23233,2142,6175,1229,6864,1143,10194,1301,29952,2312,22115,1836,5893,1165,1944,585,24419,1683,23217,1721,1121,384,81,117,31666,2473,31389,2451,212,215,65,108,47045,2349,46939,2351,106,125,0,267,1729,684,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,7511,1170,0,211,122,119,7389,1150,12507,1414,225,191,1582,441,10700,1298,16805,1601,644,251,4499,809,11662,1450,31086,2188,5663,902,14530,1565,10893,1427,52806,2776,27391,2031,19255,1617,6160,896,608,377,59524,2610,11111,1282,873,308,1154,318,9084,1105,12742,1264,4753,809,4868,841,3121,590,8711,1064,5944,908,2289,458,478,212,10585,1227,9429,1160,1076,407,80,92,15222,1481,14820,1466,402,232,0,211,1153,488,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,67333,3455,361,340,2170,711,64802,3321,113244,5649,3478,919,14721,1775,95045,5298,149936,5765,15839,1906,40108,3252,93989,4419,268581,7855,56696,3888,91553,4525,120332,5379,852764,12090,428375,9512,288224,8620,136165,5981,6586,1305,566796,9306,112773,4461,30829,2726,27074,2430,54870,3115,109910,4489,73307,3526,24917,2139,11686,1394,83774,4177,74332,4072,7483,1221,1959,622,96715,4124,94120,4149,2149,623,446,284,157973,5045,156947,5107,784,433,242,205,5651,1278,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,54084,3224,244,176,802,371,53038,3213,94150,4782,2549,955,8840,1719,82761,4403,132315,5434,6977,1339,28014,2351,97324,5008,257571,7263,36692,2847,85215,4017,135664,5534,648417,10724,299110,7201,232336,6741,116971,4983,6228,1617,452174,7857,75139,3841,14902,1842,14955,1875,45282,2871,84720,4387,46435,3292,24757,2571,13528,1804,76213,4039,65455,3844,8284,1218,2474,665,86735,3688,82734,3804,3600,789,401,269,124962,4341,123709,4227,1182,539,71,116,4405,1060,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,25829,2478,332,233,2938,881,22559,2281,40421,2961,3271,917,11805,1748,25345,2129,43645,3223,14652,1813,17581,2227,11412,1637,64292,3519,37017,2776,19815,2153,7460,1592,99815,4293,81313,3831,15133,1936,3369,822,976,505,278451,5758,74558,3640,32049,2306,19763,2150,22746,2141,67333,3540,60216,3316,5945,1049,1172,419,47510,3184,46592,3099,918,454,0,269,46132,3527,45946,3493,186,189,0,269,39572,2852,39572,2852,0,269,0,269,3346,834,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,55009,3752,131,99,566,255,54312,3750,112949,4471,2465,545,13705,1602,96779,4038,140464,4704,11064,1137,45061,2547,84339,4227,260320,5425,59909,2996,115100,4750,85311,3235,492776,7687,280880,6170,168190,5488,43706,2522,2662,660,501859,7356,85011,3336,8155,979,18086,1488,58770,3043,109742,4379,50923,2571,41007,2365,17812,1561,85558,3372,70298,3175,13545,1602,1715,476,99945,3510,95999,3260,3532,782,414,231,117403,4289,116555,4309,793,339,55,44,4200,719,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,5191,1258,0,269,159,204,5032,1236,7756,1310,192,163,1081,458,6483,1135,10827,1689,1053,467,3973,1115,5801,1117,23493,2291,6918,1242,9994,1528,6581,1464,46234,2751,32250,2530,11665,1640,2319,597,22,39,61755,2807,10640,1403,2878,783,3481,783,4281,978,10822,1482,8354,1305,1712,576,756,407,10098,1359,9910,1358,117,106,71,114,11991,1477,11933,1484,58,102,0,269,17669,1960,17669,1960,0,269,0,269,535,401,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,81954,4479,606,288,3900,862,77448,4356,81974,4633,4839,1021,22591,2387,54544,3652,70292,4696,16014,2175,30824,3085,23454,2322,66216,3899,28954,2759,25064,2287,12198,1784,57414,3037,35832,3051,14834,1809,6748,1181,4309,1004,567672,7756,295499,7106,189090,6339,46838,3168,59571,3165,117482,4430,111438,4528,4726,871,1318,490,58870,3402,58038,3400,750,343,82,132,41361,2728,40882,2664,479,407,0,285,24394,1925,24265,1898,129,100,0,285,30066,2605,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
