GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007MA,C08526_007EA,C08526_008EA,C08526_008MA,C08526_009MA,C08526_009EA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015MA,C08526_015EA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021MA,C08526_021EA,C08526_022EA,C08526_022MA,C08526_023EA,C08526_023MA,C08526_024MA,C08526_024EA,C08526_025EA,C08526_025MA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028EA,C08526_028MA,C08526_029MA,C08526_029EA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032MA,C08526_032EA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038MA,C08526_038EA,C08526_039MA,C08526_039EA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043MA,C08526_043EA,C08526_044MA,C08526_044EA,C08526_045EA,C08526_045MA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050MA,C08526_050EA,C08526_051MA,C08526_051EA,C08526_052MA,C08526_052EA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055MA,C08526_055EA,C08526_056MA,C08526_056EA,C08526_057MA,C08526_057EA,C08526_058MA,C08526_058EA,C08526_059MA,C08526_059EA,C08526_060EA,C08526_060MA,C08526_061MA,C08526_061EA,C08526_062MA,C08526_062EA,C08526_063MA,C08526_063EA,C08526_064MA,C08526_064EA,C08526_065MA,C08526_065EA,C08526_066MA,C08526_066EA,C08526_067MA,C08526_067EA,C08526_068EA,C08526_068MA,C08526_069MA,C08526_069EA,C08526_070MA,C08526_070EA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074EA,C08526_074MA,C08526_075EA,C08526_075MA,C08526_076EA,C08526_076MA,C08526_077EA,C08526_077MA,C08526_078EA,C08526_078MA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083EA,C08526_083MA,C08526_084MA,C08526_084EA,state
0400000US13,4114847,23689,45327,4058,269246,10910,431349,11965,131452,6319,490344,13379,235787,8760,362974,10858,444907,10762,859635,14476,356935,12622,203514,7990,233023,7234,50354,3727,3267359,24057,29800,3268,178190,8156,353961,9539,107105,6443,401836,12496,197224,7985,295515,9135,325404,8584,712881,13324,270088,10867,158820,5976,200735,6292,35800,5396,418873,13923,8164,1818,58240,5307,44718,3276,10613,2086,44089,3614,17450,2593,22615,3406,46547,4649,80583,5103,44189,3978,22399,2830,17677,2466,1589,680,93218,7009,393,344,6233,2066,5488,1331,1234,599,10819,2135,4915,1380,7025,1428,11267,2234,17410,2592,16263,2816,3131,971,8653,1617,387,564,136508,7781,3331,1386,13381,2625,12221,2112,2784,769,17528,2660,10107,1571,9330,1872,12574,2528,21413,2666,17902,2770,8085,1816,3639,874,4213,1535,198889,8662,3639,1299,13202,2164,14961,2304,9716,1628,16072,2396,6091,1396,28489,2870,49115,4043,27348,2990,8493,1467,11079,2217,2319,832,8365,2613,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,658038,8063,9562,1811,47179,4098,18197,2718,15825,2289,71541,4188,36495,3426,53647,3930,59164,4291,133097,7329,96770,6104,27794,2566,55067,3896,33700,4750,437174,8661,5051,982,34660,3451,10747,1789,10671,1826,47652,3588,29619,3168,34872,2881,35350,3154,88999,5504,61470,4616,16479,2162,40229,3099,21375,2367,90543,5598,748,471,6685,1518,2526,990,2736,896,9832,1636,3671,945,7131,1378,9534,1435,19479,2373,11904,1642,3491,1030,8982,1894,3824,2536,43994,4220,580,379,1017,575,1387,494,781,453,5971,1259,800,352,3774,1067,5097,1163,7901,1380,11288,2210,2279,867,2265,668,854,598,52669,5294,1242,864,2105,1198,1323,946,557,352,6128,1578,2123,862,3161,824,3547,1308,12439,2372,10221,1907,2329,759,2968,852,4526,2080,33658,4890,1941,865,2712,1130,2214,845,1080,377,1958,535,282,200,4709,1276,5636,1249,4279,994,1887,679,3216,974,623,514,3121,3865,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,654351,9215,35485,2951,42331,3037,64597,4281,18631,2007,82914,4940,30428,3145,48101,3464,69086,3908,140601,5875,57552,4697,26823,2317,35293,2486,2509,988,507226,9334,22743,2369,31791,2700,52710,4007,14920,1800,68965,4714,23676,2614,39470,2816,47819,3738,110692,5300,42542,4109,20567,1935,29670,2217,1661,667,65080,4005,4994,1159,6583,1297,6180,1218,1964,593,6309,1022,3310,959,3888,1046,7711,1409,14188,2236,5230,1155,1452,546,2781,815,490,425,5344,1223,279,239,249,179,250,211,0,273,232,225,491,328,182,171,2203,761,636,453,653,491,44,73,125,135,0,273,36444,3534,2820,950,902,429,2872,879,770,446,3816,1120,1372,560,1291,656,3539,1185,7829,1361,6612,1704,2279,561,1984,655,358,482,40257,3944,4649,1107,2806,972,2585,985,977,493,3592,1298,1579,581,3270,1119,7814,1429,7256,1369,2515,1032,2481,806,733,431,0,273,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5790603,23746,60886,3346,299710,7808,722725,12440,179561,7118,635575,15069,344894,10030,553921,9875,643255,11868,1305030,16789,514841,13349,285876,9581,235504,8970,8825,1902,4268164,24607,41071,2942,231163,6662,574097,11001,144768,6172,501496,12390,276272,8705,374125,8499,383624,9652,1005053,15719,342819,10393,202137,7907,185947,7838,5592,1149,502451,12100,4606,1065,38868,3433,87084,5517,16213,2656,47660,4014,23190,2864,34767,3187,56008,5163,102520,5560,51757,4104,24981,2738,14440,1879,357,254,496783,12170,959,529,7904,1384,24824,2596,5609,1310,37499,3566,21205,2526,89361,4674,112599,4542,87241,5051,60240,5416,24712,3240,24630,2571,0,273,273998,10368,3319,897,7751,1436,18187,2693,3005,869,29021,3664,16166,1984,21708,2532,31567,2857,71392,4818,46092,3953,16224,1904,6690,1340,2876,1365,249207,7603,10931,1611,14024,2441,18533,2390,9966,1650,19899,2669,8061,1384,33960,3152,59457,3683,38824,2780,13933,2013,17822,2243,3797,928,0,273,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2787823,17846,44319,3222,154254,6579,518502,10122,70333,4212,327141,8796,138650,6088,190868,7111,203425,8142,644460,10062,255365,9996,135303,7131,101426,4768,3777,927,2337812,17798,29137,2473,122160,6126,440390,9110,60947,3490,284870,8583,121164,5920,164203,6554,163061,7241,550583,7963,200238,8216,106493,6049,91408,4433,3158,899,236138,8247,4120,1301,20366,2259,55749,3626,4383,1048,23583,2661,8356,1513,11041,1541,16873,2403,45726,3635,27545,3045,12205,2146,5782,1127,409,370,23123,2773,93,116,293,273,2787,1115,450,441,1520,659,956,569,876,453,1425,543,7064,1340,6289,1392,1004,542,366,282,0,273,97124,5065,3155,1039,3975,1154,11554,1591,1033,549,8936,1682,5543,1171,4653,1138,5620,1342,25409,2317,17389,2084,7596,1526,2138,635,123,113,93626,4782,7814,1558,7460,1697,8022,1599,3520,1098,8232,1668,2631,837,10095,1829,16446,1915,15678,2025,3904,920,8005,1478,1732,752,87,109,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515823,11740,64102,3452,91647,3523,215768,5985,46351,3195,177541,5931,75802,3997,146583,5533,100137,4892,360094,8039,118834,5896,67735,4533,49724,3341,1505,551,1200336,10631,36407,2634,69627,3255,176541,6204,38927,2907,149680,5770,62187,3489,123778,4922,74923,4234,284125,6679,87627,4646,52046,3449,43086,2956,1382,510,147364,5851,3979,807,14683,1668,27244,2828,3570,801,14976,2184,5526,1211,11841,1476,10952,1581,31398,2182,13864,2320,5419,1134,3829,840,83,128,16724,2468,60,100,376,292,1947,915,260,222,2160,812,305,282,827,413,899,384,5767,1361,3431,1290,361,319,331,252,0,273,78235,5197,6406,1167,3539,981,6865,1502,1575,673,6940,1182,5400,1101,3500,840,4855,996,21495,2421,10937,2008,4900,950,1823,780,0,273,73164,4712,17250,2045,3422,915,3171,893,2019,638,3785,874,2384,839,6637,1367,8508,1313,17309,1950,2975,814,5009,852,655,374,40,71,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1372924,11343,50516,2986,82535,4323,172579,6343,37841,3085,158149,6203,66325,3996,114861,5843,110854,4931,330239,8427,108398,6137,62453,3646,64793,3558,13381,1835,1127331,11975,32502,2512,64593,3944,147212,5969,33636,2903,130599,5653,57892,3824,98262,5369,89719,4460,270612,7525,84201,5401,49170,3155,57421,3358,11512,1826,128220,7734,4731,900,12425,1949,18061,2182,1904,738,14159,2270,4838,1354,7465,1450,8815,1721,30561,2868,13560,2101,4892,1111,5545,1174,1264,464,6795,1633,282,221,184,169,743,424,0,273,1205,813,85,107,329,227,270,237,1980,731,1478,916,179,219,60,100,0,273,50692,3930,3057,689,2613,823,3737,853,606,305,7510,1587,1811,511,3029,737,2768,979,13344,1852,7083,1497,3471,821,1058,474,605,508,59886,4477,9944,1463,2720,829,2826,940,1695,635,4676,1065,1699,575,5776,1441,9282,1420,13742,1855,2076,633,4741,1149,709,333,0,273,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1820806,17174,55763,3675,106861,6641,234890,8376,47399,4180,220221,7329,103108,5611,132058,4809,135452,6190,429438,9033,151047,7427,88060,4559,86639,5016,29870,4206,1500173,17611,38245,2896,77216,4598,201074,7171,39951,3663,190732,6203,90608,5369,114712,4502,105701,5246,361673,8774,118570,6274,71560,4192,78218,4966,11913,1955,187745,8726,9845,1386,22989,3479,23504,2899,5361,1654,19553,2413,6652,1441,8888,1905,15187,2326,42417,3810,19406,2744,7000,1303,6013,1148,930,497,17429,2649,0,273,780,448,2222,787,463,432,1521,608,808,368,712,299,1248,610,4382,1280,3604,1176,1138,588,428,228,123,171,49537,4094,2770,877,2627,990,3256,828,288,215,5257,1178,3672,972,2198,687,3597,1296,13380,2042,7445,1596,3720,973,1114,504,213,188,65922,4936,4903,1082,3249,1028,4834,1467,1336,491,3158,959,1368,552,5548,1070,9719,1489,7586,1189,2022,681,4642,1187,866,369,16691,4301,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1950271,14337,82182,5369,155311,7308,159149,6664,53781,4212,224534,8944,103756,5746,134244,6118,154353,7283,461000,9445,188117,6763,103489,5106,114173,5149,16182,1827,1591805,15822,65761,4709,113553,6116,136361,6322,46671,3661,190672,7480,88563,5393,117377,5657,120716,5631,381790,8978,134094,6106,83304,4448,101763,5006,11180,1562,211668,9070,8351,1326,31399,3417,15473,2387,4181,1157,22049,2860,8743,1810,9079,1246,15464,2173,48251,3803,26849,3188,9688,1745,9203,1568,2938,1484,28446,3454,656,560,1386,655,1266,562,442,376,2656,926,573,361,409,325,2524,890,6415,1431,10749,2292,749,433,421,370,200,247,76243,5278,5805,1920,4625,1157,3445,831,1159,520,6647,1119,4009,970,3291,917,6593,1668,17671,2334,14097,2331,5031,1209,2006,771,1864,1337,42109,3455,1609,495,4348,1255,2604,816,1328,661,2510,812,1868,828,4088,1058,9056,1632,6873,1452,2328,636,4717,1043,780,437,0,273,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,615364,6884,14252,1530,40742,3100,57723,3400,16205,2030,79937,3732,22587,2601,50188,3297,52993,3373,171793,5596,51631,3946,26961,2022,28046,2480,2306,1137,494739,6938,9725,1265,29823,2550,46509,3043,13639,1845,66129,3482,18492,2166,42148,2870,39285,3062,142223,4855,38898,3314,20921,1786,25463,2417,1484,599,54282,3855,1988,494,6444,1047,7037,1386,1099,444,6298,1135,1770,736,2882,951,4417,922,14168,1671,4546,1139,1878,586,1562,614,193,213,2954,883,0,273,142,136,110,131,0,273,393,259,128,145,81,106,190,170,953,472,491,381,130,149,65,68,271,408,31043,2449,1075,375,1254,684,1645,649,330,217,4771,1232,1366,630,1477,525,2757,784,8432,1462,5530,1011,1458,559,590,343,358,527,32346,2471,1464,412,3079,922,2422,713,1137,549,2346,843,831,410,3600,942,6344,1282,6017,1128,2166,589,2574,696,366,257,0,273,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2557335,19868,13304,1978,180269,7484,150835,6620,55327,4102,264142,9390,104724,5508,226710,7327,352896,9170,606523,12740,200881,9234,132112,7373,246762,8517,22850,2346,1939421,19561,8371,1487,127481,6359,119022,6045,44484,3508,199198,8293,84926,4873,175669,6345,254743,7066,476411,11173,135013,7043,94774,5892,203640,7624,15689,2085,269275,10512,1323,663,34603,3569,17004,2918,5975,1510,26858,3702,7904,1707,17695,2352,36768,3961,55022,4158,27790,3162,14502,2633,22176,2439,1655,725,133487,6454,218,275,5851,1764,4048,1079,620,408,19637,2813,4212,1112,9076,1594,18707,2390,30991,2941,18095,2925,8066,1791,13489,1982,477,497,92517,5433,1088,670,3504,1060,4481,1116,1109,487,11459,1777,3967,917,7122,1699,9756,1840,23188,2674,14840,2106,5196,1260,4398,1257,2409,656,122635,5991,2304,912,8830,1384,6280,1396,3139,1045,6990,1350,3715,1416,17148,2292,32922,2961,20911,2575,5143,1117,9574,1808,3059,898,2620,501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3205372,19260,12273,1539,172342,8214,305938,8159,80659,4135,347798,10168,118224,6567,324285,8760,419589,11753,878403,15661,262675,9912,145108,6319,133942,5612,4136,1300,2339387,17005,8059,1255,128115,6429,249515,8219,63836,3469,264778,7958,98230,5540,218969,6653,274109,8261,652682,12823,163686,8426,106817,5430,107782,4832,2809,765,250631,9310,931,392,25907,2934,29014,3066,4260,1024,28397,3291,7951,2126,18702,2261,28987,3061,61555,4099,27130,2990,10547,2471,6971,1286,279,232,290481,9305,145,181,5376,1392,9965,1905,3159,1027,25211,2823,5693,1215,48322,3387,55993,4186,75999,4875,34476,3869,11748,1916,13639,2310,755,956,191441,7547,1432,604,5870,2027,8880,1697,3758,1211,21431,2565,4133,1025,20963,2694,21158,2572,60788,4276,30023,3702,8532,1610,4227,894,246,239,133432,5258,1706,725,7074,1347,8564,1292,5646,1248,7981,1442,2217,954,17329,1950,39342,2986,27379,2810,7360,1403,7464,1322,1323,624,47,75,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4003428,19255,55878,5082,187348,5527,650515,11017,104720,4774,474465,11785,161666,6208,293171,8572,355894,9198,977966,13504,380551,10643,197430,5717,160388,4692,3436,1122,3338038,19701,31801,2358,150809,4757,567011,10535,89958,4528,404657,11644,140272,5610,252821,7149,279321,7839,822629,12366,299584,9472,156391,5044,139555,4356,3229,1082,342406,8830,7082,1413,25409,2762,58212,4170,6889,1218,39609,3276,10278,1722,18317,2308,30854,3031,74887,4381,42052,3500,15984,1804,12698,1573,135,122,50852,3601,778,677,721,341,3057,850,532,358,5198,1214,1053,517,2316,759,5121,1288,16076,1873,10726,1903,3238,1158,1964,586,72,123,128426,6038,3516,806,2894,890,11260,1811,1596,591,16220,2198,5881,1085,7285,1204,9536,1399,35152,2989,22297,2472,9941,1404,2848,696,0,273,143706,7029,12701,4604,7515,1592,10975,1302,5745,1076,8781,1299,4182,1235,12432,1391,31062,2899,29222,2186,5892,1000,11876,1713,3323,736,0,273,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
