GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001EA,B20001_001MA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006MA,B20001_006EA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010MA,B20001_010EA,B20001_011EA,B20001_011MA,B20001_012EA,B20001_012MA,B20001_013MA,B20001_013EA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016MA,B20001_016EA,B20001_017EA,B20001_017MA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023EA,B20001_023MA,B20001_024EA,B20001_024MA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029EA,B20001_029MA,B20001_030MA,B20001_030EA,B20001_031MA,B20001_031EA,B20001_032EA,B20001_032MA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035EA,B20001_035MA,B20001_036EA,B20001_036MA,B20001_037MA,B20001_037EA,B20001_038EA,B20001_038MA,B20001_039EA,B20001_039MA,B20001_040MA,B20001_040EA,B20001_041MA,B20001_041EA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,4773377,20679,2486595,13756,142177,7365,99652,5996,97393,5613,74762,4859,125892,6733,67823,5828,116959,5373,75297,4907,125386,6432,66895,5435,166562,7197,164073,7367,136136,6382,131013,6769,102766,5484,120910,6413,151910,7356,108415,6348,169929,6807,242645,6406,2286782,15873,179182,8441,119662,6182,131005,5912,101727,5072,146501,6586,90132,5405,123635,6378,87115,5763,137338,6358,78237,5054,169844,7504,167065,7242,118515,6130,118541,5830,77294,4510,92247,5190,117330,5100,74328,4366,86194,5192,70890,3939,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,738041,6279,392496,4614,20880,2213,12207,1590,14864,2366,8112,1358,18130,2383,7315,1562,12361,1749,11062,3261,18890,2227,12626,1813,25161,2670,31861,3009,20321,2321,24336,2269,18199,2214,23106,2299,31662,2981,21428,2415,29785,2354,30190,2540,345545,5141,21442,2035,13868,1794,18435,2277,13861,2307,20013,2380,10188,1698,15045,1924,10604,1679,19121,2608,12197,2231,30717,3083,31361,2455,22647,2277,22750,2546,15218,2081,14621,1967,19263,2279,11662,1875,12547,1664,9985,1499,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,800869,7064,429802,4744,31497,2885,24179,2730,21217,2500,14550,1996,24007,2606,11401,1546,17786,2642,9434,1425,23412,2282,13572,1742,31472,2958,31547,2779,25096,2958,23672,2365,17234,2231,19449,1755,20648,2109,18870,2206,24151,2288,26608,2306,371067,4781,37708,2767,26705,2784,25584,2656,20037,2237,30363,2591,16440,2155,21002,2110,15122,2067,22876,2481,15649,1738,27127,2602,27512,2897,17208,1849,16019,1603,11666,1600,12377,1741,10522,1480,6207,1227,6533,1157,4410,897,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6680671,22346,3476691,16998,198589,6862,142838,6407,130865,5565,99985,5799,147145,6654,80821,5084,135982,6551,81005,4723,163002,6664,78851,5742,198069,7904,220429,7595,175760,6741,193665,6313,142693,6460,187848,6329,238899,7029,183487,7192,297186,7644,379572,8232,3203980,13495,256214,8234,178196,6763,174889,5568,128243,5637,203210,6688,115037,5473,168103,6187,103045,5251,179306,7163,95534,4447,221474,7755,215291,6799,175171,6688,172388,6613,123271,4932,134514,4686,170852,6665,114104,5954,148118,5738,127020,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3333438,17234,1747560,10536,120143,5407,78942,4144,78600,4191,54437,4280,76112,4319,39717,2994,62346,3898,44751,3638,80987,4780,41811,3453,111398,4957,127842,5538,104611,5343,119472,4774,76125,4366,94828,4813,117534,5214,86321,4550,116925,4057,114658,4202,1585878,11910,140816,6023,99300,4772,96473,4698,74936,4801,112022,5580,57904,3696,87402,4880,61277,3653,103804,5424,53122,3357,124786,4639,123666,5240,89094,4647,79365,3552,51048,3104,53820,3466,68902,3387,38557,2681,41538,2995,28046,2490,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1742859,9087,909893,6686,67170,3551,44003,2551,43079,3349,29054,2697,37144,2861,20307,1793,29259,2622,21057,2044,42057,3190,22266,2381,56463,3317,71582,3953,59498,2812,64785,3498,44709,2743,50152,3165,63739,3321,37462,2861,49060,3097,57047,3063,832966,5452,78545,4031,54398,3365,50453,3346,36079,2748,52125,3656,29595,2213,41668,2875,28710,1918,51642,2575,29419,2472,67207,3443,68052,3834,53731,3314,42732,2898,32573,2408,33599,2942,33774,2753,17872,2010,19316,1904,11476,1246,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1567103,8997,821680,6584,56718,3729,37786,3022,33262,2444,22010,2217,36683,3168,19763,2602,33308,2930,20837,2028,34899,3069,22803,2429,53687,3567,57373,3403,47957,3353,51455,3965,35926,2942,46215,2821,57138,3729,37071,2534,55452,3193,61337,3641,745423,6645,64570,3957,47892,3524,47613,3716,34794,2461,50214,2846,27284,2586,37704,3078,30470,3078,44414,3143,25688,2629,55052,3818,59769,3893,42846,3094,39866,3303,27926,2520,24645,2386,29915,2312,17721,2146,22976,2344,14064,1696,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2118762,14821,1112896,10569,72875,4028,48681,3912,54171,4116,40886,3806,58973,4417,29473,2993,48569,4243,36973,4988,57606,3922,34846,3327,67970,4660,81976,4183,61616,4096,65512,3739,48415,3169,57315,3797,72511,3787,46981,3467,58785,3921,68762,3875,1005866,8536,86433,4263,62661,4052,60835,4054,47465,3632,74405,4569,44404,3302,56742,4208,36433,3498,65374,4261,35218,2682,75969,4288,74378,3912,54921,3951,54124,3472,35949,2686,34281,2777,39813,2669,22158,2124,28940,2403,15363,1796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2259081,13946,1171623,9093,64555,4465,50577,3765,46733,3869,31284,3533,59002,4922,25739,2880,46169,3848,29419,3136,61580,4330,29026,2848,65194,4636,79974,5129,60454,4900,71659,4558,50062,3795,70430,4345,78400,4952,57334,3335,91018,5239,103014,5126,1087458,9514,87091,5008,58402,3695,65628,4045,51297,4322,85121,5580,51035,3756,69411,4182,45043,3225,69311,4458,40303,3399,75302,4248,77322,4346,56162,4300,55340,3453,44051,3596,40992,3043,43360,3187,25223,2670,26775,2515,20289,2156,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,737455,6675,374626,4671,25190,2037,18586,1940,14729,1966,10069,1347,17196,2013,9307,1490,14460,1764,9894,1509,20432,2355,9525,1532,27020,2240,28502,2157,24605,2366,21419,2325,18956,1977,21122,1769,24074,2092,15959,1726,21838,1961,21743,2007,362829,4657,31560,2303,20863,2333,19199,2211,15201,1907,21459,2190,14792,1951,19569,1903,14913,1854,23453,2666,12895,1732,30675,2503,30189,2844,22183,2098,18268,1845,12662,1465,15018,1788,14635,1578,10516,1524,8810,1295,5969,923,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3221527,14845,1628234,9282,87138,4312,57389,3684,52197,3567,39876,3758,59440,4064,25540,2794,50297,3573,29824,3243,63350,4487,33452,3712,78658,4375,93245,5237,75718,4794,90824,4617,66091,4192,84160,5263,124799,5430,89318,5122,160846,7000,266072,6932,1593293,11338,103165,4733,75570,4060,66673,3979,52515,3936,76222,4981,43294,3632,54294,4510,38468,3445,71765,4667,35646,2909,96145,5121,104626,5896,85534,4655,92591,5580,76562,3662,84195,4559,108952,4954,81174,4407,125621,4755,120281,4821,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3674297,15987,1869771,9404,114216,5432,80890,4388,72182,4346,46332,3436,66805,4557,34149,3191,51338,3794,32374,3109,71483,5073,30211,2880,91877,5440,106001,5634,87455,4816,101465,4921,78031,4253,108691,5264,135619,5115,101864,5716,183153,6631,275635,7653,1804526,12861,144154,6474,98767,5355,88579,4726,61996,4128,96691,4778,47878,3534,73565,4981,48441,3518,82520,4852,43665,3337,106479,4998,119794,6474,99292,5635,102313,5587,78227,3794,88986,4842,114922,5463,94219,3636,113189,5102,100849,4945,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4812965,19680,2471591,13541,194677,6944,129739,5468,123142,5733,85016,4914,126082,5300,59458,4176,90606,4531,56442,3877,106883,5874,54036,3432,137400,5972,153435,5225,115714,4173,140243,5892,94532,5015,131799,5051,157183,5036,129553,5337,190637,5396,195014,5720,2341374,12790,231398,7782,157822,6464,153865,5649,106493,4842,164851,5549,86600,5098,119332,5783,78692,3410,122700,5008,69317,3986,156709,5905,165485,6387,110569,4414,114310,4932,79834,4539,93076,4468,108191,4761,78133,4184,88832,3744,55165,3405,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3040605,11965,1576627,8191,103390,4363,69978,4022,65880,4360,42203,3023,64193,3366,33880,2528,47291,2941,33579,2799,65312,3876,32402,2583,89477,4034,104787,4518,91929,3759,104341,4430,69401,3134,90219,4157,110657,3707,82674,4380,119405,4142,155629,4554,1463978,8057,118602,3908,89140,4136,81029,3942,58428,3210,83536,4160,44271,3222,67757,3699,46746,3142,76182,3421,44415,3479,103049,4037,112061,4278,91126,3941,86936,3622,61298,3515,60673,3288,76354,3917,51992,3195,61540,3341,48843,3207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1358907,12216,705882,8008,46207,3020,31641,2705,32280,2852,22609,3177,38022,3546,23613,2137,26446,2938,26447,3413,39156,3716,22720,3091,47386,3570,52695,3708,43113,3411,44533,3514,31210,3520,33665,2936,43095,3330,27995,2755,33698,2707,39351,2958,653025,9026,55418,3887,37036,3247,36516,3471,27637,2505,51513,4473,33229,3115,42065,3519,28037,3088,45009,3693,24651,2873,54059,4477,53682,4108,34843,3180,32674,3086,20587,2315,18246,2065,22585,2433,12540,1811,14667,2086,8031,1293,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
