GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007MA,B27001H_007EA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017MA,B27001H_017EA,B27001H_018MA,B27001H_018EA,B27001H_019EA,B27001H_019MA,B27001H_020EA,B27001H_020MA,B27001H_021MA,B27001H_021EA,B27001H_022EA,B27001H_022MA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US46,677883,1575,51141,1311,48695,1503,2446,1005,100883,1197,96485,1436,4398,1138,64526,1502,53856,1869,10670,1673,83293,2147,68881,2618,14412,1922,78013,1361,69209,1862,8804,1559,103686,489,93348,1535,10338,1525,90294,370,83529,1379,6765,1246,54552,718,54506,719,46,59,51495,900,51495,900,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4739930,4765,315955,4092,303014,4652,12941,2726,693376,4153,661561,5071,31815,3744,420488,2691,319081,5268,101407,5022,564877,3233,437994,6884,126883,6579,635217,2752,530978,5904,104239,5766,726691,1225,610488,5301,116203,5324,653215,818,578063,3903,75152,3923,424388,1484,423030,1595,1358,622,305723,2261,305109,2299,614,331,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11206255,7931,737908,6067,675774,7774,62134,4570,1576812,6898,1427818,10685,148994,9274,961766,4275,702599,8032,259167,6860,1404296,6086,1046547,11444,357749,10637,1457277,4562,1188100,8533,269177,7193,1789297,3054,1517913,9524,271384,9051,1567754,1958,1376383,7718,191371,7758,961306,1714,955943,1989,5363,1239,749839,3881,747814,3903,2025,922,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2211523,1880,238064,2636,221098,3654,16966,2582,419480,2808,386778,5189,32702,4492,244795,963,194515,4281,50280,4118,352070,1123,284942,4676,67128,4296,258148,763,220100,3195,38048,3135,257186,556,227730,2861,29456,2858,213973,565,193891,2152,20082,2173,126625,323,126398,374,227,189,101182,909,100985,938,197,190,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584228,727,33752,1049,33103,1152,649,426,83420,1084,81696,1378,1724,756,58591,201,48732,1561,9859,1544,64202,354,53175,1562,11027,1514,73005,306,64344,1359,8661,1327,97778,242,88490,1438,9288,1449,87525,123,81766,1034,5759,1019,48205,174,48093,220,112,117,37750,245,37750,245,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5070890,6133,330874,3994,317387,4197,13487,2279,719992,4299,687616,6055,32376,4472,453957,4859,367983,6230,85974,5042,604475,6369,503610,7963,100865,5714,677014,3589,594368,5533,82646,4146,819135,2466,733744,5562,85391,4731,710866,735,653419,4353,57447,4241,426369,1391,424523,1690,1846,739,328208,2303,327388,2264,820,487,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4817823,4201,299855,3476,288420,4474,11435,2912,660354,3474,623794,4999,36560,4672,416749,2297,314112,5953,102637,5874,610270,2561,470180,6543,140090,6598,631771,1930,538501,5322,93270,5533,776583,1210,677399,6278,99184,6329,707258,977,645210,4472,62048,4318,396254,749,394948,942,1306,553,318729,1732,318380,1781,349,358,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1704541,1620,108453,2185,105084,2439,3369,984,239964,2562,227042,3171,12922,2505,154924,2264,107143,4315,47781,3808,194483,2514,135022,4630,59461,4338,219664,1650,171589,4290,48075,3788,255092,1173,210532,3547,44560,3439,252794,606,223727,2731,29067,2612,157571,810,156611,1122,960,608,121596,1191,121456,1214,140,171,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4685345,2252,303238,3032,290583,3265,12655,1585,678181,3000,652288,4285,25893,2787,425549,1195,353178,4242,72371,4221,563851,1155,482148,4332,81703,4244,593550,880,544174,3945,49376,3712,770841,878,706338,3966,64503,3880,642943,660,599841,2893,43102,2858,372512,664,371669,835,843,540,334680,1420,334452,1451,228,149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,476874,914,37874,1481,35454,1834,2420,942,68747,1544,63568,2160,5179,1426,45401,1547,33749,2053,11652,1771,63111,1606,47543,2764,15568,2214,56293,579,46544,1597,9749,1527,74022,387,61116,1587,12906,1656,67956,223,61031,1157,6925,1154,37138,606,36784,821,354,420,26332,632,26332,632,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28716,2782,2256,845,2176,838,80,136,4390,1130,4148,1109,242,250,2070,688,1921,660,149,153,3521,961,3125,838,396,371,4737,1037,4094,952,643,393,4255,1092,4030,1078,225,212,3656,848,3141,880,515,284,1955,672,1886,646,69,120,1876,689,1678,609,198,296,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
