GEO_ID,C16008_001E,C16008_001M,C16008_002E,C16008_002M,C16008_003E,C16008_003M,C16008_004E,C16008_004M,C16008_005E,C16008_005M,C16008_006E,C16008_006M,C16008_007E,C16008_007M,C16008_008E,C16008_008M,C16008_009E,C16008_009M,C16008_010E,C16008_010M,C16008_011E,C16008_011M,C16008_012E,C16008_012M,C16008_013E,C16008_013M,C16008_014E,C16008_014M,C16008_015E,C16008_015M,C16008_016E,C16008_016M,C16008_017E,C16008_017M,C16008_018E,C16008_018M,C16008_019E,C16008_019M,C16008_020E,C16008_020M,NAME,C16008_001MA,C16008_001EA,C16008_002MA,C16008_002EA,C16008_003EA,C16008_003MA,C16008_004MA,C16008_004EA,C16008_005EA,C16008_005MA,C16008_006MA,C16008_006EA,C16008_007MA,C16008_007EA,C16008_008EA,C16008_008MA,C16008_009MA,C16008_009EA,C16008_010MA,C16008_010EA,C16008_011EA,C16008_011MA,C16008_012MA,C16008_012EA,C16008_013MA,C16008_013EA,C16008_014MA,C16008_014EA,C16008_015MA,C16008_015EA,C16008_016EA,C16008_016MA,C16008_017MA,C16008_017EA,C16008_018MA,C16008_018EA,C16008_019EA,C16008_019MA,C16008_020MA,C16008_020EA,state
0400000US18,6057306,2657,5760213,10057,5518223,12577,138575,7197,85752,7410,11685,1811,5978,1678,297093,9568,108758,6887,30871,3316,24475,3004,27081,3253,17822,2306,8509,2724,188335,8454,21006,2578,104436,6160,25197,3895,29775,3893,7921,1919,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,2712262,6394,2616467,6646,59760,3169,24228,2968,8745,1754,3062,886,137956,6425,51367,3961,13113,2057,12339,2001,10713,1776,12248,1670,2954,1283,86589,5887,10208,2133,43153,3230,12120,2429,14127,2427,6981,1773,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,2468576,7938,2340224,9127,91424,5255,22121,2998,12349,2214,2458,872,185493,7795,60555,4033,13725,1825,20717,2409,8527,1992,15491,2299,2095,937,124938,6873,8504,1631,79015,6227,12602,2438,17403,2408,7414,1898,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,3927900,6365,3842747,9353,49407,4754,25769,3789,7105,1383,2872,893,138611,6562,47196,4357,16343,2261,7547,1499,9822,1818,10938,2144,2546,947,91415,5208,12394,1991,44034,3231,15191,3243,13734,2687,6062,2155,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,4059305,7146,3822830,11320,68291,5127,149666,6827,14577,2348,3941,1166,170915,6664,66166,5011,16956,2259,19264,2885,8389,1706,18966,2424,2591,1075,104749,6604,13757,2712,60240,5125,11472,2063,16827,2287,2453,1115,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,1213502,3008,1155082,4894,8133,1553,46424,3416,1084,508,2779,969,45495,3117,25747,2254,12622,1693,980,621,6784,1356,3796,1201,1565,711,19748,2322,7241,1130,565,300,5034,1252,3710,1233,3198,1049,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,4624957,15083,4343237,17637,139607,7088,83479,6425,37481,4223,21153,4119,796097,15094,358941,11197,99348,6388,57270,4707,81529,5482,84862,4507,35932,3987,437156,12540,82463,7111,158446,7338,81193,8003,76989,6368,38065,4452,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,5213455,17450,4671231,20058,282718,8457,191686,7827,52130,4498,15690,2529,977464,17497,471882,12776,105155,5410,70407,5443,180362,10028,90102,5385,25856,3965,505582,16075,73498,6946,131840,7777,183010,11541,88384,7418,28850,4061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,8705543,13539,8359704,15849,155993,6341,110473,5848,27582,2407,51791,3806,579651,13060,286313,8996,79274,4596,20583,2544,84209,5807,46724,3936,55523,4294,293338,11144,47456,3841,77927,5609,66284,5436,58222,4395,43449,6241,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,4582244,9537,4357483,11333,99752,5805,53981,3492,46891,4360,24137,3367,372222,9483,167578,7491,46998,3682,16094,2241,23788,3280,53160,3923,27538,3489,204644,8856,28635,3356,72432,4940,27753,3927,41766,4489,34058,4279,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,2700441,5040,2648577,5627,34515,3190,8483,1714,3779,1132,5087,1121,60516,4496,18699,2269,6136,1354,3463,1059,2218,637,5890,1452,992,663,41817,3867,5864,1638,24920,3235,3178,1083,6585,1752,1270,829,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,5378046,9197,5221876,11824,82999,4514,52963,4207,11651,1692,8557,2015,230759,9145,99495,6384,27077,2678,12847,2452,27632,3440,23054,2740,8885,1946,131264,8051,17991,2788,48296,4524,28972,4404,26726,3853,9279,2899,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,909405,2856,875520,5207,10448,1876,12059,2404,1007,445,10371,2234,19621,2612,11354,1998,6276,1496,1130,530,2184,673,1615,702,149,177,8267,1482,4121,1051,799,489,2153,919,879,502,315,295,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,1587844,5597,1507437,7183,56697,4400,16512,2093,4121,1291,3077,1314,110948,5742,44941,3764,10039,1783,18207,2502,7199,1728,7067,1790,2429,1424,66007,5372,5467,1500,40396,4282,6526,2194,7012,1711,6606,2296,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2517937,984,2012140,10030,1726191,12520,231931,10133,21793,3181,26940,3448,5285,1331,505797,10035,211644,8455,42803,4039,73117,5446,23192,3626,66044,4079,6488,2106,294153,11094,29952,3932,198172,8636,16367,2839,44144,5303,5518,1892,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1247886,761,1178950,4396,1128339,5611,15210,2196,31149,2916,3468,980,784,488,68936,4525,37291,2875,14945,1860,4462,1662,9802,1441,6557,1197,1525,637,31645,3899,7467,1304,6165,2301,10520,2158,4836,1324,2657,1119,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8263053,967,6430370,18538,5525693,25323,579888,14917,222386,11042,73952,4946,28451,3505,1832683,18517,917961,16998,184722,9060,235626,8612,281674,10761,168698,7489,47241,4752,914722,19023,100607,8024,447013,15203,200241,9140,131617,7573,35244,5351,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1921916,1725,1718035,10131,1198007,12082,407681,11039,10222,1635,4658,1229,97467,4775,203881,9713,69207,5136,12919,1884,42964,4112,5314,1161,5906,1088,2104,2093,134674,8068,9318,2060,112735,7978,5908,1639,5460,1238,1253,965,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18241464,2509,13969187,32811,11753700,34772,1361803,21093,584555,15462,176775,7342,92354,7876,4272277,32834,2217447,23009,642266,15944,490328,14001,631260,15712,357593,11319,96000,8020,2054830,33711,381100,13468,842892,21752,406970,14211,341158,12093,82710,8611,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8929538,3786,8216965,15504,7850929,14163,266285,9902,52928,4412,35217,3516,11606,2388,712573,14422,215754,7555,62227,4594,52055,4819,40222,4833,48673,3769,12577,2947,496819,13538,45947,3766,328341,11408,50117,6401,52440,4907,19974,4316,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630058,1008,613776,2206,591714,3166,5186,1175,13253,1653,1520,708,2103,770,16282,2048,6154,1226,2920,608,504,262,982,470,1248,756,500,453,10128,1629,3497,1110,374,273,2046,749,2347,762,1864,606,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10820130,2298,10356265,11029,9990407,16612,157461,6415,157354,8776,22944,3058,28099,3486,463865,10804,228006,7821,68825,4408,20462,3206,72468,5195,40042,3946,26209,3275,235859,10443,41354,4264,61306,4959,50588,5316,54326,4546,28285,4429,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3497798,2289,3293002,7504,3147065,8953,101714,5809,14981,2152,10863,1596,18379,2331,204796,7360,65791,4453,17822,2352,18009,2609,7864,1574,19714,2213,2382,876,139005,6655,13356,2667,93471,5812,11064,2246,18262,2785,2852,965,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3602925,2022,3229541,10890,3014778,12875,148722,6322,36421,3848,24168,2408,5452,1493,373384,10235,140021,6377,40470,3566,26528,2586,26777,3075,41842,3387,4404,1233,233363,11037,30162,3446,134986,7922,30808,4715,31681,4134,5726,2642,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11983239,2423,11250175,15029,10601027,18869,359644,11907,227349,8717,39510,3490,22645,3405,733064,15383,364542,9440,102625,5191,44700,3642,114552,6048,84031,4720,18634,2825,368522,13108,68480,5564,107791,7886,89292,6817,81556,5317,21403,3968,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995774,935,862080,5639,768007,6126,54762,4063,32791,2896,4969,1290,1551,752,133694,5644,63828,4448,12563,1952,18536,2385,24061,2995,6364,1229,2304,1230,69866,5761,6759,1680,35710,4418,15288,2967,9304,1668,2805,970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4334519,2336,4117727,8028,3994785,8691,87975,5694,24015,2506,8768,2113,2184,1041,216792,7470,65577,5303,23055,3133,14525,3068,13603,2276,12395,1808,1999,852,151215,7434,21761,3087,92071,6014,18579,3134,13934,2328,4870,2035,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,758975,1090,737509,2692,697574,4395,10947,1395,11831,1941,1016,577,16141,2773,21466,2591,8991,1941,3157,1155,1398,643,1639,789,1829,942,968,598,12475,2510,1549,780,3090,975,1920,807,2665,1192,3251,1484,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
