GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001MA,B24032_001EA,B24032_002MA,B24032_002EA,B24032_003MA,B24032_003EA,B24032_004EA,B24032_004MA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007MA,B24032_007EA,B24032_008EA,B24032_008MA,B24032_009EA,B24032_009MA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013EA,B24032_013MA,B24032_014MA,B24032_014EA,B24032_015EA,B24032_015MA,B24032_016MA,B24032_016EA,B24032_017MA,B24032_017EA,B24032_018EA,B24032_018MA,B24032_019EA,B24032_019MA,B24032_020EA,B24032_020MA,B24032_021MA,B24032_021EA,B24032_022MA,B24032_022EA,B24032_023EA,B24032_023MA,B24032_024MA,B24032_024EA,B24032_025EA,B24032_025MA,B24032_026EA,B24032_026MA,B24032_027MA,B24032_027EA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030MA,B24032_030EA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033EA,B24032_033MA,B24032_034MA,B24032_034EA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037EA,B24032_037MA,B24032_038MA,B24032_038EA,B24032_039MA,B24032_039EA,B24032_040EA,B24032_040MA,B24032_041MA,B24032_041EA,B24032_042EA,B24032_042MA,B24032_043MA,B24032_043EA,B24032_044MA,B24032_044EA,B24032_045EA,B24032_045MA,B24032_046EA,B24032_046MA,B24032_047EA,B24032_047MA,B24032_048MA,B24032_048EA,B24032_049MA,B24032_049EA,B24032_050EA,B24032_050MA,B24032_051MA,B24032_051EA,B24032_052EA,B24032_052MA,B24032_053EA,B24032_053MA,B24032_054MA,B24032_054EA,state
0400000US36,41159,195,23940,1857,21896,1530,50061,12697,36643,659,43183,1657,42425,2106,26572,529,44328,2691,41211,668,66278,4503,61418,1644,61991,1368,83846,4573,40508,822,51427,619,70790,1260,94965,37939,30637,726,46044,646,47409,1272,44295,2065,21112,410,29129,3843,20147,514,27001,948,65664,956,31423,157,16070,2518,15179,2151,36614,4875,35516,2207,32105,761,35854,1232,16611,516,36703,2815,33296,2407,51915,5493,45399,2185,43718,2249,47291,1334,32854,2518,40281,520,46868,1027,52298,15553,23251,1564,34251,643,40491,522,31827,285,15558,462,21978,1390,13980,764,17779,856,46177,876,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,32578,549,21622,1560,20088,2612,41744,9769,26046,484,38832,1309,40260,1214,25777,725,40396,1411,36374,1764,53034,5116,50766,4481,49363,2974,65021,5964,31968,3198,40634,1081,64537,4204,41922,26976,22844,1809,40238,915,37084,1281,44758,3415,15241,734,20064,2293,14313,987,28527,2093,42932,1356,25915,255,18467,3323,18109,3197,33523,36366,30086,2869,27279,706,30722,1669,17844,692,31381,1236,29679,2822,47265,2994,34078,2271,34415,1419,35978,1029,28398,3147,30533,849,37735,2889,24440,7384,20215,1176,30095,430,32090,622,28146,793,10844,434,12038,1612,10677,449,16226,791,36931,1093,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36642,706,43992,5158,35842,2019,69358,7806,36311,2409,38997,2848,41210,2701,26275,2569,50057,4263,43782,3906,64933,12751,42064,13514,48836,7207,56529,7406,37801,4958,31821,5720,48601,6718,-666666666,-222222222,19631,9599,41033,1546,42308,2990,34972,6621,14883,2973,17977,10203,14511,2611,30792,4912,43212,2503,23795,844,18727,5626,16070,1648,42098,11332,30566,9560,29468,1928,31655,2628,16744,1753,32356,4026,30459,6781,48836,13494,23896,4477,28720,2024,29724,1567,20485,5308,25792,2879,34256,4227,31441,1576,20003,3772,26285,973,30403,1785,25060,1335,11630,1758,16345,1721,10780,1326,18513,3946,36394,2114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,37141,285,31371,2096,22897,5275,52102,5192,32704,1309,42216,386,40785,964,25602,824,42462,1444,40222,1024,56900,5030,47250,4013,51675,1196,61188,1357,32623,2280,40478,899,60821,1025,61193,8613,22492,1184,41709,953,40721,1334,43073,2427,12183,431,16736,2623,11772,413,26859,1014,52460,1731,25416,204,15938,4124,12686,4482,27595,4491,29700,2476,31197,427,31501,961,16558,423,31352,1304,29141,3319,48798,5410,30580,1092,33914,1120,35678,620,24084,2440,27239,974,33649,1681,50833,16302,19014,1405,29166,742,31860,628,27494,629,10315,298,11147,1264,10225,289,15840,794,39045,1083,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32663,874,35919,1601,21598,1003,45676,3289,26746,897,39204,1802,41302,2374,25605,1300,43045,4471,41300,1344,51342,1595,39291,3294,45409,7423,55601,6974,30665,2740,36751,2400,60029,4798,96650,71772,20177,2112,33336,2485,32359,2673,34846,3660,15479,673,21583,1118,12587,1669,25592,1709,49389,2376,22239,338,31856,3991,20294,3014,44899,7444,25593,4479,27712,1507,32357,4757,15756,646,31931,1890,30365,1769,44202,4973,25972,2478,27447,1446,28429,2022,25112,2571,22982,1803,27989,2181,32252,15771,18871,2150,26600,677,30518,811,25354,675,11424,429,18700,2802,10437,559,14702,1349,33926,2215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35741,508,21774,1521,21573,1385,43254,28602,33749,3641,43668,2301,41578,1689,25924,1163,42452,4423,40939,1090,64760,10494,41580,4634,44148,5960,59256,7809,27440,5712,40585,1943,60961,2593,110774,124129,21734,2004,40010,2168,36627,1852,42228,4402,17111,735,22948,3024,15950,637,30991,1490,56829,3158,24798,441,20359,2847,19673,2964,31118,1865,30923,4134,30100,2353,30367,2654,17339,1126,37242,4983,30909,5063,56090,4914,29559,2854,33301,2037,35763,1615,27414,3269,27440,2947,35629,1294,25564,3523,17141,2970,27144,598,26424,934,27498,1044,11913,564,14205,1747,11650,542,15848,1309,41021,1240,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,39758,413,31753,946,24552,2560,46587,3448,37440,886,42459,578,41146,1001,26422,677,46676,1156,41597,838,66928,3621,51382,960,53257,2559,62441,2897,36601,2238,46685,1193,70024,2097,56739,34935,26831,894,42397,974,42682,1408,42204,1235,16063,548,17090,1918,15767,645,30315,805,52783,1918,26410,223,16933,2837,12499,1899,36414,6959,30990,1312,32289,785,30699,926,15911,384,29813,2230,26180,1687,52151,2260,31947,1120,35683,855,37392,1223,27977,2268,31035,653,38864,1977,39939,14325,21360,855,30480,296,34145,1545,29055,585,11308,331,11991,1047,11196,350,15810,799,40078,971,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39825,1445,24861,41739,24861,41739,-666666666,-222222222,38192,3321,42183,2463,51460,3292,25458,2295,48049,7548,44338,7305,64896,19066,40219,3436,58096,9817,71469,9620,31133,6389,50695,5037,69448,8894,67757,84265,27324,5754,41472,4117,49847,9694,37686,6292,17297,2557,25029,14439,15590,3083,32988,3183,65677,3614,30219,743,24375,8704,24375,8704,-666666666,-222222222,30100,5300,30322,3576,28207,5570,19854,1796,22061,9253,21027,5003,75667,15382,41563,16769,40546,1411,41233,1202,35988,4975,39004,3892,46944,8760,75907,36816,31167,5589,35579,1950,42407,3778,32062,1287,11642,981,12154,6241,11486,1293,24900,4828,47172,5554,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,34284,1011,23317,2834,22921,2703,38389,15703,29129,3102,40528,795,40533,2147,26726,1135,42112,1721,37831,2918,56006,4000,46770,2948,45586,4627,55918,7485,31399,2412,37171,2466,61364,2896,40112,20182,21755,872,36442,1637,34887,2129,40165,3750,16294,1235,20974,4471,15699,1166,30585,2149,41288,1102,24673,555,18298,7181,18594,7621,-666666666,-222222222,27327,3828,28833,2342,28888,3028,15823,525,35275,3494,31416,1809,41349,1583,29200,3333,31088,871,32222,1229,23664,1965,26062,1880,34424,2917,30725,39790,16322,1283,29012,1190,31595,878,27069,649,11367,498,13684,2962,11251,472,15979,1067,31692,852,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31948,487,31109,1582,30549,2148,47827,4126,31300,1091,34596,2711,41300,1834,26031,2035,41207,3042,39385,5171,49925,7671,45298,9210,44535,6323,46488,8194,31597,17872,32421,6120,47444,8642,250001,-333333333,21205,5547,36226,2694,32038,2330,49120,8231,12246,2898,23707,8300,11034,1923,30670,3256,35128,3228,24670,898,22269,4588,22269,4588,-666666666,-222222222,25368,6015,26963,2450,30474,6522,16937,1821,33779,3775,31555,10904,34306,4519,14257,12131,30261,1275,30699,1177,22229,6352,26421,1497,28572,4232,-666666666,-222222222,21864,6008,27428,1291,30576,1142,26756,978,10913,1396,10608,3761,11027,1885,14442,6086,30879,1784,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"250,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,33275,770,21290,1876,19204,2204,35581,6544,27992,1919,37830,1256,40808,2216,23705,1840,42143,1578,39509,2441,59771,5104,38432,4511,50867,2489,60101,4437,36070,2196,36759,2247,63053,4595,75000,23564,21705,1045,41664,892,38099,2565,47500,3523,16516,785,24747,3114,15279,1100,28727,3171,41407,1475,24942,379,16233,2373,15585,2947,55909,25989,26852,3619,27239,855,28321,1976,16686,568,31844,1656,31054,1628,37433,7840,28120,3212,30964,775,31563,896,27124,3652,27740,1745,32743,2365,30889,11194,20504,1394,30231,465,31743,819,28923,1079,11612,519,13780,2981,11470,503,16061,1000,33473,1772,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35323,224,43426,3731,21842,774,61061,1082,26426,419,45457,691,41742,788,25422,478,41135,576,39966,1360,51451,1117,46081,1926,47755,2677,54752,2203,35383,2677,41021,722,66940,1518,94658,29990,21367,543,42171,604,41615,673,43973,2969,16570,472,20748,1208,16049,485,26465,904,48248,1371,25420,190,41778,2239,20901,1561,52881,4823,30074,2119,30579,521,31965,1325,17114,360,35123,1334,32072,914,42442,3821,34033,3488,33078,1309,34505,1399,30406,1544,30232,695,38840,1346,50984,14651,18927,1015,29755,605,33703,1256,26774,383,11857,226,14580,1737,11702,244,14554,703,35969,601,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37443,660,47568,6674,22097,2380,61879,3315,36010,1365,40703,1075,41325,2382,27095,2080,44889,2652,41737,1783,62001,8070,37486,7817,42210,3752,46011,3527,36189,3569,41939,3753,57055,4032,54949,29187,24270,2419,40284,1843,35922,2040,46085,2382,14550,1792,15580,2232,13958,2392,31697,2316,52044,1359,21549,369,30971,19180,20828,7383,52586,15887,25367,5699,28824,2620,26219,2999,16159,1049,26966,2404,26216,1392,51617,6320,21962,5076,28327,2439,28741,2194,26394,7073,25022,1637,29923,2612,40532,8610,20141,2425,22283,883,19925,1851,24134,1718,10668,659,10858,1912,10625,730,14902,2038,35936,1200,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36046,916,23036,4572,21310,5853,30547,6071,32287,2073,41472,1857,33874,4673,25512,4693,41607,2106,39971,10017,65316,8635,51734,7725,51323,7243,65961,10019,35230,10166,42120,3757,61651,4530,-666666666,-222222222,23931,4821,43443,2866,44319,2659,41878,4350,16498,1684,15714,4998,16692,2550,32035,3453,51480,1939,26257,805,11765,9073,12077,8973,-666666666,-222222222,29182,5009,32466,4156,30652,4482,15298,1736,31776,8920,29739,8084,52016,21800,32244,4834,33005,3109,35230,4036,26977,6363,31866,3952,39568,7433,-666666666,-222222222,18491,6454,30236,1089,30008,4019,30322,942,11026,974,12625,3749,10769,1003,19610,2935,34924,3950,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,43312,970,25771,2762,20148,2730,57346,9111,34287,2191,45323,1643,41947,1514,26913,722,46244,1794,41786,1757,62110,4946,61482,1324,66394,3316,72784,3948,50552,3614,70262,2043,88016,3617,107098,55773,30105,2204,44483,1918,43347,2161,45888,2708,18420,1305,23010,3379,17416,1082,34745,3120,69330,2989,30701,284,17936,3310,17145,3388,32201,34159,33700,4573,31582,1277,32257,4039,16789,515,36063,3427,32341,2991,52990,7622,41423,2978,39169,1402,39664,1441,37442,3118,43939,2181,54874,2195,59461,77709,21739,811,31873,493,36249,869,30502,522,12887,768,15387,2584,12469,615,19967,1415,56796,3128,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,42424,699,22428,2057,22123,1323,52346,11377,40829,920,56094,2105,43176,4247,30008,1668,47919,1542,42934,2679,72137,3456,56110,2574,51052,1950,61445,5613,41679,2096,56363,2872,75900,1642,101149,18218,27326,2769,46099,1872,42830,3247,49057,3335,20512,793,25076,2733,18953,1316,35440,2590,59620,2338,29363,683,12686,2192,12606,2155,16563,58762,35219,4364,40249,2041,31930,2348,20341,859,36739,2920,32312,3185,51501,2082,38209,3062,36534,1126,39038,1899,30730,2255,36680,1511,45123,2807,70607,27369,24444,2281,31156,464,29721,2255,31626,528,15173,797,20024,2452,13978,1054,17850,1332,46193,1202,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35537,667,52885,4422,25675,4661,57524,4984,33412,4533,42364,3505,37420,7016,25362,2155,50216,2983,46413,3916,60835,4316,32022,2939,41538,6285,51778,11044,31244,10347,31426,1707,51725,5060,-666666666,-222222222,23233,2655,35612,2024,36188,2488,34496,4135,15264,1921,19170,4501,14360,2762,28038,5279,40969,1315,22183,448,17023,5955,12660,11186,29626,11217,25957,3627,25742,2733,29337,3149,14825,1409,25029,8515,21541,5727,39804,7242,25759,5938,26622,2353,27181,2765,21607,14140,24798,1497,30146,3948,60409,45857,19354,2847,25687,820,29396,3238,24351,1367,10394,670,12272,4000,10166,816,16964,2516,34691,3123,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37268,360,23081,1685,22666,1595,31205,8705,38316,1594,41947,385,41404,1041,26432,898,42748,2543,39506,2248,65437,3667,43199,4385,52780,3483,61994,2648,31169,1946,38984,2716,58042,4486,75065,26616,21917,1106,44070,2565,42516,2382,46656,4083,12918,1446,17138,3659,12328,822,30953,1113,51936,979,25957,217,16943,2558,16728,2517,22212,11258,29594,4170,31487,466,31637,1661,16513,601,35388,3263,31699,2088,50402,6513,30288,2565,33730,1445,35148,1023,26465,3069,29985,1977,35536,1686,38820,6520,20870,1239,29223,759,33729,1473,27155,415,10705,349,11978,1546,10494,411,17046,1150,40603,1004,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,42414,1477,60848,6580,28088,4113,72026,2780,37277,6248,50631,11516,57149,10011,26970,3143,55698,6389,50944,3061,66653,7584,51103,13601,45880,6966,46806,7648,41976,14386,40538,6701,49931,9841,-666666666,-222222222,18451,9933,41851,5340,41389,6720,43094,13507,18785,5668,27122,11792,12188,2139,40561,7555,51688,2301,24999,778,31186,4529,30120,24916,37630,9892,30919,3075,30788,6680,27463,22322,20733,1264,24331,11666,23578,9811,51080,15366,22215,11203,29538,5095,27979,4381,36643,12076,26120,3162,29468,7821,-666666666,-222222222,23536,5447,27695,2601,31468,5161,26223,1969,12058,1613,22914,8657,11369,1736,17884,5614,43395,5041,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17181,210,9146,922,8947,870,50289,62598,14948,674,19782,1045,21905,2552,14527,819,25255,2584,19981,2068,32943,3981,28643,5275,24031,2998,28979,3581,15592,1447,16430,555,35397,5402,-666666666,-222222222,13393,687,22506,1163,22962,1712,22004,1933,11966,717,13474,1351,11596,761,12681,1256,25231,701,17270,301,24858,28352,28188,19090,12233,117349,19590,4237,17813,1071,23756,2295,11868,824,30260,2676,20846,4375,36439,1956,23041,5355,23470,1377,23970,1453,20125,5884,16265,857,21366,2060,52595,85191,13228,1201,20206,634,22491,659,17083,736,9460,620,14107,1062,9196,557,9701,1100,23851,690,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
