GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004MA,C25122_004EA,C25122_005MA,C25122_005EA,C25122_006MA,C25122_006EA,C25122_007EA,C25122_007MA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013EA,C25122_013MA,C25122_014EA,C25122_014MA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017MA,C25122_017EA,C25122_018EA,C25122_018MA,C25122_019EA,C25122_019MA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022MA,C25122_022EA,C25122_023MA,C25122_023EA,C25122_024EA,C25122_024MA,C25122_025EA,C25122_025MA,C25122_026EA,C25122_026MA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030EA,C25122_030MA,C25122_031EA,C25122_031MA,state
0400000US42,1474352,16039,249604,8315,94615,5074,107250,5942,31782,2564,15957,1998,301423,8151,91165,4121,148852,6186,38464,3122,22942,2227,344105,9861,53150,3728,209490,8314,62044,3826,19421,2191,212851,6534,14796,1974,124240,5294,59700,3785,14115,1890,209317,7559,9957,1543,111419,5250,75730,5141,12211,1777,157052,6224,5343,1137,52639,3471,89380,4847,9690,1723,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157779,5612,26713,2634,10491,1745,9896,1573,4761,1198,1565,692,32846,2936,12631,1665,11757,1777,7484,1369,974,448,34878,3048,3503,1021,20892,2336,9295,1565,1188,516,21931,2429,1022,516,13274,2197,6528,1314,1107,669,22117,2619,338,295,10020,1686,10462,1824,1297,679,19294,2337,437,445,4946,1293,13196,1903,715,519,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,551233,10628,108044,5725,32944,3651,45402,3910,8958,1898,20740,3020,113439,5266,28848,2728,64662,4345,9053,1477,10876,1680,133209,6107,15918,2090,89809,5359,15226,2534,12256,2122,82995,5267,5802,1459,53546,4388,17103,2329,6544,1375,68785,4620,2824,950,39631,3224,22398,2807,3932,983,44761,3880,1695,818,17437,2106,23375,2838,2254,787,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,102134,3829,17438,1895,8996,1246,6247,1396,785,476,1410,466,22165,2189,10247,1357,9309,1676,769,520,1840,636,26347,2526,7475,1248,14605,1928,1776,828,2491,517,16684,2144,3544,946,10020,1820,1850,815,1270,474,11679,1528,1454,482,6689,1219,2369,847,1167,343,7821,1310,688,307,3226,871,2461,813,1446,546,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,777895,11156,151813,6642,55674,3803,67751,4946,9104,1747,19284,2450,176657,6262,51385,3691,98210,5907,11022,1781,16040,1844,182187,7035,26172,2780,120303,5289,21645,2605,14067,1896,115516,5655,11046,1950,75454,5312,21035,2723,7981,1792,95774,4817,5781,1570,53250,3524,29571,3130,7172,1300,55948,4427,2169,805,22286,2845,26953,3211,4540,1103,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3182761,25433,454440,12830,137348,6884,218438,8880,57411,4719,41243,3477,576524,14446,119413,6185,352051,9837,63828,5061,41232,3320,733444,13783,63308,4505,502860,11513,128494,7863,38782,3164,519304,11864,23158,2794,329382,9664,141423,6238,25341,2486,490316,13299,15445,2391,253936,8969,197915,8692,23020,2689,408733,11911,6972,1323,124562,6829,257138,10736,20061,2502,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264883,6277,30571,2612,9191,1562,14796,2008,4015,1120,2569,798,49554,3968,10874,1792,27772,3283,8223,1842,2685,806,65092,4143,8459,1658,41300,3297,12233,2108,3100,797,46569,3619,2802,1023,30581,3240,11853,1747,1333,502,44257,3474,1916,757,23212,2710,17194,2044,1935,664,28840,2731,1212,532,9436,1763,16993,2143,1199,531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,76075,3506,12028,1687,3943,979,5660,1133,1988,805,437,229,15746,1557,5366,1045,7578,1176,1880,630,922,341,18765,1729,1676,644,12487,1665,3561,882,1041,370,11995,1700,330,255,7606,1393,3405,838,654,301,9334,1445,141,145,4897,1175,3538,791,758,407,8207,1505,146,168,2047,817,5218,1026,796,430,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,967492,13869,114046,5983,36798,3414,39735,2773,27006,2746,10507,1628,135985,5154,29491,2527,68431,4769,27215,2811,10848,1707,189386,7977,18992,2288,95769,5853,60970,4557,13655,1736,161982,6884,8226,1678,69715,5044,75391,5086,8650,1430,167256,7095,4184,1013,45101,3172,109280,6390,8691,1390,198837,6960,3505,1264,23207,2969,166855,6664,5270,1280,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,961924,12195,122767,6515,39322,3385,53976,4608,22201,2699,7268,1728,150530,6317,32137,3024,83738,4529,27694,3098,6961,1455,215473,7524,15076,2187,135142,6665,57621,3758,7634,1303,153644,6039,7412,1694,81133,4927,59633,3822,5466,1015,164244,7303,4490,1241,63898,4624,91543,5630,4313,1175,155266,6854,1236,561,32634,3442,115665,5255,5731,1292,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188511,6311,44833,3293,20679,2151,15056,2093,1120,455,7978,1348,45974,3329,18141,2009,18790,2134,1628,628,7415,1529,41594,3306,9722,1563,22283,2458,2619,870,6970,1442,22974,2268,4411,918,13403,1908,1931,708,3229,859,19184,2606,3055,922,12201,2187,1858,720,2070,702,13952,2175,1350,685,7836,1361,2675,927,2091,815,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,713493,10686,100108,4987,35136,3115,49567,3300,9776,1566,5629,1101,156248,5867,48635,2873,87275,4639,14055,2162,6283,870,185388,6975,26365,2232,128777,6007,22193,2331,8053,1078,121016,6241,10235,1523,87214,5638,19390,2351,4177,880,96687,4584,4782,1085,62666,3749,25436,2529,3803,675,54046,3396,1271,413,23313,1723,27041,2690,2421,538,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,67525,3690,8784,1563,3321,976,4319,1052,361,251,783,387,11621,1733,3479,958,5562,1278,1326,578,1254,491,15664,2160,3259,857,9033,1519,1084,536,2288,996,10221,1588,1431,709,5872,1139,1301,527,1617,756,11255,1878,1197,591,5701,1189,2563,837,1794,732,9980,1714,1157,755,3269,995,4685,999,869,518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389617,7765,187189,6089,83443,4176,23166,2365,987,608,79593,4243,87472,4155,37946,3061,17693,1914,781,423,31052,2601,66855,3847,20764,2142,22415,2216,1812,550,21864,2227,27338,2456,6859,1348,11206,1767,1996,774,7277,1334,13260,1690,1560,509,6563,1205,2415,928,2722,681,7503,1311,331,244,2740,930,2410,579,2022,607,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
