GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020MA,B19037A_020EA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023EA,B19037A_023MA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026MA,B19037A_026EA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034MA,B19037A_034EA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037MA,B19037A_037EA,B19037A_038MA,B19037A_038EA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042MA,B19037A_042EA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048MA,B19037A_048EA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055EA,B19037A_055MA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061EA,B19037A_061MA,B19037A_062EA,B19037A_062MA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US31,658882,4552,39352,2459,5942,1304,4138,1083,4064,1080,5105,1410,3419,1027,3376,984,1848,655,2057,783,2009,707,2693,881,2388,845,1969,847,306,296,38,61,0,228,0,228,214866,3244,9336,1528,8317,1450,8254,1500,10867,1651,9688,1220,11138,1506,11191,1512,12835,1784,11313,1520,22383,2231,28355,2526,35152,2043,17457,1802,8764,1353,6250,1045,3566,798,252295,2859,10766,1408,10326,1508,8812,1250,9160,1117,11736,1485,12632,1508,11644,1341,12070,1590,9586,1147,24773,2009,32112,1955,38488,2427,25310,1924,13566,1739,10801,1134,10513,1346,152369,2098,10496,1040,17774,1574,14642,1454,14130,1482,11399,1464,12374,1303,9581,972,7491,1029,7713,1157,11693,1206,12260,1499,11395,1452,4670,775,2449,605,2310,556,1992,679,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,762859,6867,32827,2638,4043,1182,2643,1032,2983,864,3917,1195,2452,1019,2359,804,2327,906,1353,641,1481,689,2411,852,2598,1010,2207,926,799,517,1133,674,62,100,59,97,262365,5418,13900,2299,7064,1248,8876,1804,11782,1996,13799,2264,16882,2276,13974,2131,13898,2280,12374,1669,22161,3106,34350,3018,39786,3500,25235,2420,13086,1813,10036,1768,5162,1239,301744,5201,18022,2113,9447,1594,11197,1957,14725,2061,12821,1610,13640,1974,13361,1940,14852,1847,11657,1654,28029,2774,35643,3190,41876,3353,28635,2365,15755,1900,17268,2042,14816,2004,165923,3711,10148,1522,14450,2185,16180,2031,12652,1543,11504,1662,9451,1300,8427,1458,9692,1417,8417,1480,12453,1489,16612,1827,16713,1787,8053,1439,3615,762,3197,778,4359,1044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,494327,4221,13892,1840,2080,813,664,462,1399,719,787,353,1206,641,1201,640,919,482,926,539,1280,702,1304,685,625,340,580,387,637,472,58,97,101,177,125,135,147166,3369,4993,1312,3386,993,3002,881,5602,1203,5506,1275,4727,1267,5596,1266,6751,1583,6812,1203,13739,2243,20746,2085,28046,2479,16394,1747,8210,1259,7656,1284,6000,1101,223989,2889,8882,1344,6358,1264,6655,1213,7625,1320,8288,1321,7778,1349,7486,1262,10963,1886,9665,1339,17590,2097,25824,2098,31675,2458,25529,2270,18912,2139,17478,1888,13281,1368,109280,2067,6859,1069,9760,1412,10019,1458,8352,1102,7854,1086,8796,1287,7710,1308,6489,1056,5445,1060,8365,1104,8088,1134,10032,1218,4443,841,2313,637,2146,617,2609,739,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2327586,10808,37985,3077,6368,1543,2233,688,2528,976,1820,598,3676,1122,2185,793,1725,785,2680,946,1073,507,3726,1143,4332,1065,3132,986,1372,607,447,386,362,311,326,319,672595,6624,19713,2345,15033,1657,16245,2523,20626,2224,18156,2048,20502,2497,20912,2632,24300,2489,25649,2775,51417,3730,68085,3849,107432,5760,85013,4702,55684,3342,62217,3412,61611,3578,1011483,8054,34625,2764,21424,2297,25646,2303,24559,2695,25784,2855,29764,2497,29556,2269,29624,2563,28171,2533,67047,4139,99189,4815,144397,5537,123719,4779,88822,4354,111886,4973,127270,4690,605523,5554,33896,3126,43605,3594,53114,3158,46231,2934,43184,2770,35823,2770,30327,2646,29618,2359,27440,2033,44413,2785,58529,3458,59847,3024,35836,2824,22486,2071,20828,1936,20346,2067,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,597665,5835,27543,2855,6792,1587,2171,862,3262,1022,2777,885,2359,815,2484,1036,1628,773,1324,651,848,472,1364,654,1222,659,757,518,388,335,167,268,0,285,0,285,178705,4699,14540,2110,8870,1448,10220,1801,12661,2023,10576,1986,11338,1612,9190,1639,10223,1524,9591,1883,16017,2526,17665,2057,22208,2297,11673,1544,7698,1843,3440,955,2795,874,246001,5169,17901,2067,11830,2058,14095,2056,12799,1895,11405,1740,12403,1819,11018,1732,12207,1813,9791,1507,19083,2204,26739,2478,29531,2612,20451,2134,13838,1773,13077,1514,9833,1454,145416,3609,11229,1526,14979,1721,12552,1411,12336,1472,10730,1473,10907,1618,8153,1344,7863,1313,5407,953,11138,1487,12288,1593,11101,1623,6138,874,3496,768,4269,863,2830,785,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5088573,16906,150615,6341,32559,3272,12708,2031,9055,1632,12858,1656,10746,1966,9319,1562,9170,1936,7698,1406,7092,1566,9121,1491,8505,1460,10111,1577,5934,1565,1917,748,2284,778,1538,596,1569108,12274,75277,4311,44373,3301,47561,3639,55920,3545,57856,4200,60726,4032,62054,4169,65792,4459,60626,4029,127136,5459,178943,6886,239606,8098,168425,6641,98083,4589,107710,5062,119020,5184,2081220,11513,109062,4229,67044,3602,64893,4532,71250,4522,70522,4285,75843,3959,71634,3882,81012,3986,76345,3996,160850,5793,216242,7215,287571,8671,224401,6498,148403,5769,165408,5963,190740,5207,1287630,8922,102724,4814,120093,4757,118928,4914,116144,3966,89391,3703,79630,3759,67460,3238,63946,3626,53475,3173,89912,3987,99617,4143,106186,4042,63442,3026,34113,2361,38582,3087,43987,2877,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2677019,13360,109650,5230,25382,2889,9686,1937,8651,1409,9747,1458,7944,1679,9603,1884,7973,1981,5790,1351,5775,1549,7655,1951,6535,1499,3164,1111,1160,666,269,278,279,290,37,62,876910,10900,51293,3722,33543,3698,32885,3659,45629,3588,43669,3192,51336,4364,44948,3784,50711,4119,45972,3350,90456,4942,108886,5751,123509,5467,67738,4115,31598,2947,29841,3204,24896,1858,1056041,7646,64492,4291,48776,3462,42589,3486,47829,3367,48520,3514,52203,3501,49727,3723,51559,3836,50512,4040,86388,4821,122205,4831,144843,5897,91318,4288,53606,3589,50087,3619,51387,2824,634418,6657,46209,3451,70232,3563,58162,3553,59049,3092,47078,2754,43539,2937,38825,3011,34016,2694,29923,2891,47486,2963,54839,2841,48459,2985,23407,2252,11434,1558,10484,1474,11276,1552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,260288,3140,21972,1706,4246,917,2409,654,2472,808,1859,878,1546,534,1286,582,1500,721,1598,723,824,507,1274,501,1476,643,1026,513,315,404,141,161,0,211,0,211,79300,1939,2247,627,2297,850,2530,727,3701,1082,3319,884,4843,1037,4170,843,4727,1085,2880,763,8072,1241,12242,1608,14767,1507,7458,1119,2857,877,1924,605,1266,424,98702,1514,4597,908,3304,704,2752,679,4528,826,3581,780,5787,1114,4189,799,3449,628,4728,826,9281,1357,12531,1271,16353,1239,10959,1105,4980,911,3904,694,3779,773,60314,1434,6266,957,7270,937,5313,922,5967,917,4643,654,3734,695,3725,732,3763,831,2669,615,3751,613,4742,702,3841,719,2010,648,1018,351,947,330,655,275,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3832629,13268,147021,6167,33100,3218,16265,1981,14983,1980,12680,2210,10951,1738,10174,1780,8493,1544,8372,1611,6476,1307,10660,1799,7804,1595,5272,1247,823,444,360,335,197,224,411,345,1185229,10149,73658,4607,49611,3588,48194,3890,55858,3225,51236,3942,72169,4273,62392,4341,62237,4299,60018,3713,110978,4787,157280,6270,176517,5350,95873,4683,50177,3266,34663,3023,24368,1899,1573528,9658,94740,4457,62828,4426,64783,3591,69382,3307,68032,3893,75746,3769,77071,3120,76986,4008,70862,3843,138757,5616,185349,5546,227478,7055,144716,5125,81523,4161,72928,3818,62347,3307,926851,7727,59023,3929,88102,3623,102853,4677,93122,3422,82490,3753,73217,3651,64117,3476,54833,2650,41670,2593,72770,4008,69785,3072,60969,2704,25824,1614,12936,1609,13551,1762,11589,1480,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1122535,7072,57973,3764,11645,1928,6575,1435,5220,1098,6080,1325,4353,1312,4937,1271,4197,1010,2928,963,2516,710,3638,891,3178,920,1906,791,408,401,0,253,358,373,34,56,349604,5700,21634,2428,17073,2081,17840,2202,20118,2182,18122,2125,22133,2353,22406,2111,21359,2155,18555,2300,34887,2848,42351,3152,41698,2856,26244,2557,10427,1362,8446,1540,6311,1308,437670,4949,27632,2253,19510,2413,21347,1993,21977,2081,20002,2184,22569,2152,21523,1921,23244,2086,18368,1972,41589,2880,49361,3194,60792,3491,36080,2591,19680,2067,17429,1985,16567,1547,277288,3360,21159,2022,30834,2528,26133,1721,26320,1896,24529,2016,17375,1609,16787,1804,13313,1522,13696,1665,19887,1881,24599,2157,20543,1985,8561,1021,4585,797,4782,879,4185,838,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1341700,8134,62520,3815,14435,2408,7240,1419,6580,1685,6067,1458,4519,1059,3589,1214,3865,1044,3687,1183,2800,1036,3105,939,2762,891,1990,827,1255,587,488,512,95,108,43,77,424571,6698,27785,3093,18987,2099,16495,2147,22680,2468,24035,2774,26119,2732,24703,3001,24665,2823,22356,2261,37094,3022,48764,3606,57758,4273,31779,2697,17575,1804,14218,1625,9558,1687,533272,6154,37386,3282,24049,2426,20075,2390,25477,2702,23114,2334,26118,2681,22942,2513,26247,2619,25004,2836,46178,3852,62677,4078,70464,3956,50942,2801,27261,2364,23877,2193,21461,2199,321337,4464,18716,2111,30548,2770,32016,2724,29598,2316,27168,2097,22183,1831,19974,2018,17772,1733,16538,1677,24791,2180,29367,2110,26412,1946,10366,1400,5873,1066,4641,906,5374,1153,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4219687,13606,134106,4810,31700,3017,13009,1987,11940,1785,10937,1518,9288,1419,9497,1839,7023,1296,8187,1630,4040,894,9560,1532,9012,1550,6796,1069,1692,693,702,443,506,383,217,261,1224239,9694,59979,3717,41317,3554,42514,3185,51286,4000,52000,3168,65288,3972,55101,3391,63480,3885,59666,3885,117020,5238,162057,5803,189009,5621,119626,4709,57429,3305,50422,3503,38045,2864,1742443,8755,90639,5125,60395,3547,62374,3734,69673,3518,71614,4137,73068,3951,70774,3276,75584,3526,74482,3395,153942,5687,200352,5286,258661,6542,178151,5648,103295,4157,102052,4043,97387,3936,1118899,6571,70288,3336,126104,4584,119209,4089,113742,4572,94869,3988,84898,4180,71847,3403,58009,2847,49390,2756,78627,3262,83498,3268,76217,3521,35655,2562,20017,1977,17658,1350,18871,1611,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,345404,4163,10907,1894,1827,745,843,380,837,538,1533,720,657,499,842,697,633,472,452,336,371,270,1191,662,554,301,492,364,635,474,40,68,0,291,0,291,97140,3206,4866,1342,3253,1088,2763,878,3456,943,3118,1069,4534,1046,4622,1159,5152,1180,2970,850,8277,1503,11951,1455,17366,1834,9710,1438,5187,1192,6321,1302,3594,886,149407,2769,10211,1451,5472,1115,4176,995,4582,1216,4734,1015,6245,1185,5456,1067,6559,1253,4825,1082,12657,1618,15784,1611,23625,2270,15219,1790,10796,1423,9940,1380,9126,1345,87950,2306,7244,1276,9159,1397,8905,1491,9607,1548,5637,984,4499,875,4645,959,3472,857,3633,734,6710,1263,8062,1433,6338,1226,3744,758,2697,795,1598,492,2000,545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1241409,8806,47766,3532,11337,1673,3941,1203,5851,1220,4029,1209,2262,667,3344,878,2306,769,2756,1019,2286,929,2741,892,3375,770,2643,896,345,267,224,287,326,367,0,296,384011,6701,22455,2607,14403,2254,18278,2974,18480,2039,19928,2627,24200,2381,18721,1900,22089,2693,18688,2915,38130,3817,48949,4167,55641,3388,30949,3163,13704,1900,10777,1415,8619,1446,494221,5897,33336,2893,18908,2032,22808,2186,22886,2199,21548,2391,23411,2481,21701,2758,21960,2304,23144,2256,39868,2996,59115,3331,70278,3739,44153,2540,25074,2331,23741,2372,22290,2143,315411,4110,17988,2114,32932,2675,28029,2605,31201,2298,23825,2377,21195,2363,19338,2036,18732,1986,16054,1856,26203,2016,26361,2363,24616,2322,11832,1707,7045,1252,5372,999,4688,1008,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,291465,3109,16752,1718,3110,868,1622,667,2124,681,1011,495,1419,570,1782,687,1295,575,1000,442,528,350,1498,595,834,436,441,330,88,113,0,223,0,223,0,223,89387,2281,2649,812,2926,817,2204,713,4592,970,4350,1040,7003,1206,4928,1140,4955,1307,5269,1100,10274,1577,13255,1489,14126,1642,7058,1196,2561,762,1654,516,1583,471,113660,2171,6037,1176,3847,852,3407,755,5544,1036,6016,1143,7374,1145,5375,856,4175,732,5013,851,9343,1142,13757,1360,18145,1588,11810,1172,4948,1048,4209,962,4660,795,71666,1672,7158,929,9439,1283,6835,970,6328,1026,5610,901,4490,840,3975,749,4062,806,3201,707,5151,775,5707,820,4826,894,2044,571,1190,429,706,300,944,346,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1978890,11341,84393,4703,20220,2548,7558,1415,9132,1801,8391,1522,8338,1671,6775,1349,5923,1602,3515,1039,2200,791,4933,1225,4181,1104,2058,800,612,370,166,172,330,377,61,101,628527,6907,46228,3331,32546,2916,28436,3066,35429,3086,35236,3092,35305,3022,34689,3776,37731,3373,34917,3471,58442,3528,82096,4507,78042,4120,42842,3240,17314,2065,15292,1861,13982,1534,791226,6582,56604,3796,40963,3240,42125,2727,37288,2730,38209,3260,42818,3521,37989,3255,42649,3230,34549,2724,67688,4503,83911,3680,99443,5555,66437,3508,34170,2466,32124,2586,34259,2455,474744,4867,37692,2975,54602,3187,50081,2780,45397,2784,40133,2879,33544,2492,30595,2271,23531,2121,19967,1945,33245,2467,34543,2515,34727,2499,14504,1818,7733,1298,6816,1104,7634,1245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6670729,21168,331012,8749,66323,3923,33494,3310,33003,3425,29626,3085,25354,3175,20777,2940,21080,2788,20216,2768,14281,2189,22252,2585,20116,2545,15267,2179,5605,1415,1596,707,1004,581,1018,509,2399831,15991,127344,6410,103921,5099,106352,5899,129455,6549,118259,6267,132547,6988,130485,6579,128042,6801,113656,5504,212174,8640,281202,8351,324511,9507,207375,8184,107513,4558,99758,6193,77237,4093,2597035,13008,142807,5958,98163,4983,100239,5601,111768,4890,107504,5205,115949,6077,107865,5534,108150,4835,103105,5536,209913,6727,278348,8705,353556,9222,256668,6721,157223,5893,165873,6668,179904,6096,1342851,9875,99862,4672,130450,4968,125878,5316,108158,4712,101076,4334,89407,4185,78348,4326,66165,3574,59474,3398,101857,4454,111264,4449,114268,4553,59656,4012,30955,2279,31498,2415,34535,2739,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
