GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003EA,B25072_003MA,B25072_004EA,B25072_004MA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008EA,B25072_008MA,B25072_009EA,B25072_009MA,B25072_010EA,B25072_010MA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017MA,B25072_017EA,B25072_018EA,B25072_018MA,B25072_019EA,B25072_019MA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025EA,B25072_025MA,B25072_026EA,B25072_026MA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US45,551233,10628,64166,4491,7931,1747,4494,1158,5994,1341,3522,1136,35223,2996,7002,1358,144022,5731,32293,2861,17426,2542,15590,2112,12456,2104,51246,3976,15011,2484,279619,8774,66528,4904,30414,3142,24601,2819,20766,2667,105275,6034,32035,2694,63426,4027,7987,1407,4722,1087,5892,1240,5175,1229,26436,2728,13214,1694,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,102134,3829,15776,1711,2993,978,1865,762,1748,635,605,401,7724,1144,841,335,23269,2388,7823,1287,3004,850,3203,1032,1280,614,5312,1254,2647,683,42542,2907,14442,1593,5428,1204,4476,1010,2817,744,10367,1701,5012,1037,20547,1690,3964,759,1641,544,2671,789,1604,585,8317,1021,2350,518,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,777895,11156,92443,5200,11640,1862,10408,1826,7779,1590,7291,1673,45879,3686,9446,2119,197426,5940,44117,4011,26730,3003,21927,2900,15181,2418,73805,4585,15666,2142,391746,9439,89451,4704,39539,3591,41193,3288,33017,3248,144256,6561,44290,3220,96280,4220,12694,1796,8155,1336,12763,1821,9192,1625,34598,2878,18878,2246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3182761,25433,401942,8890,55206,4226,39412,3653,37843,3514,29407,2842,205071,7455,35003,3183,944907,14144,242148,8577,130459,6063,100981,6248,82104,5406,338968,8634,50247,4203,1534918,20312,402895,11868,189015,8825,160840,7776,127445,6995,529803,12389,124920,6100,300994,7824,40234,2785,25170,2430,31512,2481,25853,2296,135137,5715,43088,3375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264883,6277,47950,3232,10197,1568,5992,1438,4874,1185,4178,1300,20420,2246,2289,729,88670,3851,23881,2742,14066,2248,10299,1825,6168,1192,29228,2689,5028,1080,104256,4864,25306,2555,13439,1899,11811,1911,8782,1675,39042,3465,5876,1175,24007,2191,3748,1049,1217,581,2245,817,2829,856,10664,1841,3304,877,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,76075,3506,9843,1332,908,481,1326,726,950,496,751,507,5376,1056,532,367,18707,1582,3981,878,2417,684,2055,694,1502,508,7657,1162,1095,487,35492,2798,7085,1743,3909,1030,4370,997,4674,993,12634,1787,2820,772,12033,1407,1928,684,1265,525,1869,535,1458,479,3881,821,1632,458,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,967492,13869,111587,5697,15839,2031,10832,1694,12663,2440,8876,1710,55235,4080,8142,1831,272903,7473,61279,4636,41892,3574,37339,3083,26901,3137,92051,4796,13441,1905,470081,10828,115153,4951,57627,4763,53966,3599,40721,3550,167382,6877,35232,2600,112921,4963,15605,2104,10628,1869,9743,1239,9654,1537,49717,2988,17574,2260,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,961924,12195,114676,5848,14870,2436,11308,2132,11344,2005,7967,1468,62463,4288,6724,1609,272168,8265,66627,4286,38995,3773,35090,3199,25903,2742,96378,5332,9175,1805,453024,9860,117511,5641,56167,4479,50250,3729,40077,3128,162963,6809,26056,2803,122056,5005,18522,2016,10481,1438,13680,1644,11103,1812,59063,3407,9207,1087,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188511,6311,24099,2276,4983,963,1595,707,993,460,908,494,10389,1524,5231,1382,44784,2921,13344,1967,3425,819,3548,1125,3676,1193,14280,2097,6511,1318,93253,5083,25652,2744,7478,1504,7540,1512,6793,1316,28596,2397,17194,2230,26375,2170,4104,938,1952,593,3261,792,3022,785,8169,1429,5867,1152,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,713493,10686,98430,5673,17537,2392,10884,1704,9905,1588,7321,1530,47774,3637,5009,1209,182940,5997,50562,3024,25484,2178,21428,2014,16336,2221,60652,3802,8478,1717,313358,7661,86560,4320,40722,3060,34109,2590,26872,2383,108263,5298,16832,1949,118765,3982,15945,1619,12830,1611,13691,1575,10790,1466,53902,2904,11607,1217,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,67525,3690,11167,1805,2506,931,1372,768,564,433,820,546,4653,1163,1252,631,19970,2023,6604,1320,2951,843,2134,776,1213,585,5442,1171,1626,751,28819,2795,10002,1584,3163,1003,2438,729,1686,671,6524,1410,5006,1077,7569,1269,1519,560,430,274,1092,488,307,205,2520,830,1701,606,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389617,7765,30065,2301,2071,672,2225,865,2082,617,1535,700,9730,1574,12422,1574,102000,4595,13754,1780,6903,1309,6037,1326,5054,1100,29815,2639,40437,2757,200665,5694,29331,2094,12758,1638,11295,1672,8100,1346,49445,3535,89736,3990,56887,2566,7222,1142,3586,829,5184,1025,2320,693,12521,1435,26054,2018,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
