GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001MA,C08006_001EA,C08006_002MA,C08006_002EA,C08006_003MA,C08006_003EA,C08006_004EA,C08006_004MA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016EA,C08006_016MA,C08006_017EA,C08006_017MA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021EA,C08006_021MA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027EA,C08006_027MA,C08006_028EA,C08006_028MA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033EA,C08006_033MA,C08006_034MA,C08006_034EA,C08006_035MA,C08006_035EA,C08006_036EA,C08006_036MA,state
0400000US35,857959,8659,773887,9206,684583,9375,89304,5697,67002,5120,13716,2250,8586,1572,9950,1652,5515,1077,18920,2613,7835,1529,41852,3221,454483,6422,407757,6859,359695,7242,48062,3946,35934,3414,6780,1600,5348,1433,4663,1011,3687,909,10443,1755,5231,1141,22702,2402,403476,6591,366130,6638,324888,6319,41242,3187,31068,2940,6936,1287,3238,707,5287,1173,1828,654,8477,1592,2604,891,19150,2152,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,5343629,25203,4741315,22671,602314,13664,469598,11465,71558,5269,61158,4185,2328724,24298,41232,4025,542579,12868,120290,6258,347072,10372,4511695,17772,2822206,17533,2511486,17561,310720,10143,234869,8101,41834,3858,34017,3284,1136426,14476,31524,3727,274339,9632,64110,4383,183090,8317,4211831,21821,2521423,18199,2229829,17208,291594,6908,234729,6459,29724,3011,27141,2700,1192298,18344,9708,1669,268240,8058,56180,3928,163982,6011,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,3787316,22485,3372823,21616,414493,12019,309199,9799,56795,5526,48499,5916,43004,3596,9961,1937,74542,6216,38227,3476,166510,6812,2155821,14149,1962638,14896,1724668,14392,237970,9855,169557,7593,35195,4703,33218,4376,21496,2680,7762,1637,46759,4239,27238,3235,89928,5134,1963739,17027,1824678,15300,1648155,14823,176523,7477,139642,6736,21600,2405,15281,2494,21508,2269,2199,771,27783,3349,10989,1682,76582,4833,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,319049,4443,287946,4433,31103,3285,22258,2866,4586,1070,4259,1010,2471,765,2123,595,13789,1706,3860,1163,18531,1496,192880,3058,169377,3229,151841,3412,17536,2008,12378,1850,2423,761,2735,749,1494,580,1611,569,7304,1071,3123,1066,9971,959,166943,3200,149672,3159,136105,2906,13567,1710,9880,1520,2163,632,1524,559,977,485,512,287,6485,997,737,419,8560,1080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,4642678,21617,4249698,22117,392980,11954,314552,10042,42445,3328,35983,3847,84738,5678,15065,1779,114502,5435,33604,3244,180003,8166,2592834,15132,2373417,16184,2168741,16992,204676,6962,162085,5842,22096,2023,20495,2829,37056,3210,10457,1394,61714,3837,21948,2592,88242,5144,2477756,14790,2269261,15677,2080957,15345,188304,8028,152467,6786,20349,2339,15488,2235,47682,4339,4608,1008,52788,3842,11656,1810,91761,5317,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,1524494,12776,1339912,14710,184582,8301,145147,7076,22154,2573,17281,2810,8687,1685,4046,1262,28961,2993,18844,2302,68542,4273,883662,8414,812727,8804,710105,10354,102622,6123,77947,4949,12326,1929,12349,2590,4212,1181,3321,1158,15207,1651,12005,1666,36190,3174,769912,9577,711767,9565,629807,9656,81960,4920,67200,4550,9828,1526,4932,1094,4475,1315,725,438,13754,2147,6839,1381,32352,2555,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,1368544,12555,1201995,11391,166549,7702,134653,6990,16981,2327,14915,2085,70285,5194,37424,3445,65195,4952,16034,2090,108132,5757,863473,9984,703747,10303,615534,9436,88213,5582,69852,5063,9028,1845,9333,1633,34843,3587,25243,3030,35255,3111,11150,1627,53235,4189,802141,9649,664797,9539,586461,9104,78336,4555,64801,4185,7953,1457,5582,1113,35442,3590,12181,1822,29940,3214,4884,1038,54897,3650,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,4911927,24994,4407079,23061,504848,11511,403366,9461,57853,4088,43629,3539,310436,9605,22559,2926,218870,9698,47164,3578,212107,7227,2968965,16278,2571984,16073,2299746,15433,272238,8008,213182,6506,33459,3377,25597,2459,134722,5511,15560,2300,113212,6115,29589,2633,103898,4340,2754098,16652,2339943,16181,2107333,15621,232610,6641,190184,5978,24394,1893,18032,2342,175714,7822,6999,2024,105658,6087,17575,1995,108209,5689,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479988,6507,424877,6941,385519,6851,39358,3901,27530,2710,6127,1508,5701,1805,13406,2121,3370,963,18402,2010,4025,1105,15908,2133,238947,5025,210293,5155,191219,5128,19074,2952,12325,1901,3428,1239,3321,1370,6493,1412,2643,896,9257,1372,1632,679,8629,1600,241041,4464,214584,4824,194300,4387,20284,2596,15205,2100,2699,841,2380,941,6913,1511,727,422,9145,1751,2393,871,7279,1343,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,1796449,16278,1614604,15913,181845,7235,139307,6719,27436,3062,15102,2427,9729,1964,7105,1623,36916,3799,25524,2811,72437,4651,1007922,11824,920564,11795,820214,11953,100350,5185,72871,4339,17848,2533,9631,1740,4147,1218,5322,1319,21822,2803,16296,2627,39771,3070,940238,10195,875885,10358,794390,10051,81495,4605,66436,4671,9588,1514,5471,1295,5582,1654,1783,769,15094,2433,9228,1771,32666,3006,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,355994,5292,315608,5043,40386,3282,28573,2402,6979,1295,4834,1436,2124,915,1852,698,17697,1934,4987,1312,21018,1708,212866,3503,184638,3566,163978,3485,20660,1975,15062,1651,3029,750,2569,939,1148,548,1460,591,9982,1283,3846,1110,11792,1280,190806,3461,171356,3969,151630,3873,19726,2205,13511,1480,3950,933,2265,839,976,573,392,271,7715,1203,1141,568,9226,1050,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,2506213,18244,2238380,21573,267833,10909,213122,9425,35361,3375,19350,2660,18928,2583,3421,984,33441,3523,23960,2594,90494,4679,1397203,13837,1300274,13485,1158258,16129,142016,7812,112766,6656,17508,2710,11742,2182,9929,2136,2475,850,19623,2434,16758,2259,48144,3241,1279254,12956,1205939,12998,1080122,13454,125817,5963,100356,5036,17853,2200,7608,1470,8999,1368,946,435,13818,2297,7202,1304,42350,3292,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,10132353,34570,8895756,34649,1236597,21345,940397,19489,181032,8499,115168,7529,168791,7495,26379,2701,185610,9232,179089,10254,453258,12790,6064629,22220,5489015,22579,4808417,24933,680598,15037,499325,13085,104134,6624,77139,5963,84401,5157,21389,2473,106685,7738,121119,7701,242020,8180,5080851,31218,4643338,28769,4087339,25956,555999,13120,441072,12538,76898,4630,38029,3663,84390,4676,4990,1168,78925,5002,57970,5358,211238,8131,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,1074467,10485,938550,11025,135917,6077,102871,4947,18278,2336,14768,2214,25757,2540,8646,1864,35286,2832,12850,1948,53014,3478,677495,7048,603506,6557,523307,7293,80199,4427,58785,3770,10680,1740,10734,1924,14428,1742,6673,1651,18956,2275,9759,1685,24173,2434,532525,8518,470961,8169,415243,8033,55718,3481,44086,2952,7598,1341,4034,964,11329,1794,1973,563,16330,1886,3091,777,28841,2209,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,265260,4934,235473,5129,29787,2459,25467,2080,2900,751,1420,475,4172,1003,1867,719,17349,1833,2458,691,23357,2393,161309,3069,133964,3495,119449,3595,14515,1472,12549,1302,1121,429,845,349,2546,745,1360,508,8852,1415,1621,519,12966,1767,153154,3273,131296,3170,116024,2990,15272,1563,12918,1410,1779,584,575,283,1626,678,507,350,8497,1106,837,392,10391,1442,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,3350391,20767,2966482,22661,383909,13035,288045,12324,57212,6060,38652,4483,168554,9037,12891,2308,103982,8638,42773,3880,167035,7799,2012518,12073,1739881,13973,1527331,15226,212550,8643,157478,7739,30146,4288,24926,3531,85119,6089,10404,2108,65222,6988,27754,3262,84138,5406,1833108,13559,1610510,14141,1439151,14270,171359,6941,130567,6765,27066,3122,13726,2329,83435,5188,2487,788,38760,3924,15019,1827,82897,5239,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,2544407,20145,2225031,18013,319376,10507,248986,8922,39597,4362,30793,2586,167329,7156,27880,3260,105947,6239,38057,3336,162951,8621,1627069,13650,1356074,14403,1185949,14063,170125,7813,131504,6286,20171,2859,18450,2286,86604,5118,19905,2383,60736,5329,25644,2539,78106,6829,1419502,13196,1188333,13290,1039082,12709,149251,6174,117482,5544,19426,2170,12343,1568,80725,3976,7975,1746,45211,2687,12413,1852,84845,4960,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,671840,10233,603452,9727,68388,5294,56586,4858,6493,1588,5309,1251,5179,1240,931,511,22536,2551,6666,1339,20446,2369,382665,6631,353594,7058,315037,6957,38557,3835,31248,3428,4026,1036,3283,963,2272,682,721,424,11983,1714,4982,1261,9113,1565,344933,6065,318246,6595,288415,6888,29831,2848,25338,2535,2467,883,2026,737,2907,896,210,199,10553,1867,1684,603,11333,1837,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,2463396,12923,2220560,13490,242836,7951,192551,6439,30746,3302,19539,2278,46031,3119,20748,2290,86733,4906,25715,2683,115359,4395,1419511,10056,1257660,9813,1135236,9955,122424,5500,98148,4539,14774,2026,9502,1656,20678,2347,14437,1818,49029,3500,17346,1983,60361,3298,1338471,8572,1205736,9135,1085324,9250,120412,4730,94403,4150,15972,2021,10037,1380,25353,2803,6311,1271,37704,3053,8369,1512,54998,2403,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,242718,4847,211869,4960,30849,3017,24167,2827,3270,957,3412,875,4738,1114,2392,955,12154,2010,3321,970,13647,2096,154567,3268,133851,3693,114823,3530,19028,1990,14408,1905,2063,693,2557,764,2713,785,1550,841,7305,1482,1932,646,7216,1291,124403,3015,108867,3074,97046,3031,11821,1692,9759,1551,1207,552,855,324,2025,780,842,463,4849,1087,1389,614,6431,1580,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,962940,11835,852851,12225,110089,5823,84481,5180,14946,2473,10662,2137,27248,2643,2384,718,39070,2605,19882,2128,25597,2773,581916,7781,518788,8290,463692,8002,55096,4223,42344,3704,6513,1577,6239,1548,10818,1604,1983,648,24033,1975,10835,1671,15459,1751,495205,8594,444152,8625,389159,8831,54993,3390,42137,2737,8433,1639,4423,1157,16430,2024,401,325,15037,1743,9047,1338,10138,2138,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
