GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001MA,C21007_001EA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006MA,C21007_006EA,C21007_007MA,C21007_007EA,C21007_008EA,C21007_008MA,C21007_009EA,C21007_009MA,C21007_010MA,C21007_010EA,C21007_011EA,C21007_011MA,C21007_012MA,C21007_012EA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023MA,C21007_023EA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026EA,C21007_026MA,C21007_027EA,C21007_027MA,C21007_028MA,C21007_028EA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US41,2910239,1762,2385246,2867,185976,7274,19200,2839,6975,1468,12225,2200,166776,7241,30710,3169,136066,6147,2199270,7927,351839,10991,79271,4879,272568,9618,1847431,13100,168531,6558,1678900,13210,524993,2244,139884,3828,7172,1419,4191,1040,2981,804,132712,3825,54115,3183,78597,3333,385109,3738,34231,2901,18431,2402,15800,1787,350878,4625,121267,4731,229611,4533,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9551953,2897,7665335,4388,501282,10583,37781,3480,13639,2073,24142,2798,463501,9738,68909,3444,394592,9620,7164053,11027,938947,15596,221826,8180,717121,13575,6225106,18310,515400,11319,5709706,18560,1886618,3222,457374,5919,19561,1731,9003,1263,10558,1380,437813,5579,158490,5353,279323,6320,1429244,6633,129614,5695,64409,4284,65205,4397,1299630,8539,445005,7727,854625,8414,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,787851,977,643507,1414,38144,3181,2546,935,497,372,2049,861,35598,3068,6439,1307,29159,3053,605363,3468,85638,5860,22895,2980,62743,4670,519725,5956,44131,3833,475594,6939,144344,1075,33093,1868,1679,632,888,485,791,367,31414,1901,11750,1258,19664,1825,111251,2086,10104,1500,5204,1125,4900,1066,101147,2350,34920,2896,66227,2867,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3412351,2813,2795488,3371,251007,6817,23142,2802,6980,1559,16162,2237,227865,6355,37568,3100,190297,5214,2544481,8082,453585,12132,95662,5763,357923,10168,2090896,12930,209932,9303,1880964,16177,616863,1915,150816,3962,7486,1309,3941,858,3545,992,143330,3734,54597,3571,88733,3266,466047,4015,53165,3368,29653,2264,23512,2388,412882,5093,148682,4217,264200,4939,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,587299,1604,475894,2018,39411,3160,3315,912,596,270,2719,857,36096,3060,4286,942,31810,2932,436483,3499,61952,4596,13009,1947,48943,4096,374531,5076,25149,2266,349382,5508,111405,1284,28477,1696,1679,503,843,389,836,319,26798,1679,10761,1169,16037,1522,82928,1980,10697,1351,5172,921,5525,962,72231,2166,23669,1981,48562,2197,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4714121,3599,3880703,5076,294713,8477,30829,3379,10993,1584,19836,2806,263884,8343,49806,3080,214078,7400,3585990,10580,606437,15452,148760,7081,457677,12805,2979553,17415,317518,8393,2662035,16567,833418,3632,186472,4034,10197,1634,6185,1270,4012,915,176275,4252,73257,3774,103018,3633,646946,4798,70515,4736,42449,3533,28066,2603,576431,6370,226195,5636,350236,6863,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17785071,5731,15248344,7983,1002474,18742,73786,4383,25421,2592,48365,3522,928688,18095,144963,6764,783725,16525,14245870,18963,2316126,31334,383832,10795,1932294,29518,11929744,36493,991778,19277,10937966,37967,2536727,5205,572801,7954,28339,2664,14590,1745,13749,1962,544462,7534,221932,5296,322530,6178,1963926,8264,243480,8754,132874,6408,110606,5151,1720446,10721,659979,11090,1060467,11699,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1863965,1537,1617503,2155,87063,4165,7458,1502,2179,821,5279,1328,79605,3622,10731,1452,68874,3507,1530440,4338,201303,8825,26635,3366,174668,8640,1329137,10317,83748,5049,1245389,9774,246462,1596,62969,2322,1725,803,507,336,1218,667,61244,2264,21339,1766,39905,2599,183493,2658,13137,1913,6492,1113,6645,1713,170356,3235,56472,2818,113884,3114,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,473462,1158,385753,1111,26652,2361,2171,766,741,436,1430,577,24481,2291,4046,773,20435,2088,359101,2631,47079,3647,11855,1609,35224,3101,312022,4742,27901,2161,284121,4643,87709,518,20842,1110,985,424,651,359,334,205,19857,1071,6936,766,12921,970,66867,1176,4974,875,2421,559,2553,705,61893,1493,19630,1563,42263,1707,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5874393,6182,4919544,7132,499560,10978,24727,2574,5099,1035,19628,2360,474833,11137,52983,3832,421850,10240,4419984,13472,500674,14107,104061,5785,396613,12716,3919310,18205,282935,8140,3636375,19598,954849,3803,231499,4499,8180,1427,4313,1073,3867,798,223319,4586,79935,3646,143384,5090,723350,5318,62683,3790,32766,2660,29917,2572,660667,5986,218569,5510,442098,7623,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5019746,3916,4209671,4499,368849,8672,23955,2222,8603,1564,15352,1913,344894,8742,53370,3768,291524,8133,3840822,9513,524752,16424,102180,5834,422572,15152,3316070,17591,259442,8360,3056628,18657,810075,2627,216841,4336,7179,1184,3832,820,3347,777,209662,4297,86270,3365,123392,3960,593234,5310,48379,3453,24350,2655,24029,2314,544855,5518,192718,6102,352137,6202,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1421609,2745,1131760,3070,93296,4120,9999,1705,4270,1231,5729,1145,83297,4178,18207,2105,65090,3451,1038464,5069,192154,7963,57365,4284,134789,6970,846310,9036,116438,5685,729872,9183,289849,1466,68052,2865,4050,986,2195,770,1855,643,64002,2741,27142,2030,36860,2592,221797,3002,24560,1808,13397,1437,11163,1276,197237,3294,83189,3568,114048,3505,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4222567,2589,3473432,3453,232828,6106,18923,2472,5908,1432,13015,1969,213905,5946,29535,2559,184370,5648,3240604,7546,409172,9772,71598,3895,337574,9561,2831432,12429,196341,6828,2635091,13849,749135,2189,179524,3043,7171,959,3406,669,3765,797,172353,3187,60671,2781,111682,3677,569611,3261,46305,3099,21895,2645,24410,2031,523306,4004,160189,3874,363117,4774,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,414338,1604,346542,1612,34128,2735,1871,826,820,584,1051,548,32257,2840,4243,892,28014,2516,312414,2559,35818,3699,6643,1361,29175,3308,276596,4201,23897,2573,252699,4454,67796,792,17683,1102,1075,435,488,354,587,302,16608,1128,6822,936,9786,1030,50113,1295,3560,1007,1078,451,2482,906,46553,1656,16767,1773,29786,1831,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2795512,695,2256913,1149,51939,3306,10083,1504,2818,738,7265,1338,41856,3034,11359,1660,30497,2849,2204974,3715,936053,14007,189190,7234,746863,13602,1268921,13809,175097,5904,1093824,14770,538599,1073,60259,2728,10289,1190,5477,957,4812,1055,49970,2659,24554,2006,25416,1957,478340,2804,202787,5218,121058,4637,81729,3502,275553,5419,129146,3919,146407,4929,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
