GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001EA,B08528_001MA,B08528_002MA,B08528_002EA,B08528_003MA,B08528_003EA,B08528_004MA,B08528_004EA,B08528_005MA,B08528_005EA,B08528_006MA,B08528_006EA,B08528_007EA,B08528_007MA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011MA,B08528_011EA,B08528_012EA,B08528_012MA,B08528_013EA,B08528_013MA,B08528_014MA,B08528_014EA,B08528_015MA,B08528_015EA,B08528_016EA,B08528_016MA,B08528_017MA,B08528_017EA,B08528_018EA,B08528_018MA,B08528_019EA,B08528_019MA,B08528_020MA,B08528_020EA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023EA,B08528_023MA,B08528_024EA,B08528_024MA,B08528_025EA,B08528_025MA,B08528_026MA,B08528_026EA,B08528_027EA,B08528_027MA,B08528_028EA,B08528_028MA,B08528_029EA,B08528_029MA,B08528_030MA,B08528_030EA,B08528_031MA,B08528_031EA,B08528_032MA,B08528_032EA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035EA,B08528_035MA,B08528_036MA,B08528_036EA,B08528_037MA,B08528_037EA,B08528_038MA,B08528_038EA,B08528_039EA,B08528_039MA,B08528_040EA,B08528_040MA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043MA,B08528_043EA,B08528_044MA,B08528_044EA,B08528_045EA,B08528_045MA,B08528_046MA,B08528_046EA,B08528_047EA,B08528_047MA,B08528_048MA,B08528_048EA,B08528_049MA,B08528_049EA,B08528_050MA,B08528_050EA,B08528_051EA,B08528_051MA,B08528_052EA,B08528_052MA,B08528_053MA,B08528_053EA,B08528_054EA,B08528_054MA,B08528_055MA,B08528_055EA,B08528_056EA,B08528_056MA,B08528_057EA,B08528_057MA,B08528_058MA,B08528_058EA,B08528_059MA,B08528_059EA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062MA,B08528_062EA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065MA,B08528_065EA,B08528_066MA,B08528_066EA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070MA,B08528_070EA,state
0400000US31,937834,8489,642021,8696,609478,8815,32543,2004,88636,4326,69306,3530,41900,2217,25441,2223,69283,3303,1247,894,763687,8664,536255,8952,513785,8815,22470,1564,72606,3814,59790,3271,31848,2131,23064,2101,39123,2610,1001,857,92184,4871,65339,4012,61883,3987,3456,1015,8824,1579,5363,1125,5270,1012,1761,622,5606,1023,21,36,5606,1138,3789,902,3643,919,146,150,573,421,353,232,447,293,272,246,172,220,0,273,25115,2433,13200,1649,11753,1565,1447,564,3877,1107,2041,532,2812,769,79,63,3086,643,20,33,11481,1787,7508,1474,7466,1469,42,44,1151,601,1093,385,521,380,91,116,1117,486,0,273,39761,2839,15930,1633,10948,1473,4982,940,1605,552,666,437,1002,394,174,147,20179,1997,205,148,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191986,12734,933030,15233,891931,15809,41099,4113,39123,3766,86284,4946,36815,3634,35935,4117,59018,4482,1781,778,932458,15351,727140,14983,699401,15461,27739,3299,32214,3285,73435,4352,31865,3520,31221,3593,35635,3353,948,512,132312,6680,108779,6517,104387,6432,4392,1433,3603,1127,9313,1794,2833,762,2492,908,5132,1307,160,257,38599,4409,34578,4282,34535,4287,43,73,1491,720,484,381,299,257,651,563,1096,648,0,273,21112,3095,16560,2832,16205,2794,355,428,992,538,1026,488,693,471,406,185,1435,709,0,273,23727,3472,20161,3389,19540,3392,621,474,420,279,835,444,775,485,561,414,908,557,67,106,43778,4398,25812,3261,17863,2428,7949,1796,403,287,1191,691,350,325,604,527,14812,2221,606,443,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628044,7757,418295,8738,396484,8416,21811,2194,69424,4313,51464,3601,22642,2241,12155,1744,53045,3772,1019,546,512450,8997,347945,8544,332699,8180,15246,1806,59019,3797,45874,3552,18752,1876,11162,1747,29305,2803,393,349,48727,4464,34348,3434,32794,3348,1554,521,4185,1185,3300,965,2215,1103,522,366,4109,1583,48,82,3637,899,2428,724,2364,727,64,107,529,482,377,274,163,156,0,273,140,165,0,273,18450,2825,9846,1775,8892,1736,954,546,3138,1027,1010,481,903,462,187,185,3131,1158,235,311,5600,1087,3881,934,3416,859,465,385,326,208,497,337,49,87,17,30,830,541,0,273,39180,3507,19847,2991,16319,2961,3528,912,2227,852,406,337,560,305,267,216,15530,1902,343,237,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3801308,21987,2781011,19624,2630402,19761,150609,6193,259263,8462,331999,8857,167790,6637,77091,4771,181164,6789,2990,945,2909946,21071,2102106,17076,1996729,17086,105377,4723,207943,6995,286130,8434,139412,5599,65053,4334,107629,5591,1673,744,330972,11525,252818,9915,241699,9647,11119,1862,20297,2582,22984,2663,11271,1661,6321,1590,16619,2255,662,370,220603,9680,183253,9665,181626,9527,1627,755,10378,1835,8268,1606,9821,1570,2682,815,6201,1555,0,273,117346,6424,86692,5256,82930,5195,3762,1083,10619,1884,10455,1849,4115,1101,1406,884,3978,1042,81,112,77000,6021,63791,5349,61781,5140,2010,863,3397,854,2240,766,1781,782,949,486,4787,1597,55,90,145441,5723,92351,4263,65637,3629,26714,2778,6629,1208,1922,682,1390,503,680,402,41950,3072,519,392,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,848687,9895,521609,10939,492927,10955,28682,3566,57255,3832,80273,5173,66399,3856,64394,3802,58038,4150,719,493,676909,10187,424241,9400,405660,9361,18581,2665,45176,3392,67283,4387,53570,3135,52462,3463,34116,3171,61,99,88723,5646,55600,4348,52588,4351,3012,1111,5382,1211,7645,1618,6231,1608,8653,1527,5180,1421,32,54,9734,1609,6115,1334,6050,1326,65,107,491,305,951,435,1315,658,804,461,58,93,0,273,18341,2564,9012,1822,8442,1726,570,397,2365,1113,2288,828,2201,960,876,446,1485,695,114,151,13128,1944,8539,1649,7957,1576,582,404,972,469,1009,478,1365,495,662,277,581,347,0,273,41852,3221,18102,2142,12230,1637,5872,1400,2869,821,1097,570,1717,858,937,383,16618,1961,512,428,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9046575,33122,6097807,30910,5756130,31271,341677,9194,900975,14083,912369,14659,380181,9564,201129,6974,546466,11599,7648,1490,4810410,23782,3098727,24879,2914318,23459,184409,6597,479916,10640,599089,12367,269696,8181,125266,5371,234408,8312,3308,891,616520,13716,413270,12081,384366,11222,28904,3683,62942,4271,62274,3628,32463,3050,11293,1755,32978,2945,1300,685,2563117,25060,1906575,18835,1862243,19578,44332,3634,244697,8843,201679,7375,53047,3521,48115,3814,108368,5687,636,342,542562,12872,369846,10666,347573,10858,22273,2675,77503,4431,33135,3360,15580,2067,9174,1544,36829,3065,495,410,166894,7797,126384,7060,118780,6834,7604,1487,13711,1997,8692,1325,4424,1296,1630,518,11850,1708,203,195,347072,10372,183005,7830,128850,5787,54155,3820,22206,2832,7500,1185,4971,1096,5651,1361,122033,6277,1706,737,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4121671,25131,2898626,22829,2750712,22768,147914,7548,280152,10051,279577,7403,246072,8971,178951,6486,234644,9912,3649,831,3380316,21936,2399207,19964,2294239,20782,104968,5587,233911,7723,249958,7229,205974,8287,144169,6102,145008,7706,2089,666,412817,11329,297138,9030,284485,9049,12653,2354,23451,2913,22773,2239,23433,2510,18094,2581,27485,3445,443,301,42680,3659,30410,3091,30162,3099,248,252,2539,1005,2128,719,4585,1289,1268,1027,1750,922,0,273,74416,6309,43648,4228,40236,4093,3412,920,9422,3292,1088,459,6031,1407,7770,1966,6457,1697,0,273,44932,3496,34238,3348,33083,3295,1155,587,3284,891,1256,500,2588,930,1165,599,2324,807,77,133,166510,6812,93985,5387,68507,4306,25478,3031,7545,1263,2374,856,3461,1085,6485,2568,51620,4012,1040,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379847,4886,236503,5932,223513,5839,12990,1754,40489,2841,28425,2240,23065,2146,18383,1602,32251,2012,731,332,303887,4888,195851,4919,185709,4775,10142,1392,33814,2753,23681,2181,17866,1996,15788,1582,16688,1662,199,96,34486,3355,22098,2518,21480,2482,618,289,3037,718,2735,603,2176,700,1689,618,2692,619,59,68,2506,771,1298,609,1298,609,0,273,679,346,125,117,346,375,58,100,0,273,0,273,13853,1714,6747,1208,6342,1216,405,195,1991,737,1221,356,1493,655,408,232,1950,506,43,54,6584,1302,4800,1145,4769,1143,31,40,435,255,133,132,590,376,246,230,380,196,0,273,18531,1496,5709,953,3915,783,1794,607,533,227,530,336,594,258,194,176,10541,1062,430,294,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5075200,21324,3649060,21702,3511768,22696,137292,6018,480266,11548,400116,8711,175322,7110,106345,7294,258785,7790,5306,1275,4255815,23670,3105721,23139,3004581,23148,101140,4722,401172,10296,353455,8098,141151,6265,89470,5378,161471,5474,3375,1086,392247,12317,285041,10201,275284,10051,9757,1809,34917,3450,28802,2992,12702,1607,9671,2531,20634,1950,480,319,85372,5789,56806,4439,55823,4388,983,469,11644,2105,7388,1470,4476,1032,3847,996,1168,509,43,70,113361,5426,73442,4404,69536,4385,3906,911,15035,2334,4854,1016,9946,1537,1019,465,8785,1408,280,298,48402,4043,34804,3456,33507,3271,1297,797,4353,1145,2581,669,2640,748,1009,482,3015,828,0,273,180003,8166,93246,5312,73037,4903,20209,2256,13145,2584,3036,814,4407,1117,1329,484,63712,4220,1128,513,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1641563,13382,1109422,13889,1051382,14096,58040,3901,112328,5224,101412,4247,116815,4833,83973,4348,115013,5622,2600,790,1330003,15238,915122,12791,872991,12605,42131,3299,90882,4773,88201,4214,96926,4629,67210,4684,69940,4286,1722,657,183608,8332,127113,7318,123113,7289,4000,1004,13285,1860,9366,1402,12305,1776,7982,1535,13320,1725,237,216,8459,1641,6000,1481,5905,1491,95,112,555,451,632,395,738,448,300,230,234,279,0,273,29044,3037,15529,2243,14375,2221,1154,525,3317,1155,1587,754,3509,946,1775,667,3300,997,27,46,21907,2590,14715,2164,14179,2202,536,444,903,409,741,401,821,372,1538,681,3076,1065,113,139,68542,4273,30943,2820,20819,2399,10124,1731,3386,968,885,432,2516,995,5168,1451,25143,2277,501,242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1709279,14334,1152972,13453,1080116,13269,72856,3815,162396,6686,126018,5122,88137,4674,44457,3196,132692,5735,2607,929,1238821,12530,856878,11970,812501,11695,44377,2727,117951,5659,99868,4241,61045,3730,32018,2496,70066,4468,995,461,173345,7740,120067,6396,112741,6029,7326,1599,15769,2250,11514,1766,8473,1256,6010,1604,11139,1797,373,254,72364,5373,47881,4133,47327,4136,554,375,10088,1987,4955,1196,4265,971,2845,1042,2330,984,0,273,64168,4961,41906,4139,39288,4037,2618,850,6485,1262,3228,913,5190,1360,936,485,6344,1442,79,107,52449,3431,32841,2743,31156,2828,1685,749,5042,1083,4369,1082,5401,1397,1721,704,3075,825,0,273,108132,5757,53399,4580,37103,3827,16296,2260,7061,1307,2084,724,3763,1077,927,517,39738,2520,1160,721,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5655344,24975,4004670,25695,3847049,24400,157621,7085,663759,11913,353178,10501,179202,7090,126646,4790,319556,8596,8333,1476,4338134,23836,3131299,23337,3021137,22710,110162,5648,488838,9805,289519,9292,138811,5872,96142,4320,189233,6425,4292,1138,498112,11117,353142,9792,340082,9234,13060,1681,58109,3591,27181,2219,19401,2226,10808,1699,28204,2551,1267,577,317313,9663,222911,8722,220506,8881,2405,631,48187,3373,18346,2402,7891,1638,13328,1974,6464,1216,186,237,219258,9530,139701,7643,131878,7632,7823,1549,39146,3628,10409,1582,7741,1461,2768,817,18645,1961,848,470,70420,4287,49077,3559,47359,3440,1718,624,9058,1800,3281,960,1698,564,1541,523,5482,1123,283,204,212107,7227,108540,5263,86087,4543,22453,2177,20421,3453,4442,899,3660,986,2059,568,71528,3899,1457,574,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464646,7946,316882,7764,300548,7283,16334,2538,54070,3657,33688,2646,18232,2590,16930,2052,24325,2359,519,395,378243,7739,259624,7184,246807,6985,12817,1999,43279,3233,29416,2440,15728,2194,14330,1754,15650,2205,216,278,35173,3860,24234,3534,23272,3425,962,516,4790,1270,2453,826,845,479,1091,599,1521,530,239,247,10342,2105,7463,1659,7417,1665,46,78,1055,579,401,318,536,411,583,622,304,241,0,273,18463,2160,13221,2103,12652,1967,569,464,3022,1027,301,232,769,633,610,461,476,259,64,104,6517,1300,4620,1104,4565,1119,55,94,578,298,793,541,354,264,48,121,124,145,0,273,15908,2133,7720,1323,5835,1104,1885,845,1346,544,324,208,0,273,268,220,6250,1326,0,273,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912871,16618,1352048,15015,1288799,14887,63249,3918,114108,5959,131858,5775,126545,6115,89860,5314,96485,5076,1967,669,1580400,15783,1133410,15008,1084587,15004,48823,3675,95323,5455,115589,5317,106512,5361,66509,4792,62064,3555,993,410,181389,7490,130556,6908,125360,6772,5196,1322,10012,2170,11592,1607,13169,2058,6656,1563,9069,1684,335,229,9647,2083,7338,1932,7208,1925,130,164,847,515,401,345,536,351,296,244,229,249,0,273,37400,3792,20397,2788,19543,2674,854,374,3218,1056,1679,793,3243,1085,6276,1255,2587,1086,0,273,31598,3043,24440,2911,23713,2799,727,423,1653,781,1329,700,1261,574,1557,610,1274,787,84,141,72437,4651,35907,3073,28388,2859,7519,1319,3055,1079,1268,458,1824,748,8566,1666,21262,2808,555,457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407277,5086,257350,5038,240513,4906,16837,1835,44954,2940,31278,2549,19144,2002,19082,2162,34840,2882,629,333,319202,5211,209862,4735,198085,4769,11777,1463,35990,2434,25063,2139,15005,1731,15409,1889,17544,1726,329,279,40887,3267,25774,2352,24316,2391,1458,621,4915,1265,4496,947,1652,506,2218,758,1832,550,0,273,2053,912,1168,827,1168,827,0,273,462,344,117,129,35,70,37,72,234,202,0,273,17606,1922,8937,1387,8258,1357,679,252,2382,840,1048,355,1465,564,1034,391,2576,739,164,198,6511,1393,4149,1117,4080,1135,69,80,391,354,105,68,747,414,115,142,1004,449,0,273,21018,1708,7460,1029,4606,845,2854,591,814,336,449,252,240,183,269,249,11650,1309,136,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2711169,19153,1915346,19222,1845897,18557,69449,4286,209999,7523,213905,6276,105703,5317,78869,4262,184549,5773,2798,831,2277201,21727,1631172,20063,1580162,19576,51010,3609,175163,6678,188598,6097,88770,4715,70016,4230,121661,4589,1821,651,267009,10570,187921,9461,180698,9465,7223,1381,20523,2492,20004,2135,12561,1862,5727,1184,19921,2536,352,259,18106,2615,13247,2302,13123,2297,124,152,1799,687,1348,547,864,438,301,216,547,361,0,273,32437,3532,19308,2464,17879,2534,1429,611,4923,1657,1073,409,1893,693,713,374,4480,1173,47,80,25922,2775,18683,2650,17862,2653,821,385,1980,660,1487,575,759,467,300,233,2713,997,0,273,90494,4679,45015,3478,36173,3089,8842,1611,5611,1329,1395,719,856,416,1812,758,35227,3416,578,446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11132187,37096,7973902,38485,7667474,39757,306428,9063,607869,14154,842564,15564,526415,12154,396872,10197,770325,16573,14240,2165,8891673,33891,6444293,36987,6228736,37051,215557,7360,491233,11089,719363,14359,431612,10792,315642,9438,481929,13687,7601,1427,1233540,21260,884006,17849,852588,18354,31418,3179,67827,3956,90315,4664,58814,4038,37298,3914,93191,5040,2089,851,168330,7523,122796,6974,121988,6899,808,449,11277,2363,10233,1659,10296,1877,6276,1685,7258,1608,194,200,184092,9447,120029,7202,116156,7310,3873,996,13038,1758,6886,1479,10939,1921,16857,4155,15546,2140,797,697,201294,10128,154878,9446,151616,9355,3262,933,8232,1496,7556,1440,6866,1402,7148,2272,16107,2354,507,376,453258,12790,247900,8751,196390,8083,51510,4080,16262,1851,8211,1306,7888,1687,13651,2993,156294,7300,3052,1101,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
