GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002EA,B21005_002MA,B21005_003EA,B21005_003MA,B21005_004EA,B21005_004MA,B21005_005MA,B21005_005EA,B21005_006MA,B21005_006EA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009EA,B21005_009MA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014EA,B21005_014MA,B21005_015EA,B21005_015MA,B21005_016MA,B21005_016EA,B21005_017MA,B21005_017EA,B21005_018EA,B21005_018MA,B21005_019EA,B21005_019MA,B21005_020EA,B21005_020MA,B21005_021MA,B21005_021EA,B21005_022MA,B21005_022EA,B21005_023EA,B21005_023MA,B21005_024EA,B21005_024MA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030EA,B21005_030MA,B21005_031EA,B21005_031MA,B21005_032MA,B21005_032EA,B21005_033MA,B21005_033EA,B21005_034EA,B21005_034MA,state
0400000US37,5950432,5376,2127351,8301,64984,5244,53613,4637,47565,4435,6048,1310,11371,1995,2062367,8911,1541985,14890,1294162,15534,247823,8253,520382,12981,2679921,7990,210720,6851,180071,6537,160670,6365,19401,2554,30649,3077,2469201,10232,1995872,12644,1779542,14030,216330,9388,473329,11275,1143160,3305,179941,5651,111042,4904,99804,4735,11238,1392,68899,2970,963219,5976,594048,7813,537726,7456,56322,3493,369171,7574,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,421754,1337,166617,1695,5751,1310,5088,1205,5032,1198,56,83,663,364,160866,2035,131478,2818,124142,2820,7336,1376,29388,1967,172564,1306,12798,1373,11390,1265,11094,1257,296,229,1408,488,159766,1941,142074,2321,137626,2356,4448,1021,17692,1614,82573,905,12818,1149,9310,1046,8990,1045,320,298,3508,607,69755,1271,51926,1795,51486,1784,440,243,17829,1355,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7178058,5966,2505771,6950,51230,3202,42967,3011,36395,2976,6572,1181,8263,1468,2454541,7436,1885873,11854,1598343,12166,287530,8281,568668,11240,3210826,4629,231593,7109,197261,6508,176288,6182,20973,2367,34332,3152,2979233,8255,2451113,13785,2230082,12009,221031,8484,528120,12694,1461461,2868,230755,6002,138575,4214,124834,4131,13741,1650,92180,4412,1230706,6027,794233,7846,728445,8065,65788,3818,436473,6980,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2300823,3537,872258,4790,31454,2925,26557,2730,23788,2608,2769,978,4897,1093,840804,5513,624556,8236,554909,8748,69647,4445,216248,6858,987278,3782,82747,4359,68020,4237,62125,4057,5895,1144,14727,1972,904531,5007,712786,6853,667907,7143,44879,3589,191745,5994,441287,2065,83046,3479,47974,2619,44419,2432,3555,810,35072,2581,358241,3596,221944,5615,211561,5498,10383,1631,136297,5096,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2434315,2553,880606,3472,22207,3245,17212,2914,13786,2464,3426,1158,4995,1149,858399,4692,657541,8473,556442,8858,101099,4979,200858,7481,1037664,3191,76701,4509,64210,4397,53460,3835,10750,1968,12491,1495,960963,5284,782612,7021,700083,7291,82529,4687,178351,6310,516045,2394,90055,4182,50248,3486,43683,3235,6565,1300,39807,3252,425990,4832,277554,6238,250499,6021,27055,2441,148436,5484,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7952433,3832,2777822,4767,57973,3901,48413,3501,40489,3247,7924,1345,9560,1753,2719849,5859,2022841,13469,1756628,15006,266213,9071,697008,13129,3539098,4668,218851,8040,185578,6869,168932,6595,16646,2205,33273,3214,3320247,8349,2710235,12548,2508668,13514,201567,7707,610012,12281,1635513,2665,234560,6020,147726,4941,134555,4770,13171,1643,86834,4023,1400953,6061,929647,10128,867308,10391,62339,3304,471306,8850,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,673469,1525,243327,1707,4763,1430,4419,1420,4051,1309,368,318,344,235,238564,2266,180453,4136,154987,4465,25466,2434,58111,3973,298336,1614,16179,2201,13292,2071,11586,1885,1706,708,2887,860,282157,2903,231378,4153,211283,4719,20095,2192,50779,3179,131806,1282,17418,1663,11407,1328,10260,1189,1147,509,6011,1037,114388,1995,77888,2589,71740,2733,6148,1247,36500,2549,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2886513,3317,1040025,5063,35122,3393,29686,2948,26728,2919,2958,791,5436,1351,1004903,6262,745102,9866,615906,9593,129196,6017,259801,9079,1258281,4218,118082,5477,100754,5118,90357,4883,10397,1769,17328,2068,1140199,6828,897738,9119,805898,8969,91840,6197,242461,7116,588207,2028,102269,3804,58824,3125,51993,2976,6831,1168,43445,3158,485938,3918,288846,5925,264073,5934,24773,2563,197092,5635,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,492951,1887,183007,2417,7136,1354,6141,1292,5603,1229,538,447,995,472,175871,2821,141479,2947,128717,3081,12762,1574,34392,2536,212631,2203,15430,1624,13561,1569,12842,1522,719,340,1869,463,197201,2614,171085,2897,164123,3102,6962,1345,26116,1993,97313,1063,17653,1496,12856,1374,12250,1363,606,406,4797,838,79660,1781,57766,2298,55879,2392,1887,642,21894,1797,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3986925,4081,1423502,5665,36157,4006,29589,3452,25470,3210,4119,1134,6568,1447,1387345,6746,1028155,10500,869155,11043,159000,7347,359190,8690,1773598,4937,131221,5607,109077,5447,98937,5070,10140,1640,22144,2066,1642377,7791,1279675,10911,1164215,10119,115460,5794,362702,9127,789825,3018,130479,4563,75497,3663,67687,3513,7810,1384,54982,3653,659346,5581,394935,7407,367810,7474,27125,2637,264411,6512,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15649173,6997,6130342,9854,175467,8455,149273,7865,131324,7548,17949,2824,26194,3055,5954875,14417,4384727,23964,3867968,25455,516759,15538,1570148,22210,6897263,9943,463234,12988,399053,11674,371604,11431,27449,2799,64181,4738,6434029,14240,5140632,19420,4796604,19523,344028,10186,1293397,16532,2621568,4739,385805,7725,249079,6814,229781,6818,19298,2186,136726,5595,2235763,9240,1439463,11799,1348680,12643,90783,4913,796300,10148,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1648082,1781,764577,2303,15574,2757,12526,2383,11520,2268,1006,705,3048,1094,749003,3177,584672,5926,519633,6663,65039,4596,164331,5268,641854,1956,36111,2653,30600,2516,28008,2219,2592,769,5511,1462,605743,3321,494183,5377,457110,6155,37073,2912,111560,4544,241651,1394,37285,2192,25857,1846,23950,1820,1907,631,11428,1469,204366,2610,138168,4024,129786,4046,8382,1331,66198,3075,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,404565,1131,134697,1340,2701,683,2332,669,2316,668,16,29,369,226,131996,1547,102845,2665,90795,3175,12050,1654,29151,1988,178866,1102,12617,1797,11127,1741,10167,1645,960,545,1490,436,166249,2173,142286,2436,133002,2647,9284,1324,23963,1886,91002,785,11596,1028,8563,951,7438,782,1125,556,3033,650,79406,1211,58275,1643,55383,1704,2892,657,21131,1593,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5076167,6849,1815297,8176,91495,6092,79818,5636,72893,5309,6925,1623,11677,2174,1723802,9966,1301859,13447,1150645,12949,151214,7074,421943,10787,2297216,6887,244911,9331,217118,8711,206466,8274,10652,1657,27793,2812,2052305,10234,1690720,10470,1590459,10820,100261,5617,361585,8538,963654,3760,170310,5556,116058,4721,108774,4745,7284,1312,54252,3306,793344,6257,513204,8935,485514,8619,27690,2843,280140,7841,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4281986,4350,1554252,4876,48549,3739,40182,3259,35735,3218,4447,1029,8367,1566,1505703,6028,1150524,10246,983700,9896,166824,6730,355179,8955,1884498,4336,167883,6583,145201,7003,133112,6452,12089,2022,22682,2498,1716615,7508,1397380,9694,1278015,11244,119365,6600,319235,8216,843236,2321,154971,5214,95881,4319,87016,4009,8865,1466,59090,3365,688265,5325,454776,7783,419971,7583,34805,3214,233489,6993,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1166406,2814,389375,2968,10929,1785,9576,1669,8224,1574,1352,703,1353,555,378446,3358,256088,5187,221045,4770,35043,3003,122358,5328,509863,2432,37179,2829,30382,2826,28464,2552,1918,696,6797,1408,472684,3227,346065,5001,322322,5201,23743,2463,126619,4824,267168,1348,45992,2990,21458,2079,19486,1888,1972,759,24534,2373,221176,3286,116253,4229,111204,4327,5049,952,104923,3907,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3571979,3093,1269197,3334,26296,2621,22083,2354,18849,1971,3234,1056,4213,1266,1242901,4335,1011248,7083,895515,7908,115733,5269,231653,6436,1597058,3774,103758,4306,89425,4032,82412,4010,7013,1151,14333,1889,1493300,5565,1290342,7115,1196967,6404,93375,4154,202958,6316,705724,2089,105754,3533,68363,2714,62011,2892,6352,1094,37391,2361,599970,3966,424387,5636,395211,5735,29176,2436,175583,4291,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,354836,1656,131781,2046,6022,1495,5449,1393,4893,1292,556,445,573,375,125759,2301,95421,3241,86013,3315,9408,1946,30338,2700,149735,2151,15117,1986,12834,1709,12097,1695,737,454,2283,1135,134618,2255,115052,2582,109923,2731,5129,1087,19566,1967,73320,974,13247,1345,9218,1186,8799,1191,419,272,4029,910,60073,1648,43054,2258,42083,2201,971,411,17019,1619,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2276919,686,861376,2059,7256,1300,5629,1187,4815,1072,814,407,1627,673,854120,2500,513268,7067,378992,6691,134276,4816,340852,7193,972899,2051,21307,2343,16436,2181,14858,2053,1578,586,4871,1039,951592,2833,649943,8105,549193,8296,100750,4790,301649,7730,442644,18,23765,2008,8423,1381,7413,1229,1010,541,15342,1614,418879,2010,147091,4397,129977,4329,17114,1697,271788,4264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
