GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,NAME,B16008_001MA,B16008_001EA,B16008_002EA,B16008_002MA,B16008_003EA,B16008_003MA,B16008_004EA,B16008_004MA,B16008_005EA,B16008_005MA,B16008_006EA,B16008_006MA,B16008_007EA,B16008_007MA,B16008_008EA,B16008_008MA,B16008_009MA,B16008_009EA,B16008_010EA,B16008_010MA,B16008_011EA,B16008_011MA,B16008_012MA,B16008_012EA,B16008_013EA,B16008_013MA,B16008_014EA,B16008_014MA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017EA,B16008_017MA,B16008_018MA,B16008_018EA,B16008_019MA,B16008_019EA,B16008_020EA,B16008_020MA,B16008_021MA,B16008_021EA,B16008_022MA,B16008_022EA,B16008_023MA,B16008_023EA,B16008_024MA,B16008_024EA,B16008_025EA,B16008_025MA,B16008_026EA,B16008_026MA,B16008_027MA,B16008_027EA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030MA,B16008_030EA,B16008_031EA,B16008_031MA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034MA,B16008_034EA,B16008_035EA,B16008_035MA,B16008_036EA,B16008_036MA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039MA,B16008_039EA,B16008_040MA,B16008_040EA,B16008_041EA,B16008_041MA,state
0400000US13,9030273,3859,8093319,15390,1738800,7175,1541991,7878,140861,5975,25752,3177,23484,2963,6712,1935,6354519,13300,6136303,14554,145560,6924,47089,3453,17681,3365,7886,1676,936954,14618,329103,9973,12244,2125,5197,1406,1911,933,2676,1037,1474,863,986,599,316859,9685,91234,5079,61120,4485,73390,5455,67575,5253,23540,3228,607851,15309,61163,5532,8969,2477,35618,4181,7198,1549,6861,1762,2517,1363,546688,12878,64580,4798,317764,8790,69811,5154,70882,5563,23651,4715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276928,794,1030896,12823,205021,2662,176331,4311,3234,1137,1581,762,23875,2991,0,275,825875,11485,730340,13200,14607,2137,8997,1727,70983,4794,948,733,246032,12878,140780,7433,4140,1594,1794,705,141,227,0,275,2205,1298,0,275,136640,6849,22704,2761,4796,1457,5271,1291,103508,5843,361,279,105252,9039,7807,1885,1229,694,255,354,225,209,6098,1672,0,275,97445,8100,13937,2651,3096,1076,6551,1244,73131,6822,730,656,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,1364559,4950,300204,2303,268292,3218,27250,2494,2597,966,1709,556,356,230,1064355,4609,1014483,4968,36942,3297,8111,1489,2711,836,2108,632,86183,4819,29550,3449,1477,641,269,189,724,433,393,382,91,150,0,267,28073,3251,7705,1798,12116,2078,4914,1374,2836,809,502,380,56633,4684,6571,1702,567,439,3894,1294,1047,680,804,558,259,339,50062,3830,6987,1489,34145,3043,4661,1654,3305,1024,964,607,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12010235,1928,10262643,21428,2195051,7072,1734911,9505,347485,8148,72252,5429,27248,3182,13155,2177,8067592,18975,7456655,19516,417653,11519,143822,7313,30976,3638,18486,2718,1747592,21444,765980,14047,22216,3009,9280,1709,4184,1217,5516,1344,1702,657,1534,1018,743764,13471,101868,6012,213935,7687,253754,10911,137309,6320,36898,3993,981612,22512,75732,5835,5275,1473,43222,4690,14143,3052,10736,2332,2356,1034,905880,19219,58101,4473,534042,13954,178754,9903,107699,5797,27284,3969,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057306,2657,5760213,10057,1142284,4232,1048766,5193,57928,3847,28229,3097,4972,1202,2389,1162,4617929,8538,4469457,9973,80647,5070,57523,5355,6713,1439,3589,776,297093,9568,108758,6887,9174,2091,5752,1489,958,512,1092,551,699,591,673,849,99584,6355,25119,2801,23517,3009,25989,3072,17123,2212,7836,2093,188335,8454,21342,2631,2209,864,12425,1888,2262,919,4014,1029,432,443,166993,6757,18797,2305,92011,5161,22935,3550,25761,3358,7489,1853,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,2712262,6394,510068,2680,468879,3215,28452,2430,7241,1759,4551,1043,945,532,2202194,5334,2147588,5205,31308,2293,16987,1982,4194,1044,2117,724,137956,6425,51367,3961,4851,1176,3064,960,955,706,557,345,112,132,163,255,46516,3705,10049,1762,11384,1789,10156,1715,12136,1690,2791,1090,86589,5887,10090,1813,1398,708,4584,1215,1606,671,1387,791,1115,706,76499,4852,8810,1915,38569,2495,10514,2120,12740,1938,5866,1466,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,2468576,7938,505438,3636,449384,4329,42993,3813,4934,1408,7425,1897,702,459,1963138,6579,1890840,7416,48431,3270,17187,2250,4924,1357,1756,706,185493,7795,60555,4033,3205,1139,2268,898,198,169,361,271,378,393,0,248,57350,3873,11457,1511,20519,2397,8166,1905,15113,2193,2095,937,124938,6873,13083,2792,1130,595,8626,2099,1449,746,1616,1034,262,322,111855,5742,7374,1445,70389,5164,11153,2256,15787,1822,7152,1853,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,3927900,6365,727597,3564,692502,5039,20984,2820,9594,2309,3753,1049,764,544,3200303,6351,3150245,7079,28423,3256,16175,2292,3352,1039,2108,750,138611,6562,47196,4357,4263,1304,3033,1065,431,407,503,289,183,218,113,189,42933,4057,13310,1951,7116,1458,9319,1717,10755,2079,2433,892,91415,5208,9721,1591,1968,776,4014,1218,1442,766,1639,624,658,532,81694,4736,10426,1798,40020,2929,13749,2916,12095,2473,5404,1778,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,4059305,7146,795471,2855,753458,4587,22625,2688,12559,2490,5759,1332,1070,717,3263834,6218,3069372,9354,45666,4286,137107,5841,8818,1910,2871,860,170915,6664,66166,5011,1685,791,1236,646,61,100,159,151,229,233,0,281,64481,4855,15720,2166,19203,2887,8230,1693,18737,2428,2591,1075,104749,6604,6888,1774,988,633,3177,1277,1127,604,1403,600,193,315,97861,6322,12769,2652,57063,4920,10345,1864,15424,2071,2260,994,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,1213502,3008,200555,1498,193364,1848,2586,877,3160,755,316,302,1129,560,1012947,2816,961718,4170,5547,1284,43264,3083,768,443,1650,665,45495,3117,25747,2254,1839,916,1364,731,0,230,196,182,148,188,131,183,23908,1898,11258,1377,980,621,6588,1287,3648,1154,1434,630,19748,2322,2687,815,633,361,0,230,62,85,786,679,1206,560,17061,1961,6608,1060,565,300,4972,1234,2924,781,1992,631,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,4624957,15083,932900,4855,814662,6188,60573,4363,28418,3854,17915,2468,11332,3171,3692057,13657,3528575,14115,79034,5178,55061,4149,19566,3111,9821,1962,796097,15094,358941,11197,12201,2023,7156,1438,2143,1156,1444,635,1078,484,380,293,346740,10658,92192,5856,55127,4284,80085,5384,83784,4451,35552,3986,437156,12540,41743,4732,8326,2001,11379,2153,8835,2238,10111,2284,3092,1389,395413,10110,74137,6488,147067,6518,72358,6932,66878,5129,34973,3953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,5213455,17450,996637,4724,815005,7869,95100,4920,53775,4817,25228,2580,7529,1925,4216818,15579,3856226,16943,187618,6537,137911,6075,26902,3153,8161,1483,977464,17497,471882,12776,17611,2281,7355,1566,2663,871,4304,1208,2060,738,1229,667,454271,12062,97800,4931,67744,5110,176058,9632,88042,5205,24627,3636,505582,16075,36538,4444,5093,1488,9513,2103,14735,2762,5059,1646,2138,869,469044,14148,68405,6334,122327,7338,168275,10103,83325,6732,26712,3978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,8705543,13539,1692650,4409,1561164,6514,60153,3284,30937,2980,15067,1664,25329,3051,7012893,12362,6798540,13144,95840,4987,79536,4542,12515,1642,26462,2693,579651,13060,286313,8996,18083,2591,10774,1742,307,292,2942,751,1173,633,2887,950,268230,8595,68500,4363,20276,2547,81267,5580,45551,3760,52636,4055,293338,11144,31794,3949,4021,1094,8501,1822,5980,1586,6294,1632,6998,2344,261544,9139,43435,3616,69426,4924,60304,4830,51928,3471,36451,4701,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,4582244,9537,888936,4271,791720,4545,43404,3410,13990,1812,26344,2800,13478,2856,3693308,8839,3565763,8860,56348,3972,39991,2566,20547,2776,10659,1740,372222,9483,167578,7491,14408,1803,8491,1317,999,411,538,320,2867,1361,1513,797,153170,7207,38507,3433,15095,2154,23250,3178,50293,3219,26025,3274,204644,8856,24191,3268,5593,1523,6500,1454,2413,782,5162,1610,4523,1191,180453,7926,23042,2738,65932,4431,25340,3585,36604,3803,29535,3641,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,2700441,5040,538320,2335,523844,2684,9389,1605,2097,707,1576,796,1414,812,2162121,4551,2124733,4560,25126,2977,6386,1485,2203,696,3673,759,60516,4496,18699,2269,712,397,577,376,0,287,0,287,99,166,36,69,17987,2253,5559,1299,3463,1059,2218,637,5791,1436,956,669,41817,3867,5057,1360,934,633,3380,1142,0,287,555,460,188,312,36760,3194,4930,1436,21540,2583,3178,1083,6030,1518,1082,706,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,5378046,9197,1007082,3907,952665,6006,28803,2927,16568,2626,4967,1204,4079,1341,4370964,7998,4269211,9121,54196,3381,36395,3258,6684,1527,4478,1226,230759,9145,99495,6384,9295,1831,5590,1467,438,316,1283,669,1166,551,818,608,90200,5874,21487,2257,12409,2413,26349,3207,21888,2625,8067,1782,131264,8051,13768,2843,2201,1186,5651,1945,2546,1123,2071,935,1299,822,117496,6309,15790,2088,42645,3403,26426,3875,24655,3262,7980,2408,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,909405,2856,158829,1454,151393,2143,2152,771,2811,1116,133,166,2340,1063,750576,2507,724127,4186,8296,1565,9248,1874,874,384,8031,1672,19621,2612,11354,1998,1089,688,1052,681,0,237,0,237,37,82,0,237,10265,1746,5224,1174,1130,530,2184,673,1578,687,149,177,8267,1482,810,396,325,248,0,237,212,215,139,146,134,210,7457,1337,3796,1004,799,489,1941,793,740,439,181,208,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
