GEO_ID,C19037H_001E,C19037H_001M,C19037H_002E,C19037H_002M,C19037H_003E,C19037H_003M,C19037H_004E,C19037H_004M,C19037H_005E,C19037H_005M,C19037H_006E,C19037H_006M,C19037H_007E,C19037H_007M,C19037H_008E,C19037H_008M,C19037H_009E,C19037H_009M,C19037H_010E,C19037H_010M,C19037H_011E,C19037H_011M,C19037H_012E,C19037H_012M,C19037H_013E,C19037H_013M,C19037H_014E,C19037H_014M,C19037H_015E,C19037H_015M,C19037H_016E,C19037H_016M,C19037H_017E,C19037H_017M,C19037H_018E,C19037H_018M,C19037H_019E,C19037H_019M,C19037H_020E,C19037H_020M,C19037H_021E,C19037H_021M,C19037H_022E,C19037H_022M,C19037H_023E,C19037H_023M,C19037H_024E,C19037H_024M,C19037H_025E,C19037H_025M,C19037H_026E,C19037H_026M,C19037H_027E,C19037H_027M,C19037H_028E,C19037H_028M,C19037H_029E,C19037H_029M,C19037H_030E,C19037H_030M,C19037H_031E,C19037H_031M,C19037H_032E,C19037H_032M,C19037H_033E,C19037H_033M,C19037H_034E,C19037H_034M,C19037H_035E,C19037H_035M,C19037H_036E,C19037H_036M,C19037H_037E,C19037H_037M,C19037H_038E,C19037H_038M,C19037H_039E,C19037H_039M,C19037H_040E,C19037H_040M,C19037H_041E,C19037H_041M,C19037H_042E,C19037H_042M,C19037H_043E,C19037H_043M,C19037H_044E,C19037H_044M,C19037H_045E,C19037H_045M,NAME,C19037H_001EA,C19037H_001MA,C19037H_002EA,C19037H_002MA,C19037H_003MA,C19037H_003EA,C19037H_004MA,C19037H_004EA,C19037H_005EA,C19037H_005MA,C19037H_006EA,C19037H_006MA,C19037H_007EA,C19037H_007MA,C19037H_008EA,C19037H_008MA,C19037H_009MA,C19037H_009EA,C19037H_010MA,C19037H_010EA,C19037H_011EA,C19037H_011MA,C19037H_012EA,C19037H_012MA,C19037H_013EA,C19037H_013MA,C19037H_014MA,C19037H_014EA,C19037H_015MA,C19037H_015EA,C19037H_016MA,C19037H_016EA,C19037H_017EA,C19037H_017MA,C19037H_018EA,C19037H_018MA,C19037H_019EA,C19037H_019MA,C19037H_020MA,C19037H_020EA,C19037H_021EA,C19037H_021MA,C19037H_022EA,C19037H_022MA,C19037H_023EA,C19037H_023MA,C19037H_024EA,C19037H_024MA,C19037H_025MA,C19037H_025EA,C19037H_026MA,C19037H_026EA,C19037H_027MA,C19037H_027EA,C19037H_028MA,C19037H_028EA,C19037H_029MA,C19037H_029EA,C19037H_030EA,C19037H_030MA,C19037H_031MA,C19037H_031EA,C19037H_032MA,C19037H_032EA,C19037H_033EA,C19037H_033MA,C19037H_034MA,C19037H_034EA,C19037H_035EA,C19037H_035MA,C19037H_036MA,C19037H_036EA,C19037H_037MA,C19037H_037EA,C19037H_038EA,C19037H_038MA,C19037H_039MA,C19037H_039EA,C19037H_040EA,C19037H_040MA,C19037H_041EA,C19037H_041MA,C19037H_042EA,C19037H_042MA,C19037H_043MA,C19037H_043EA,C19037H_044EA,C19037H_044MA,C19037H_045MA,C19037H_045EA,state
0400000US28,676270,5957,28330,2701,6316,1464,3657,1138,4863,1307,4235,1268,4856,1261,3208,1082,565,433,630,452,0,287,0,287,201756,4843,10620,1703,10023,2074,18460,2463,21169,2401,31951,2954,45813,3363,33192,2679,21528,2226,5070,907,3930,860,269026,3751,21241,2612,13612,1740,26001,2669,24625,2221,37642,2627,53225,3329,37184,2755,36498,2549,10034,1833,8964,1380,177158,2707,12905,1365,19006,1561,38011,2394,26787,2122,29110,2244,25753,2296,12601,1911,7494,1135,2459,673,3032,829,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1965599,9242,88610,4447,18960,2154,9642,1517,19223,2655,14043,1938,13891,1915,8503,1455,3195,1295,1067,544,0,259,86,135,614820,6691,37611,3222,22050,2935,56661,3829,62961,3752,103401,4620,135709,5073,90086,3837,75715,3949,16140,1739,14486,1632,785096,5580,49397,3156,35137,2742,70425,3721,73028,3177,107672,4382,159438,3976,110458,4678,111922,5090,36346,2578,31273,2572,477073,5365,34993,2508,52272,3256,95424,3801,75508,3306,81104,3341,72267,3637,30940,2233,21342,1751,6103,995,7120,1005,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368618,3964,17848,1948,2374,731,2530,728,3061,883,3596,1142,2861,868,2703,1141,620,406,85,124,18,29,0,237,106792,2955,4577,1174,4986,1141,14471,2211,13518,1622,16387,1796,22570,2403,16819,2138,10060,1399,1927,660,1477,559,152010,2719,9614,1459,7302,1214,16502,2020,15668,1956,22897,1838,31004,2429,19811,1857,18783,1736,5833,1101,4596,810,91968,1542,6421,948,9407,1154,17958,1754,15267,1498,15768,1372,13685,1522,6571,1263,5081,950,959,390,851,505,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,628967,4365,36382,2377,5600,1283,3994,1070,8704,1659,5536,1311,5650,1053,4713,1152,1841,784,344,305,0,228,0,228,197526,3107,7488,1236,6901,1283,16344,1867,18705,1739,31388,2222,47117,2795,34181,2006,25950,2045,6250,1045,3202,718,244516,2712,10242,1376,9897,1458,17185,1550,23187,2234,32086,2229,55460,2738,37449,2351,37960,2390,10537,1150,10513,1346,150543,1990,10202,1001,17429,1562,28521,1857,23625,1781,24512,1793,23573,1810,11353,1448,7064,969,2310,556,1954,685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,631354,5990,23935,2328,3460,1145,1565,664,4695,1328,3363,1205,3647,1087,4090,1129,1499,821,1557,779,0,309,59,97,188973,4760,9339,1924,3929,940,11271,1792,18170,2197,26017,2745,42282,3659,30989,3039,33441,2464,8958,1662,4577,1161,261981,4413,15850,1965,7778,1496,21697,2353,21582,2303,33352,2897,53593,3610,36885,3156,40658,2924,15962,1851,14624,1964,156465,3313,9430,1477,13326,2172,27026,2579,19679,2084,24834,2243,27542,2191,16085,1729,11291,1528,2893,718,4359,1044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487879,4505,13367,1799,2012,812,664,462,2110,769,2407,818,2924,865,1749,650,580,387,695,483,101,177,125,135,144391,3582,4728,1242,3185,967,8557,1401,9755,1692,18692,2232,33739,3101,27647,2463,24576,1931,7512,1234,6000,1101,221707,2914,8776,1360,6248,1213,14209,1692,15638,1906,27871,2787,42613,2656,31619,2453,44143,2782,17367,1860,13223,1375,108414,2014,6616,1034,9760,1412,18216,1565,16390,1609,19644,1816,16377,1427,10008,1218,6724,1073,2070,622,2609,739,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2068484,11000,28043,2676,5069,1251,1690,616,2620,871,3700,1018,3993,1114,6232,1385,2598,826,1453,668,362,311,326,319,555179,6199,12501,1773,9791,1380,24503,2511,25310,2428,53193,4018,97714,4801,91997,5011,124070,5020,57977,3066,58123,3706,913397,6300,29658,2636,16433,2087,41012,3152,47422,3798,73991,3472,146258,4957,132124,5070,197615,5746,106907,4616,121977,4744,571865,5226,28071,2940,39069,3187,93980,4054,76018,3853,83733,3879,97327,4048,57688,2886,56483,3574,19932,1816,19564,2012,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,385889,4323,14401,1990,4023,1015,701,383,2956,900,2493,701,1812,686,1642,797,556,464,218,282,0,285,0,285,97276,2917,6669,1583,4347,1190,8272,1482,9451,1476,16562,1767,19059,1934,14046,1812,13957,1642,2785,784,2128,718,167108,3552,10560,1557,6554,1218,15122,1791,13926,1737,22849,2597,31437,2362,21055,2175,25894,2228,10799,1385,8912,1188,107104,2698,4523,1036,9539,1389,16893,1440,16858,1791,16531,1808,18682,1605,9305,1481,8278,1123,3927,821,2568,739,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4626813,14397,133552,5814,29246,2988,10502,1820,20343,2192,16923,2104,20718,2674,16212,2054,9030,1443,6868,1623,2172,754,1538,596,1374898,10523,60497,3828,33508,2485,83387,4726,98060,4733,159371,6801,270761,8205,213596,7863,243867,7274,99631,4807,112220,5052,1909242,10419,86251,3906,58793,3852,120043,6602,131443,4911,206077,6120,346339,9339,268031,7884,350193,7398,156775,5717,185297,5158,1209121,8190,86085,4478,109430,4645,220083,5867,159426,4718,177230,5877,181067,5171,102252,4099,93743,3826,37036,2881,42769,2788,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2566836,12119,101229,4788,24328,2743,8415,1644,17010,1989,16205,2235,17228,2702,13225,2437,3073,1085,1429,722,279,290,37,62,803940,9591,45598,3402,26681,2961,64437,4193,82468,4889,128505,6138,188161,7011,118625,5640,96073,4976,29061,3134,24331,1906,1032927,7150,62810,4006,47731,3537,87181,4717,97304,5326,148234,5844,204121,6781,142664,5774,142781,5560,49121,3540,50980,2830,628740,6501,45257,3515,69518,3523,116367,4595,89785,3455,102098,4438,101499,3606,47883,2925,34573,2710,10484,1474,11276,1552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,258228,3014,21606,1687,4246,917,2409,654,4056,1144,2741,805,3922,1114,2750,804,1026,513,456,430,0,211,0,211,78622,1949,2207,607,2297,850,6178,1209,7993,1376,11658,1501,20104,1915,14707,1491,10315,1359,1924,605,1239,420,98056,1450,4583,912,3265,707,7231,1076,9273,1347,12303,1324,21796,1763,16250,1219,15678,1325,3904,694,3773,773,59944,1376,6219,953,7270,937,11280,1220,8257,938,10052,1162,8450,1005,3786,715,3028,682,947,330,655,275,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3772655,12647,142341,6295,31741,3221,15864,2008,26844,2737,20512,2768,22803,2749,17709,2384,5110,1212,1150,543,197,224,411,345,1155645,9470,69884,4236,47320,3397,99879,4335,119560,5686,180401,7076,262848,7351,173299,5209,144273,6157,34161,2932,24020,1857,1555569,9467,92491,4315,61768,4303,132828,4711,141700,4991,221612,6372,320802,7645,226476,7099,224481,7065,72236,3749,61175,3227,919100,7602,58073,3949,86911,3583,194269,5171,154851,5053,159651,4727,141279,4718,60737,2701,38484,2327,13509,1755,11336,1436,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1074632,6509,52812,3437,11142,1957,6116,1344,9882,1560,8348,1700,8485,1527,6164,1171,1875,786,408,401,358,373,34,56,320944,5391,19772,2336,13554,1882,33897,2762,34292,2691,55684,3475,74065,4118,39357,2701,35846,2805,8400,1542,6077,1254,426320,4860,26932,2253,19024,2382,42162,2676,41198,2880,60818,2881,88899,4042,58977,3481,54949,3224,17187,1989,16174,1568,274556,3118,20435,1920,30560,2521,52015,2521,41657,2523,43491,2663,44139,2553,20355,1911,13030,1340,4782,879,4092,833,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1274522,7125,56350,3385,12851,2156,6722,1390,11307,1868,7692,1525,9362,1675,4993,1118,1990,827,1339,630,51,90,43,77,387281,5662,25423,2786,16651,1871,33115,2570,44458,3315,64320,4181,78997,4031,54372,4032,47465,3033,13257,1579,9223,1632,513926,5623,36218,3128,23036,2419,43135,3710,47599,3380,71491,4820,104424,3937,67714,3813,76323,3654,23296,2191,20690,2073,316965,4349,18298,2104,30168,2772,60407,3225,48150,2513,53861,2731,53852,3033,26243,1914,16030,1478,4641,906,5315,1149,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4110318,12938,125493,4485,30173,2948,11605,1788,20650,2093,17609,2123,18203,2391,17956,2322,6364,1018,2210,749,506,383,217,261,1170275,8390,54670,3439,36006,2984,85523,5183,110763,4512,169841,5423,269830,6659,183619,5569,173262,5742,49299,3519,37462,2895,1706844,9368,85670,5049,58213,3450,128901,5173,141537,6161,217332,5217,347979,7169,254731,6249,276119,6780,100911,3904,95451,3866,1107706,6807,68624,3289,123562,4546,231181,5955,178296,5515,177932,5000,160922,4797,75691,3522,55342,3240,17540,1332,18616,1575,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,330315,4450,9845,1749,1776,732,735,398,2015,781,1453,855,1276,610,1544,679,371,302,675,481,0,291,0,291,89993,3237,4508,1257,2820,948,5254,1129,7028,1506,10895,1721,18586,1688,16714,1812,14518,1666,6202,1300,3468,861,143995,2603,9155,1301,5301,1113,8127,1314,10446,1567,16006,1935,27667,2237,22848,2268,25859,1939,9460,1342,9126,1345,86482,2253,6861,1279,8875,1403,18167,1874,10004,1286,11674,1439,14567,1867,6338,1226,6398,978,1598,492,2000,545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1208269,7810,45011,3298,10619,1501,3630,1103,9379,1588,5391,1161,6831,1467,5959,1121,2307,834,569,382,326,367,0,296,364105,6149,21132,2536,13274,2090,32308,3247,40701,3122,57372,4408,82306,4795,54294,3379,43617,3575,10482,1357,8619,1446,486140,5697,32872,2795,18504,1996,44654,2780,44065,3428,65425,3767,96886,3558,69110,3716,68646,3694,23688,2384,22290,2143,313013,4095,17816,2110,32508,2706,58882,3089,44670,3262,53765,2712,52450,2935,24271,2286,18690,2197,5326,989,4635,1012,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,288565,3142,16537,1701,3110,868,1622,667,3082,731,3075,872,2796,824,2323,687,441,330,88,113,0,223,0,223,87693,2233,2521,809,2909,819,6764,1199,11178,1470,14577,1773,23342,2058,13660,1553,9505,1330,1654,516,1583,471,113013,2162,5948,1166,3847,852,8703,1210,13384,1734,14563,1554,23033,1876,17908,1584,16758,1455,4209,962,4660,795,71322,1682,7158,929,9416,1281,13162,1345,10079,1106,11184,1149,10823,1016,4686,881,3164,720,706,300,944,346,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1932042,10715,79670,4503,19620,2483,7288,1365,15785,2243,13901,2200,11417,1943,8432,1604,2058,800,778,415,330,377,61,101,599643,6829,43125,3182,30364,2653,59196,4195,66903,4174,102472,5153,134516,6080,76839,3965,58157,3219,14414,1747,13657,1590,781566,6469,55945,3803,40603,3210,78371,3794,79217,4228,113430,4378,149822,6155,98471,5511,99911,4845,31997,2611,33799,2329,471163,4874,36780,2840,54234,3210,94644,3646,73302,3306,73844,3473,67245,3525,34664,2498,22079,2257,6737,1079,7634,1245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4703246,15488,212984,6492,43486,3088,19893,2400,36007,3243,30150,3315,37720,3888,26797,3064,11316,1944,5895,1346,920,563,800,454,1460131,11039,60796,4208,43511,3186,87232,4883,115937,6618,202154,8311,317391,7844,234573,7294,248792,7522,82121,5437,67624,3889,1923106,10479,90250,4565,58115,3853,126946,5262,137966,6046,213945,7070,355507,8275,279251,7594,348904,8231,145771,6109,166451,5362,1107025,7408,60854,3529,96013,4237,185416,5822,157870,4749,173960,5644,186480,6218,101813,4514,82753,4116,29168,2313,32698,2703,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,745064,4826,45899,3207,5430,1067,4989,1285,9685,1673,6522,1358,8278,1525,6847,1133,2013,766,1538,775,241,372,356,330,292117,3753,10868,2016,7730,1274,21544,2437,25716,2750,49479,3242,75576,3564,50048,3184,37479,2738,6590,1221,7087,1208,261589,3244,10769,1336,6739,1248,15437,1576,17227,2183,28837,2491,54219,3051,43420,2607,55028,3513,17033,1723,12880,1552,145459,2521,7538,1351,9785,1208,24131,2019,19672,1656,25055,1917,29715,2211,12960,1376,10805,1107,2474,654,3324,687,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,247991,2579,10914,1285,2834,785,969,453,1943,684,1830,751,1515,552,1286,525,479,403,58,97,0,211,0,211,71683,1859,4479,940,2698,800,6147,1199,7394,1234,11587,1429,16596,1595,11414,1545,8500,1187,2098,561,770,311,108936,1690,6492,1218,5070,860,8806,1227,10324,1220,15748,1596,23517,1734,15706,1408,13152,1378,5122,884,4999,860,56458,1403,3424,729,6539,784,11505,1122,7846,1010,7362,971,8453,1240,4311,749,4449,755,1442,442,1127,384,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2101478,9975,78318,4366,14416,2007,5274,1332,10078,1678,9107,1973,15603,2312,13683,1703,5921,1312,3059,782,902,498,275,262,662042,7016,25460,2505,15256,2234,36707,3721,46382,4161,81687,4004,135251,5206,103830,4703,129109,5151,44914,2994,43446,2895,871237,5995,36804,3011,23339,2560,51839,4102,56782,3546,91418,4792,144415,4709,121860,5015,166431,5039,85913,3738,92436,4091,489881,5237,28279,2714,39928,2698,78003,3510,62229,3173,73674,4055,80141,2944,45983,2774,46050,2777,16366,1805,19228,1928,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2074793,10240,85668,4306,16928,2479,7846,1643,14704,1648,13620,1723,13292,1616,12573,1875,4576,1297,1682,621,244,262,203,269,658213,8113,30601,3095,19431,2710,43742,3701,56992,5032,90105,5428,146234,6197,110997,5058,100981,3802,32950,2838,26180,2266,862616,6823,45889,3497,28311,2430,58646,3488,66054,4775,96629,4189,166266,5758,133067,5717,159125,5338,57860,3214,50769,3243,468296,5200,26208,2526,35057,2340,76178,4108,67387,3360,82682,3527,86449,3235,43131,2829,34362,1995,9396,1322,7446,1061,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,700126,5485,26739,2291,8667,1376,2483,880,4559,1197,3378,887,3735,899,2510,696,1042,526,146,151,129,212,90,148,198774,4177,18190,2234,8689,1769,26487,2832,23094,2541,30834,2423,40780,2930,26874,2199,18049,2184,3193,676,2584,653,285527,3995,25964,2414,17122,2046,32893,2402,29868,2686,44316,2661,55533,3215,35746,2764,31001,2686,6628,1103,6456,1275,189086,3203,17348,1460,26571,2074,43728,2278,32045,1929,28926,2312,24769,2119,8549,1340,5030,1072,1316,538,804,336,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2000937,7982,86940,4369,16343,2214,9998,1725,15093,2270,13524,2043,15992,1813,11769,1626,3308,948,781,381,71,121,61,105,614771,5303,25884,2345,20843,2044,50256,3204,61353,3658,95976,4759,145543,4753,100959,3111,81020,3707,18890,1777,14047,1929,824064,5000,35036,2741,27515,2298,61140,2737,75125,2806,110713,3876,183068,4755,133456,4220,129411,4230,37625,2238,30975,1978,475162,3496,30366,2224,48152,2644,99312,3691,74887,2943,80678,3191,75739,3003,31932,1928,23237,1763,6093,1084,4766,851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,200398,3150,12287,1722,1820,623,455,340,2583,904,2214,789,1439,610,2380,856,1266,717,89,151,41,77,0,269,64680,2503,2986,881,1335,682,4373,1205,6665,1518,10214,1674,16078,1891,9536,1318,9937,1517,2206,727,1350,641,82380,1707,3255,791,3278,997,5611,1097,6028,1152,9910,1399,17266,1737,13576,1484,14773,1788,5553,1179,3130,721,41051,1549,3125,969,5303,1017,6553,1018,5967,1043,6300,924,7582,1156,2559,577,2134,629,405,297,1123,442,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
