GEO_ID,B19037_001E,B19037_001M,B19037_002E,B19037_002M,B19037_003E,B19037_003M,B19037_004E,B19037_004M,B19037_005E,B19037_005M,B19037_006E,B19037_006M,B19037_007E,B19037_007M,B19037_008E,B19037_008M,B19037_009E,B19037_009M,B19037_010E,B19037_010M,B19037_011E,B19037_011M,B19037_012E,B19037_012M,B19037_013E,B19037_013M,B19037_014E,B19037_014M,B19037_015E,B19037_015M,B19037_016E,B19037_016M,B19037_017E,B19037_017M,B19037_018E,B19037_018M,B19037_019E,B19037_019M,B19037_020E,B19037_020M,B19037_021E,B19037_021M,B19037_022E,B19037_022M,B19037_023E,B19037_023M,B19037_024E,B19037_024M,B19037_025E,B19037_025M,B19037_026E,B19037_026M,B19037_027E,B19037_027M,B19037_028E,B19037_028M,B19037_029E,B19037_029M,B19037_030E,B19037_030M,B19037_031E,B19037_031M,B19037_032E,B19037_032M,B19037_033E,B19037_033M,B19037_034E,B19037_034M,B19037_035E,B19037_035M,B19037_036E,B19037_036M,B19037_037E,B19037_037M,B19037_038E,B19037_038M,B19037_039E,B19037_039M,B19037_040E,B19037_040M,B19037_041E,B19037_041M,B19037_042E,B19037_042M,B19037_043E,B19037_043M,B19037_044E,B19037_044M,B19037_045E,B19037_045M,B19037_046E,B19037_046M,B19037_047E,B19037_047M,B19037_048E,B19037_048M,B19037_049E,B19037_049M,B19037_050E,B19037_050M,B19037_051E,B19037_051M,B19037_052E,B19037_052M,B19037_053E,B19037_053M,B19037_054E,B19037_054M,B19037_055E,B19037_055M,B19037_056E,B19037_056M,B19037_057E,B19037_057M,B19037_058E,B19037_058M,B19037_059E,B19037_059M,B19037_060E,B19037_060M,B19037_061E,B19037_061M,B19037_062E,B19037_062M,B19037_063E,B19037_063M,B19037_064E,B19037_064M,B19037_065E,B19037_065M,B19037_066E,B19037_066M,B19037_067E,B19037_067M,B19037_068E,B19037_068M,B19037_069E,B19037_069M,NAME,B19037_001MA,B19037_001EA,B19037_002EA,B19037_002MA,B19037_003MA,B19037_003EA,B19037_004MA,B19037_004EA,B19037_005EA,B19037_005MA,B19037_006MA,B19037_006EA,B19037_007EA,B19037_007MA,B19037_008EA,B19037_008MA,B19037_009MA,B19037_009EA,B19037_010EA,B19037_010MA,B19037_011EA,B19037_011MA,B19037_012MA,B19037_012EA,B19037_013MA,B19037_013EA,B19037_014MA,B19037_014EA,B19037_015EA,B19037_015MA,B19037_016MA,B19037_016EA,B19037_017MA,B19037_017EA,B19037_018MA,B19037_018EA,B19037_019MA,B19037_019EA,B19037_020EA,B19037_020MA,B19037_021EA,B19037_021MA,B19037_022MA,B19037_022EA,B19037_023EA,B19037_023MA,B19037_024EA,B19037_024MA,B19037_025MA,B19037_025EA,B19037_026MA,B19037_026EA,B19037_027MA,B19037_027EA,B19037_028MA,B19037_028EA,B19037_029MA,B19037_029EA,B19037_030EA,B19037_030MA,B19037_031MA,B19037_031EA,B19037_032EA,B19037_032MA,B19037_033EA,B19037_033MA,B19037_034MA,B19037_034EA,B19037_035MA,B19037_035EA,B19037_036EA,B19037_036MA,B19037_037MA,B19037_037EA,B19037_038MA,B19037_038EA,B19037_039MA,B19037_039EA,B19037_040EA,B19037_040MA,B19037_041EA,B19037_041MA,B19037_042MA,B19037_042EA,B19037_043EA,B19037_043MA,B19037_044MA,B19037_044EA,B19037_045EA,B19037_045MA,B19037_046EA,B19037_046MA,B19037_047MA,B19037_047EA,B19037_048MA,B19037_048EA,B19037_049MA,B19037_049EA,B19037_050EA,B19037_050MA,B19037_051EA,B19037_051MA,B19037_052EA,B19037_052MA,B19037_053EA,B19037_053MA,B19037_054MA,B19037_054EA,B19037_055EA,B19037_055MA,B19037_056MA,B19037_056EA,B19037_057EA,B19037_057MA,B19037_058EA,B19037_058MA,B19037_059MA,B19037_059EA,B19037_060EA,B19037_060MA,B19037_061MA,B19037_061EA,B19037_062EA,B19037_062MA,B19037_063EA,B19037_063MA,B19037_064MA,B19037_064EA,B19037_065MA,B19037_065EA,B19037_066EA,B19037_066MA,B19037_067MA,B19037_067EA,B19037_068EA,B19037_068MA,B19037_069MA,B19037_069EA,state
0400000US13,3482420,15694,150138,6614,38124,3393,15325,2149,14178,2056,14516,2269,11991,1849,10620,2153,7361,1394,9398,1608,6313,1249,9172,1666,6700,1500,4293,1122,1634,792,0,300,409,340,104,168,1312476,12562,105036,5327,57462,4470,69983,5111,76789,5383,68876,5178,80218,5368,69029,4359,68451,5689,65328,4420,115045,6184,147178,7087,164218,6753,96725,5090,47383,4080,44289,3547,36466,2596,1390153,11559,116430,7161,68894,4579,64506,4343,65848,4094,66141,4009,70472,4579,59354,3670,61225,3737,55269,3876,115599,5862,147574,6547,169094,7374,122618,5630,68057,3315,72253,4765,66819,3163,629653,6934,59148,3549,69180,3903,63839,3527,55059,3675,49774,3527,39109,2753,34041,2465,31927,2411,26259,2381,43835,2806,49228,2918,48126,3075,23670,2407,13144,1522,13109,1438,10205,1366,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,16420,1904,3339,1178,810,496,1396,686,1271,666,1196,518,1022,546,954,575,1189,591,500,290,1267,699,1670,843,683,423,519,386,422,417,90,149,92,157,134066,4100,6677,1349,4027,1027,3624,1168,5766,1444,5123,1318,5509,1326,5588,1049,5474,1321,5303,1070,10580,1909,16297,1858,22498,2306,15407,1843,9778,1608,7709,1525,4706,1092,186477,4235,10996,1459,4872,961,3958,1010,7093,1402,5673,1236,6886,1134,8008,1220,8030,1126,8189,1545,15051,1977,19484,2536,28468,2335,20988,2402,13733,1807,13151,1701,11897,1454,108849,2673,6574,1225,7241,1378,7418,1285,7313,1393,5502,1034,5190,1253,4135,849,5250,1047,4642,941,8612,1178,9095,1237,12679,1452,8381,1206,5979,1028,4476,962,6362,992,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,36360,2833,6855,1486,5159,1235,4010,1217,3105,807,4590,1114,3029,900,1574,718,1264,500,1343,664,2290,879,1719,689,1156,589,0,267,38,67,228,290,0,267,201568,4252,12529,1827,9083,1723,8287,1690,11448,1814,14282,1808,14479,1952,15843,2038,11098,1824,10786,2156,19728,2481,27167,2362,25022,2138,10731,1537,4114,1018,4103,879,2868,915,217491,3833,17679,2355,10597,1425,9732,1628,11234,1646,10760,1645,10536,1327,9850,1383,10490,1632,8803,1318,22544,2252,25433,2586,29785,2484,16170,1570,9911,1443,7460,1369,6507,1144,121290,2432,8138,1311,13802,1593,11044,1565,11754,1192,9007,1390,9627,1438,8107,1429,7252,1149,6057,1109,9658,1116,10046,1360,8698,1137,3796,863,1849,568,1506,482,949,418,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,174064,7695,43298,3744,16717,2635,16619,2597,14266,2069,11893,1926,13879,2044,7601,1218,10210,1839,5579,1427,10666,1779,10541,1676,7574,1466,2568,933,1040,577,1090,563,523,334,1690262,10972,107819,5292,61882,3979,70246,4152,81653,4441,77498,4774,88725,5162,81783,5253,85570,5213,77322,4830,146400,6127,192928,6058,237771,6088,150834,5935,85273,4456,77302,3857,67256,3538,1882108,9158,117179,5596,66848,4977,67377,3964,73697,4347,69280,3910,73717,4116,78109,4091,80784,4431,70244,4073,152705,6156,208322,6891,273713,8121,199269,5869,113284,4534,118926,4405,118654,4874,1006423,8514,71406,4182,89022,3874,101425,4482,96733,4542,79236,3584,69667,3296,60688,3417,51954,3113,47537,3512,72240,4060,78970,3594,81729,4142,40468,2698,22497,1737,21708,1913,21143,1757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,121886,5187,32732,3050,12885,1910,14041,2031,10995,2075,10521,1609,8308,1542,7143,1320,6224,1288,4579,1132,4838,1043,6139,1138,2619,717,732,442,0,267,93,122,37,63,839462,8026,57028,4011,36910,3208,44240,3750,50899,3802,46219,3571,52453,3358,49784,3793,47834,3751,39399,2878,82639,4634,102035,4759,112605,4703,56416,3400,29713,2799,18664,1989,12624,1522,976027,5910,64281,3586,40719,3152,46562,3050,48079,3299,47313,3445,51717,3855,50058,2971,48145,3102,42558,2993,86871,4370,109857,5158,139562,5219,84635,3590,46642,3080,35601,2745,33427,2646,533530,5135,34335,2077,55743,3010,53328,3098,53469,3457,50365,2859,41772,3156,34856,2789,35475,2249,27483,2084,42628,3292,38730,2422,32473,2196,14937,1613,6175,879,6397,936,5364,837,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,74827,4163,15244,2220,8106,1597,7667,1516,7246,1259,6612,1419,4704,985,4453,1035,4228,1078,3473,1091,5116,1278,3844,935,2730,971,856,532,259,205,234,241,55,115,393559,4783,20129,2206,15375,1815,17125,2249,18577,1786,21882,2359,21416,2379,20541,2394,21799,2127,21232,2112,39672,2623,52972,2960,62361,3124,29858,2328,13440,1614,11101,1670,6079,923,468726,4065,24925,2062,16691,1676,17204,2099,21112,1999,20501,1979,22210,1987,22213,1908,23040,2269,24362,2281,41592,2643,61769,2717,69087,2930,44303,2579,24395,2131,19711,1842,15611,1507,286327,2907,18032,1496,30720,2231,29965,2187,28782,2111,24664,1891,20877,1698,18607,1421,16678,1350,14119,1620,21695,1586,23488,1779,18993,1466,9375,1263,3589,702,3114,674,3629,803,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,69801,3990,14549,2453,7386,1480,7541,1559,7638,1796,5668,1236,5880,1258,3485,1052,3141,895,2694,967,5079,1120,3802,1063,1869,878,707,590,123,131,39,43,200,227,369261,5740,21213,2350,14813,1717,15506,2061,18685,2155,20958,2656,21998,2174,20705,2402,22922,2645,19832,2076,36591,3110,46886,2893,51734,3052,27158,2106,13150,1787,9559,1396,7551,1311,424937,4760,24491,2088,17791,2285,16776,1784,18167,2104,17223,1944,20539,2093,18784,1964,18497,1668,19290,1974,38527,2939,50350,3276,61336,3425,42381,2624,22826,2239,20978,1759,16981,1546,237659,3367,16427,1625,23946,2101,24444,1674,20699,2013,18887,1782,15470,1529,14356,1589,14244,1606,12694,1598,18959,1661,18867,1548,16965,1539,8624,1295,4505,830,4016,826,4556,808,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,79689,4246,19694,2417,10710,1918,7916,1534,8108,1701,6768,1443,5223,1408,5082,1195,4627,1286,2131,748,4274,995,3080,790,1216,771,685,518,52,88,73,138,50,85,567904,7014,56696,3872,31719,3597,33879,3431,34179,3427,29323,2710,33693,3096,31652,2189,32684,3708,25409,2677,52338,3948,61481,3657,72758,3776,36910,2667,13843,1973,11950,1924,9390,1430,671753,5880,60053,3764,46368,3337,36609,3317,37685,2818,37145,3137,37979,3055,31675,2846,31225,2529,29299,3012,54604,3281,72726,4314,80311,3583,48852,2879,25573,2461,22289,2129,19360,2125,365002,4199,37264,3083,47993,3249,40615,2791,37012,2790,31262,2440,23745,2273,20783,2060,20389,2081,15342,1766,22251,1963,23532,2028,20986,1788,10600,1380,4901,949,3757,772,4570,905,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,87815,4801,20252,2531,9991,2100,7504,1693,8391,1779,5170,1283,6448,1555,4852,1205,3724,1081,3788,1178,6118,1474,6403,1587,3444,1024,1175,570,260,178,154,219,141,180,573981,8548,48115,3444,35242,3561,32494,3554,33665,2948,29311,3108,29093,3138,28762,3530,32533,2992,27468,2903,46168,3589,61472,4132,75387,4474,43336,3345,21965,2526,15518,2059,13452,2090,672029,7249,59778,3948,37554,2920,40179,3221,37757,3073,30650,2668,34994,2997,31981,3085,30133,3077,28941,2461,51992,3741,67853,5022,80117,4169,54763,3577,32347,2746,28726,2625,24264,2120,355997,4832,37499,2730,44273,3480,38553,2908,31942,2775,26834,2162,22515,2169,20290,2013,15932,1781,14768,1732,23209,1989,24287,2616,25240,2211,11601,1415,5868,1048,6100,1102,7086,1092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,19140,1905,2379,809,2621,765,1882,749,1514,632,1866,766,1143,671,1660,647,866,445,840,419,1121,609,1620,729,1104,463,439,485,72,118,0,230,13,23,156091,3750,10063,1587,7596,1614,5749,1249,9762,1805,8330,1410,8479,1371,8874,1583,10417,1635,7523,1379,14033,1969,20953,2111,22817,2171,10953,1538,4896,906,3173,837,2473,735,239455,3084,15709,1701,11822,1650,11513,1726,11775,1806,11683,1710,10935,1734,11785,1589,11804,1426,9764,1435,19927,1781,31471,1892,32595,2149,19809,1807,11674,1427,10195,1576,6994,1049,130731,2323,10614,1102,16172,1714,13286,1654,12813,1180,11054,1169,9540,1254,7928,1124,6737,990,5716,718,9121,1326,10681,1269,8127,1185,3623,878,1790,511,2099,708,1430,456,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,68020,4485,12462,2090,4179,1220,3332,1032,3251,1244,5189,1201,4863,1542,4436,1157,3072,1020,3890,1031,6376,1517,7992,1405,4600,1057,2232,739,1410,607,474,391,262,300,734737,6075,34595,3196,14736,1797,17756,2366,21711,2759,22763,2813,29565,3183,26679,2536,32331,2871,30738,3332,64111,4404,86613,4992,112762,6145,90696,5280,57202,3493,54794,3818,37685,2712,892771,7506,38706,3345,23860,2746,19072,2299,25340,2609,26194,2512,28692,3153,29200,2795,29263,3086,26825,2210,62607,3771,89441,4331,122990,6003,104375,5074,73038,4143,93965,4527,99203,4097,431911,5374,31900,2837,31306,2604,30365,2397,33442,2704,28846,2601,21795,2429,20344,1824,18982,1982,18425,1948,30800,2295,39628,2951,46293,2828,27473,2090,15255,1779,17817,1850,19240,1993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,89028,5060,25995,3010,8308,1431,4656,1284,5278,1231,4358,1047,5307,1418,4277,1255,3571,1228,4870,1251,5168,1205,6921,1486,4675,1009,3133,1002,1402,642,861,464,248,230,831660,8000,47711,3611,27778,3282,24675,2427,28414,3196,27052,3091,32668,2809,31956,2634,32527,3211,29789,3390,64548,4497,92980,5096,124158,5677,95089,4900,60756,3867,59740,3834,51819,2953,1039120,5946,62738,3777,37284,3179,33240,3012,28133,2693,30478,2817,34293,3370,31701,2782,36027,3204,36153,2829,71478,4032,104539,5193,146957,6038,119765,4674,80240,3609,89584,4401,96510,4041,560611,5421,48953,3873,59855,3463,52969,3234,46537,3057,35105,2600,32619,2388,29632,2461,24584,2385,22993,1968,40925,2630,42780,2552,47665,2632,27529,2386,15257,1527,15039,1967,18169,1956,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,151462,4784,41804,3673,19464,2259,16389,2449,14888,1988,12770,1562,9318,1570,6006,1092,7882,1626,4892,1209,7355,1281,5076,1026,3109,910,1339,607,665,464,329,255,176,216,1203934,9955,100606,4896,62082,4290,64911,3654,66578,4755,60758,3560,65424,3963,58966,3203,63314,4146,59436,4185,116628,4941,136863,5251,160534,6223,86095,4620,43022,2714,37559,2914,21158,1957,1576963,7459,119496,4802,72298,3175,75670,4089,75208,3872,71287,4116,76927,4072,76016,3615,82535,3721,67866,3166,136129,5287,181145,5473,208695,6340,129283,4531,78394,3933,68391,3131,57623,3303,874262,6123,59047,3315,83230,3654,85228,3872,90328,3900,76806,3294,63053,3313,56712,2514,52158,2630,47359,3324,70141,3615,66436,3069,55553,2677,30106,2197,14057,1670,12557,1424,11491,1191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,99073,4432,18416,2369,10400,1628,9811,1761,9055,1416,7029,1430,8910,1729,5714,1149,5556,1329,3288,912,6949,1131,7224,1428,3894,909,1961,567,616,395,199,174,51,89,725733,5612,33749,2763,23253,2357,25994,2621,28988,2797,31999,2768,35579,2750,34478,2715,37676,2271,29683,2279,66712,3801,91121,4380,121318,4802,71364,3008,38345,2692,33928,2436,21546,1996,830919,5375,38703,3221,26329,2187,28479,2424,30893,2203,30085,2516,33076,2313,32681,2467,37221,2082,32960,2402,69710,2940,99026,4334,129206,4609,91209,3245,51378,2895,52250,2527,47713,2812,435823,4482,32306,1758,47009,2596,42176,2635,36054,2341,33442,2186,30148,1737,25965,1905,24364,1789,20562,1648,34355,1882,37588,2147,35242,2277,15836,1418,7296,837,6865,855,6615,962,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,48699,3673,12639,1868,6121,1408,4228,1105,5112,1429,3649,1288,2574,824,2690,888,2839,940,2497,1186,2769,1011,1908,854,899,526,403,394,371,312,0,287,0,287,357649,6560,36529,2998,27226,3079,23397,3027,24289,2390,18224,2358,24165,2519,20354,2466,20115,2644,15550,2444,29619,2500,37675,3091,43230,3391,18623,2021,7906,1311,6341,902,4406,958,430481,5971,47244,3255,31297,2925,26521,2360,28823,3020,22622,2253,22330,2291,22297,2168,22431,2530,17238,1932,33897,3154,42596,3290,47917,3192,30367,2553,12841,1572,11478,1862,10582,1521,243170,3194,26670,2141,30652,2126,28996,2321,23910,2077,19877,1844,16784,1942,13612,1735,11963,1732,9726,1452,15363,1658,16121,1688,14606,1964,5858,1099,3248,854,2641,694,3143,852,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,114030,5160,26515,2369,12907,1987,11119,2052,14307,2314,10346,1929,6403,1110,6736,1455,5385,1463,4657,1223,5719,1157,4777,1236,3627,1247,1059,551,387,260,0,259,86,135,781269,8534,59622,4152,34330,3342,38661,3149,42703,3360,44700,3519,45100,3552,46045,3607,47717,3418,37311,3310,68724,3812,94697,5115,100474,4247,57967,4085,28489,2375,17753,1760,16976,1675,922800,6775,67803,4184,45550,3342,42769,2962,45917,3212,40512,2649,47500,3312,45942,2954,45237,3303,36818,2816,80524,3927,103639,4010,122641,4855,78412,4058,45898,2987,39736,2813,33902,2725,532529,5917,44833,3232,60727,3517,55446,2956,50331,2931,44081,2788,38771,2649,32366,2460,30043,2332,25453,2110,37700,3052,41591,3020,33996,2383,15044,1575,8027,1062,6344,1010,7776,1125,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,20117,1862,2930,791,3157,883,2075,712,1199,610,1651,676,2267,958,753,446,1480,645,791,464,1525,675,1388,813,798,464,64,111,21,40,18,29,0,237,120117,3437,6343,1316,6005,1336,7334,1376,9033,1652,6727,1318,8426,1246,6325,1384,7067,1393,5627,1060,10462,1614,14140,1899,18245,2176,7258,1124,3362,823,2135,660,1628,560,165123,2925,11666,1654,8458,1280,8567,1729,8950,1380,8739,1408,8613,1400,8674,1288,8913,1312,7891,1099,14788,1525,17899,1773,21072,1927,13689,1549,6323,1062,6175,1081,4706,837,97390,1794,6814,994,10559,1313,9378,1338,9665,1343,7629,1131,8356,1095,7299,1047,4944,905,4611,946,7814,1240,6304,851,6943,1331,3480,803,1698,543,984,395,912,499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
