GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001MA,C22007_001EA,C22007_002EA,C22007_002MA,C22007_003EA,C22007_003MA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006MA,C22007_006EA,C22007_007MA,C22007_007EA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010MA,C22007_010EA,C22007_011EA,C22007_011MA,C22007_012MA,C22007_012EA,C22007_013EA,C22007_013MA,C22007_014EA,C22007_014MA,C22007_015MA,C22007_015EA,C22007_016EA,C22007_016MA,C22007_017MA,C22007_017EA,C22007_018MA,C22007_018EA,C22007_019EA,C22007_019MA,C22007_020EA,C22007_020MA,C22007_021MA,C22007_021EA,C22007_022EA,C22007_022MA,C22007_023MA,C22007_023EA,C22007_024EA,C22007_024MA,C22007_025EA,C22007_025MA,C22007_026MA,C22007_026EA,C22007_027EA,C22007_027MA,C22007_028MA,C22007_028EA,C22007_029MA,C22007_029EA,state
0400000US45,1180687,11186,192687,6848,62109,3822,12203,1636,23352,2726,26554,2567,130578,5829,16353,2314,4307,1068,9270,2061,2776,760,114225,5531,34421,3063,59906,4602,19898,2415,988000,10401,765278,10151,131016,4038,200286,6568,433976,8248,222722,7550,60709,4130,8312,1351,31395,3006,21002,2699,162013,6644,20906,2373,95224,5206,45883,4079,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,21074,2115,7813,1261,1161,543,1837,589,4815,1192,13261,1784,1998,690,359,263,1180,512,459,346,11263,1569,2200,704,7336,1340,1727,574,182955,4371,153721,4213,18742,1545,24156,2502,110823,3670,29234,2497,10528,1558,446,293,5731,1209,4351,994,18706,1770,1568,564,10932,1503,6206,1007,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,300883,8094,118156,5199,22647,2052,43366,3493,52143,3704,182727,6492,34335,3391,9018,1789,18137,2360,7180,1538,148392,5723,44769,3657,80822,4952,22801,2200,1344013,13324,1077250,12314,167550,4352,276031,7554,633669,9964,266763,8702,72281,4353,8471,1616,38567,3536,25243,2710,194482,6630,27432,2429,111767,5754,55283,3527,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,913593,15651,383894,9310,43384,3412,147471,5109,193039,7715,529699,13169,87700,6787,15539,2427,52615,4790,19546,2681,441999,10725,109229,6072,246708,7852,86062,4873,5177997,23437,4003102,25830,441863,8852,1081522,16261,2479717,20530,1174895,16527,349027,10316,26055,2409,179428,7454,143544,7644,825868,15334,82713,4709,465642,12552,277513,9564,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,62101,3021,33263,2542,3041,978,10746,1739,19476,2013,28838,2232,6604,1390,770,440,3738,1071,2096,727,22234,1900,5584,1171,11716,1538,4934,1106,603863,7851,509949,6970,54060,2506,130733,4769,325156,6054,93914,4031,30654,2886,2346,756,15249,1956,13059,2191,63260,3808,6303,1363,31759,3237,25198,2452,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,19277,2153,8024,1322,1383,459,3004,758,3637,962,11253,1711,1812,658,485,291,756,374,571,419,9441,1599,2942,748,5410,1185,1089,469,140569,3331,117654,2979,14507,1099,21679,1652,81468,2759,22915,1682,9075,1311,459,349,5358,1032,3258,806,13840,1457,1284,514,7270,1108,5286,903,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,187453,6831,63523,4227,11552,1968,20850,2340,31121,3050,123930,5568,19284,2207,4928,1150,10313,1604,4043,1122,104646,4989,27202,2918,55930,3738,21514,2435,1826067,16582,1454104,16403,179000,5599,349275,10633,925829,14098,371963,9113,104989,5653,7984,1529,55098,4062,41907,3772,266974,7246,30132,2771,148314,6363,88528,5118,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,234663,7508,103657,5105,15153,2178,36141,2894,52363,3888,131006,5138,28398,3097,5651,1423,16886,2580,5861,1084,102608,4890,32264,3376,52886,3944,17458,1995,1446723,12540,1193583,11159,162145,4423,305542,6788,725896,9989,253140,7809,85789,4661,5857,1460,45563,3478,34369,3196,167351,6149,19683,2342,94138,4968,53530,3770,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,79409,4598,36344,2958,9587,1533,14874,2197,11883,1583,43065,3294,8929,1500,3782,951,4721,1123,426,274,34136,3005,14840,2407,16550,1930,2746,738,406243,6356,335957,6419,68551,3657,93763,4671,173643,4749,70286,3343,19586,2282,3252,1022,11005,1686,5329,1034,50700,2711,9432,1416,26464,2335,14804,2112,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,170811,5464,60316,3846,7660,1292,20495,2423,32161,2855,110495,4256,21524,2540,6109,1479,12188,1725,3227,900,88971,4170,19632,2081,55619,3601,13720,1660,1282521,11185,1064998,11559,149232,3913,209209,5778,706557,9463,217523,6319,74713,3587,5791,1205,42104,2955,26818,2499,142810,5395,13450,1820,81114,4202,48246,2764,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10162,1759,4694,1099,142,142,1300,704,3252,862,5468,1344,879,573,0,269,697,492,182,189,4589,1211,691,346,3420,1073,478,271,137232,3979,115062,3794,13071,1373,25883,1978,76108,3403,22170,2369,6925,1316,764,421,3553,927,2608,741,15245,1816,1413,686,9133,1577,4699,986,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,367536,8330,147968,5169,74034,3891,50075,3511,23859,2035,219568,7013,39607,3086,15138,1889,20630,2297,3839,754,179961,6080,105449,5299,61734,4081,12778,1494,598587,8294,409883,7329,94491,3932,126467,5734,188925,5594,188704,5824,42522,3108,7565,1334,26168,2388,8789,1273,146182,5263,28461,2257,83528,4318,34193,2627,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
