GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002MA,B01001H_002EA,B01001H_003EA,B01001H_003MA,B01001H_004MA,B01001H_004EA,B01001H_005MA,B01001H_005EA,B01001H_006EA,B01001H_006MA,B01001H_007EA,B01001H_007MA,B01001H_008MA,B01001H_008EA,B01001H_009MA,B01001H_009EA,B01001H_010MA,B01001H_010EA,B01001H_011EA,B01001H_011MA,B01001H_012EA,B01001H_012MA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015MA,B01001H_015EA,B01001H_016MA,B01001H_016EA,B01001H_017EA,B01001H_017MA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020MA,B01001H_020EA,B01001H_021MA,B01001H_021EA,B01001H_022EA,B01001H_022MA,B01001H_023EA,B01001H_023MA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026EA,B01001H_026MA,B01001H_027MA,B01001H_027EA,B01001H_028EA,B01001H_028MA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031MA,B01001H_031EA,state
0400000US42,10090201,2402,4916897,1357,252843,515,273552,5254,294085,5204,193635,413,143641,1660,324527,1614,295441,515,275220,526,627622,381,798071,474,692178,176,404216,179,247737,3262,94129,3280,5173304,1579,240934,520,264991,4631,274461,4664,182223,458,141223,1988,317281,2255,289241,903,272963,378,631628,417,815070,392,721254,329,466215,289,358432,4319,197388,4304,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,803871,2173,386506,1244,17603,621,20640,1633,20946,1616,14323,241,12800,847,29559,798,22055,558,21096,100,49835,634,65059,209,55349,221,30498,137,19574,977,7169,944,417365,1432,16325,607,21155,1359,18217,1369,13663,299,12783,394,29138,368,22414,305,21556,373,52378,330,68853,374,59062,369,35763,256,28661,1420,17397,1435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2969011,1032,1452577,1443,81110,830,82469,3308,89327,3165,53243,1061,44065,1595,96391,1554,88984,1223,84938,868,193272,1003,217290,677,202492,109,136258,449,64061,1843,18677,1929,1516434,1509,76759,811,82498,3327,80927,3409,50457,1119,42062,1600,95302,1690,89290,935,85412,841,194613,1139,224553,942,219822,8,149740,390,86314,2728,38685,2674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690834,1300,345239,1292,22799,658,20143,1388,23278,1308,13109,523,10228,1215,23301,1378,23355,958,20819,643,40751,753,52089,425,46245,212,26388,484,16378,798,6356,820,345595,1153,19880,799,18580,1392,21708,1402,12862,525,10702,1199,21517,1339,21987,960,19487,726,38848,792,52216,39,44848,150,28933,425,21574,1155,12453,1120,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4805829,2156,2346328,2654,135267,1266,140898,3864,152304,3906,92744,1515,61656,2303,152001,2389,142604,1339,143640,1357,321347,1415,358930,444,317884,152,202881,513,98463,2027,25709,1960,2459501,2350,127486,1305,136461,4903,142332,4754,84191,1410,62328,2395,152273,2506,146014,1380,146750,1121,322450,1121,373635,140,339695,70,225718,1244,136800,3298,63368,3067,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11414433,5500,5644239,4451,314650,2085,324603,7728,341961,7505,211106,2481,148014,4056,360347,4597,376538,2264,354666,2600,749356,2412,903396,1612,775357,800,462895,731,244853,3499,76497,3384,5770194,5065,296006,2014,309293,6424,323709,6547,197636,2249,137070,3144,350985,3655,369203,2071,346374,1727,740363,2329,910958,1713,803900,925,508830,745,325084,4280,150783,4247,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2230424,1287,1115355,961,101643,264,97209,3370,88873,3425,51221,226,33879,737,87724,817,94031,292,88000,545,132414,460,128792,105,106174,77,60678,7,33801,1225,10916,1225,1115069,770,96270,107,92596,2679,84186,2657,47614,229,36504,651,89434,864,89069,274,85414,99,127921,249,130266,181,109239,183,66791,9,41919,1541,17846,1541,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590069,627,290787,444,14672,42,14948,1272,19007,1258,11964,301,9558,318,20941,307,16466,4,15813,69,36197,137,48256,21,43386,73,23496,2,11753,698,4330,695,299282,430,13934,61,14144,1129,17615,1134,10888,302,8955,498,19592,500,16416,51,16174,77,37338,3,50054,79,44346,3,25148,3,15970,1076,8708,1076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5195423,2701,2562505,3303,140955,1836,145033,4466,158123,4548,97881,1837,75828,4840,175071,4409,168575,2809,152952,2844,350030,1821,411082,1550,348255,330,203836,778,103260,2200,31624,2124,2632918,2312,132322,1681,144798,4045,142975,4024,90471,1789,72538,4143,163546,4238,164255,2042,152787,1532,350410,1411,419642,876,365391,421,225206,587,141273,3337,67304,3338,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4888317,1859,2427676,1648,128477,770,133482,4216,140505,4144,91335,563,63226,1307,156800,1403,164519,728,155564,117,325920,505,390444,511,348070,424,193090,172,97616,2339,38628,2339,2460641,1381,121639,697,129779,4397,129317,4430,86006,552,58770,1926,150832,2171,157780,1069,151026,423,318515,422,391399,413,362053,240,205922,138,125225,3697,72378,3713,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1727979,1403,848917,2335,47947,988,49989,2486,50378,2469,32774,1158,23795,1499,55541,1631,48711,1515,51314,982,111550,1078,125974,887,125261,169,75932,505,39243,1367,10508,1315,879062,2269,44375,1345,46035,2463,49073,2358,29040,1061,25550,2118,51759,2614,47999,943,51366,1158,111611,887,131557,395,128962,172,83179,362,54284,1881,24272,1914,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739488,1550,2346559,1377,128433,657,137480,3622,145400,3587,92523,472,64845,1038,153278,1070,148871,505,141159,408,302309,304,388449,126,322875,173,179544,84,103582,2495,37811,2503,2392929,933,120985,603,128926,3414,140266,3472,88405,324,63047,1775,148280,1757,143554,308,136588,298,296792,319,387273,315,323013,129,196462,117,140307,3376,79031,3361,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,484183,516,246049,832,15239,589,16209,1148,13877,1149,9751,650,7354,1195,17894,1342,16822,903,15932,5,29893,272,37440,272,35035,119,18953,591,8377,924,3273,708,238134,783,15795,537,13990,1253,13985,1270,8088,570,6231,681,15479,1149,15765,1018,15882,1100,27524,437,37080,124,33140,6,18611,5,11271,807,5293,806,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,29028,2834,13828,1730,955,503,1032,560,639,355,705,519,332,243,299,229,915,490,830,513,2296,775,2375,731,1954,776,771,324,542,298,183,181,15200,2039,878,424,596,358,1049,721,792,479,594,358,845,464,564,356,1371,552,2565,783,1909,734,1702,547,1184,564,859,507,292,268,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
