GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001MA,C08126_001EA,C08126_002MA,C08126_002EA,C08126_003EA,C08126_003MA,C08126_004EA,C08126_004MA,C08126_005MA,C08126_005EA,C08126_006EA,C08126_006MA,C08126_007MA,C08126_007EA,C08126_008EA,C08126_008MA,C08126_009EA,C08126_009MA,C08126_010EA,C08126_010MA,C08126_011EA,C08126_011MA,C08126_012EA,C08126_012MA,C08126_013MA,C08126_013EA,C08126_014MA,C08126_014EA,C08126_015EA,C08126_015MA,C08126_016EA,C08126_016MA,C08126_017EA,C08126_017MA,C08126_018MA,C08126_018EA,C08126_019MA,C08126_019EA,C08126_020EA,C08126_020MA,C08126_021EA,C08126_021MA,C08126_022EA,C08126_022MA,C08126_023MA,C08126_023EA,C08126_024EA,C08126_024MA,C08126_025MA,C08126_025EA,C08126_026MA,C08126_026EA,C08126_027EA,C08126_027MA,C08126_028MA,C08126_028EA,C08126_029MA,C08126_029EA,C08126_030MA,C08126_030EA,C08126_031MA,C08126_031EA,C08126_032EA,C08126_032MA,C08126_033EA,C08126_033MA,C08126_034MA,C08126_034EA,C08126_035EA,C08126_035MA,C08126_036MA,C08126_036EA,C08126_037MA,C08126_037EA,C08126_038EA,C08126_038MA,C08126_039MA,C08126_039EA,C08126_040EA,C08126_040MA,C08126_041MA,C08126_041EA,C08126_042MA,C08126_042EA,C08126_043EA,C08126_043MA,C08126_044EA,C08126_044MA,C08126_045MA,C08126_045EA,C08126_046MA,C08126_046EA,C08126_047MA,C08126_047EA,C08126_048MA,C08126_048EA,C08126_049EA,C08126_049MA,C08126_050MA,C08126_050EA,C08126_051MA,C08126_051EA,C08126_052MA,C08126_052EA,C08126_053EA,C08126_053MA,C08126_054EA,C08126_054MA,C08126_055EA,C08126_055MA,C08126_056MA,C08126_056EA,C08126_057EA,C08126_057MA,C08126_058EA,C08126_058MA,C08126_059MA,C08126_059EA,C08126_060EA,C08126_060MA,C08126_061MA,C08126_061EA,C08126_062MA,C08126_062EA,C08126_063MA,C08126_063EA,C08126_064MA,C08126_064EA,C08126_065EA,C08126_065MA,C08126_066EA,C08126_066MA,C08126_067EA,C08126_067MA,C08126_068EA,C08126_068MA,C08126_069MA,C08126_069EA,C08126_070MA,C08126_070EA,C08126_071EA,C08126_071MA,C08126_072EA,C08126_072MA,C08126_073MA,C08126_073EA,C08126_074MA,C08126_074EA,C08126_075MA,C08126_075EA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078EA,C08126_078MA,C08126_079MA,C08126_079EA,C08126_080MA,C08126_080EA,C08126_081EA,C08126_081MA,C08126_082EA,C08126_082MA,C08126_083MA,C08126_083EA,C08126_084MA,C08126_084EA,state
0400000US13,4118024,22215,45343,4097,276421,11031,428350,12263,130180,6378,490904,13264,237434,8218,359998,10198,449465,10709,858277,14366,356024,12440,205364,8083,232479,7194,47785,3082,3267029,22798,29477,3245,182181,8648,350596,9900,105942,6298,402731,12579,201540,7565,292669,8672,327668,8509,711285,13120,269328,10459,159850,6024,200461,6168,33301,5090,424278,14152,8069,1750,60894,5264,45164,3452,10648,2147,43722,3461,18160,2553,22411,3385,47587,4726,80589,5021,44096,4077,22913,2854,18315,2656,1710,685,93624,7121,393,344,6292,2071,5466,1342,1234,599,10763,2143,4670,1329,7148,1475,11716,2298,17204,2658,16406,2825,3125,990,8820,1599,387,564,134204,8137,3765,1463,13852,2734,12163,2080,2640,777,17616,2689,6973,1457,9281,1768,13379,2453,21851,2642,17701,2811,8397,1876,2564,710,4022,1571,198889,8662,3639,1299,13202,2164,14961,2304,9716,1628,16072,2396,6091,1396,28489,2870,49115,4043,27348,2990,8493,1467,11079,2217,2319,832,8365,2613,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,9725,1871,47357,4112,18234,2711,15675,2200,71449,4166,36532,3425,53072,3835,58661,4200,133317,7310,96554,6089,27912,2526,54859,3934,33948,4753,437687,8611,5214,1096,34623,3420,10784,1784,10689,1830,47776,3582,29724,3171,34577,2876,35241,3128,89249,5476,61429,4613,16597,2163,40066,3155,21718,2445,90538,5487,748,471,6849,1538,2526,990,2568,795,9832,1636,3671,945,7241,1516,9502,1428,19449,2350,11904,1642,3491,1030,8933,1889,3824,2536,43534,4212,580,379,1017,575,1387,494,781,453,5971,1259,800,352,3520,978,5021,1164,7901,1380,11288,2210,2279,867,2265,668,724,566,51878,5300,1242,864,2156,1200,1323,946,557,352,5912,1542,2055,824,3025,768,3261,1241,12439,2370,10046,1885,2329,759,2972,853,4561,2089,33658,4890,1941,865,2712,1130,2214,845,1080,377,1958,535,282,200,4709,1276,5636,1249,4279,994,1887,679,3216,974,623,514,3121,3865,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,36115,2853,45451,2929,67312,4605,18844,1921,83716,4631,31721,3283,49228,3531,70127,4092,142571,5741,58390,4555,27593,2207,36163,2586,2661,952,520863,9021,23276,2393,34076,2625,55362,4243,15222,1845,69879,4492,24426,2691,40468,2938,48957,3792,112475,5193,43385,3914,21074,1883,30370,2395,1893,705,66471,3893,5066,1148,7301,1380,6359,1288,1875,572,6423,1064,3545,1068,4150,1050,7417,1320,14176,2206,5096,1192,1615,647,2958,857,490,425,5410,1206,190,194,269,178,250,211,0,267,232,225,536,339,128,155,2213,763,728,454,695,499,44,73,125,135,0,267,36891,3479,2934,995,999,441,2756,897,770,446,3590,1000,1635,600,1212,646,3726,1190,7936,1362,6699,1691,2379,573,1977,658,278,439,40257,3944,4649,1107,2806,972,2585,985,977,493,3592,1298,1579,581,3270,1119,7814,1429,7256,1369,2515,1032,2481,806,733,431,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,61660,3459,300323,7812,715497,12406,179036,7269,636346,15967,338582,9992,554852,9656,643379,12136,1314723,16197,519921,13764,285227,9519,234190,8711,8923,1932,4273034,23657,41558,3019,230743,6596,568606,11242,144511,6374,502371,13271,273283,8493,374614,8277,384810,9438,1013458,15337,346504,10924,202096,7993,184793,7810,5687,1201,502443,11652,4829,1200,39126,3376,86807,5372,15916,2655,47363,3877,22387,2900,35690,3244,56331,5086,102947,5505,51908,4174,24815,2763,14027,1873,297,236,494684,12316,959,529,7976,1407,24403,2614,5443,1287,37808,3601,20603,2487,88654,4691,111420,4629,87654,5147,60818,5376,24255,3153,24691,2549,0,267,273291,10481,3383,884,8454,1579,17148,2617,3200,914,28905,3660,14248,1855,21934,2441,31361,3068,71840,4890,46758,3902,16239,1912,6882,1366,2939,1354,249207,7603,10931,1611,14024,2441,18533,2390,9966,1650,19899,2669,8061,1384,33960,3152,59457,3683,38824,2780,13933,2013,17822,2243,3797,928,0,267,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,44141,3329,161839,6936,522416,10241,72913,4479,332718,8677,144559,6183,199518,7221,212691,8651,651550,10190,258054,10201,138207,7191,102785,4597,3815,950,2385577,17869,29442,2497,128105,6505,443466,9164,63307,3750,289802,8419,127374,5855,170375,6376,170249,7784,556062,8340,202961,8341,108705,6003,92669,4355,3060,910,242733,7832,3587,1097,22168,2545,56182,4091,4537,1120,24335,2798,8743,1429,12041,1637,17425,2217,47484,3591,27335,2992,12665,2097,5766,1113,465,385,27693,2999,93,116,422,329,3116,1097,560,471,1520,659,1160,616,2060,588,2951,815,7779,1346,6357,1480,1209,625,466,283,0,267,95577,5005,3205,1039,3684,1042,11630,1731,989,533,8829,1644,4651,942,4947,1180,5620,1329,24547,2394,17497,2106,7623,1519,2152,595,203,180,93626,4782,7814,1558,7460,1697,8022,1599,3520,1098,8232,1668,2631,837,10095,1829,16446,1915,15678,2025,3904,920,8005,1478,1732,752,87,109,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,63634,3441,90514,3541,214452,6092,47486,3098,175357,5836,73829,3955,150589,5663,101115,4881,361561,8052,114962,6088,67635,4513,50892,3268,1679,561,1200762,9698,36074,2609,69177,3365,175212,6501,40069,2838,147584,5737,60950,3443,127789,4913,76237,4178,285514,6575,84826,4769,51853,3445,44115,2961,1362,476,146859,6254,4014,838,14125,1684,27522,2768,3549,771,14928,2186,5620,1198,11709,1484,10765,1514,31633,2226,13551,2278,5564,1131,3796,916,83,128,16649,2474,60,100,376,292,2032,913,260,222,2220,815,305,282,827,413,915,384,5712,1367,3250,1242,361,319,331,252,0,228,76271,5128,6236,1184,3414,954,6515,1411,1589,693,6840,1187,4570,987,3627,872,4690,1000,21393,2432,10360,1962,4848,950,1995,825,194,180,73164,4712,17250,2045,3422,915,3171,893,2019,638,3785,874,2384,839,6637,1367,8508,1313,17309,1950,2975,814,5009,852,655,374,40,71,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,50415,3070,83512,4400,166910,6214,36511,3250,155232,6738,61277,3536,112322,5902,112051,5310,331536,8367,109355,5904,59602,3446,66449,3854,13742,1843,1116031,10471,32528,2484,65608,4019,142470,5881,32606,3085,128219,5932,52905,3393,96365,5218,91027,4777,272459,7484,85310,5332,46551,3125,58480,3542,11503,1861,124333,7026,4670,910,12307,1906,17124,2190,1541,736,13771,2334,4622,1252,6679,1405,8304,1522,29999,2828,13685,2124,4660,1067,5717,1151,1254,442,7098,1824,282,221,249,207,721,386,0,248,1205,813,141,146,382,245,404,403,1841,713,1521,1031,179,219,173,164,0,248,51566,3825,2991,692,2628,843,3769,796,669,327,7361,1417,1910,462,3120,728,3034,1031,13495,1839,6763,1456,3471,821,1370,601,985,587,59886,4477,9944,1463,2720,829,2826,940,1695,635,4676,1065,1699,575,5776,1441,9282,1420,13742,1855,2076,633,4741,1149,709,333,0,248,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,56602,3356,104370,6274,234676,7844,47550,4340,217618,7620,101228,5398,131468,4839,135021,6335,432020,8705,147240,6997,86935,4809,82508,4470,26141,4418,1482669,16578,38973,2743,75041,4355,200720,6744,39928,4070,188094,6597,89296,5270,113002,4661,105668,5619,364645,8398,114693,5936,70256,4430,74418,4518,7935,1867,186526,8284,9693,1372,22933,3289,23264,2903,5970,1526,19661,2373,6543,1379,8929,1971,14687,2310,41710,3738,19604,2733,7149,1384,5427,1062,956,548,19654,2766,65,114,863,471,2409,832,28,47,1469,603,791,381,1687,620,1260,610,4645,1283,4041,1256,1183,590,1090,422,123,171,48606,4099,2968,897,2284,854,3449,821,288,215,5236,1178,3230,935,2302,702,3687,1277,13434,2016,6880,1473,3705,973,707,388,436,326,65922,4936,4903,1082,3249,1028,4834,1467,1336,491,3158,959,1368,552,5548,1070,9719,1489,7586,1189,2022,681,4642,1187,866,369,16691,4301,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,80629,5116,152205,7467,159094,6915,53175,4088,222867,9109,101433,5722,133559,6244,152954,7352,457539,9005,185952,6881,102010,5024,114985,5362,15776,1830,1578167,15029,63982,4491,112270,6204,136323,6645,46509,3616,189164,7700,85944,5200,116792,5729,120428,5582,378446,8656,132582,6209,81983,4322,102635,5096,11109,1513,206556,9173,7673,1204,30324,3534,15170,2320,3765,1034,21976,2859,8593,1941,8966,1233,14523,2246,47926,3831,26386,3189,9660,1601,8826,1604,2768,1465,27806,3374,656,560,1087,604,1203,545,442,376,2635,928,718,451,452,339,2420,883,6457,1441,10463,2258,749,433,465,388,59,104,77540,5302,6709,1834,4176,1093,3794,930,1131,535,6582,1044,4310,1084,3261,913,6527,1552,17837,2375,14193,2358,4901,1184,2279,805,1840,1321,42109,3455,1609,495,4348,1255,2604,816,1328,661,2510,812,1868,828,4088,1058,9056,1632,6873,1452,2328,636,4717,1043,780,437,0,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,14557,1552,41981,3079,57986,3229,17278,1916,81389,3732,23875,2735,51090,3206,55404,3391,175626,5724,51320,3724,27258,1966,27703,2449,2121,991,504971,6849,9840,1291,30801,2495,46835,3028,14564,1781,67654,3556,19394,2286,43241,2725,40942,3199,145092,5054,39042,3268,21097,1730,25127,2351,1342,535,55677,3747,2058,549,6724,1042,7023,1330,1247,436,6188,1102,1770,736,2871,953,5050,981,14613,1685,4459,1050,1916,584,1624,621,134,143,3067,875,0,230,142,136,110,131,0,230,413,268,128,145,81,106,234,182,1044,480,449,377,130,149,65,68,271,408,31527,2609,1195,374,1235,660,1596,634,330,217,4788,1236,1752,695,1297,568,2834,777,8860,1471,5204,1028,1541,597,521,323,374,531,32346,2471,1464,412,3079,922,2422,713,1137,549,2346,843,831,410,3600,942,6344,1282,6017,1128,2166,589,2574,696,366,257,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,12539,2046,191515,7830,150688,6450,55747,4270,269657,9116,115487,5721,251133,7745,416654,9797,652693,13860,220471,9918,151692,7146,331490,9736,28180,3062,2079711,18858,7405,1330,134482,6261,116123,5925,44479,3629,201881,8571,91525,4789,186235,6477,286752,8025,503277,12096,142752,6884,102763,6303,242848,8002,19189,2485,304131,11171,1095,648,35595,3445,17897,3027,5544,1560,27584,3659,9400,1861,20545,2842,42053,4192,61771,4949,30208,3127,16820,2515,33444,3348,2175,880,245628,9404,749,430,8840,2179,5484,1334,1104,582,22355,3082,7187,1492,19439,2221,43935,4102,43002,3721,27213,3926,17177,2454,47349,3196,1794,663,95841,5042,986,645,3768,1155,4904,1175,1481,655,10847,1671,3660,826,7766,1692,10992,1741,23732,2936,15155,2045,5358,1247,4790,1078,2402,652,122635,5991,2304,912,8830,1384,6280,1396,3139,1045,6990,1350,3715,1416,17148,2292,32922,2961,20911,2575,5143,1117,9574,1808,3059,898,2620,501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,12366,1598,167688,8589,294176,7380,79382,4330,343895,10570,115054,6234,322467,8837,412398,11209,864327,15411,261056,9683,142399,6525,131818,5705,4520,1529,2294910,16547,8173,1289,124775,6621,238722,7673,62551,3535,261806,8374,95493,5340,218947,6659,268686,7827,641105,12483,161879,8292,104208,5550,105585,4943,2980,816,246522,9029,952,389,24599,2930,27944,2919,4413,955,28537,3174,7794,2072,17643,2121,27553,2940,61047,4138,28146,3248,10561,2489,6947,1312,386,243,285330,9451,145,181,5247,1352,10072,1847,3198,1035,24540,2836,5168,1027,47512,3226,55086,4083,74655,4817,33895,3848,11677,1944,13380,2297,755,956,191352,7150,1390,606,5993,2056,8874,1648,3574,1198,21031,2515,4382,1117,21036,2760,21731,2569,60141,4219,29776,3707,8489,1593,4583,898,352,257,133432,5258,1706,725,7074,1347,8564,1292,5646,1248,7981,1442,2217,954,17329,1950,39342,2986,27379,2810,7360,1403,7464,1322,1323,624,47,75,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,55910,5048,190698,5834,663268,11080,105072,4825,477922,11708,167500,6049,294544,8895,358147,9187,985363,13899,381660,10461,199597,5964,161064,4900,4024,1209,3370583,20226,31828,2306,152931,5006,577875,10522,90206,4587,407459,11497,145099,5558,254371,7411,280750,8026,828558,12506,299770,9363,158339,5288,139887,4527,3510,1097,347458,8858,7029,1340,26508,2788,59770,4151,7042,1239,40143,3195,10972,1767,18112,2345,30748,2982,75522,4471,42698,3574,16095,1798,12684,1568,135,122,51549,3592,778,677,721,341,3057,850,532,358,5198,1214,1318,557,2338,754,5316,1305,16291,1888,10726,1903,3238,1158,1964,586,72,123,131473,6191,3574,798,3023,872,11591,1798,1547,604,16341,2188,5929,1071,7291,1220,10271,1551,35770,3038,22574,2467,10049,1412,3206,707,307,246,143706,7029,12701,4604,7515,1592,10975,1302,5745,1076,8781,1299,4182,1235,12432,1391,31062,2899,29222,2186,5892,1000,11876,1713,3323,736,0,244,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
