GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006EA,B25093_006MA,B25093_007EA,B25093_007MA,B25093_008EA,B25093_008MA,B25093_009MA,B25093_009EA,B25093_010MA,B25093_010EA,B25093_011EA,B25093_011MA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018EA,B25093_018MA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024EA,B25093_024MA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US46,216821,3676,3229,826,997,498,935,576,189,203,155,141,953,348,0,223,27219,2088,11044,1448,5821,1079,3889,794,2577,641,3876,815,12,17,131807,2889,76375,3038,19671,1996,10997,1394,7934,1127,16018,1712,812,407,54566,1733,33262,1575,5031,889,4245,871,3285,743,8368,1097,375,206,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,19926,2467,6067,1201,2657,936,3020,1134,1254,574,6777,1517,151,154,169607,6173,66670,4100,31803,3020,20612,2480,15239,2045,33357,2745,1926,649,1031299,11356,524801,8262,141967,6170,97094,4194,63917,4212,193937,8150,9583,1458,441936,6522,258428,4670,44887,2265,32534,2615,22290,1789,81224,3722,2573,761,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,61686,4135,19085,2205,10469,1792,5810,1213,4441,1177,20004,2453,1877,769,634105,10313,243279,7687,119010,5844,79777,4679,50815,4229,136782,5410,4442,1233,3590912,20530,1844181,18960,487869,10782,330047,9873,220058,7207,680003,11872,28754,2739,1269200,9880,732423,9331,134325,5189,94776,3715,65320,3301,234530,7815,7826,1227,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,11050,1783,3074,1072,1289,575,1996,763,1511,495,3134,885,46,86,105281,3744,27392,2400,18440,1818,16023,1809,13018,1829,30285,2382,123,148,367721,4412,170541,4965,54507,3424,41405,2749,25988,2314,73062,3472,2218,665,131090,2817,80306,2620,13984,1482,8979,1307,6332,891,20827,1910,662,419,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,1383,583,280,196,399,319,150,168,84,133,412,326,58,86,13546,1221,2880,677,2953,835,1802,466,2144,660,3671,758,96,147,120678,3126,47130,2716,19898,1818,15012,1392,9766,1376,27548,1788,1324,592,45240,1718,19452,1440,5058,772,4505,727,2720,533,13222,1137,283,163,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,15523,2064,4004,942,2854,864,1923,648,1490,700,5136,1198,116,117,190160,6940,59174,3885,35321,2779,31910,3079,22309,2507,40360,3378,1086,488,1321083,12406,590247,9937,185388,6224,153318,6480,106035,4495,277677,7843,8418,1421,498474,6649,280859,6417,49140,3172,39329,2838,27538,2122,98991,4272,2617,730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,12819,1662,2511,744,1541,570,1707,671,2012,864,4744,884,304,272,166003,6013,38345,2937,30884,2826,27181,2578,20121,2477,48508,3146,964,583,1070574,9447,428720,7262,151376,5935,123228,4950,95200,4659,264446,6229,7604,1629,395543,5351,209231,5114,39986,2801,32082,2573,22854,1927,89629,4083,1761,570,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,5663,1158,2539,781,798,504,164,152,398,315,1565,683,199,184,49455,2504,27902,2341,5797,1139,5340,1001,2620,854,7386,1335,410,261,327835,5449,212897,5221,36677,2826,21054,2278,15260,2005,38898,2821,3049,829,170476,3519,117622,3587,14458,1587,9796,1516,6563,1185,21373,2097,664,290,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,15494,1929,4933,1193,2321,694,2184,927,2000,661,3897,844,159,185,173570,5054,56225,3081,36738,2525,26339,2124,15150,1620,38746,3243,372,165,994706,8399,448130,6603,157978,4961,112607,3941,70958,3234,201182,5720,3851,794,382269,4493,187091,4033,47229,2095,34189,2133,23351,1647,87929,3745,2480,559,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,2951,861,1307,599,171,232,374,331,820,616,279,302,0,269,18625,1911,7642,1488,3249,1033,2292,720,2098,826,3307,935,37,65,97463,3070,58539,2466,12183,1743,7884,1201,4857,948,13817,1971,183,160,36239,1672,23669,1573,3407,954,2680,719,1288,459,4858,971,337,408,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,5329,881,2222,725,202,238,782,413,267,377,1265,599,591,424,75951,4268,26755,2691,10405,1637,7912,1286,7135,1527,21032,2408,2712,888,554345,7909,282624,7332,55225,3280,41787,3313,29742,2710,118110,5132,26857,2453,294206,4556,198357,4681,20071,2202,13751,1639,12017,1812,45795,2545,4215,879,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
