GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003EA,C08528_003MA,C08528_004EA,C08528_004MA,C08528_005MA,C08528_005EA,C08528_006MA,C08528_006EA,C08528_007EA,C08528_007MA,C08528_008EA,C08528_008MA,C08528_009MA,C08528_009EA,C08528_010MA,C08528_010EA,C08528_011MA,C08528_011EA,C08528_012EA,C08528_012MA,C08528_013MA,C08528_013EA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021MA,C08528_021EA,C08528_022MA,C08528_022EA,C08528_023EA,C08528_023MA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027MA,C08528_027EA,C08528_028MA,C08528_028EA,C08528_029EA,C08528_029MA,C08528_030MA,C08528_030EA,state
0400000US45,1912871,16618,1466156,14954,348263,9957,96485,5076,1967,669,1580400,15783,1228733,14891,288610,8624,62064,3555,993,410,181389,7490,140568,7133,31417,2980,9069,1684,335,229,9647,2083,8185,2060,1233,511,229,249,0,273,68998,4781,49708,4512,15345,2258,3861,1278,84,141,72437,4651,38962,3312,11658,1917,21262,2808,555,457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407277,5086,302304,5152,69504,3688,34840,2882,629,333,319202,5211,245852,5088,55477,3257,17544,1726,329,279,40887,3267,30689,2822,8366,1415,1832,550,0,273,2053,912,1630,858,189,147,234,202,0,273,24117,2304,15859,1745,4514,902,3580,867,164,198,21018,1708,8274,1071,958,418,11650,1309,136,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2711169,19153,2125345,18824,398477,9268,184549,5773,2798,831,2277201,21727,1806335,20349,347384,8742,121661,4589,1821,651,267009,10570,208444,9550,38292,3396,19921,2536,352,259,18106,2615,15046,2438,2513,804,547,361,0,273,58359,4447,44894,3695,6225,1204,7193,1563,47,80,90494,4679,50626,3711,4063,1206,35227,3416,578,446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11132187,37096,8581771,38537,1765851,22649,770325,16573,14240,2165,8891673,33891,6935526,36054,1466617,20409,481929,13687,7601,1427,1233540,21260,951833,18669,186427,7298,93191,5040,2089,851,168330,7523,134073,7376,26805,2992,7258,1608,194,200,385386,12893,296177,11493,56252,5258,31653,3333,1304,786,453258,12790,264162,8712,29750,3667,156294,7300,3052,1101,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1209175,11335,948492,11378,202036,6835,57569,3622,1078,440,938018,11351,745381,10286,162890,6260,29172,2370,575,293,135874,6174,109744,5614,20480,2217,5368,1257,282,236,25778,2541,19645,2554,5913,1029,220,193,0,273,56491,4296,42016,3522,10806,1781,3637,951,32,46,53014,3478,31706,2944,1947,542,19172,2056,189,160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313415,4891,235978,5063,47649,2649,29248,2028,540,304,233474,5279,179248,4595,38068,2500,15884,1450,274,253,30776,2551,24227,2336,4276,967,2172,595,101,147,4060,998,3348,845,657,517,55,64,0,273,21748,2204,16273,1905,3303,737,2040,602,132,149,23357,2393,12882,1833,1345,515,9097,982,33,56,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3762996,18633,2724961,24392,853727,14615,181632,7891,2676,1049,2956876,22458,2176922,22805,675740,14390,102460,5421,1754,782,368044,13753,275884,12643,75226,4838,16498,2315,436,326,115122,7897,74437,5846,38257,5316,2428,1004,0,273,155919,9069,97935,6531,48436,6653,9516,1719,32,57,167035,7799,99783,5827,16068,3355,50730,3444,454,466,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2997311,18948,2261635,16615,548467,11255,183784,7730,3425,979,2194050,17952,1687092,15494,406490,10168,99443,4870,1025,615,309855,10442,239874,8881,52974,3379,16625,2522,382,308,164898,7091,123536,5809,38030,3310,3130,998,202,240,165557,7756,118674,6121,35679,4174,10808,1582,396,377,162951,8621,92459,5742,15294,4583,53778,4034,1420,731,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,709109,10548,528758,9230,146152,6376,33329,3047,870,519,587083,10847,439615,8938,126395,5875,20417,1997,656,450,67418,4850,51892,3970,11697,1790,3701,1007,128,222,4136,1075,3128,955,865,467,116,135,27,42,30026,2914,22260,2693,4807,995,2910,928,49,98,20446,2369,11863,1873,2388,869,6185,1155,10,16,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2712317,13635,2209645,14573,346186,8413,153022,5269,3464,648,2180532,13743,1823148,14492,275700,7030,80124,3836,1560,483,238732,7523,196207,7129,30701,2676,11532,1307,292,248,44594,3226,33226,3104,10666,1613,702,412,0,273,133100,5978,95764,5260,23397,2721,13305,1387,634,297,115359,4395,61300,2919,5722,982,47359,2484,978,379,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285840,4955,204223,5455,61619,3814,19508,2199,490,417,214862,5129,156431,5259,48721,3389,9550,1464,160,194,34146,3156,26145,2947,5421,1227,2580,831,0,273,4947,1129,4168,1074,779,528,0,273,0,273,18238,2534,11261,2010,5247,1224,1662,784,68,114,13647,2096,6218,1275,1451,1017,5716,1285,262,359,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077361,12072,710841,10938,265284,6985,99254,4728,1982,733,853091,12175,577000,10496,216517,7130,58602,3997,972,504,110465,5891,68917,4480,29482,2630,11547,2090,519,362,27087,2600,16899,1836,6420,1234,3690,886,78,128,61121,3539,37081,3074,11380,1818,12351,1584,309,269,25597,2773,10944,2259,1485,695,13064,1628,104,169,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
