GEO_ID,C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,NAME,C27010_001MA,C27010_001EA,C27010_002MA,C27010_002EA,C27010_003MA,C27010_003EA,C27010_004MA,C27010_004EA,C27010_005EA,C27010_005MA,C27010_006MA,C27010_006EA,C27010_007EA,C27010_007MA,C27010_008MA,C27010_008EA,C27010_009MA,C27010_009EA,C27010_010EA,C27010_010MA,C27010_011MA,C27010_011EA,C27010_012EA,C27010_012MA,C27010_013MA,C27010_013EA,C27010_014MA,C27010_014EA,C27010_015EA,C27010_015MA,C27010_016EA,C27010_016MA,C27010_017MA,C27010_017EA,C27010_018EA,C27010_018MA,C27010_019MA,C27010_019EA,C27010_020MA,C27010_020EA,C27010_021EA,C27010_021MA,state
0400000US24,5687998,2852,1350011,1763,881997,13543,362898,13545,40818,4437,64298,5549,1288773,4590,842353,12870,128044,7379,25499,3347,292877,9801,2362165,4463,1831090,11853,170254,6962,87746,4816,273075,8665,687049,2431,27364,3122,164418,4709,484656,5872,10611,1722,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,1414746,825,951729,12295,366232,11467,75103,5827,21682,3357,1509736,2749,1075775,9877,266131,8956,33571,2751,134259,7328,2689797,3626,2078645,14987,382829,10423,101002,6286,127321,7805,863788,2153,32357,2918,253888,6481,575088,7010,2455,893,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,2331475,2285,1321108,16228,795039,18436,120225,7071,95103,6474,2101072,5140,1175245,11814,339541,9441,47814,3962,538472,10367,4005422,5313,2806111,16995,445355,10909,184141,6406,569815,12164,1325714,2815,16251,2136,280251,6360,1025218,6533,3994,960,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,1281022,2166,880799,10402,258742,9270,57316,4995,84165,6370,1202800,3768,816570,8243,150531,5840,24604,2264,211095,6548,2111500,3966,1655805,10969,201837,8825,75007,3518,178851,6052,656770,2269,10201,1228,143114,4080,501307,4658,2148,637,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,751985,2051,305855,10965,358059,10335,24569,3077,63502,6552,659449,4960,329504,7536,84629,4284,12521,2364,232795,7580,1121669,5154,688091,12657,150318,6501,52807,3980,230453,8753,369804,2026,4510,1136,142016,4426,221933,4453,1345,621,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,1413730,3760,855734,12926,427223,12557,42628,4275,88145,6488,1328508,6841,841719,11637,131217,6397,19579,2182,335993,9983,2334003,5402,1661586,12099,232436,9926,93552,4432,346429,9076,803623,2597,11796,1718,249327,6459,539173,7240,3327,994,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,221455,1208,125082,5029,59202,4877,9613,2244,27558,3378,210974,2411,131130,4615,15769,2458,4161,1217,59914,4301,400477,2280,270834,4806,31347,2879,17219,2060,81077,4107,142656,973,2583,805,40320,2223,99321,2613,432,321,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,458869,1691,293948,6855,119681,6834,19506,3302,25734,2843,419859,2672,285903,5039,31230,2776,8431,2120,94295,4478,688420,3017,533150,5781,43937,3254,24414,1967,86919,3776,234901,1437,4529,864,60176,3074,169491,3174,705,504,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,663742,1096,387298,8867,140935,9167,20170,3507,115339,6471,618653,2724,335272,8653,36601,3642,9125,1751,237655,7804,1063358,2589,707964,9549,74440,5216,37006,3246,243948,9025,323213,1230,10056,1680,118004,5487,188395,4819,6758,1896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,285730,1084,197049,5689,67296,5193,7706,1682,13679,2950,263505,2021,183888,5179,17040,1973,4513,1131,58064,4205,581046,2161,451687,6607,39739,3315,17140,1904,72480,4968,172358,1163,3439,660,39819,2924,128310,3147,790,441,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,2057455,2423,1389065,14559,490523,13677,54411,4854,123456,7477,1845032,3917,1170253,11332,174417,6988,24835,2720,475527,10486,3638934,3826,2729373,15796,280893,9064,98194,4861,530474,14102,1152120,2308,34095,3100,348055,7924,748269,8120,21701,3060,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,517658,1752,209385,8005,229307,9156,26075,3660,52891,5546,455129,3365,208423,6796,73847,4788,9795,2154,163064,6957,790163,3386,475293,7105,98574,5751,37313,2748,178983,8297,269749,1976,5770,1125,99065,3467,161294,3866,3620,908,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,4301661,2578,2494548,22649,1411712,23345,186940,10033,208461,9836,4575366,6000,2646280,21581,780662,17919,93224,4980,1055200,19739,7732568,5885,5331527,25813,1122966,21079,291770,10213,986305,18847,2524686,4200,79534,5130,913455,14089,1504281,13724,27416,3206,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,2280649,3350,1213000,17211,827665,18929,63284,5748,176700,10274,2093006,8427,1179244,13303,220834,9080,29886,2822,663042,12992,3788135,9108,2536592,18233,363518,11439,164990,7217,723035,17185,1198871,3906,16551,2159,388503,8717,786757,9409,7060,1599,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,150108,981,110473,3146,22829,2505,7103,1788,9703,1701,164773,1668,123431,3270,10319,1998,3524,985,27499,2665,253769,1420,201584,3638,14026,1551,11032,1259,27127,2529,91961,828,1350,460,21513,1780,68892,1748,206,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,2715122,3002,1614291,15617,819491,15605,119386,7949,161954,9512,2458723,7709,1492116,14899,350577,11180,44376,3639,571654,13148,4624111,5360,3355381,17204,453693,11778,157130,6052,657907,16372,1560684,5874,25281,2338,462750,9698,1065225,10394,7428,1829,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,929349,2124,452524,9813,353436,10001,30868,3634,92521,5547,852135,4684,461059,7672,77443,4924,13426,1995,300207,7967,1404677,4082,913277,7990,127674,5937,65814,3163,297912,7353,491045,1940,7643,1227,152579,4306,327912,5107,2911,940,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,865362,1493,507518,10788,249401,11202,32692,3828,75751,6253,868135,3733,492063,8556,79535,5278,15261,2083,281276,8110,1540617,3633,1051971,11117,139925,5850,57978,4053,290743,9648,524993,2244,8794,1232,143189,5606,369276,5388,3734,1050,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,2778233,2230,1669099,17362,801969,15876,162981,7681,144184,9634,2723594,5090,1768100,16120,331332,9219,62047,4253,562115,12889,5117488,5273,3848172,20211,504945,11294,207574,7589,556797,15120,1886685,3212,37835,2845,485706,9871,1355060,10308,8084,1749,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,223970,746,139303,5552,59145,4984,13032,2812,12490,2665,241011,1833,151894,4647,26296,2592,5190,1372,57631,3988,427418,1904,305726,4987,47127,3624,19774,2530,54791,4054,144344,1075,3274,1006,48841,3005,90957,2709,1272,703,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,1078477,1732,559983,12527,383665,13593,32972,4078,101857,6486,1016790,5022,558584,10070,116426,6756,16953,2385,324827,9793,1824705,5157,1181229,13768,190078,7793,88409,5965,364989,11066,616863,1915,7135,1511,200437,6338,405689,6803,3602,938,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,200893,1360,124004,4571,48216,3733,11978,2812,16695,2835,179606,2391,121927,3321,11851,1858,4287,994,41541,3310,306237,2321,229008,4699,21645,2022,15206,2128,40378,3297,111405,1284,970,351,29148,2112,81015,2335,272,311,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,1493097,2940,826832,15960,529347,16113,57674,5795,79244,6660,1395677,5808,776381,13413,207316,9845,28048,3287,383932,11443,2537354,6528,1694464,14751,300828,8404,112167,6202,429895,12813,833418,3632,11621,1483,280992,6615,535315,6781,5490,1377,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,6876022,3911,3221522,32986,2484235,30415,173772,12486,996493,21286,6000171,9534,3034973,27635,449520,12307,84399,4521,2431279,28919,9366530,10338,5907274,30550,757706,15824,307423,9213,2394127,26891,2536727,5205,57972,3997,953046,12542,1472134,12964,53575,4561,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,870383,986,598035,9734,152150,9129,25507,3662,94691,7917,756634,2516,510535,8298,45864,4083,16553,2519,183682,8053,876875,2430,651692,7925,56132,3851,27050,2483,142001,6960,246462,1596,5114,1092,69275,3747,170523,3669,1550,635,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,129661,1117,64340,3246,54392,3266,8302,1636,2627,881,133724,1382,77097,2906,29482,2385,4337,881,22808,2159,268792,1297,190059,3516,43723,3001,10684,1270,24326,2645,87709,518,1827,706,24479,1746,61284,1850,119,116,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,1849665,3656,1272492,14653,398128,13077,57665,5179,121380,8951,1778107,8594,1203270,13691,108398,5362,26967,3298,439472,10878,3224795,7602,2449942,15764,204572,7951,120984,5011,449297,11447,954849,3803,22647,2396,249689,7931,672532,8005,9981,1649,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,1582936,2160,916731,11976,497943,12136,66648,6090,101614,7971,1536576,5006,914848,11412,148696,7008,31871,3219,441161,12234,2708494,5295,1981521,15413,224909,8715,105251,5481,396813,12396,810075,2627,19187,2357,217808,6304,567079,6621,6001,1136,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,385274,2512,202317,7785,148414,7663,17025,2569,17518,3005,380601,3102,208816,7200,47453,4003,6711,1263,117621,6404,767648,3134,477694,9928,112891,6247,47230,3484,129833,5877,289849,1466,3461,1096,90732,3577,194467,3847,1189,636,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,1334158,2394,832032,11079,370450,11675,64566,5123,67110,5412,1248629,3531,789494,9560,188895,6665,31763,2900,238477,7356,2281480,4512,1733652,12342,240799,7595,85539,4202,221490,8617,749135,2189,10786,1433,198989,6162,537237,6159,2123,764,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,136229,1453,81271,4100,39386,4307,4804,1232,10768,2196,129551,2019,82370,3617,9974,2004,2286,625,34921,3186,221434,1995,162666,3320,12567,1908,9519,1547,36682,3167,67796,792,1512,745,17403,1647,48416,1761,465,438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,897440,150,341518,9969,493492,10924,23818,2368,38612,3802,851637,2341,318053,8416,406527,9125,11373,1601,115684,4924,1407960,2465,662236,10332,559806,10137,47190,3674,138728,6083,538599,1073,12242,1544,378515,4328,143927,4735,3915,945,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
