GEO_ID,B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,NAME,B20003_001EA,B20003_001MA,B20003_002MA,B20003_002EA,B20003_003MA,B20003_003EA,B20003_004EA,B20003_004MA,B20003_005EA,B20003_005MA,B20003_006MA,B20003_006EA,B20003_007MA,B20003_007EA,state
0400000US45,77738369500,1032531703,47752378700,917096633,40944145700,882553030,6808233100,326981558,29985990700,519874496,23451319200,509092516,6534671500,242781025,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15281071300,422395851,9626255600,351989405,8390467500,365484029,1235788100,117065058,5654815800,194623471,4360678100,167347574,1294137600,126403507,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,111740898100,1213200171,69655758400,1057525410,59239863400,980325477,10415895000,400248672,42085139700,538722976,33202846400,534719728,8882293300,273300072,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,501126498700,2934054411,322641113000,2495360498,279547490900,2401716082,43093622100,1087314784,178485385700,1448788932,144592959300,1333924990,33892426400,672861089,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,50311026800,710306656,34608279700,633306244,29787644600,684136501,4820635100,224853143,15702747100,417044300,11483761500,410196257,4218985600,194715629,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,13054408800,322180296,7885811000,294117807,6572393700,292187419,1313417300,107009018,5168597800,160701750,3790017900,162888073,1378579900,92277650,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,204750221500,1790502246,127354148900,1455086566,113959864700,1501863161,13394284200,474140634,77396072600,994835708,63394315800,1104082172,14001756800,459010684,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,151944901500,1528823771,96851960800,1271423791,81496232100,1261810324,15355728700,517211493,55092940700,830228895,41204354000,808478150,13888586700,381128437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28280168900,572082630,18031213300,448662798,15383535600,446007577,2647677700,192330306,10248955600,316896056,8058053800,321428537,2190901800,126249986,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,114900471900,1006476850,70582389900,899262560,59484547600,1005384185,11097842400,368375585,44318081900,484304509,33150867200,467073501,11167214700,263069249,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12249070000,382071755,8052565800,282653840,6847611000,298872345,1204954800,126510901,4196504200,212497732,3270336700,183513419,926167500,125061602,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28887689200,555779646,16578897700,467884875,14022258200,458698558,2556639500,202374048,12308791500,343078663,9942870400,355675265,2365921100,126018678,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
