GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001EA,C19131_001MA,C19131_002MA,C19131_002EA,C19131_003EA,C19131_003MA,C19131_004EA,C19131_004MA,C19131_005EA,C19131_005MA,C19131_006EA,C19131_006MA,C19131_007EA,C19131_007MA,C19131_008EA,C19131_008MA,C19131_009EA,C19131_009MA,C19131_010EA,C19131_010MA,C19131_011MA,C19131_011EA,C19131_012EA,C19131_012MA,C19131_013MA,C19131_013EA,C19131_014EA,C19131_014MA,C19131_015MA,C19131_015EA,C19131_016EA,C19131_016MA,C19131_017EA,C19131_017MA,C19131_018MA,C19131_018EA,C19131_019EA,C19131_019MA,C19131_020MA,C19131_020EA,C19131_021MA,C19131_021EA,C19131_022EA,C19131_022MA,C19131_023MA,C19131_023EA,C19131_024EA,C19131_024MA,C19131_025EA,C19131_025MA,C19131_026MA,C19131_026EA,C19131_027EA,C19131_027MA,C19131_028MA,C19131_028EA,C19131_029EA,C19131_029MA,C19131_030MA,C19131_030EA,C19131_031EA,C19131_031MA,C19131_032EA,C19131_032MA,C19131_033MA,C19131_033EA,C19131_034MA,C19131_034EA,C19131_035MA,C19131_035EA,C19131_036EA,C19131_036MA,C19131_037MA,C19131_037EA,C19131_038EA,C19131_038MA,C19131_039MA,C19131_039EA,C19131_040MA,C19131_040EA,C19131_041EA,C19131_041MA,C19131_042MA,C19131_042EA,C19131_043EA,C19131_043MA,C19131_044EA,C19131_044MA,C19131_045MA,C19131_045EA,C19131_046EA,C19131_046MA,C19131_047MA,C19131_047EA,C19131_048EA,C19131_048MA,C19131_049EA,C19131_049MA,C19131_050MA,C19131_050EA,C19131_051EA,C19131_051MA,C19131_052EA,C19131_052MA,C19131_053EA,C19131_053MA,C19131_054EA,C19131_054MA,C19131_055MA,C19131_055EA,C19131_056MA,C19131_056EA,C19131_057EA,C19131_057MA,C19131_058MA,C19131_058EA,C19131_059EA,C19131_059MA,C19131_060MA,C19131_060EA,C19131_061MA,C19131_061EA,C19131_062EA,C19131_062MA,C19131_063MA,C19131_063EA,C19131_064EA,C19131_064MA,C19131_065EA,C19131_065MA,C19131_066MA,C19131_066EA,C19131_067EA,C19131_067MA,C19131_068MA,C19131_068EA,C19131_069EA,C19131_069MA,C19131_070MA,C19131_070EA,C19131_071EA,C19131_071MA,state
0400000US13,2385969,17984,1688896,17061,727342,13167,17603,2308,13943,2014,43812,4122,58291,4478,89939,5492,153382,6677,116421,5696,138232,5705,49279,3846,46440,3065,961554,13504,19823,2248,20335,2373,72431,4555,91437,5018,134808,5754,206244,7677,148942,6438,156971,6055,60338,3902,50225,3128,697073,13348,161001,6016,74357,4712,10690,2233,5515,1329,12889,2317,11265,2215,12564,1953,12031,1907,4481,1131,2905,1106,1050,571,967,570,86644,4705,6864,1640,4855,1263,13102,2052,13357,2057,15702,1940,17695,2412,6952,1382,4106,1103,2611,1028,1400,702,536072,11910,307560,8987,70884,4525,34990,3607,64220,4748,43879,4341,43581,3946,33908,3528,9554,1563,4144,1002,1113,539,1287,631,228512,6587,24183,2993,16629,1971,38920,3140,35170,2728,40296,3407,40768,3402,19509,1951,10707,1818,1533,587,797,405,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,224402,5525,88908,4044,890,461,1396,767,3039,993,4096,1055,8362,1428,17160,1884,17678,2012,22887,2391,8074,1308,5326,1114,135494,4330,2565,670,2108,830,7279,1592,7759,1433,15112,1992,23980,2034,24665,2367,30836,2179,10807,1522,10383,1310,78673,4327,24247,2959,8342,1481,969,528,211,233,1214,688,753,480,1424,535,1412,486,799,442,1098,582,303,223,159,220,15905,2341,253,225,72,74,988,536,1197,571,1992,764,3589,1055,3904,1287,2000,620,1213,549,697,415,54426,2960,22691,2297,4906,1015,2147,725,2535,848,3275,913,3667,1068,4196,1086,978,523,797,375,60,98,130,161,31735,2482,1075,550,1645,752,2157,640,3141,845,6233,1132,5939,1084,4534,1029,4320,1019,1190,514,1501,541,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,322129,6712,136620,4726,3140,970,3084,957,9039,1416,14904,1826,21207,2291,34816,2465,25214,1972,16140,1778,4893,929,4183,1125,185509,4827,3835,1174,5263,1101,14652,1962,19754,1955,31761,2889,49247,3134,26590,2228,22841,2302,6422,1123,5144,1066,79677,4442,23583,2487,13396,1979,1244,530,1305,605,2120,758,2343,764,2203,767,2663,1011,539,361,745,498,179,283,55,91,10187,1786,763,480,616,410,1062,639,1178,558,2257,958,1946,702,1185,543,839,399,341,260,0,267,56094,3557,37246,2927,8889,1456,4419,1201,6471,1446,7133,1448,5621,1099,3100,853,1052,497,498,338,63,104,0,267,18848,2094,1729,692,1458,673,2828,661,3231,805,3708,837,3612,925,1681,597,347,287,228,319,26,45,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,2301009,16110,994964,12252,14019,2076,12981,2319,45797,3407,63282,3945,106468,5790,188502,6913,175304,4977,215693,7728,85619,4206,87299,3900,1306045,12981,16173,2021,17372,1715,68949,3732,103823,3856,169593,5451,277507,7937,222785,6761,249122,6475,94680,4490,86041,3784,832804,13173,220197,7340,102488,6309,11295,2048,7252,1617,17268,2243,15018,1955,16335,2081,19378,2416,7724,1769,5638,1639,1917,828,663,381,117709,5883,5861,1214,4567,1059,13290,1681,12426,1594,21770,2797,25981,2430,15936,2066,12054,1687,4036,1257,1788,674,612607,10402,338365,8867,71905,4112,34186,3199,68763,4152,47548,3527,52843,4058,37011,2868,13849,1877,8516,1512,2271,656,1473,640,274242,7715,18301,2202,14318,2173,39452,2641,36192,2701,46173,2955,59312,4078,32506,2993,20693,2062,4109,933,3186,792,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,1236518,12152,489020,9966,11068,1885,7691,1351,26767,2816,31621,3060,69026,4141,117230,6198,94560,4059,89183,4390,22212,1923,19662,1830,747498,9270,11461,1669,10401,1454,48391,3588,79382,3775,128134,5175,182358,5414,121730,4605,112398,4183,29179,2491,24064,2064,419868,8650,110663,4929,60819,4259,8296,1757,3797,969,10556,1767,9808,1604,10972,1575,10538,1791,3814,1063,2178,856,155,153,705,612,49844,3054,2220,800,2838,921,5539,1182,7007,1283,9004,1485,13087,1521,5498,1209,3366,921,651,329,634,399,309205,7393,188597,6075,42179,3414,22828,2736,42915,3453,33437,3125,24057,2909,14770,1732,4694,1122,2675,936,742,495,300,237,120608,4536,7858,1404,6341,1173,17903,1943,23899,2374,25497,2136,23239,2193,10278,1375,4483,948,738,352,372,235,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,633602,8262,245452,5703,2991,814,4382,1016,8748,1393,13823,1359,30128,2496,63172,3055,53169,3153,46051,2405,13392,1770,9596,1275,388150,5242,4982,948,5560,1024,25617,2241,36041,2364,60016,3313,99721,3512,66476,3092,62059,3036,15409,1891,12269,1378,160166,5199,46829,3391,26987,2689,1413,546,1002,442,4764,1103,4408,882,7187,1530,5375,1127,1465,507,1125,535,96,119,152,159,19842,2299,1130,463,571,247,2302,778,1802,544,4470,1034,5942,1463,2123,665,840,325,326,205,336,293,113337,4485,74556,4083,15679,2121,8831,1285,13573,1852,14428,1814,12113,1867,6472,1180,1881,754,1338,527,178,173,63,86,38781,2661,1519,504,2085,663,6501,1276,5824,1018,8727,1377,8580,1242,3198,719,1838,495,385,277,124,111,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,559199,8275,221090,6111,2294,825,3015,904,9990,1570,16496,2198,27093,2726,53557,3115,41882,2905,42953,2927,12940,1508,10870,1509,338109,6109,3909,878,3747,829,20333,2232,28019,2194,51480,2982,83509,3805,57939,3727,58461,3582,17020,1408,13692,1346,162393,5482,46692,3436,26313,2609,2341,701,2362,998,3989,903,3882,1066,5259,1046,4935,1145,1628,778,1076,500,388,348,453,293,20379,2456,1082,601,687,476,1348,519,2952,956,4272,1143,5785,1177,2137,676,1739,668,144,143,233,184,115701,5172,76708,4441,18378,2572,8922,1549,17412,2127,10426,1663,9933,1557,6792,1183,3596,1100,1032,551,47,86,170,165,38993,2773,2336,711,2246,671,5987,1067,6114,1181,8017,1261,8103,1541,3657,738,1936,572,215,160,382,249,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,833872,10734,316214,7344,8750,1476,8173,1369,19980,2583,26423,2431,42141,3497,73998,4213,57186,3437,51004,3482,14592,1853,13967,1566,517658,7830,12404,1847,16901,2006,48300,3417,57678,3212,88222,4439,114704,4879,78541,3702,67646,3285,19060,1797,14202,1496,292813,7103,76832,4703,40128,3531,6325,1344,3503,885,7953,1723,5788,1441,5837,1339,6148,1449,2997,907,1230,553,120,164,227,216,36704,3278,3576,1041,2806,815,5422,979,6655,1260,6420,1362,5969,1184,3022,802,2234,815,291,187,309,303,215981,6046,128274,4609,39211,3110,16234,2014,24964,2709,17773,2465,14623,1929,10384,1906,3358,1001,1453,602,167,204,107,132,87707,4356,7472,1390,6606,1328,17754,1788,15557,2011,15260,1790,13716,1807,6316,1246,4336,1034,462,333,228,170,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,753423,10404,290484,7950,4009,1231,4444,1202,12695,1851,20362,2481,36093,3311,62420,3805,58180,3898,58630,3608,17993,2131,15658,2062,462939,8271,7984,1132,10432,1853,40183,2999,47791,2948,66365,3525,99528,4761,68757,4426,74528,4321,25621,2434,21750,1987,375694,9086,79560,4260,37268,3255,4570,1045,3173,1211,5104,1208,4374,1237,6845,1324,6536,1555,4191,1345,2120,745,128,114,227,186,42292,3033,3482,1007,1879,709,6269,1354,4357,1008,7120,1596,8217,1509,5094,1319,4346,1127,860,401,668,420,296134,8472,165014,6221,38872,3548,27237,2882,34890,3377,23229,2359,21863,2395,13231,2053,3735,1020,1411,618,306,259,240,324,131120,5363,12610,1893,9789,1786,29620,2520,19920,2411,21012,2100,20984,2592,9886,1680,5715,1113,1064,455,520,325,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,266670,4677,90004,4016,798,325,1496,563,4080,876,5665,1230,12663,1460,21838,2214,19179,1946,16105,1863,4392,947,3788,869,176666,4103,2550,774,2953,726,13202,1499,17293,1449,27885,2282,47000,2591,27238,2147,25384,2242,7729,1079,5432,878,78658,3715,23620,2312,13586,1615,932,481,1045,481,3128,969,2285,628,2344,686,1723,548,1050,512,394,271,444,533,241,190,10034,1557,582,358,490,361,957,523,1572,692,1848,475,2904,929,1054,543,517,360,110,128,0,230,55038,3388,34440,2418,7118,1089,4742,1251,8006,1458,5044,1207,4838,986,2922,783,989,559,576,391,205,324,0,230,20598,2040,1422,489,1063,449,3152,966,3398,769,4078,860,3973,912,2565,634,674,304,207,180,66,112,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,1022613,12943,430441,9198,3837,1183,2473,676,10855,1817,14609,2065,27499,2892,64230,4664,68573,4335,117670,5401,61803,3584,58892,3649,592172,10034,5142,949,5139,1118,21046,2484,30042,2721,53852,3466,98034,4607,97556,4575,136949,5465,69651,3430,74761,3420,409345,9928,104112,5962,46879,3927,2954,969,1776,866,5104,1489,7492,1858,9276,1821,8657,1703,5843,1066,4243,1297,986,492,548,397,57233,4710,2849,1010,1397,746,3818,879,4930,1313,7280,1457,12071,1715,10225,1753,9433,1903,3459,1210,1771,628,305233,8950,166495,6620,28067,2772,9644,1616,19308,2551,25618,3277,25554,2611,32501,3156,13369,2100,8701,1529,2732,939,1001,541,138738,5974,6983,1329,4290,1015,14090,1721,13311,1762,20798,2197,34230,3293,18937,2299,18187,2003,5566,1131,2346,685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,1166204,12454,498547,8336,5359,1371,3534,898,11414,1585,19032,2083,33154,3289,73315,4323,81073,4196,134391,6273,66002,4011,71273,3308,667657,9841,7935,1324,9858,1564,32104,2444,39096,2523,69876,3926,122983,4756,108055,5331,146355,5186,64890,3748,66505,3382,424053,10657,100400,5251,45431,3991,4145,1110,3362,880,6441,1496,5728,1398,6845,1486,9839,1729,4534,1306,2681,768,1096,577,760,344,54969,3364,3034,841,1463,608,4800,1106,6013,1327,7794,1124,12889,2078,7294,1374,8721,1281,1981,729,980,403,323653,8980,181920,6766,34569,3746,20123,2650,31667,2928,21813,2646,25792,2958,26855,3110,10481,1731,7909,1345,1708,750,1003,571,141733,6622,9519,1933,6258,1349,15789,2117,15237,2282,22483,2428,29540,2892,19286,2355,15512,1980,4961,1209,3148,961,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,1845094,15583,718440,11893,15050,1847,12510,1685,39609,3069,46078,3106,87833,5226,159706,6333,137154,5909,137393,6220,47989,2881,35118,2622,1126654,10223,19821,1965,18988,1655,70465,3115,106465,4364,194752,5700,268669,5875,176757,5504,174865,6121,54239,2794,41633,2768,663686,11930,168337,6639,83509,4677,10329,1756,7266,1377,15075,2096,11317,1538,14706,2177,15152,1941,4927,1184,3208,1018,960,425,569,471,84828,4418,6077,1178,4983,1053,10910,1603,12902,1871,15000,1443,16652,1592,8146,1141,6798,1082,2157,838,1203,561,495349,9077,283740,6549,71236,4296,37595,3840,57551,4000,40385,3341,33552,2973,27999,2617,9597,1428,4041,897,795,475,989,559,211609,6033,15873,1825,14520,1531,34082,2429,35179,2726,41071,3389,40594,3100,15726,1227,10805,1419,2143,693,1616,559,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,1069000,10516,447290,7665,4710,1209,5160,1089,13180,1770,20784,2012,40257,2757,91542,3436,94102,3787,108875,4189,37257,2384,31423,2557,621710,8020,6704,885,8689,1107,31105,2332,46312,2583,83777,3375,142285,4599,114163,3745,115368,3900,40450,2671,32857,2223,284758,7731,87757,4090,46694,3262,4997,1192,3366,877,6777,1225,7307,1165,8843,1424,9300,1283,2762,830,2061,746,502,276,779,401,41063,2674,1628,552,1631,472,3996,843,5074,1213,7044,1166,10865,1667,4732,1080,4350,1070,1377,502,366,210,197001,5875,129583,4844,21918,2405,13528,1799,28393,2529,20667,1855,19613,1967,15512,1898,5904,1084,2637,687,885,586,526,307,67418,3684,3050,879,2925,700,8699,1269,8668,1241,12508,1542,18083,1934,7775,1227,3981,849,1111,465,618,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,501571,8828,193319,6936,4167,1121,6094,1506,13217,2202,14603,2260,31129,3400,45115,3836,37834,2451,28350,2709,7179,1029,5631,1140,308252,7298,6554,1348,9562,1670,32224,2073,36453,2493,51005,3608,69323,4385,45950,3457,37622,2516,10608,1728,8951,1338,244544,6618,51400,4060,23677,2820,4103,1138,3053,954,5201,1581,3576,940,3419,1114,2834,1039,654,448,779,570,0,287,58,99,27723,2587,2524,865,2005,686,3443,902,4709,1093,4964,1006,5784,1366,2238,722,1378,652,242,225,436,305,193144,5681,105800,4726,28316,2707,16433,2203,25511,2921,13767,2098,12269,1913,6115,1302,2806,1008,522,338,61,104,0,287,87344,4404,11693,1884,8121,1416,19763,2360,13660,1782,12442,1723,12964,1575,4866,1088,2966,851,469,328,400,337,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,1146501,12644,436837,9035,7850,1530,7486,1437,24003,2536,28166,2792,58451,4111,102791,4808,79876,4103,80443,3662,24391,1745,23380,2183,709664,8843,12325,1528,14830,1785,53301,3034,69122,3932,115066,4294,167159,5665,110073,3918,111021,4974,30349,2510,26418,2406,377577,9283,99807,5626,55681,4477,7334,1678,4386,1281,9123,1896,9818,1696,10069,1767,9052,2040,3130,847,1918,729,248,331,603,333,44126,3171,2309,685,1801,612,5888,1111,5585,988,8306,1421,11584,1712,5514,1206,2409,746,324,326,406,237,277770,7142,164033,6740,38543,3266,18728,2344,32802,2721,29122,3027,20359,2475,16917,1974,4372,1123,2508,816,217,210,465,329,113737,4562,6117,1306,7067,1304,18116,1754,18841,1744,22518,2012,22815,1914,10237,1979,6110,1185,1174,534,742,445,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,203500,4726,72739,3589,1460,505,1702,676,4552,978,5449,1185,9482,1512,17353,1771,17105,1943,10314,1445,3052,877,2270,622,130761,3509,3517,914,2729,809,11044,1636,13403,1543,22911,1905,28786,2272,20327,2164,18903,1836,5051,835,4090,956,51699,3195,16926,1801,9398,1319,1027,526,496,362,2536,936,1477,621,930,424,1854,605,809,435,208,209,0,237,61,98,7528,1273,353,274,380,235,500,279,1382,489,1717,718,1730,690,834,438,632,302,0,237,0,237,34773,2849,21114,2496,4673,1244,1890,635,6304,1421,3885,1034,2187,817,1601,610,444,389,130,148,0,237,0,237,13659,1482,782,407,690,305,3129,943,2337,546,3107,735,2234,584,673,331,551,319,96,119,60,92,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
