GEO_ID,C01001H_001E,C01001H_001M,C01001H_002E,C01001H_002M,C01001H_003E,C01001H_003M,C01001H_004E,C01001H_004M,C01001H_005E,C01001H_005M,C01001H_006E,C01001H_006M,C01001H_007E,C01001H_007M,C01001H_008E,C01001H_008M,C01001H_009E,C01001H_009M,NAME,C01001H_001EA,C01001H_001MA,C01001H_002EA,C01001H_002MA,C01001H_003MA,C01001H_003EA,C01001H_004EA,C01001H_004MA,C01001H_005MA,C01001H_005EA,C01001H_006EA,C01001H_006MA,C01001H_007EA,C01001H_007MA,C01001H_008EA,C01001H_008MA,C01001H_009MA,C01001H_009EA,state
0400000US44,803871,2173,386506,1244,73512,738,255753,860,57241,218,417365,1432,69360,766,266184,886,81821,303,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2969011,1032,1452577,1443,306149,1373,927432,377,218996,78,1516434,1509,290641,1457,951054,262,274739,93,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690834,1300,345239,1292,79329,1117,216788,740,49122,167,345595,1153,73030,1037,209605,481,62960,149,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4805829,2156,2346328,2654,521213,2310,1498062,1165,327053,184,2459501,2350,490470,2186,1543145,553,425886,227,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11414433,5500,5644239,4451,1192320,3819,3667674,2780,784245,750,5770194,5065,1126644,3777,3658853,2377,984697,743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2230424,1287,1115355,961,338946,539,671014,791,105395,6,1115069,770,320666,295,667847,697,126556,9,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590069,627,290787,444,60591,315,190617,271,39579,27,299282,430,56581,365,192875,161,49826,3,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5195423,2701,2562505,3303,541992,2788,1681793,1094,338720,492,2632918,2312,510566,2427,1688569,1127,433783,421,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4888317,1859,2427676,1648,493799,1182,1604543,748,329334,172,2460641,1381,466741,997,1590375,843,403525,303,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1727979,1403,848917,2335,181088,1682,542146,1720,125683,120,879062,2269,168523,2033,548804,1491,161735,170,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739488,1550,2346559,1377,503836,993,1521786,759,320937,132,2392929,933,478582,795,1498547,599,415800,209,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,484183,516,246049,832,55076,804,160370,118,30603,6,238134,783,51858,752,151101,155,35175,6,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,29028,2834,13828,1730,3331,994,9001,1483,1496,432,15200,2039,3315,974,9550,1446,2335,772,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
