GEO_ID,B21007_001E,B21007_001M,B21007_002E,B21007_002M,B21007_003E,B21007_003M,B21007_004E,B21007_004M,B21007_005E,B21007_005M,B21007_006E,B21007_006M,B21007_007E,B21007_007M,B21007_008E,B21007_008M,B21007_009E,B21007_009M,B21007_010E,B21007_010M,B21007_011E,B21007_011M,B21007_012E,B21007_012M,B21007_013E,B21007_013M,B21007_014E,B21007_014M,B21007_015E,B21007_015M,B21007_016E,B21007_016M,B21007_017E,B21007_017M,B21007_018E,B21007_018M,B21007_019E,B21007_019M,B21007_020E,B21007_020M,B21007_021E,B21007_021M,B21007_022E,B21007_022M,B21007_023E,B21007_023M,B21007_024E,B21007_024M,B21007_025E,B21007_025M,B21007_026E,B21007_026M,B21007_027E,B21007_027M,B21007_028E,B21007_028M,B21007_029E,B21007_029M,B21007_030E,B21007_030M,B21007_031E,B21007_031M,B21007_032E,B21007_032M,B21007_033E,B21007_033M,B21007_034E,B21007_034M,B21007_035E,B21007_035M,B21007_036E,B21007_036M,B21007_037E,B21007_037M,B21007_038E,B21007_038M,B21007_039E,B21007_039M,B21007_040E,B21007_040M,B21007_041E,B21007_041M,B21007_042E,B21007_042M,B21007_043E,B21007_043M,B21007_044E,B21007_044M,B21007_045E,B21007_045M,B21007_046E,B21007_046M,B21007_047E,B21007_047M,B21007_048E,B21007_048M,B21007_049E,B21007_049M,B21007_050E,B21007_050M,B21007_051E,B21007_051M,B21007_052E,B21007_052M,B21007_053E,B21007_053M,B21007_054E,B21007_054M,B21007_055E,B21007_055M,B21007_056E,B21007_056M,B21007_057E,B21007_057M,B21007_058E,B21007_058M,B21007_059E,B21007_059M,B21007_060E,B21007_060M,B21007_061E,B21007_061M,NAME,B21007_001EA,B21007_001MA,B21007_002EA,B21007_002MA,B21007_003MA,B21007_003EA,B21007_004MA,B21007_004EA,B21007_005MA,B21007_005EA,B21007_006MA,B21007_006EA,B21007_007EA,B21007_007MA,B21007_008MA,B21007_008EA,B21007_009EA,B21007_009MA,B21007_010MA,B21007_010EA,B21007_011MA,B21007_011EA,B21007_012EA,B21007_012MA,B21007_013MA,B21007_013EA,B21007_014EA,B21007_014MA,B21007_015MA,B21007_015EA,B21007_016MA,B21007_016EA,B21007_017EA,B21007_017MA,B21007_018EA,B21007_018MA,B21007_019EA,B21007_019MA,B21007_020MA,B21007_020EA,B21007_021MA,B21007_021EA,B21007_022EA,B21007_022MA,B21007_023EA,B21007_023MA,B21007_024EA,B21007_024MA,B21007_025MA,B21007_025EA,B21007_026MA,B21007_026EA,B21007_027EA,B21007_027MA,B21007_028MA,B21007_028EA,B21007_029EA,B21007_029MA,B21007_030EA,B21007_030MA,B21007_031MA,B21007_031EA,B21007_032EA,B21007_032MA,B21007_033EA,B21007_033MA,B21007_034EA,B21007_034MA,B21007_035EA,B21007_035MA,B21007_036MA,B21007_036EA,B21007_037EA,B21007_037MA,B21007_038EA,B21007_038MA,B21007_039EA,B21007_039MA,B21007_040EA,B21007_040MA,B21007_041MA,B21007_041EA,B21007_042EA,B21007_042MA,B21007_043EA,B21007_043MA,B21007_044MA,B21007_044EA,B21007_045EA,B21007_045MA,B21007_046EA,B21007_046MA,B21007_047MA,B21007_047EA,B21007_048EA,B21007_048MA,B21007_049MA,B21007_049EA,B21007_050MA,B21007_050EA,B21007_051EA,B21007_051MA,B21007_052MA,B21007_052EA,B21007_053MA,B21007_053EA,B21007_054MA,B21007_054EA,B21007_055MA,B21007_055EA,B21007_056EA,B21007_056MA,B21007_057EA,B21007_057MA,B21007_058MA,B21007_058EA,B21007_059MA,B21007_059EA,B21007_060MA,B21007_060EA,B21007_061MA,B21007_061EA,state
0400000US13,6956899,4396,2142893,7987,59431,4493,6093,1606,692,554,5401,1445,53338,4289,3920,1256,49418,4134,2083462,9184,481083,14600,38673,3629,442410,13470,1602379,15737,72813,4543,1529566,16407,2735091,7851,224720,7876,19108,2487,5638,1566,13470,1932,205612,7887,21762,2194,183850,7152,2510371,10779,333589,11287,78618,4640,254971,10218,2176782,14132,172988,7357,2003794,15330,1075387,4694,177192,5501,15010,1955,4874,1207,10136,1574,162182,5408,35974,2822,126208,4810,898195,6889,115649,6719,47926,4071,67723,4851,782546,7598,128601,6207,653945,8224,1003528,4207,225958,5451,10154,1810,3960,844,6194,1555,215804,5714,85499,3753,130305,4735,777570,6137,96830,4935,50838,3627,45992,3402,680740,6879,256387,6884,424353,8368,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1004713,2426,276954,2694,16277,2489,1966,1073,117,185,1849,1065,14311,2492,601,405,13710,2453,260677,3494,40623,3602,3711,1297,36912,3563,220054,4606,8891,1695,211163,4656,358619,2012,27032,2936,755,383,311,236,444,290,26277,2903,2454,903,23823,2922,331587,3601,29258,3094,6774,1499,22484,2680,302329,4079,19264,2132,283065,4477,175305,1372,25364,2425,1441,556,476,293,965,456,23923,2347,3856,1003,20067,2201,149941,2637,13145,1823,3738,930,9407,1660,136796,3010,15684,1769,121112,3477,193835,1096,45410,2131,1201,438,608,320,593,319,44209,2161,14513,1560,29696,1814,148425,2246,12000,1908,6235,1324,5765,1287,136425,2803,41696,2416,94729,3101,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1115788,1751,349288,2633,11083,2105,2564,998,154,180,2410,989,8519,1855,531,383,7988,1772,338205,3090,78125,5899,7927,1734,70198,5385,260080,6325,13797,2035,246283,6352,394397,2800,28687,2683,2507,1297,320,211,2187,1295,26180,2488,3659,984,22521,2374,365710,3940,44779,3572,12501,1991,32278,3037,320931,4911,29216,2727,291715,4947,179076,1271,30380,1957,2901,898,1006,446,1895,740,27479,1919,6885,1380,20594,1755,148696,2392,15864,2320,6239,1271,9625,1813,132832,2888,20327,1859,112505,3166,193027,1713,53259,2421,2658,806,1500,672,1158,469,50601,2305,21389,1752,29212,1922,139768,2894,12558,2041,6437,1362,6121,1288,127210,3493,44270,2710,82940,3026,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9449757,3199,2874594,4928,56918,4275,6771,1414,568,295,6203,1417,50147,4082,2978,882,47169,4004,2817676,6778,502129,13496,33436,2946,468693,13179,2315547,15677,82747,4838,2232800,16488,3554029,4623,173496,6562,13696,1919,4461,1110,9235,1661,159800,6635,14121,1716,145679,6181,3380533,8180,354378,9405,75285,4790,279093,9751,3026155,10620,185854,6444,2840301,12128,1471351,3126,182480,5373,9979,1536,3147,653,6832,1251,172501,5256,32118,2428,140383,4898,1288871,5504,114638,6236,42996,3370,71642,5297,1174233,8231,160096,5494,1014137,9317,1549783,3619,322848,5553,13195,1522,5718,1049,7477,1129,309653,5361,114307,4098,195346,4814,1226935,6712,116693,5041,60808,3758,55885,3473,1110242,8316,363581,7288,746661,8548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4714121,2813,1378129,4399,29767,3273,4261,1388,294,298,3967,1319,25506,3145,1521,695,23985,2987,1348362,5729,297147,10222,28308,2872,268839,10301,1051215,11047,50959,3927,1000256,10999,1762462,4121,124666,5706,13037,2269,4843,1213,8194,1906,111629,5291,12392,1645,99237,4650,1637796,7215,185797,7117,61182,4397,124615,5683,1451999,10163,127336,5880,1324663,10248,766746,2413,117967,3809,9471,1453,4421,1072,5050,997,108496,3517,24357,2081,84139,3226,648779,4212,55984,3501,25799,2310,30185,2533,592795,5555,90829,4330,501966,5723,806784,2625,187844,4740,7085,1211,3417,771,3668,817,180759,4874,68928,2776,111831,4554,618940,5244,47703,2717,23245,1758,24458,2178,571237,5538,199551,5482,371686,5501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2238865,2177,638720,4229,14252,1816,1346,578,91,107,1255,564,12906,1762,891,436,12015,1656,624468,4350,126471,6644,10502,1745,115969,6323,497997,6896,20982,2274,477015,7211,798030,3259,51343,3227,3673,858,1576,528,2097,667,47670,3144,5243,1010,42427,2778,746687,4414,69706,4996,19787,2288,49919,4046,676981,5958,49467,3694,627514,6431,374207,2361,61181,2709,3455,773,1435,585,2020,566,57726,2696,12105,1384,45621,2297,313026,3445,21953,2279,9958,1506,11995,1667,291073,4300,38531,2462,252542,4527,427908,1596,101869,2822,3414,632,1511,430,1903,487,98455,2738,34526,1946,63929,2573,326039,3470,25075,1925,11361,1138,13714,1792,300964,3656,90749,3202,210215,3653,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2046974,3255,612692,3744,16813,2493,2551,990,249,257,2302,957,14262,2158,942,460,13320,2060,595879,3865,118361,6047,11844,2316,106517,5594,477518,6550,24744,2361,452774,6367,744084,3561,49144,2776,3166,886,1267,596,1899,586,45978,2842,7025,1207,38953,2838,694940,4225,69335,4859,19242,2027,50093,4132,625605,6293,52276,3755,573329,7278,329701,2036,57097,2869,2764,759,1056,480,1708,488,54333,2792,10389,1352,43944,2545,272604,3157,21582,2321,8911,1470,12671,1675,251022,3604,38593,2478,212429,4291,360497,2287,87529,2494,4174,899,2106,652,2068,673,83355,2274,33620,1760,49735,2031,272968,3039,23749,2245,12730,1576,11019,1557,249219,3584,88001,3342,161218,3791,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3205597,3403,917773,4222,24698,2481,3456,1052,583,490,2873,872,21242,2487,2411,867,18831,2257,893075,4508,224169,8025,29964,3118,194205,8159,668906,8348,40655,3376,628251,8633,1194346,4676,85415,4643,8515,1553,3081,865,5434,1330,76900,4396,11243,1553,65657,4081,1108931,6393,172482,6841,67606,4958,104876,5056,936449,9616,117545,5755,818904,10413,537119,2276,79595,2989,7014,1326,3741,886,3273,1008,72581,2770,22365,1927,50216,2352,457524,3509,58974,4076,32037,3008,26937,3024,398550,4251,91271,4265,307279,4985,556359,2379,118093,3745,6650,1079,4057,826,2593,774,111443,3437,45894,2695,65549,3027,438266,4049,55874,3800,32519,2621,23355,2439,382392,5359,150722,5111,231670,5510,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3302411,5479,1036937,5252,33678,3777,4005,1114,383,323,3622,1081,29673,3821,2282,851,27391,3762,1003259,6149,234861,8945,25954,2639,208907,8839,768398,10787,51257,3760,717141,10893,1192333,5072,72987,4469,5633,1563,2173,761,3460,1192,67354,3897,9046,1518,58308,3577,1119346,6676,153613,7633,44211,3819,109402,5969,965733,7939,106796,6017,858937,8282,534580,2551,79869,3908,6643,1326,3372,886,3271,956,73226,3914,19312,2190,53914,3516,454711,4136,58483,3764,27805,2793,30678,2655,396228,4827,83931,4919,312297,4916,538561,2708,117417,3527,5503,986,3191,755,2312,658,111914,3462,46969,2995,64945,3036,421144,4582,56299,3041,32067,2308,24232,2172,364845,5411,149687,5039,215158,5532,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1022845,1508,240876,2456,7585,1428,1502,665,172,192,1330,655,6083,1378,628,373,5455,1325,233291,2339,43615,3368,6132,1238,37483,3644,189676,3957,12874,1886,176802,4130,386302,2313,33081,2382,2877,756,1095,544,1782,572,30204,2137,4518,932,25686,2062,353221,3556,36536,2919,14386,2064,22150,2252,316685,3957,27272,2253,289413,4132,192207,929,31354,1830,2205,457,1043,347,1162,331,29149,1851,6767,1001,22382,1659,160853,1986,13532,1546,6019,1262,7513,1011,147321,2300,22849,1803,124472,2594,203460,894,54683,1968,3571,842,1543,449,2028,734,51112,1932,20176,1487,30936,1851,148777,2074,15677,1469,8816,1352,6861,1058,133100,2248,47054,2291,86046,3013,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4291148,3173,1241934,4601,35027,4272,1501,726,226,327,1275,626,33526,4113,1394,604,32132,4099,1206907,6209,166214,8837,12417,2308,153797,8332,1040693,10264,45924,3773,994769,10266,1666487,4061,129505,5667,5180,1326,1828,660,3352,1126,124325,5541,8847,1455,115478,5439,1536982,7021,111253,5852,27274,3088,83979,5850,1425729,8552,92839,4583,1332890,9103,695678,2286,102437,3346,4391,1016,1525,559,2866,919,98046,3387,14655,1826,83391,3445,593241,3985,42151,3221,17607,2267,24544,2559,551090,4893,72036,4341,479054,6168,687049,2431,154655,3616,4842,1036,1669,504,3173,908,149813,3380,50110,2779,99703,3361,532394,4023,48066,3482,23733,2492,24333,2417,484328,5235,155907,5403,328421,5624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4929287,1809,1376706,3009,22137,2662,1911,750,44,75,1867,753,20226,2569,1381,761,18845,2534,1354569,3981,224081,9695,21473,2483,202608,9339,1130488,9860,50332,4213,1080156,10681,1884643,3657,75954,4255,4681,1201,1711,695,2970,860,71273,4172,7751,1620,63522,3856,1808689,5684,152636,6616,47757,3848,104879,5775,1656053,8319,100073,5202,1555980,9783,804150,1681,96560,4331,6297,1301,2485,857,3812,1092,90263,4158,14779,2030,75484,3650,707590,4622,59416,3886,25574,2881,33842,3000,648174,5592,77430,4146,570744,6427,863788,2153,194760,4823,8229,1393,3355,894,4874,1095,186531,4952,61803,3221,124728,4117,669028,5269,67075,4232,33150,2870,33925,3415,601953,6019,187114,5656,414839,6901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7356318,2309,2025489,5137,37209,3055,6147,1583,1191,748,4956,1240,31062,2459,2699,803,28363,2422,1988280,5643,478942,11423,55835,3872,423107,10826,1509338,12189,86192,4320,1423146,12159,2754440,4222,162752,6437,16936,1983,4798,959,12138,1581,145816,6063,18143,2051,127673,5675,2591688,7347,342864,10240,100500,5647,242364,8920,2248824,11632,200231,7614,2048593,13214,1250675,2662,181269,4722,14670,1554,6181,1269,8489,1179,166599,4263,37780,2702,128819,4249,1069406,5246,113228,4903,47176,3071,66052,4195,956178,6324,152446,4831,803732,7014,1325714,2815,302006,5351,13481,1527,6717,1120,6764,1173,288525,5273,114282,3813,174243,4988,1023708,5288,93129,4711,48419,3740,44710,2886,930579,7091,326457,6273,604122,8682,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3920914,2266,1152644,3793,23071,2440,2318,815,124,130,2194,770,20753,2204,1175,517,19578,2093,1129573,4529,192157,7292,18078,2658,174079,6502,937416,7138,36419,3216,900997,6944,1477709,3658,86874,3561,6224,1049,2135,660,4089,917,80650,3661,9005,1435,71645,3588,1390835,5036,109103,4723,29422,2678,79681,4130,1281732,5914,76545,4083,1205187,6201,633791,2081,97508,3352,5584,749,2144,470,3440,635,91924,3283,16654,1679,75270,2943,536283,3839,37208,3062,14095,1584,23113,2660,499075,4469,59001,2880,440074,4950,656770,2269,163215,2739,7386,881,3581,640,3805,689,155829,2793,55574,2476,100255,2860,493555,3302,47062,3094,25105,2357,21957,1693,446493,4167,124672,4066,321821,4973,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2124450,2413,632977,4960,18027,2301,3331,1060,868,655,2463,907,14696,2122,1246,674,13450,2008,614950,5563,173859,7870,19809,2568,154050,7268,441091,9491,25672,2911,415419,9590,776295,4640,56328,3975,5180,1289,1513,671,3667,1076,51148,3632,7665,1352,43483,3388,719967,5550,126498,6041,41928,3510,84570,5373,593469,7795,71497,4629,521972,8381,345374,2369,47879,2867,3825,1268,2130,948,1695,678,44054,2903,12182,1784,31872,2520,297495,3498,44834,3574,22890,2521,21944,2605,252661,4858,58006,3623,194655,5338,369804,2026,78306,3156,4009,767,2294,690,1715,581,74297,3163,35143,2512,39154,2728,291498,3322,40096,2806,24036,2251,16060,2303,251402,3663,106763,3669,144639,4681,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4413481,4302,1276114,6713,32899,3624,4265,1143,452,293,3813,1145,28634,3281,2339,909,26295,2920,1243215,7569,260999,8958,26842,3213,234157,8713,982216,10081,48183,3661,934033,10738,1615113,4573,126499,5117,11759,1846,4634,1292,7125,1203,114740,4769,14129,1582,100611,4584,1488614,6350,176398,6994,58771,3906,117627,5786,1312216,8158,123183,4946,1189033,8846,718631,2370,126090,4159,10579,1542,4333,949,6246,1164,115511,4131,26332,2222,89179,3864,592541,4468,59261,4294,32078,3498,27183,2420,533280,6123,96873,4175,436407,6389,803623,2597,197945,4334,10498,1332,4929,900,5569,1069,187447,4354,74212,3369,113235,3908,605678,4448,62699,3649,35290,2615,27409,2578,542979,5309,196757,5920,346222,7162,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,743815,2809,200790,3546,7037,1891,1573,952,143,235,1430,914,5464,1303,210,212,5254,1303,193753,4010,41351,4204,4851,1236,36500,3692,152402,4017,5124,1083,147278,4122,259736,2026,19917,2345,1524,490,656,392,868,397,18393,2252,2868,892,15525,2026,239819,2971,28455,3184,7615,1518,20840,2674,211364,3316,15388,1727,195976,3852,140633,1148,24462,1780,2269,661,1147,410,1122,515,22193,1627,5608,1059,16585,1504,116171,2110,11936,1620,4586,1042,7350,1207,104235,2828,15438,1877,88797,2693,142656,973,42204,1671,1581,435,904,337,677,280,40623,1738,15605,1395,25018,1726,100452,1760,8462,1205,4348,737,4114,901,91990,1930,31545,2309,60445,2503,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1321107,2056,397843,2669,14538,1895,1077,625,113,116,964,597,13461,1831,769,468,12692,1822,383305,2998,74027,4447,7330,1471,66697,4462,309278,4858,14494,1893,294784,4879,476287,2737,34787,2272,2211,663,867,447,1344,482,32576,2093,3583,888,28993,1987,441500,3378,37947,4089,12216,1993,25731,3090,403553,4889,28578,2548,374975,5163,212076,1529,34078,1629,1472,465,652,363,820,319,32606,1645,6781,961,25825,1573,177998,2229,13534,1985,6268,1319,7266,1156,164464,2852,21205,1927,143259,2737,234901,1437,57667,2100,2600,658,1501,501,1099,391,55067,1993,21912,1765,33155,1866,177234,2256,14998,1545,8365,1222,6633,836,162236,2526,53384,3026,108852,3951,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2001944,2059,615373,2723,17914,2348,1595,832,0,309,1595,832,16319,2226,575,495,15744,2132,597459,3734,108229,6534,7863,1838,100366,6034,489230,6572,20312,2772,468918,7052,747854,2278,62726,4789,5281,1400,1406,724,3875,1205,57445,4719,5903,1451,51542,4360,685128,4780,80660,6527,16148,2461,64512,5867,604468,7383,46080,4020,558388,7423,315504,1333,54809,3242,4437,1177,1725,706,2712,975,50372,3205,10441,1624,39931,2876,260695,3248,29125,2930,8193,1335,20932,2607,231570,4217,33764,2575,197806,4584,323213,1230,92292,2950,4111,1065,2160,800,1951,759,88181,3242,32765,2445,55416,3132,230921,2994,20292,2161,8218,1406,12074,1846,210629,3498,67324,3518,143305,3808,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
