GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001EA,B16010_001MA,B16010_002MA,B16010_002EA,B16010_003EA,B16010_003MA,B16010_004MA,B16010_004EA,B16010_005MA,B16010_005EA,B16010_006EA,B16010_006MA,B16010_007MA,B16010_007EA,B16010_008MA,B16010_008EA,B16010_009EA,B16010_009MA,B16010_010MA,B16010_010EA,B16010_011MA,B16010_011EA,B16010_012EA,B16010_012MA,B16010_013MA,B16010_013EA,B16010_014EA,B16010_014MA,B16010_015MA,B16010_015EA,B16010_016MA,B16010_016EA,B16010_017EA,B16010_017MA,B16010_018MA,B16010_018EA,B16010_019MA,B16010_019EA,B16010_020MA,B16010_020EA,B16010_021EA,B16010_021MA,B16010_022EA,B16010_022MA,B16010_023EA,B16010_023MA,B16010_024EA,B16010_024MA,B16010_025MA,B16010_025EA,B16010_026EA,B16010_026MA,B16010_027EA,B16010_027MA,B16010_028MA,B16010_028EA,B16010_029MA,B16010_029EA,B16010_030MA,B16010_030EA,B16010_031EA,B16010_031MA,B16010_032EA,B16010_032MA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036MA,B16010_036EA,B16010_037EA,B16010_037MA,B16010_038MA,B16010_038EA,B16010_039EA,B16010_039MA,B16010_040MA,B16010_040EA,B16010_041MA,B16010_041EA,B16010_042EA,B16010_042MA,B16010_043MA,B16010_043EA,B16010_044EA,B16010_044MA,B16010_045EA,B16010_045MA,B16010_046MA,B16010_046EA,B16010_047EA,B16010_047MA,B16010_048EA,B16010_048MA,B16010_049MA,B16010_049EA,B16010_050EA,B16010_050MA,B16010_051EA,B16010_051MA,B16010_052MA,B16010_052EA,B16010_053MA,B16010_053EA,state
0400000US13,6235623,7667,979559,16645,437948,12370,280403,10843,133257,6190,7311,1425,13054,3056,3923,1582,541611,12106,470978,11818,51038,5399,7605,1327,9421,1975,2569,1065,1824976,22166,1117064,17259,991177,16536,77438,6013,18899,2980,24044,3127,5506,1553,707912,13541,655493,12435,28664,3531,12872,1938,9456,1637,1427,671,1729330,19071,1254218,17189,1143634,16556,53194,4289,29491,2741,14829,1952,13070,2466,475112,11680,438804,10852,17086,2728,9991,1745,6974,1567,2257,851,1701758,20212,1327920,18750,1156064,17660,47113,4319,62827,4854,43311,3574,18605,2857,373838,9187,325503,8869,11659,1663,18509,1901,14675,2207,3492,1233,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,926928,1367,93599,5476,38283,3970,15938,2060,1398,642,29,47,20874,3305,44,74,55316,3313,26028,2277,1237,504,783,413,27108,2468,160,237,265263,8866,163704,6668,118569,6920,2156,977,1214,594,41217,5096,548,612,101559,4484,74257,4072,1548,760,1081,432,24523,2428,150,169,294492,5772,219384,5537,162205,5727,5176,1227,5259,1365,46382,4102,362,332,75108,4097,57326,3756,883,491,1672,543,14887,1685,340,367,273574,7490,206033,6591,159189,6473,3791,965,5242,1371,37565,2862,246,254,67541,3919,51201,3573,1206,624,2952,868,12158,1742,24,40,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,987829,2954,115466,5116,58052,4213,34299,3535,21803,2384,968,551,514,287,468,301,57414,4402,44166,3510,10854,2057,1380,549,441,299,573,316,282678,7191,170588,5782,155730,5656,11256,1932,2252,883,689,442,661,424,112090,4527,107634,4280,3165,983,959,574,177,154,155,124,348757,7478,235766,7131,220200,6700,10633,1805,2431,796,1936,807,566,325,112991,4871,107505,4851,2898,717,1318,539,891,467,379,242,240928,6860,176879,5841,164219,5723,5337,1117,4673,1181,2245,735,405,306,64049,3890,61237,3914,1062,472,1125,493,625,347,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8465762,4855,1110491,18096,506404,14266,205089,9747,257791,10235,26653,2897,12355,1879,4516,1284,604087,11434,401950,9753,138718,5513,44334,3369,13089,1885,5996,1553,2336176,24825,1393703,20198,1079382,16472,203557,8330,77661,5510,23228,3434,9875,2023,942473,12648,816214,11735,65774,4553,43187,3665,11202,1849,6096,1285,2415178,23247,1768258,22308,1496847,19541,150486,7324,78630,5385,30786,3671,11509,1787,646920,11954,568761,10871,31814,3376,31039,3245,10918,2062,4388,1262,2603917,21666,2072919,19295,1672226,19318,101982,7113,166317,7074,109972,5717,22422,2729,530998,9831,428047,9101,16734,1968,47508,3909,33564,3215,5145,1273,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4229798,5104,548278,10507,229745,7167,167435,5804,44790,3811,13579,2323,2854,781,1087,742,318533,8407,282751,7482,20001,2417,11649,2027,2803,965,1329,671,1521860,14458,912655,12914,866595,13216,31128,3424,9339,2376,3942,1113,1651,945,609205,11524,584357,10554,11765,1882,9680,1449,2554,803,849,472,1200547,15312,872822,13787,834940,13870,21299,2814,9969,1380,4146,922,2468,905,327725,8512,311576,8263,8391,1299,4878,1067,1869,712,1011,742,959113,13192,761558,11769,698168,11163,19004,2214,24592,2623,15206,1791,4588,1186,197555,6061,180964,5784,4131,1027,6591,1415,4692,1115,1177,490,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2018785,3966,190644,5972,88764,3921,58844,3452,21723,1759,2956,861,4598,976,643,408,101880,4426,89701,4020,7561,1281,2653,611,1541,458,424,236,681148,10735,408609,9294,387182,9117,10502,1767,5817,1342,4310,939,798,434,272539,6062,265269,5723,3421,783,2368,708,705,407,776,382,643442,8864,486456,8070,469000,8023,9490,1484,4492,867,2090,741,1384,569,156986,4480,150350,4557,2973,767,1694,486,742,417,1227,753,503551,11957,403734,10183,376928,9565,6721,1193,9023,1404,8153,1390,2909,946,99817,4308,92928,4096,1800,634,2486,657,2164,641,439,378,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1840681,5033,199609,7120,96452,5068,51775,3317,39102,3463,1297,459,3865,1013,413,266,103157,4860,82777,4244,15069,1795,3889,1369,1276,433,146,170,511343,10448,307672,9441,280888,9172,19396,2789,1999,784,5020,1207,369,284,203671,5635,192203,5491,7170,1548,2605,731,1228,440,465,395,581841,10344,424500,9414,399397,9139,14430,2166,4836,878,3739,914,2098,1035,157341,5407,150211,5369,4086,945,1725,594,1055,518,264,284,547888,10838,435341,9441,399227,9226,9867,1888,12144,2110,11009,1812,3094,1091,112547,5238,101988,4766,2755,903,3756,1067,2846,912,1202,760,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2903308,4686,524691,11137,164236,6580,143147,6212,14119,2230,3249,1116,2713,1044,1008,648,360455,9504,349579,9530,5300,1294,3583,867,1264,521,729,520,996825,14623,576431,10531,554820,10055,12860,2314,4876,1437,2474,1024,1401,848,420394,8542,411644,8462,4832,1256,2627,779,1001,494,290,255,785409,14315,537127,11848,520351,11512,8178,1513,4495,995,2533,1011,1570,794,248282,8168,241074,7996,3896,1270,2032,556,965,551,315,282,596383,11560,462287,10142,435070,10076,7026,1486,9288,1718,8389,1924,2514,1059,134096,4604,126318,4295,1798,632,2729,713,2807,805,444,370,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2945907,4720,531876,11017,216476,7437,176834,7546,22488,2773,11731,1638,5059,1282,364,318,315400,8289,267075,8081,10442,1496,32381,2632,4848,1096,654,336,1012345,13921,615153,12125,564141,11751,21529,2657,23958,2526,4791,1137,734,541,397192,8895,357996,8298,7170,1448,29268,2624,1892,601,866,552,770791,13019,543982,11641,509864,11967,14106,2260,13521,2116,5782,1380,709,360,226809,5841,208194,5763,5814,1338,10274,1323,1904,756,623,322,630895,12380,485796,10553,441225,10644,14358,2134,19646,2214,8725,1635,1842,732,145099,5972,131444,5913,2875,816,7563,1502,2682,771,535,391,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,937014,1752,90787,4831,28014,2869,25210,2809,170,182,1208,587,514,351,912,450,62773,3584,53326,3488,172,145,8521,1335,509,438,245,208,322397,7467,193500,6253,182452,6186,783,571,8524,1347,975,507,766,349,128897,3705,118375,3853,303,215,9404,1279,650,385,165,174,272861,7044,192790,6016,181368,5645,1320,577,8473,1377,1021,550,608,313,80071,3409,74416,3426,876,448,4235,883,289,248,255,180,250969,6773,190811,6550,178983,6305,1253,448,8596,1309,1312,619,667,539,60158,2407,55429,2252,341,345,3773,953,143,182,472,276,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
