GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006EA,C08012_006MA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011EA,C08012_011MA,C08012_012MA,C08012_012EA,C08012_013MA,C08012_013EA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016EA,C08012_016MA,C08012_017EA,C08012_017MA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020EA,C08012_020MA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023EA,C08012_023MA,C08012_024MA,C08012_024EA,C08012_025EA,C08012_025MA,C08012_026EA,C08012_026MA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US42,5510956,25796,780026,15610,790546,12115,828186,15403,798637,13855,331938,10305,687792,11949,378073,9563,447111,10196,468647,11388,2865067,16668,377949,9515,381594,8031,415508,10888,413117,9986,166526,6456,358607,7617,207959,6688,256694,8267,287113,8284,2645889,16610,402077,10590,408952,9314,412678,9210,385520,8176,165412,6910,329185,7573,170114,6257,190417,7055,181534,6245,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464080,6655,71138,4315,81581,4558,74987,5585,68959,3516,29728,2737,53888,3997,29121,3235,26697,2696,27981,2763,230318,4934,32216,2763,38272,3237,36724,3755,31589,2638,14961,1961,26789,3000,16895,2399,14966,1886,17906,2150,233762,4684,38922,2992,43309,3460,38263,3060,37370,2825,14767,2003,27099,2556,12226,1794,11731,1755,10075,1588,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1875723,16148,244937,8808,288824,8935,322583,9949,312897,9794,122879,5664,261847,9014,98908,6458,119765,5879,103083,6257,968151,11363,120061,6213,139770,6137,157992,6352,160784,6837,61044,4585,147441,7116,49526,3909,63696,4131,67837,4840,907572,10160,124876,5598,149054,6403,164591,7135,152113,5887,61835,4038,114406,5733,49382,3903,56069,4053,35246,3535,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,382654,4758,115657,4639,75360,4105,69285,3850,47606,3124,17164,1641,26531,2643,8957,1169,10615,1453,11479,1616,201074,3337,59366,3025,40109,2810,36909,2947,25540,2316,8225,1349,13084,1598,4135,761,5645,1210,8061,1371,181580,3542,56291,2886,35251,2620,32376,2282,22066,2110,8939,1072,13447,1622,4822,742,4970,900,3418,742,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2585963,18116,322973,9869,385811,11009,430883,11371,423951,11542,176358,7844,363872,11380,151053,6570,195961,8022,135101,6006,1349059,13955,160711,7535,190609,8056,211908,7500,215462,8781,92080,5373,198816,8029,82820,5082,112766,5444,83887,4355,1236904,13096,162262,6334,195202,7368,218975,7410,208489,7159,84278,5435,165056,6800,68233,4081,83195,5217,51214,3382,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10692222,37115,1425863,18683,1563686,21993,1729834,21458,1560968,22227,630955,17382,1597293,22420,652004,14520,810892,17078,720727,13810,5822609,20806,699261,13364,788520,16143,893630,14986,839767,15287,346424,11166,934753,15721,376357,10991,474177,11636,469720,11372,4869613,31123,726602,13263,775166,14199,836204,16614,721201,14426,284531,10168,662540,15644,275647,8175,336715,9978,251007,8069,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1157006,10751,205053,5967,198373,7077,204454,6150,188870,7563,64294,4559,134787,6270,52399,3688,57035,3910,51741,4042,653322,6671,101370,4777,102556,4545,112186,5141,108655,5734,39384,3645,80476,4945,32679,2869,36785,2833,39231,3292,503684,8538,103683,4801,95817,4790,92268,3851,80215,4090,24910,2101,54311,3710,19720,2383,20250,2622,12510,1667,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,291106,4932,57874,3316,49018,2991,46284,2898,38905,2626,17455,1701,32668,2231,16518,1682,17455,1755,14929,1755,148343,3564,28004,2283,25106,2143,22567,2297,18991,1727,8918,1347,17101,1440,8061,984,10126,1257,9469,1184,142763,3038,29870,1916,23912,2121,23717,1658,19914,1756,8537,1031,15567,1609,8457,1169,7329,1007,5460,968,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3678591,19558,402449,13114,470733,15739,549224,11870,555127,13534,231149,8440,525769,12117,262841,8451,315403,9007,365896,10681,1928380,12773,206874,8717,226128,10891,263305,8823,277954,9604,120432,6087,282226,7880,142634,6299,183130,6702,225697,7456,1750211,14088,195575,7907,244605,7784,285919,8574,277173,9202,110717,5213,243543,8313,120207,5731,132273,5494,140199,6047,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2883620,19871,385660,11317,414823,9874,449947,11450,441556,10847,176605,7428,402324,10621,188333,6080,210853,8072,213519,7352,1548963,14459,183980,7266,204045,7684,227781,7580,239567,8236,96874,4881,228456,7436,110167,4784,123167,5780,134926,5868,1334657,13416,201680,7854,210778,6233,222166,7151,201989,6615,79731,4449,173868,6676,78166,3935,87686,4914,78593,4931,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,707152,9378,112355,5769,110970,5780,107622,4603,96848,5080,45205,4317,77459,4354,40555,3339,46886,3375,69252,4174,373552,6597,52561,3975,53134,4084,52571,3198,46205,3501,23257,2792,41980,2995,22918,2142,29571,2664,51355,3522,333600,6014,59794,4319,57836,3731,55051,3869,50643,3539,21948,2604,35479,2815,17637,2129,17315,2123,17897,1924,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2642623,13400,495024,11174,457468,10245,443484,9617,387888,9229,173849,5863,278617,8517,143246,5036,142648,4694,120399,5509,1359150,9630,245725,8041,224717,7157,224273,7045,192963,6369,88161,4276,150506,5576,77251,4087,81625,3866,73929,3885,1283473,9015,249299,6669,232751,5991,219211,6124,194925,5568,85688,4219,128111,5580,65995,3327,61023,2920,46470,3106,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,265323,4172,87144,4807,68643,4287,38392,3186,22306,2501,5258,1040,13045,2031,5165,1087,9254,1626,16116,1888,147351,3271,45520,3245,36479,3073,19109,1977,12548,1851,3302,852,8523,1584,3652,827,6225,1280,11993,1562,117972,2774,41624,2835,32164,2521,19283,2340,9758,1766,1956,599,4522,1239,1513,632,3029,766,4123,977,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1051524,11382,102611,4905,124844,6051,165824,6545,143063,6002,45596,3340,177226,7032,70846,4049,83383,4200,138131,5116,566457,7579,55276,3641,66117,4124,87103,4658,73925,4045,23095,2131,97440,4773,40010,2985,45422,2984,78069,4191,485067,8389,47335,3369,58727,3763,78721,4032,69138,3696,22501,2299,79786,4747,30836,2515,37961,2529,60062,4215,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
