GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002MA,C24050_002EA,C24050_003MA,C24050_003EA,C24050_004EA,C24050_004MA,C24050_005EA,C24050_005MA,C24050_006MA,C24050_006EA,C24050_007MA,C24050_007EA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010MA,C24050_010EA,C24050_011EA,C24050_011MA,C24050_012MA,C24050_012EA,C24050_013MA,C24050_013EA,C24050_014MA,C24050_014EA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017EA,C24050_017MA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021EA,C24050_021MA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024MA,C24050_024EA,C24050_025MA,C24050_025EA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028EA,C24050_028MA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036MA,C24050_036EA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039MA,C24050_039EA,C24050_040EA,C24050_040MA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043MA,C24050_043EA,C24050_044EA,C24050_044MA,C24050_045EA,C24050_045MA,C24050_046MA,C24050_046EA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050EA,C24050_050MA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056EA,C24050_056MA,C24050_057MA,C24050_057EA,C24050_058MA,C24050_058EA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062MA,C24050_062EA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065MA,C24050_065EA,C24050_066EA,C24050_066MA,C24050_067MA,C24050_067EA,C24050_068MA,C24050_068EA,C24050_069MA,C24050_069EA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072EA,C24050_072MA,C24050_073MA,C24050_073EA,C24050_074MA,C24050_074EA,C24050_075EA,C24050_075MA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078EA,C24050_078MA,C24050_079MA,C24050_079EA,C24050_080MA,C24050_080EA,C24050_081EA,C24050_081MA,C24050_082EA,C24050_082MA,C24050_083MA,C24050_083EA,C24050_084MA,C24050_084EA,state
0400000US13,4165453,21585,46340,4172,282356,11365,437159,12422,131820,6364,504313,13444,244713,8365,107884,6242,257925,7664,457005,10709,887000,14564,365136,12868,208073,8132,235729,7193,1475287,19613,12805,1731,47790,3322,109140,5358,21467,2791,56858,3762,35768,3139,57649,4182,115268,5031,235190,7699,577903,12989,68760,5300,43722,3404,92967,5508,695429,17242,1992,902,1402,624,6898,1482,1916,772,17536,2023,7822,1616,1590,765,9599,2557,94001,6269,171149,7660,231365,11069,77907,4920,72252,4740,1059278,16975,2848,970,17097,2011,66865,4138,66968,3965,360969,11310,61394,4397,32447,3500,121890,5874,87037,5643,108776,5893,51803,4343,29758,3170,51426,3278,399303,11942,23033,3000,205797,10023,32958,3638,9010,1945,18095,2620,21970,2356,11325,2071,6641,1561,12898,2079,7068,1502,3035,1072,35374,3345,12099,1816,536156,14165,5662,1398,10270,2168,221298,8710,32459,3333,50855,4315,117759,6635,4873,1392,4527,1396,27879,3385,22104,2650,10173,1970,21312,3059,6985,1721,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,638191,8660,10376,1899,49281,4263,18381,2717,15778,2202,72645,4262,37484,3416,10038,1739,43817,3259,59938,4199,137547,7358,98752,6312,28662,2569,55492,4001,210587,7822,3708,1252,8613,1484,4941,1294,2104,628,7964,1429,4424,951,5043,1069,18044,2330,25240,2427,88535,5507,12689,1714,5363,939,23919,3067,143088,6804,244,209,150,142,786,450,264,162,3003,936,2857,1021,222,239,2151,664,17116,2347,25753,3138,67112,5373,11655,1836,11775,1576,168133,6431,418,280,3083,847,2461,891,8701,1405,53438,3386,8998,1321,2865,1037,21612,2197,12965,1844,21467,2369,14351,2084,4255,974,13519,1737,64914,5017,5057,1238,35356,3994,2526,901,416,217,2339,819,3646,1029,1287,617,938,488,2470,964,1022,539,2216,790,3441,1161,4200,944,51469,3256,949,545,2079,635,7667,1310,4293,1190,5901,1390,17559,2268,621,389,1072,641,2147,649,770,456,2384,664,3948,979,2079,879,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,681907,8831,36718,2852,46467,3015,68179,4647,18972,1926,85922,4680,32757,3315,11788,1713,39436,3340,70696,4135,147288,5734,59425,4507,27816,2219,36443,2575,228923,6423,11833,1755,7463,1348,20651,2470,2559,850,11819,1432,4378,954,4318,956,14823,2029,33865,2896,85248,4852,10168,1860,6143,1291,15655,1527,121781,4971,2181,705,624,594,1402,543,209,231,3995,1144,510,313,46,76,1350,565,14412,2000,37653,3126,41099,3357,8419,1437,9881,1633,166657,6313,2193,764,3607,976,7393,1272,9068,1488,56344,3515,6720,1250,5362,1071,21910,2358,16450,2603,19724,2415,5748,1297,4576,1221,7562,1225,81854,4173,18332,1944,32379,2698,4304,1054,2657,800,4612,1107,4135,1076,1809,905,547,399,1989,599,1913,673,1121,541,5531,1255,2525,822,82692,4784,2179,565,2394,813,34429,3206,4479,1085,9152,1845,17014,2603,253,200,806,432,3980,994,2750,835,1289,508,3147,1020,820,408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5911495,20593,62673,3512,308197,8007,725504,12478,181722,7268,650127,16046,347754,10308,125870,5696,438352,9616,654913,12387,1356136,16591,530659,13658,289864,9809,239724,9086,2133281,18709,31477,2551,48735,3362,203067,7346,33987,2456,74183,4286,44677,3215,62940,3879,205173,6939,346404,8359,845175,13474,94461,5587,61071,4013,81931,4209,1027644,18014,1631,558,809,447,12059,1901,2575,722,26419,2585,9844,1638,2715,890,14421,1887,114927,5970,300720,9074,340487,11412,107260,5072,93777,5263,1504329,18872,3874,755,20461,2406,115062,5540,96460,4025,456356,14977,87158,5385,41958,3708,205613,6976,137032,5793,170400,7140,70427,3927,45981,3151,53547,3639,445231,9996,21533,2094,224240,6982,38583,3178,7283,1599,27270,2988,29691,2881,12416,1745,7873,1249,12871,1828,10585,1458,5762,1119,41753,3896,5371,1098,801010,15646,4158,1013,13952,1636,356733,9490,41417,3723,65899,4263,176384,7912,5841,1136,5272,1211,43679,4234,29256,2932,19522,2701,33799,3668,5098,1214,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2898761,17568,45234,3494,166210,7016,529650,10201,74384,4456,339353,8634,147969,6011,45271,2793,156847,6602,215129,8620,671547,10848,262720,10111,140332,7221,104115,4623,937631,12881,20583,2469,29840,2840,120441,5126,8745,1238,33059,2390,18410,1754,19650,2147,64436,4402,99445,5051,409705,8585,41710,3092,33823,3233,37784,2651,498276,10667,1656,629,959,405,9633,1472,1350,535,13587,2090,2468,801,2591,883,7718,1422,40856,3485,155530,6801,176430,7258,48836,4320,36662,3025,704712,12210,2489,694,12416,1650,64334,4317,40195,3069,237223,6878,39503,3720,14818,1555,78356,4940,49862,3976,83429,5100,32458,3165,24467,2385,25162,2054,247713,7365,16472,2033,114502,5598,34323,3500,4823,1307,14923,2163,12820,1495,5457,1091,3940,978,7470,1499,6541,1366,3440,1176,20317,2210,2685,776,510429,10275,4034,709,8493,1503,300919,8201,19271,2127,40561,3112,74768,4656,2755,734,2397,810,17496,2151,16342,1856,8682,1632,12889,2150,1822,604,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1540038,9548,64169,3422,93041,3619,218316,6165,48128,3062,178794,5889,75440,4058,30104,2756,121712,4903,103115,4931,369715,7984,117517,6263,68704,4472,51283,3302,516128,9879,38396,2483,11672,1476,48139,3151,6086,1111,15902,1796,9469,1418,13013,1836,56032,3630,47152,2858,213667,6440,18133,2348,17242,1950,21225,2040,255949,7328,723,339,313,185,4204,855,666,409,9059,1286,1886,669,434,268,2517,642,17406,2152,100854,4294,81058,4885,22390,1958,14439,1829,371744,8243,3191,675,5503,1027,23559,2190,23444,1995,120678,4989,19292,1864,11663,1713,60633,3902,26646,2545,41817,2693,13012,1934,9756,1477,12550,1387,147194,4524,18447,2304,71084,2955,12306,1534,3917,971,8659,1168,6221,1182,2725,733,1581,672,2382,636,3639,968,1434,597,12900,1510,1899,609,249023,6797,3412,731,4469,898,130108,4639,14015,1647,24496,2615,38572,2640,2269,665,949,364,9529,1392,9738,1932,3880,1073,6416,1124,1170,395,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373030,9726,51611,3159,86373,4538,169070,6397,37236,3179,158359,6821,62080,3594,31347,3124,82353,4987,113743,5361,341622,8593,111365,5870,60731,3530,67140,3894,489231,8507,25508,2059,14082,2051,41776,2953,6296,1051,15645,2156,8890,1303,17113,2273,35027,3141,60986,3757,207248,6022,16999,1949,15004,1552,24657,2071,239552,7940,887,489,496,327,2530,975,512,337,6541,1136,1004,331,1012,581,2473,744,17947,2092,83978,4875,78617,4952,21779,2217,21776,2332,336508,7680,2951,755,5202,1042,23331,2229,20152,2532,111824,5720,16821,1959,10229,1693,42016,3336,27274,2354,39853,2939,12404,1828,8959,1697,15492,1903,133405,5180,17680,1836,61218,3747,15569,1864,2635,833,7083,1479,6451,1070,2089,720,1615,741,2676,995,3491,941,759,459,9131,1450,3008,933,174334,7200,4585,1207,5375,1109,85864,4930,7641,1366,17266,2118,28914,2720,904,381,1222,737,4860,1076,7052,1729,2586,744,5858,1197,2207,778,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1815971,14352,57821,3393,108091,6244,238829,7885,48372,4453,222689,7595,102485,5432,36290,3067,96678,4724,138245,6423,444729,8655,149841,7040,88762,4759,83139,4488,587109,12018,17917,2187,15527,2094,43629,3620,6150,1185,23322,2495,13701,2144,14550,2007,39600,3081,64681,5095,275457,7261,22846,2824,19057,2139,30672,2683,305141,9444,1775,773,632,407,4684,1217,797,452,10844,1754,1818,686,961,498,3201,927,25540,2524,98050,5474,99691,6188,33120,2813,24028,2578,442802,8980,1989,628,6618,1040,26443,2338,23911,2932,152269,6296,25168,2289,13519,2072,50788,3552,32249,3228,53948,3634,21087,2430,12419,1797,22394,2488,187330,6523,30727,2636,79843,5183,17315,2289,3800,1039,9659,1572,11059,1870,3952,1105,1156,588,3634,990,5921,1261,1313,576,15704,2086,3247,895,293589,9320,5413,1405,5471,989,146758,6673,13714,2098,26595,2842,50739,3901,3308,1011,1933,765,12141,1990,11353,1908,4904,1213,8462,1684,2798,822,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1967523,14502,83488,5158,157937,7701,162768,6972,54066,4048,229527,9377,103509,5765,27728,2714,107939,5563,156625,7511,470710,9110,191026,6849,104464,5151,117736,5383,617804,13199,23797,2917,22029,2517,34191,3229,7249,1416,21222,2666,13428,1810,11678,1818,41425,3632,70135,4493,282833,7751,32267,3099,18935,2071,38615,3026,371192,9356,1139,576,1202,652,3890,1074,1244,510,9850,1666,2611,853,306,198,3590,1110,33106,3261,107339,6200,124281,5998,38105,3129,44529,3946,489709,10817,7152,1568,10264,1514,17957,2400,28206,2877,167161,6947,24700,3149,10348,1493,56209,3710,35797,3584,63521,4453,25863,2899,15586,2294,26945,2322,241585,7823,37683,3094,111934,6460,19872,2695,3578,1108,9117,1502,9675,1608,4288,984,2551,960,9296,1926,5766,1161,2415,890,20468,2332,4942,1292,247233,8492,13717,2091,12508,1928,86858,4971,13789,1831,22177,2775,53095,3959,1108,591,4164,1121,8291,1463,11251,1876,6200,1299,11370,2104,2705,907,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641665,6649,15315,1567,42829,3065,59100,3205,17396,1928,83997,3896,24250,2728,12364,1831,39599,2821,56888,3518,180987,5767,53057,3885,27603,1928,28280,2443,230527,6774,3718,740,5810,1138,14784,1791,2448,694,7324,1223,4081,1067,5954,1255,17928,2034,28542,2574,113187,5025,10571,1741,5468,1145,10712,1648,113519,5026,534,399,37,61,700,321,66,91,4602,983,558,364,368,225,1187,472,10822,1732,42683,3209,33683,2889,10826,1629,7453,1283,152596,5200,475,244,2082,678,5399,965,8995,1472,56898,3412,5875,1164,4246,1033,19413,2364,12687,1861,19382,1877,5634,1337,3629,933,7881,1174,69762,4062,9720,1264,32637,2644,6796,1258,800,378,3942,954,2381,727,1133,466,532,297,1714,610,2046,621,1354,554,5064,907,1643,538,75261,3301,868,327,2263,633,31421,2275,5087,897,11231,1667,11355,1924,663,362,539,353,3123,912,3689,822,1815,667,2616,704,591,328,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2886015,16857,13305,2068,197004,7796,153181,6714,56464,4369,276294,9055,120527,5963,69232,4921,184812,6989,425146,9468,673692,14136,224857,9933,154441,7207,337060,9434,1272813,14662,6751,1563,40734,3460,53077,4341,9114,1574,27416,2983,18404,2237,37719,3660,85109,3686,263698,7342,441990,10724,42690,3245,46302,3732,199809,7436,481683,12555,774,492,477,333,3572,1042,404,490,12436,2201,3857,1008,1178,577,7591,1487,68546,5582,130626,5585,141068,7880,52537,4228,58617,4453,675910,14324,851,410,14484,2026,28786,2664,29324,3128,199171,8347,31322,2707,22321,2830,82711,5078,64785,4344,83613,5544,31371,3375,23451,2604,63720,3945,231764,9292,4296,1058,134903,6483,11384,1645,3190,1033,11002,1859,10320,1760,6140,1307,5928,1380,10265,1676,6290,1254,2258,826,17570,2103,8218,1652,223845,7576,633,351,6406,1198,56362,3869,14432,2078,26269,2718,56624,4261,1874,876,3473,1070,17852,2238,11173,1522,7470,1646,14581,2703,6696,1434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3225103,15794,12994,1681,171734,8647,301164,7498,80740,4444,350274,10738,118244,6467,84639,4983,243990,7547,419757,11187,894367,15123,267807,9908,144681,6529,134712,5891,1402769,15625,5098,1051,30039,2477,116884,4330,15262,1958,45056,3188,15491,2144,48559,3939,125930,5780,271995,7821,593596,12844,49536,3714,32188,2453,53135,3469,559683,12775,884,604,975,471,4881,1260,922,517,16497,2520,4468,828,2208,815,7670,1643,57593,5745,180657,7432,174816,7677,60054,4787,48058,3373,756845,13077,762,415,11054,1892,51605,3575,43445,3512,239477,9040,36046,3322,22760,2720,103231,4838,67004,4202,101864,5286,32921,3282,20144,2339,26532,2520,220046,7577,5860,1081,123714,6647,10920,1622,3924,905,12349,1909,10482,1617,7934,1433,4466,1003,7499,1389,7393,1172,2354,904,18714,2276,4437,1005,285760,8704,390,302,5952,1434,116874,5360,17187,2373,36895,3262,51757,4398,3178,875,2693,931,15666,2406,10857,1834,8180,1664,13581,2142,2550,843,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4137510,19370,57270,5008,195862,5737,676004,11027,106597,4913,488999,11921,172037,6077,67154,4198,233633,8654,365253,9233,1016534,14115,391003,10516,203828,6036,163336,4893,1415633,16079,18196,1811,29350,2716,212526,6209,18558,1942,43683,3134,22559,2371,28649,2583,97299,4811,183563,6352,594156,10700,54232,3432,50403,3373,62459,3094,779092,11780,1340,519,483,266,9877,1506,1811,842,19355,2089,4716,933,3232,980,11662,1721,70668,4583,248847,7371,279581,8848,72042,3852,55478,3626,1033577,16082,3019,770,14559,1974,82089,4099,56145,3538,359119,10634,49807,2857,24287,2601,116734,6061,77095,3968,136982,6104,43264,3441,32769,2442,37708,2885,326264,9084,30151,4379,142194,5077,41183,3331,5343,1200,19805,2252,15422,1862,7393,1275,5351,1174,9698,1534,11129,1675,3765,924,30124,2572,4706,912,582944,11994,4564,973,9276,1550,330329,9375,24740,2517,47037,3332,79533,4535,3593,988,2587,867,24229,2356,25420,2367,10161,1591,18490,2335,2985,962,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
