GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005EA,B23006_005MA,B23006_006EA,B23006_006MA,B23006_007MA,B23006_007EA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011EA,B23006_011MA,B23006_012EA,B23006_012MA,B23006_013MA,B23006_013EA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019MA,B23006_019EA,B23006_020MA,B23006_020EA,B23006_021EA,B23006_021MA,B23006_022EA,B23006_022MA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029MA,B23006_029EA,state
0400000US45,2439427,5150,323414,9335,177926,7028,60,98,177866,7038,135650,6085,42216,3530,145488,6902,735950,14632,528629,11670,1764,679,526865,11693,458355,10329,68510,4368,207321,8177,757557,12847,599632,11544,8925,1601,590707,11474,530176,10815,60531,4077,157925,6724,622506,12161,530371,11390,5194,1211,525177,11380,499999,11180,25178,2218,92135,4621,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,414472,2403,31483,3136,19356,2405,0,223,19356,2405,17218,2235,2138,717,12127,1645,121041,4890,98167,4126,116,155,98051,4157,91363,4124,6688,1188,22874,2119,142404,4827,120834,4759,1298,460,119536,4721,114576,4671,4960,1123,21570,1663,119544,4749,107242,4444,939,432,106303,4429,104546,4508,1757,632,12302,1526,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3382469,5350,443381,14146,229299,9770,0,287,229299,9770,187884,8873,41415,3202,214082,9053,1129152,14991,800760,13539,1890,749,798870,13612,700483,12345,98387,5862,328392,9044,969471,14001,770448,13250,4380,1194,766068,13368,698210,12815,67858,4935,199023,6654,840465,14792,717097,13602,2678,806,714419,13381,683480,13101,30939,3020,123368,6054,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13153179,9887,2343642,24150,1513280,20066,79,127,1513201,20068,1352050,18074,161151,7379,830362,16211,3297825,30182,2420498,26144,9330,1599,2411168,26182,2191000,25832,220168,8565,877327,16434,3979942,29451,3188394,26772,32294,3875,3156100,26976,2922381,27279,233719,9136,791548,15346,3531770,33153,3035974,31183,19175,2118,3016799,31073,2892300,30286,124499,6276,495796,12387,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1334024,2112,118082,5973,80530,4979,0,267,80530,4979,68454,4807,12076,1902,37552,3612,312963,7801,244165,7322,379,308,243786,7375,218320,6999,25466,2885,68798,3503,502746,9135,390460,9299,1638,706,388822,9426,361465,9324,27357,2663,112286,5187,400233,7868,333731,7130,723,414,333008,7109,318563,7211,14445,1702,66502,3684,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,339811,1219,21994,2574,13682,1995,0,211,13682,1995,10721,1622,2961,873,8312,1220,104363,4353,83777,3868,80,107,83697,3880,76806,3639,6891,1152,20586,1974,95278,3513,79625,3690,311,259,79314,3686,73893,3546,5421,1178,15653,1381,118176,4160,102416,3814,84,82,102332,3809,98100,3802,4232,874,15760,1844,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4381026,9100,489811,13352,298034,11004,242,235,297792,10978,258559,10466,39233,3576,191777,7174,1061917,16325,798737,15488,9129,1698,789608,15444,718777,14876,70831,4291,263180,7536,1232071,16876,1007838,17018,30717,3505,977121,15901,913798,14817,63323,4409,224233,7732,1597227,17835,1384390,16143,31902,2954,1352488,15659,1307566,15263,44922,3674,212837,7088,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3675279,3889,342228,10214,223281,8036,0,277,223281,8036,187708,6845,35573,3665,118947,5974,828755,15668,618243,14400,5388,1401,612855,14376,538268,14128,74587,5883,210512,7465,1322418,14665,1032206,13758,17270,1846,1014936,13908,915331,14479,99605,5106,290212,7888,1181878,15824,1000866,14791,8335,1363,992531,14842,942382,14866,50149,3858,181012,6801,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,996141,3646,126638,6351,51079,3967,0,269,51079,3967,42929,3391,8150,1560,75559,4506,410572,8736,267127,7374,708,447,266419,7383,243425,6613,22994,2646,143445,5906,266452,6782,193868,6154,573,426,193295,6054,180088,6126,13207,1967,72584,4220,192479,7010,165695,6692,732,370,164963,6662,159665,6651,5298,1240,26784,2840,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3020785,4582,232426,7402,147178,5425,0,218,147178,5425,119996,5011,27182,2614,85248,5159,930765,13505,742043,12668,346,222,741697,12648,667614,11517,74083,4223,188722,5300,1003658,12610,851545,11832,1104,481,850441,11801,784492,12177,65949,3458,152113,4747,853936,10921,755703,10665,850,360,754853,10754,724870,10918,29983,2363,98233,4444,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,300765,2273,17276,2072,11231,1726,0,269,11231,1726,9532,1551,1699,643,6045,1292,86091,3849,68264,3599,370,413,67894,3562,64009,3373,3885,948,17827,2286,122013,4536,98870,4532,686,413,98184,4461,93738,4292,4446,1017,23143,2829,75385,4723,65591,4318,556,486,65035,4200,63650,4188,1385,579,9794,1485,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1899212,1675,431510,9828,165663,5298,0,285,165663,5298,115152,4835,50511,3214,265847,7794,512688,11110,290604,9427,104,174,290500,9421,230169,8279,60331,3599,222084,7046,474400,8490,328463,7511,462,269,328001,7478,278370,7282,49631,3413,145937,5383,480614,9921,389200,9336,996,469,388204,9390,357113,8851,31091,2933,91414,4074,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
