GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001MA,C17013_001EA,C17013_002EA,C17013_002MA,C17013_003MA,C17013_003EA,C17013_004EA,C17013_004MA,C17013_005MA,C17013_005EA,C17013_006MA,C17013_006EA,C17013_007MA,C17013_007EA,C17013_008MA,C17013_008EA,C17013_009EA,C17013_009MA,C17013_010MA,C17013_010EA,C17013_011EA,C17013_011MA,state
0400000US26,2508780,17418,302858,7772,107681,4625,132548,5337,48599,3481,14030,2098,2205922,15946,1091953,11334,866148,11071,222030,7195,25791,2306,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,37690,2445,42069,2930,16052,1760,5887,1192,1252060,10165,616005,7851,488748,7801,131950,4584,15357,1739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,44901,3408,57326,4966,25913,2684,4310,987,613665,9726,292614,7762,250302,7829,63068,3857,7681,1497,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,59452,3161,71255,4421,25875,2747,5307,1260,1362189,13252,692055,10744,522031,9452,132702,4940,15401,2034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,11004,1765,9746,1394,3977,1038,814,410,229658,4980,129778,4288,79180,3724,18384,1900,2316,613,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,41208,3862,14781,1989,16797,2502,7036,1539,2594,900,427199,5991,221214,5079,156401,4553,45143,2454,4441,815,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,21953,2734,30490,3159,14129,2302,4615,1104,568499,9295,270675,6737,217021,8258,68078,5112,12725,1783,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,8347,1336,8163,1486,1269,461,363,329,325915,5818,162391,5423,131167,4686,29686,2663,2671,732,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,62058,3952,73711,5031,26294,3213,8054,1500,2015615,12335,821753,11902,912451,11959,247563,6521,33848,3085,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,23657,2357,36767,3563,15559,2267,2834,812,422275,8519,207939,6452,165661,6749,42500,3133,6175,1167,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,180339,7379,231651,8776,92775,5284,25712,2607,4102199,23344,1777632,21120,1753620,18946,485083,9374,85864,4307,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,324800,8659,116067,5581,144002,6920,52618,3880,12113,1930,2117116,17310,1059121,13727,852089,11993,185346,6887,20560,2398,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,5151,777,5411,1115,2384,674,466,207,158533,3487,86288,3268,55374,2361,15488,1438,1383,470,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,127258,5229,154426,6096,53210,3361,13002,1904,2612211,17603,1308462,15756,1027012,11832,247750,7246,28987,2950,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,42036,2837,54817,3697,20760,2080,3482,760,833527,7790,426545,7309,316202,6457,83294,4823,7486,1273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,39460,3188,46771,3279,15507,1981,4440,1151,857184,9455,446619,7900,315894,7721,82905,4194,11766,1739,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,115972,5757,128433,5425,43389,3338,10654,1631,2899262,16763,1440775,14644,1157144,11720,269005,7072,32338,2488,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,7205,1457,11628,1574,2863,921,882,536,223450,5671,103307,4218,97100,4694,20897,2244,2146,689,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,60063,3957,73945,5153,24406,2452,4657,1263,1017616,11559,522087,9996,398352,10961,87550,4651,9627,1643,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,6810,1152,7803,1288,3100,995,1072,428,185244,4587,97206,3768,65319,3370,20132,1829,2587,760,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,82136,4524,96288,4799,34834,2978,6706,1454,1424932,12746,729391,10322,562984,10246,116729,5725,15828,1983,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,230308,8329,360959,10691,200521,6417,51700,4009,5248102,25201,2274465,19254,2184431,19505,679509,13415,109697,4553,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,17996,2066,26072,2902,14478,2037,6140,1268,601278,7720,230805,5475,228845,5945,112678,4384,28950,2529,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,6245,1161,5292,1024,1674,660,161,132,146474,3232,79052,2549,55330,2372,11203,1485,889,378,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,58498,3867,70043,4436,22515,2404,4917,1230,1857547,16257,873946,12510,770409,12055,186544,7022,26648,2912,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,52284,4274,67603,3967,27956,3528,6489,1555,1527054,12282,744243,9964,611884,10186,147122,6300,23805,2481,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,27614,2457,26203,2444,9573,1372,820,548,421442,6718,228236,5726,160913,5801,29589,2687,2704,815,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,49179,3640,56113,3910,20499,2237,7059,1113,1320482,10582,681543,8550,504205,7591,121691,4225,13043,1428,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,4064,987,4027,1015,1901,789,627,438,136775,3716,72702,3226,50085,3221,11868,1604,2120,777,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,141650,4902,196011,5784,52086,4190,8634,1518,567742,8614,243743,6390,266009,6580,53537,3527,4453,826,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
