GEO_ID,C01001B_001E,C01001B_001M,C01001B_002E,C01001B_002M,C01001B_003E,C01001B_003M,C01001B_004E,C01001B_004M,C01001B_005E,C01001B_005M,C01001B_006E,C01001B_006M,C01001B_007E,C01001B_007M,C01001B_008E,C01001B_008M,C01001B_009E,C01001B_009M,NAME,C01001B_001EA,C01001B_001MA,C01001B_002MA,C01001B_002EA,C01001B_003MA,C01001B_003EA,C01001B_004EA,C01001B_004MA,C01001B_005MA,C01001B_005EA,C01001B_006EA,C01001B_006MA,C01001B_007EA,C01001B_007MA,C01001B_008MA,C01001B_008EA,C01001B_009MA,C01001B_009EA,state
0400000US41,70368,3549,38002,1841,9729,1021,25928,1533,2345,287,32366,2447,10474,1503,19184,1383,2708,383,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1376234,11015,651971,8195,194090,4826,407734,5527,50147,1252,724263,6594,189209,4334,453452,4082,81602,1138,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,62822,3785,29207,1660,8800,1126,19010,1179,1397,232,33615,2737,9614,1507,21563,1676,2438,523,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1301988,6526,607917,4833,177654,4100,381411,2649,48852,1087,694071,4127,178430,3349,439575,2105,76066,708,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10743,1290,6997,1187,2552,1038,4319,654,126,211,3746,1062,1427,793,2319,517,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1066253,7068,504307,4752,157655,3720,314683,3237,31969,1469,561946,4862,146367,3345,360864,2733,54715,1415,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2970243,13225,1433459,7770,434076,5126,912006,5538,87377,1845,1536784,9008,412437,5801,990352,5712,133995,2199,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,28701,2468,16907,1803,6056,1343,10498,1127,353,193,11794,1320,5223,1157,5755,671,816,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6564,1063,3737,670,1136,556,2549,507,52,56,2827,627,1106,551,1541,332,180,141,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1569497,8714,749659,5586,203221,4411,488192,4786,58246,1614,819838,5892,196642,4158,534526,3949,88670,2203,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,239112,6439,129053,3947,33757,2666,88300,2467,6996,608,110059,3939,32112,2311,70276,2547,7671,657,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,57509,3533,30968,2388,5971,1559,22703,1639,2294,513,26541,2482,6717,1400,15971,1627,3853,705,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,350438,4951,171975,3481,60096,2478,103365,2017,8514,510,178463,3065,56429,2495,109819,1753,12215,376,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4612,1021,3323,856,284,190,2528,793,511,388,1289,778,342,396,647,506,300,252,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,281915,11671,141330,6625,31954,2971,91503,4792,17873,1785,140585,6762,29077,2568,89657,4631,21851,1927,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
