GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002EA,B17010_002MA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005EA,B17010_005MA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009MA,B17010_009EA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012MA,B17010_012EA,B17010_013MA,B17010_013EA,B17010_014MA,B17010_014EA,B17010_015MA,B17010_015EA,B17010_016EA,B17010_016MA,B17010_017MA,B17010_017EA,B17010_018EA,B17010_018MA,B17010_019MA,B17010_019EA,B17010_020MA,B17010_020EA,B17010_021EA,B17010_021MA,B17010_022MA,B17010_022EA,B17010_023EA,B17010_023MA,B17010_024EA,B17010_024MA,B17010_025MA,B17010_025EA,B17010_026EA,B17010_026MA,B17010_027MA,B17010_027EA,B17010_028EA,B17010_028MA,B17010_029EA,B17010_029MA,B17010_030MA,B17010_030EA,B17010_031MA,B17010_031EA,B17010_032EA,B17010_032MA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035MA,B17010_035EA,B17010_036MA,B17010_036EA,B17010_037EA,B17010_037MA,B17010_038MA,B17010_038EA,B17010_039EA,B17010_039MA,B17010_040MA,B17010_040EA,B17010_041MA,B17010_041EA,state
0400000US31,468407,6176,41208,3862,15232,2055,10278,1724,2013,606,4572,1283,3693,926,4954,894,25976,2861,5807,1434,4986,1446,1629,856,1326,693,2031,713,821,376,20169,2344,18412,2245,4324,1128,5234,1251,8854,1522,1757,560,427199,5991,352791,5753,143835,4234,28123,2209,29300,2208,86412,3142,208956,4677,74408,3228,25370,2418,14247,1609,3883,786,1212,678,9152,1219,11123,1629,49038,2629,31909,2382,5987,1186,3530,977,22392,1923,17129,1725,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,28275,3132,19827,2642,3200,1110,8172,1413,8455,1901,8448,1374,42912,3843,8957,1688,7182,1572,2223,917,2228,861,2731,893,1775,779,33955,3675,29361,3521,6745,1359,9086,1957,13530,2297,4594,1226,568499,9295,424086,8182,188251,6647,32560,3026,39878,3207,115813,5429,235835,6163,144413,5929,54370,3861,30985,3153,7066,1369,4867,1222,19052,2676,23385,2856,90043,4671,54169,3974,9370,1647,9148,1783,35651,3324,35874,2787,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,5739,1072,2777,869,680,484,624,390,1473,673,2962,681,12403,1964,2246,864,1852,760,571,488,185,234,1096,548,394,334,10157,1638,9467,1628,2623,794,2765,941,4079,1002,690,453,325915,5818,268456,5690,106641,4081,19583,2048,16104,1806,70954,3700,161815,4960,57459,3802,19959,2437,11959,2092,2726,1061,1258,626,7975,1528,8000,1537,37500,2677,20247,2103,2740,797,1865,658,15642,1824,17253,1911,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,55060,3808,34546,3021,5121,1282,13234,2246,16191,2148,20514,2449,115057,6263,15416,2238,11950,1881,3482,1056,2349,943,6119,1034,3466,900,99641,5522,85435,5400,16942,2333,23244,2953,45249,3665,14206,1813,2015615,12335,1559170,11881,730387,8218,143724,5528,127706,4615,458957,7627,828783,10389,456445,9525,138620,4557,65858,3986,15242,1890,8800,1365,41816,3269,72762,4145,317825,8958,164586,6605,23504,2520,22715,2413,118367,6033,153239,7322,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,31673,3060,22323,2616,4928,1241,7039,1380,10356,1681,9350,1518,47144,3398,11210,1926,8537,1774,2112,821,2027,687,4398,1329,2673,919,35934,2868,32335,2757,5180,1244,9269,1943,17886,2384,3599,773,422275,8519,317671,7391,127188,5365,24350,2776,23857,2399,78981,4459,190483,5530,104604,5227,37831,3946,21446,2917,4613,1261,3687,1182,13146,2047,16385,2151,66773,4348,40864,3768,6018,1580,5804,1238,29042,2964,25909,2742,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,185504,7085,125211,5933,20632,2659,45915,3814,58664,4089,60293,3863,344973,9177,50300,3321,36718,2872,10621,1925,7063,1371,19034,2399,13582,2170,294673,8560,246942,7842,46025,2975,64896,4409,136021,6505,47731,3802,4102199,23344,3025391,23160,1324594,12491,255554,8040,245576,7847,823464,11254,1700797,19463,1076808,18897,304936,9594,142248,6221,32893,3377,21228,2576,88127,4597,162688,6722,771872,15887,408899,12160,56816,4664,60622,4067,291461,9805,362973,10104,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,324800,8659,110888,5682,72387,4774,12959,1918,26312,3454,33116,3064,38501,2855,213912,7895,36661,3916,27305,3595,7549,2035,5658,1404,14098,2384,9356,1474,177251,7028,154958,6572,36303,3663,41741,3526,76914,4696,22293,2515,2117116,17310,1659975,16719,677560,10512,132437,5447,130279,6316,414844,8843,982415,13331,457141,11005,123091,6485,65170,4693,14868,2305,7970,1451,42332,3514,57921,4097,334050,9501,193855,7977,31247,3423,22349,2950,140259,6538,140195,5837,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,5312,880,2812,768,170,133,1660,636,982,350,2500,526,8100,1030,775,331,596,289,201,180,133,119,262,168,179,159,7325,1066,7111,1046,1484,469,2412,758,3215,868,214,177,158533,3487,134965,3356,52485,2012,10143,1217,11712,1418,30630,1811,82480,2737,23568,2119,8071,1388,4423,984,1346,628,432,259,2645,653,3648,816,15497,1713,9108,1290,975,460,1394,479,6739,1108,6389,1091,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,107544,5619,65784,4103,9049,1450,24661,2575,32074,2726,41760,3386,240352,8227,36923,3046,28360,2660,8431,1383,4290,1132,15639,1967,8563,1616,203429,7663,180133,7564,43354,4148,49247,3699,87532,5127,23296,2208,2612211,17603,2061459,16504,821087,10663,150743,5540,149512,5950,520832,9117,1240372,12215,550752,11055,159207,6198,83770,4797,17982,2447,9198,1733,56590,3860,75437,3744,391545,10237,219456,7998,35926,2979,26043,2429,157487,7227,172089,5300,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,44971,3264,29333,2651,6214,1497,10843,1558,12276,1431,15638,1759,76124,4041,12493,1860,10073,1734,3309,1085,2396,952,4368,1131,2420,676,63631,4053,58139,4017,13359,1829,16938,2339,27842,2439,5492,1013,833527,7790,664285,8535,266435,5837,50974,3491,53923,3588,161538,4802,397850,6858,169242,6007,50362,3601,27903,2725,6791,1358,3911,1071,17201,1970,22459,2393,118880,4749,69623,4225,11416,2020,11692,2116,46515,3348,49257,2916,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,43339,3584,26976,2539,4769,1148,9050,1626,13157,1882,16363,2216,62839,4260,10830,1951,8370,1906,2035,1042,1898,789,4437,1128,2460,888,52009,3873,46731,3677,10224,2023,12178,1977,24329,2421,5278,1017,857184,9455,689756,9679,273776,7637,50049,4032,56824,3635,166903,6247,415980,7986,167428,6242,55142,3172,29671,2634,5845,1421,3389,1151,20437,2254,25471,2367,112286,5471,64510,5395,8244,1531,7614,1681,48652,4513,47776,2857,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,91066,4438,53660,2840,7118,1430,18476,1939,28066,2411,37406,3074,207382,7342,32250,2950,23904,2389,5581,1322,4593,1232,13730,1649,8346,1404,175132,6692,150797,6621,32687,3047,39123,3329,78987,4956,24335,2567,2899262,16763,2290028,15292,889351,10261,168310,5982,154997,4876,566044,8303,1400677,13944,609234,11097,182832,6644,88365,4939,20060,2384,11482,1871,56823,3523,94467,4423,426402,8857,232340,7474,38890,3165,29199,2927,164251,7062,194062,6424,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,6499,1530,4267,1318,532,445,1183,568,2552,907,2232,828,16079,1779,2370,767,1474,585,249,241,399,284,826,422,896,531,13709,1743,12199,1710,2552,856,3689,1104,5958,1195,1510,611,223450,5671,167349,5095,70558,3554,12195,1675,11896,1836,46467,2853,96791,4119,56101,3817,15155,2029,6213,1229,1561,816,536,294,4116,904,8942,1626,40946,3042,23017,2665,2549,759,3057,1226,17411,1983,17929,2128,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,49517,3536,28934,3000,6084,1510,7662,1402,15188,2062,20583,2302,113554,6092,14750,2479,10858,2161,3141,1076,2977,1123,4740,1424,3892,993,98804,5185,83575,5154,20298,2484,23635,2802,39642,3540,15229,1835,1017616,11559,777870,10562,301864,8727,55927,4277,54321,3995,191616,6596,476006,7726,239746,6946,62312,3991,28609,3337,6905,1386,3541,1178,18163,2833,33703,3242,177434,6033,101668,4898,17681,2357,12833,2051,71154,4792,75766,4355,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,6591,1164,3715,860,901,474,1626,617,1188,423,2876,692,12194,1521,1648,514,1330,485,47,54,214,193,1069,462,318,246,10546,1480,9206,1472,2615,923,2402,692,4189,989,1340,486,185244,4587,154943,4315,61254,2577,11441,1340,13020,1537,36793,2083,93689,3132,30301,2624,10878,1765,6297,1404,1444,668,341,227,4512,1157,4581,957,19423,1859,13421,1713,2343,867,2297,718,8781,1371,6002,1153,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,81438,4309,49614,3184,10298,1775,14703,1924,24613,2293,31824,2731,138526,6083,21967,2899,15949,2437,4247,1057,2846,991,8856,1734,6018,1280,116559,5263,99482,5116,23204,3032,23320,2964,52958,4048,17077,1982,1424932,12746,1113968,11556,429446,8683,80811,4853,75023,4196,273612,6616,684522,9131,310964,8369,84649,4228,43870,3454,11097,2178,5520,1248,27253,2764,40779,2973,226315,7206,127849,5541,21507,2692,17392,2518,88950,4770,98466,4294,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,347202,8571,254431,8178,38829,3229,106775,5419,108827,6529,92771,5096,496286,13306,74314,5458,54947,4712,16557,2585,15321,2279,23069,2931,19367,2932,421972,11096,376410,10866,70139,5295,116182,6310,190089,6847,45562,3492,5248102,25201,4039794,25324,1921071,20002,361648,9752,411399,10293,1148024,15145,2118723,18802,1208308,15890,362413,9241,195226,7070,46791,3975,32967,2925,115468,5493,167187,5967,845895,13515,519649,12219,78772,4812,78658,5410,362219,9079,326246,8706,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,33971,2355,25723,2192,4745,1032,12088,1808,8890,1278,8248,1244,30715,2759,6627,1595,4553,1290,790,370,1394,806,2369,846,2074,799,24088,2318,21673,2178,5125,1099,6380,1302,10168,1835,2415,682,601278,7720,509241,6921,272427,5948,58118,3454,79062,3896,135247,4935,236814,5192,92037,4291,30631,2856,16433,2028,3136,1105,3554,1121,9743,1368,14198,2228,61406,3584,35953,3016,4873,1192,5431,1251,25649,2551,25453,2509,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,5129,1072,2553,734,435,276,658,341,1460,553,2576,744,8243,1197,1040,432,590,293,90,113,87,104,413,251,450,304,7203,1238,6418,1107,1650,622,1482,570,3286,982,785,500,146474,3232,120549,3036,44653,2367,7869,1270,6765,1081,30019,1665,75896,2369,25925,1962,9847,1447,5897,1150,969,472,519,331,4409,909,3950,951,16078,1650,9415,1250,1373,547,634,352,7408,1114,6663,1295,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,52905,3819,30646,2873,6566,1280,8671,1497,15409,2218,22259,2376,103068,4507,15355,2033,11653,1604,3350,1204,2242,856,6061,1312,3702,1228,87713,3884,75683,3894,16672,2146,19896,2529,39115,3008,12030,1799,1857547,16257,1464722,15969,629948,10933,122140,6129,119529,5036,388279,8287,834774,12225,392825,9868,108918,5671,58293,4305,14607,2690,6382,1544,37304,3326,50625,3351,283907,7516,164857,6336,25514,2752,21452,2868,117891,5081,119050,5581,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,60027,4709,42310,4214,8235,1970,16662,2424,17413,2140,17717,2119,94305,5228,16009,2341,12681,2092,3068,1042,2686,876,6927,1435,3328,824,78296,4854,67656,4620,17973,3051,18678,2350,31005,2933,10640,1871,1527054,12282,1237213,12116,519951,10029,106161,4830,100903,5792,312887,7416,717262,8469,289841,8590,98178,5587,52498,4192,12531,1764,7643,1623,32324,2924,45680,3965,191663,6491,116987,5608,19532,2570,14123,2047,83332,4907,74676,4072,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,26344,2518,15119,1954,2940,968,3789,944,8390,1523,11225,1480,37866,3136,7298,1255,5386,1175,1014,567,549,306,3823,959,1912,575,30568,2923,25137,2642,7495,1486,5229,1226,12413,1701,5431,1125,421442,6718,345957,6645,119591,4890,21837,2270,21699,2075,76055,3935,226366,6187,75485,3689,21217,2213,10663,1526,3228,939,1271,549,6164,1035,10554,1367,54268,3147,26513,2418,4165,1300,1975,546,20373,2130,27755,2208,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,43089,2733,27012,2259,4528,1006,11044,1793,11440,1483,16077,1760,89761,4331,17013,2571,13671,2254,3982,1401,2766,916,6923,1362,3342,899,72748,3884,66439,3723,14843,1834,17995,2094,33601,2726,6309,1128,1320482,10582,1082225,11673,427269,6947,84350,4061,77977,3873,264942,5060,654956,8408,238257,6171,79224,3511,46399,2753,11598,1647,4690,975,30111,2632,32825,2535,159033,5592,99496,4530,14714,1653,12297,1756,72485,3902,59537,3658,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,4118,1019,3019,966,570,406,1459,700,990,499,1099,413,6501,1288,766,540,235,278,0,269,0,269,235,278,531,469,5735,1174,4859,999,1477,651,1357,571,2025,655,876,659,136775,3716,115638,3810,46918,3227,10788,1898,9104,1344,27026,2587,68720,3104,21137,2215,7038,1279,4708,1130,1187,601,437,301,3084,846,2330,731,14099,1884,8719,1506,1732,614,1491,629,5496,1206,5380,1184,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,168043,5430,76493,4262,12214,2007,16772,2259,47507,3150,91550,3870,230338,6824,42261,3254,27783,2753,7972,1455,5314,966,14497,2166,14478,1858,188077,5691,136521,5685,20674,2204,31171,2687,84676,4312,51556,2617,567742,8614,389808,7120,152185,5301,25926,2556,21530,2210,104729,4999,237623,5722,177934,6424,39868,2966,17163,2067,3306,815,2510,786,11347,1589,22705,2270,138066,5355,63290,3965,9111,1457,6362,1327,47817,3400,74776,3388,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
