GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001MA,B19325_001EA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004MA,B19325_004EA,B19325_005MA,B19325_005EA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008MA,B19325_008EA,B19325_009EA,B19325_009MA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012EA,B19325_012MA,B19325_013MA,B19325_013EA,B19325_014EA,B19325_014MA,B19325_015EA,B19325_015MA,B19325_016MA,B19325_016EA,B19325_017EA,B19325_017MA,B19325_018EA,B19325_018MA,B19325_019MA,B19325_019EA,B19325_020EA,B19325_020MA,B19325_021EA,B19325_021MA,B19325_022MA,B19325_022EA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025MA,B19325_025EA,B19325_026EA,B19325_026MA,B19325_027EA,B19325_027MA,B19325_028MA,B19325_028EA,B19325_029MA,B19325_029EA,B19325_030EA,B19325_030MA,B19325_031MA,B19325_031EA,B19325_032EA,B19325_032MA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035EA,B19325_035MA,B19325_036EA,B19325_036MA,B19325_037EA,B19325_037MA,B19325_038MA,B19325_038EA,B19325_039MA,B19325_039EA,B19325_040EA,B19325_040MA,B19325_041MA,B19325_041EA,B19325_042EA,B19325_042MA,B19325_043MA,B19325_043EA,B19325_044MA,B19325_044EA,B19325_045EA,B19325_045MA,B19325_046MA,B19325_046EA,B19325_047EA,B19325_047MA,B19325_048MA,B19325_048EA,B19325_049EA,B19325_049MA,B19325_050MA,B19325_050EA,B19325_051EA,B19325_051MA,B19325_052MA,B19325_052EA,B19325_053MA,B19325_053EA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056MA,B19325_056EA,B19325_057EA,B19325_057MA,B19325_058MA,B19325_058EA,B19325_059MA,B19325_059EA,B19325_060EA,B19325_060MA,B19325_061EA,B19325_061MA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064EA,B19325_064MA,B19325_065MA,B19325_065EA,B19325_066EA,B19325_066MA,B19325_067EA,B19325_067MA,B19325_068MA,B19325_068EA,B19325_069EA,B19325_069MA,B19325_070EA,B19325_070MA,B19325_071MA,B19325_071EA,B19325_072EA,B19325_072MA,B19325_073MA,B19325_073EA,B19325_074MA,B19325_074EA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077MA,B19325_077EA,B19325_078EA,B19325_078MA,B19325_079MA,B19325_079EA,B19325_080EA,B19325_080MA,B19325_081EA,B19325_081MA,B19325_082MA,B19325_082EA,B19325_083EA,B19325_083MA,B19325_084MA,B19325_084EA,B19325_085EA,B19325_085MA,B19325_086EA,B19325_086MA,B19325_087EA,B19325_087MA,B19325_088EA,B19325_088MA,B19325_089EA,B19325_089MA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093EA,B19325_093MA,B19325_094MA,B19325_094EA,B19325_095EA,B19325_095MA,state
0400000US13,7637800,4568,3683258,5446,1673889,14003,0,300,1673889,14003,3132,733,3785,1119,9224,1788,13259,2085,38515,4647,29226,4160,61980,4593,46606,3702,81854,5633,44686,4108,128949,6324,135364,5957,117146,5926,115759,6387,91552,5196,106783,6153,139383,6516,102261,6054,163662,6923,240763,6201,2009369,14046,561040,12745,1448329,13355,154721,8053,102162,5765,117179,6424,129614,6406,142954,5714,92874,5915,100369,5177,71880,4695,72447,5683,50073,4340,71604,4864,66037,4281,49912,3655,35462,2662,30686,2802,26975,2624,36883,2824,25413,2489,32165,2850,38919,3060,3954542,4875,1344954,15905,0,300,1344954,15905,1516,554,4235,1297,12072,1872,16477,2883,41894,3695,40431,3937,61241,4143,56268,4749,90091,5525,61212,4758,129324,6748,136620,6495,105909,5806,104442,5841,73324,4611,83319,4948,102771,4872,69242,4438,82376,5024,72190,4026,2609588,15950,778340,13404,1831248,17160,210556,9719,152996,7363,217231,7786,251626,6938,213346,7438,122564,5373,123538,5869,73291,4350,80074,4179,49787,3882,82309,4771,59394,3776,37476,2998,31391,2650,22648,2182,22208,2203,29813,2297,18564,2174,19041,1864,13395,1494,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,554154,1277,270707,5435,0,275,270707,5435,1257,643,404,226,2235,872,1249,572,6938,1587,2729,1107,6296,1663,7140,3171,12115,1842,7744,1412,20279,2651,23236,2528,16328,1886,19598,2148,15732,1921,18208,2058,27262,2765,21290,2313,29123,2384,31544,2630,283447,5722,60176,3094,223271,5670,21942,2197,12422,1669,15512,2034,11790,1786,16018,2341,11181,1526,10883,1769,10258,2024,13585,1743,8829,1577,13365,1989,12322,1588,11025,1688,9063,1456,6806,1065,7125,1442,10556,1588,5964,1085,7910,1171,6715,1161,556915,900,207358,5357,0,275,207358,5357,567,384,176,177,1874,712,1794,678,3645,869,3451,1092,7622,1449,5369,1194,10713,1983,8744,1756,24410,2543,23921,2455,20554,2356,18903,2261,13524,1870,12043,2019,17824,2508,9959,1531,12344,1512,9921,1598,349557,5370,80539,4015,269018,5685,28314,1955,18992,2263,27586,2110,25633,2827,27821,2779,16210,1979,16703,1753,11943,1686,13614,1843,8931,1511,14276,1942,13811,1926,6884,1139,8038,1518,6817,1355,5051,972,6307,1186,3415,1007,4505,916,4167,882,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,602308,1969,256281,5527,0,267,256281,5527,820,415,163,149,1792,769,1045,488,6714,1461,4572,1039,7091,1522,3422,842,13937,1981,8925,1506,21817,2810,24978,2683,21015,2711,20810,2440,15459,2037,16206,1877,20323,2051,17311,2025,23335,2357,26546,2254,346027,5796,55053,3298,290974,5720,27500,2641,22625,2701,21250,2743,22036,2572,25732,2566,19966,2280,17098,2291,14129,1829,15471,1745,12552,1916,20195,2208,14961,1626,11510,1788,8485,1342,8677,1195,7065,1361,6241,1169,5294,914,5445,951,4742,844,608900,2043,180551,5613,0,267,180551,5613,602,557,550,333,1820,741,1972,655,7150,1310,5779,1296,8967,1447,8278,1313,15130,2163,12660,1803,20863,2389,20412,2464,15338,1892,15383,1724,9495,1475,10121,1653,9970,1593,5736,1110,6371,1129,3954,887,428349,5912,94243,3747,334106,5581,42908,2547,31005,2598,39649,2944,41069,2765,38251,2860,24606,2462,21662,2246,14335,1866,15013,1633,9527,1268,14595,1662,12353,1710,7087,1221,4205,904,4351,1061,3641,840,3329,799,2232,723,1896,598,2392,684,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,4977964,4919,2262787,16777,0,267,2262787,16777,4306,1045,3175,920,10753,1581,12671,2183,33677,3062,26512,3256,66104,4693,45432,3672,92997,5527,50152,4517,137609,6674,161816,7270,141743,6106,158588,5409,124903,5748,158520,5298,214072,6988,165005,7010,276926,7996,377826,7934,2715177,16564,602987,10134,2112190,16766,203072,7584,141587,6892,148449,5839,155829,5621,163210,7593,115459,5800,127540,5967,96468,4974,122639,6173,76079,4868,142068,6182,116101,4756,83652,4332,75584,4342,53565,3959,51934,3202,66080,4078,46057,3366,62017,3611,64800,2921,5289803,4608,1756780,13783,0,267,1756780,13783,2753,797,3711,1035,11163,1581,10819,1831,42473,4143,35682,2872,73866,4310,53207,3313,105852,5947,65398,4253,163173,6308,166187,6278,143166,6126,144750,5398,107276,4660,111273,4524,150473,6383,105373,5809,136585,5728,123600,5872,3533023,14730,880355,11302,2652668,17097,283837,9283,210090,7140,283400,6713,304086,7563,279035,7211,189335,6060,181810,5809,124764,5611,130447,4967,84709,4582,135309,5180,97360,4667,69142,4382,58755,3580,40461,2861,38763,3168,46031,2815,29919,2464,35834,3191,29581,2511,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,2513953,3819,1103468,11277,0,267,1103468,11277,2642,894,2371,736,4279,990,3647,983,15478,2028,12671,1903,26381,2500,23580,3189,47300,3647,28888,2883,81918,4621,97022,5048,87492,5135,99010,4786,68704,3982,85143,4550,108826,5128,79667,4544,114861,4563,113588,4149,1410485,11250,278525,7822,1131960,11799,116440,4587,76351,4735,83077,5130,85547,4628,94631,5027,63969,4020,74186,4525,60470,3371,64069,3758,43864,3216,78235,4049,67382,3558,52596,3027,40127,3350,27044,1966,21278,1913,26195,2703,16740,1737,20274,1672,19485,2134,2644068,3399,840859,11357,0,267,840859,11357,1633,552,1707,512,6618,1229,7427,1318,23445,2606,21682,2382,34667,3468,35653,2946,63576,4089,42024,3563,98143,4018,101580,5007,75966,4512,71942,3248,45857,2918,46592,3120,59736,3308,35162,2689,38515,3000,28934,2563,1803209,11089,402205,9385,1401004,12486,156352,6158,116972,4999,157652,5611,172052,6024,163282,5799,105193,5617,101025,4743,73046,3916,68446,3786,42179,2825,70147,4042,46138,3115,30050,2516,24002,2073,15769,1790,14681,1506,18804,1739,9331,1254,8492,1495,7391,1364,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,1199509,3247,595507,7482,0,228,595507,7482,3076,775,981,462,4625,1344,2874,850,8732,1525,5327,1043,12562,1763,13576,1830,25865,2601,15623,1863,44424,2843,57280,3370,53395,2774,57803,3482,40161,3063,45580,2964,59676,3123,36177,2703,50520,3008,57250,3122,604002,7142,76437,4286,527565,7474,59902,3031,38750,2434,36599,3006,40596,3297,43452,3147,30693,2272,32426,2601,23585,1927,27830,2318,20562,1869,30633,2003,29267,2259,23197,2009,20709,2044,13756,1445,11554,1155,14457,1284,8306,1043,10574,1367,10717,1114,1250612,2896,456760,5699,0,228,456760,5699,1117,413,1930,759,3616,778,4607,869,11523,1580,9817,1408,17305,2080,15681,1567,31529,2103,22647,2231,55176,3069,56856,3226,48413,3269,37406,2555,28681,2390,29264,2832,32363,2491,17862,1783,19860,1876,11107,1278,793852,6159,117768,4209,676084,6664,75381,4093,59837,3065,75974,3772,74984,3531,73258,3521,51011,2901,47935,2690,31598,2246,36560,2366,20712,1803,34423,2337,24692,2102,16528,1650,13707,1309,9547,1230,7606,1134,9548,1186,3732,832,4374,962,4677,954,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,1106102,3253,548768,8417,0,248,548768,8417,2425,583,1097,438,2862,732,2958,730,11338,1638,6734,1441,16188,2222,11785,1702,22906,2534,16875,2316,40094,2997,44524,2930,41503,3435,47695,4048,32216,2532,41405,2544,53328,3351,34407,2325,55832,3150,62596,3628,557334,9106,94150,4790,463184,8561,55705,3581,38269,3035,30631,2513,32888,2869,38776,2999,26190,2450,28265,2380,22304,2259,21694,2491,18096,1931,29341,2365,23750,1939,19169,1750,14130,1773,11143,1355,10056,1553,11631,1532,9428,1501,10363,1268,11355,1445,1145453,2965,416245,7563,0,248,416245,7563,1219,451,1100,414,5109,1112,4915,1312,13478,1743,10198,1529,18867,2003,15993,2080,28941,2467,20914,2440,45174,3501,50626,3345,36596,2387,35255,3115,25240,2533,21903,2260,26327,2245,16906,2067,23281,2551,14203,1724,729208,7664,138682,4716,590526,7870,69562,4125,52009,3874,65459,3811,70919,3440,65562,3707,41525,2989,41680,2838,26922,2479,28087,2426,18883,1930,26263,2181,21596,2126,14753,1811,11052,1500,7943,1235,6160,976,9030,1135,3530,794,5136,992,4455,915,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,1702020,4260,722933,11700,0,271,722933,11700,3273,774,897,318,4436,1131,8089,1484,19007,2762,12471,1916,26472,3247,24958,4630,36651,3817,26089,3090,52240,3903,65408,3691,52327,3993,55304,3775,42697,3195,51708,3857,67563,3798,46158,3673,58247,3843,68938,3927,979087,11537,174919,6637,804168,11561,77568,4708,52701,3968,70983,4660,90471,4846,76842,4496,51268,3367,49316,3090,41715,2926,41605,3140,29199,2632,45514,3259,38632,3035,28855,2584,23564,1915,16596,1933,14667,1738,17260,1903,11216,1565,12522,1757,13674,1633,1794164,3404,559315,9024,0,271,559315,9024,651,298,1749,759,6294,1235,5918,1286,19220,2770,17742,2206,30037,3186,25786,2888,44116,3957,25940,2235,61482,3694,61705,3644,50316,3906,45360,3076,32182,2351,29990,2343,36423,2494,21639,2160,26849,2096,15916,1924,1234849,8706,266848,7006,968001,8723,102082,4913,83777,4557,119558,5400,147951,5905,115170,5224,76768,3751,58937,3734,41170,2952,41021,2778,25450,2520,38622,2912,30463,2301,21192,2595,16173,1836,11784,1600,9571,1297,10073,1446,6863,1152,6313,1193,5063,944,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1751556,3659,784631,9877,0,281,784631,9877,831,367,1056,589,5539,1323,5132,1179,20898,2999,10543,1733,25118,2700,18508,2603,40034,3799,22780,2781,48738,4136,64897,4324,50570,4299,58349,4431,44725,3502,59370,4536,71277,4678,50760,3190,86369,5457,99137,5134,966925,9636,229056,7618,737869,10741,71456,5194,54816,3824,64828,5059,74079,4670,70217,4223,47537,3360,45894,2896,33708,2955,36024,2855,21063,1953,39685,3271,34093,3058,26032,2881,22319,2284,15862,2209,14451,1708,17487,1895,13473,1926,15365,1957,19480,2131,1861490,3025,635010,9609,0,281,635010,9609,242,140,1311,621,6120,1474,9934,2080,34742,3842,27796,2938,40180,3176,29508,2908,49919,3594,32533,2877,60982,3940,63290,4354,48847,4154,46070,3200,37636,3517,33566,2990,39016,3009,25130,2665,27968,2305,20220,2192,1226480,9982,318306,8294,908174,9692,101307,4686,83836,4229,116126,5271,136727,5153,101014,5828,67383,3551,58128,4351,37187,2807,35542,3550,22977,2352,36453,3329,23886,2358,20288,2140,16657,1950,12333,1751,10117,1477,10593,1673,4107,914,7033,1411,6480,1003,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,534474,1413,232862,4828,0,230,232862,4828,781,400,686,475,807,363,1379,506,3046,778,2583,804,5228,1125,3734,942,10941,1793,5745,1269,19335,1964,21166,2068,20369,2127,17990,2090,17161,1925,19377,1758,22944,2015,15325,1777,22684,2121,21581,1972,301612,4850,36184,2758,265428,5162,24291,2093,17097,1855,14455,1780,21869,2089,24806,2065,17314,1914,20192,2045,14800,1713,15854,1590,9981,1369,17825,1858,15826,1422,9851,1161,8757,1159,7143,991,6230,1217,5672,977,4010,1041,4486,760,4969,906,570281,1208,192829,4142,0,230,192829,4142,243,184,549,299,1385,484,1364,524,4057,966,3051,823,6467,1373,7370,1121,14536,2138,8502,1339,23048,2216,25457,2679,18314,1891,15956,1806,11003,1321,13696,1489,13030,1492,9560,1479,8986,1376,6255,900,377452,4135,51512,2898,325940,4524,32378,2896,23954,2350,32048,2571,43536,2658,38755,2761,26434,2298,25363,2177,15363,1695,17225,1652,11569,1527,16387,1672,12592,1535,6759,1207,5814,1005,4306,924,3260,740,3644,785,1849,513,2321,720,2383,725,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,2232162,3034,1140523,9751,0,289,1140523,9751,2146,716,1021,492,4020,945,3961,967,14517,2253,8870,1763,23260,2932,16723,2218,39441,4057,21133,3020,54333,4035,69308,4168,62088,3962,72592,4120,55563,3649,75891,5070,113407,5462,81249,5288,153901,6531,267099,7043,1091639,10462,249147,7139,842492,10801,95370,4641,58624,3565,59356,3162,65528,4279,63629,4495,40753,3422,44232,3899,30067,3162,39881,3106,27375,2767,48118,3627,43394,3283,28543,2798,31971,2683,24730,2321,20512,2176,31650,2719,23449,2241,30117,2019,35193,2783,2442021,2679,975350,12478,0,289,975350,12478,922,496,967,399,5151,1311,6019,1397,15755,2055,15188,2445,20948,2918,19807,2816,38806,3460,20611,2501,69120,4924,80769,5196,70394,4043,77119,5042,60839,3765,70685,4444,97165,4558,70543,4387,113682,5053,120860,5154,1466671,12911,340368,9642,1126303,11666,123950,5589,93076,5097,103285,5253,115495,5052,105088,5994,62832,3578,67070,4220,47260,3609,55521,3507,33281,2637,62106,4198,46643,3229,35045,2701,30806,2544,26416,2699,22269,2289,30136,2902,21551,2360,25306,2369,19167,2309,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
