GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004EA,B08128_004MA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013EA,B08128_013MA,B08128_014MA,B08128_014EA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020EA,B08128_020MA,B08128_021MA,B08128_021EA,B08128_022EA,B08128_022MA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025MA,B08128_025EA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029EA,B08128_029MA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032MA,B08128_032EA,B08128_033EA,B08128_033MA,B08128_034EA,B08128_034MA,B08128_035MA,B08128_035EA,B08128_036MA,B08128_036EA,B08128_037MA,B08128_037EA,B08128_038MA,B08128_038EA,B08128_039EA,B08128_039MA,B08128_040MA,B08128_040EA,B08128_041MA,B08128_041EA,B08128_042MA,B08128_042EA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045EA,B08128_045MA,B08128_046EA,B08128_046MA,B08128_047MA,B08128_047EA,B08128_048EA,B08128_048MA,B08128_049EA,B08128_049MA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055EA,B08128_055MA,B08128_056MA,B08128_056EA,B08128_057EA,B08128_057MA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US31,921395,7259,628704,8269,596094,8497,32610,2085,86530,4250,69275,3608,42381,2236,24865,2191,68880,3237,760,326,749921,8047,524632,8800,502294,8708,22338,1561,71337,3712,59831,3289,32389,2257,22265,2063,38953,2620,514,280,90211,4743,63862,3982,60301,3943,3561,1024,8466,1520,5341,1121,5235,1031,1786,643,5500,991,21,36,5299,1085,3635,884,3489,900,146,150,381,270,392,246,447,293,272,246,172,220,0,228,25432,2470,13402,1659,11955,1589,1447,564,3896,1099,2020,529,2787,793,262,193,3045,648,20,33,10771,1633,7243,1412,7107,1387,136,143,845,379,1025,366,521,380,106,115,1031,507,0,228,39761,2839,15930,1633,10948,1473,4982,940,1605,552,666,437,1002,394,174,147,20179,1997,205,148,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,924418,14180,882840,14946,41578,4044,39171,3852,86325,4872,37077,3684,36842,4112,58261,4420,1973,874,926694,14401,721536,14492,693099,15025,28437,3362,31932,3285,73477,4316,31874,3537,32145,3724,34782,3329,948,512,130007,6936,106669,6650,102385,6584,4284,1437,3891,1220,9115,1706,2911,798,2192,806,5069,1337,160,257,38895,4469,34505,4271,34462,4277,43,73,1491,720,562,404,459,435,774,584,1104,653,0,309,21115,3140,16379,2938,15969,2872,410,442,1034,522,1026,488,693,471,499,236,1484,705,0,309,23578,3609,19517,3473,19062,3502,455,435,420,279,954,521,790,486,628,434,1010,587,259,324,43778,4398,25812,3261,17863,2428,7949,1796,403,287,1191,691,350,325,604,527,14812,2221,606,443,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,445026,7569,423924,7503,21102,2269,73869,4636,52040,3624,23750,2344,16732,2045,55006,3397,1083,563,544574,8302,369414,7979,354600,7838,14814,1923,62133,4253,46585,3526,19857,1856,14744,2044,31384,2703,457,381,51501,4548,36221,3396,34899,3296,1322,466,4893,1309,3245,953,2126,1066,1165,569,3803,1189,48,82,6098,990,3794,797,3794,797,0,257,1268,631,541,273,172,150,245,219,78,127,0,257,18809,2968,10360,1933,9406,1872,954,546,3087,1053,854,372,989,478,215,191,3069,1154,235,311,7344,1371,5390,1166,4906,1107,484,387,261,192,409,297,46,80,96,128,1142,567,0,257,39180,3507,19847,2991,16319,2961,3528,912,2227,852,406,337,560,305,267,216,15530,1902,343,237,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,2968721,16302,2807811,17185,160910,6285,289069,9042,342053,8813,170035,6548,91892,4464,189254,6851,3364,1021,2932983,20901,2104913,17652,1995569,17917,109344,4617,216943,7068,288943,8110,137615,5690,72797,4321,109716,5663,2056,838,340504,11066,256883,9317,244216,9109,12667,1897,22608,2747,24465,2674,11813,1713,6575,1322,17579,2324,581,373,439572,13460,363515,12315,357208,12077,6307,1617,28069,3160,13981,2032,13582,1951,8837,1544,11588,1830,0,281,118235,6050,87016,5080,83181,4940,3835,1096,10799,1893,10358,1795,4148,1102,1503,899,4330,1076,81,112,77653,5979,64043,5472,62000,5325,2043,833,4021,1081,2384,779,1487,717,1500,664,4091,1377,127,158,145441,5723,92351,4263,65637,3629,26714,2778,6629,1208,1922,682,1390,503,680,402,41950,3072,519,392,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,529795,10501,501540,10493,28255,3582,56713,3993,80763,5138,66387,3783,65146,3954,58398,4156,757,497,684583,9375,431590,9313,413351,9308,18239,2670,44620,3575,67398,4296,53736,3155,52799,3467,34341,3175,99,121,89304,5697,56218,4264,53206,4281,3012,1111,5382,1211,8020,1665,6076,1614,8388,1515,5188,1388,32,54,9950,1652,6263,1335,6198,1327,65,107,491,305,951,435,1315,658,872,474,58,93,0,285,18920,2613,9106,1853,8536,1749,570,397,2412,1101,2288,828,2178,963,1337,615,1485,695,114,151,13350,1874,8516,1533,8019,1476,497,388,939,456,1009,478,1365,495,813,375,708,374,0,285,41852,3221,18102,2142,12230,1637,5872,1400,2869,821,1097,570,1717,858,937,383,16618,1961,512,428,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,5846919,29652,5521538,28605,325381,8890,875257,13741,896020,14439,371674,9788,192384,6756,533822,11166,7450,1455,4741315,22671,3058456,24338,2882228,22468,176228,6270,472052,10544,591377,12115,266379,8069,120977,5614,228863,8351,3211,902,602314,13664,404021,12328,376664,11362,27357,3650,61440,4136,60787,3742,31397,3082,10628,1713,32778,2942,1263,704,2328724,24298,1711807,19014,1673553,19625,38254,3511,227271,8294,194639,7177,49304,3331,43268,3581,101799,5913,636,342,542579,12868,369403,10657,347082,10945,22321,2664,78389,4368,33172,3367,15147,2002,9546,1546,36427,3121,495,410,161522,7954,120227,6972,113161,6766,7066,1458,13899,2001,8545,1312,4476,1309,2314,689,11922,1781,139,168,347072,10372,183005,7830,128850,5787,54155,3820,22206,2832,7500,1185,4971,1096,5651,1361,122033,6277,1706,737,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,2891296,22076,2743089,21997,148207,7425,279503,10117,280692,7483,246082,8887,183282,6672,234928,9808,3777,844,3372823,21616,2388642,19858,2283400,20398,105242,5484,233710,8189,250863,7263,206419,8203,146370,6256,144530,7477,2289,683,414493,12019,298093,10155,285791,10279,12302,2369,23324,2886,22892,2322,23091,2545,19009,2696,27641,3408,443,301,43004,3596,30752,3076,30338,3119,414,380,2589,1010,2083,713,4530,1288,1290,1034,1760,892,0,289,74542,6216,43332,4218,39920,4078,3412,920,9153,3276,1104,472,5935,1425,8603,1926,6415,1682,0,289,48188,3651,36492,3451,35133,3425,1359,582,3182,858,1376,541,2646,933,1525,544,2962,1012,5,10,166510,6812,93985,5387,68507,4306,25478,3031,7545,1263,2374,856,3461,1085,6485,2568,51620,4012,1040,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,221019,5333,208540,5265,12479,1727,38479,2857,27897,2312,23089,2186,17783,1525,30792,1985,764,329,287946,4433,183415,4502,173730,4370,9685,1383,32303,2598,23303,2244,17927,1983,15238,1544,15568,1626,192,95,31103,3285,19686,2317,19101,2265,585,284,2803,720,2489,562,2128,708,1545,607,2353,684,99,99,2471,765,1432,642,1432,642,0,211,499,291,125,117,357,376,58,100,0,211,0,211,13789,1706,6754,1202,6370,1211,384,192,1898,735,1221,356,1493,655,430,235,1950,506,43,54,5983,1261,4023,1052,3992,1048,31,40,443,245,229,182,590,376,318,266,380,196,0,211,18531,1496,5709,953,3915,783,1794,607,533,227,530,336,594,258,194,176,10541,1062,430,294,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,3644710,20865,3508775,22005,135935,6115,477772,11680,399928,8527,174933,6759,109617,7301,258569,7982,5061,1238,4249698,22117,3100631,21940,3001329,22096,99302,4711,399088,10462,353240,8068,140378,5910,92130,5497,161010,5758,3221,1077,392980,11954,285316,9733,275107,9752,10209,1760,34985,3565,28722,3024,12700,1621,9988,2494,20880,2054,389,232,84738,5678,56282,4424,55379,4398,903,421,11604,2086,7443,1470,4749,1078,3495,925,1122,490,43,70,114502,5435,74375,4595,70333,4534,4042,916,14948,2357,4854,1016,9993,1592,1403,528,8649,1398,280,298,48669,3778,34860,3418,33590,3273,1270,790,4002,926,2633,680,2706,757,1272,511,3196,818,0,269,180003,8166,93246,5312,73037,4903,20209,2256,13145,2584,3036,814,4407,1117,1329,484,63712,4220,1128,513,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,1119329,13679,1060771,13899,58558,3968,112357,5154,102032,4329,117563,4643,83755,4164,115862,5656,2676,796,1339912,14710,923907,12315,881779,12234,42128,3267,90509,4637,88837,4283,97621,4467,67100,4549,70140,4265,1798,662,184582,8301,127331,7127,122973,7113,4358,1053,13538,1896,9350,1397,12221,1740,8044,1571,13861,1936,237,216,8687,1685,6161,1533,6066,1543,95,112,555,451,632,395,805,468,300,230,234,279,0,253,28961,2993,15469,2201,14315,2187,1154,525,3317,1155,1587,754,3579,963,1682,663,3300,997,27,46,22890,2717,15518,2320,14819,2341,699,429,1052,475,741,401,821,372,1461,663,3184,1089,113,139,68542,4273,30943,2820,20819,2399,10124,1731,3386,968,885,432,2516,995,5168,1451,25143,2277,501,242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,1116002,13001,1044333,12430,71669,3824,160169,6626,125257,5337,87331,4717,40852,3027,133396,5710,2607,929,1201995,11391,825161,10807,781462,10689,43699,2675,115806,5645,99211,4355,60622,3815,29649,2492,70551,4585,995,461,166549,7702,114658,6304,107788,5777,6870,1581,15747,2195,11489,1825,8172,1231,4738,1193,11372,1834,373,254,70285,5194,46432,4038,45878,4030,554,375,9886,1976,4889,1197,4155,966,2673,963,2250,973,0,277,65195,4952,42405,4160,39787,4064,2618,850,6619,1276,3228,913,5190,1360,1251,633,6423,1457,79,107,53458,3498,33947,2767,32315,2858,1632,757,5050,1090,4356,1078,5429,1392,1614,688,3062,803,0,277,108132,5757,53399,4580,37103,3827,16296,2260,7061,1307,2084,724,3763,1077,927,517,39738,2520,1160,721,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,4051061,25415,3891478,24184,159583,7004,664293,12064,361324,10419,187579,7351,129160,4979,321665,8935,7981,1480,4407079,23061,3180083,22372,3067512,21788,112571,5735,492173,10252,295990,9211,146386,6081,97428,4218,191197,6684,3822,1048,504848,11511,356218,10055,343467,9445,12751,1748,58236,3761,27713,2171,19889,2207,12423,1675,28984,2509,1385,584,310436,9605,218503,8618,215968,8859,2535,660,46049,3376,19524,2717,7957,1637,11876,1927,6341,1263,186,237,218870,9698,139555,7651,131742,7615,7813,1548,38421,3520,10412,1573,7816,1417,3387,954,18431,1979,848,470,69723,4358,48162,3476,46702,3388,1460,509,8993,1731,3243,966,1871,601,1987,706,5184,1066,283,204,212107,7227,108540,5263,86087,4543,22453,2177,20421,3453,4442,899,3660,986,2059,568,71528,3899,1457,574,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479988,6507,331804,6996,316891,6660,14913,2522,53267,3592,34161,2566,19068,2577,16068,1940,25056,2398,564,382,385519,6851,267072,6471,255803,6275,11269,1870,41900,3076,29780,2405,16583,2187,13653,1665,16270,2145,261,288,39358,3901,28318,3775,27282,3639,1036,615,4991,1236,2462,840,884,487,938,559,1526,557,239,247,13406,2121,9785,1753,9686,1772,99,119,1601,730,501,337,536,411,632,628,351,270,0,291,18402,2010,13362,2058,12793,1926,569,464,2959,958,301,232,711,633,529,454,476,259,64,104,7395,1411,5547,1282,5492,1295,55,94,470,267,793,541,354,264,48,121,183,174,0,291,15908,2133,7720,1323,5835,1104,1885,845,1346,544,324,208,0,291,268,220,6250,1326,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,1381346,15404,1317224,15324,64122,3805,115353,6244,133918,6027,128003,6073,89550,5154,97917,5147,2073,675,1614604,15913,1161382,15369,1111897,15344,49485,3559,96545,5658,117406,5549,107954,5317,67209,4660,63009,3630,1099,425,181845,7235,130849,6620,125630,6438,5219,1307,10183,2147,11794,1626,13237,2043,6314,1451,9133,1673,335,229,9729,1964,7521,1822,7391,1816,130,164,773,499,391,337,536,351,224,233,284,261,0,296,36916,3799,20407,2881,19553,2776,854,374,3144,1044,1663,790,3208,1080,5825,1316,2669,1086,0,296,32629,3114,25280,2975,24365,2842,915,476,1653,781,1396,700,1244,575,1412,550,1560,866,84,141,72437,4651,35907,3073,28388,2859,7519,1319,3055,1079,1268,458,1824,748,8566,1666,21262,2808,555,457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,252706,5211,235604,5049,17102,1874,45303,2980,31747,2471,19042,2054,19326,2117,34843,2903,705,334,315608,5043,205623,4894,193503,4870,12120,1501,36375,2531,25312,2109,14949,1787,15463,1880,17481,1690,405,279,40386,3282,25164,2368,23784,2400,1380,603,4895,1265,4695,956,1568,512,2164,754,1900,605,0,223,2124,915,1239,831,1239,831,0,223,462,344,117,129,35,70,37,72,234,202,0,223,17697,1934,8911,1383,8232,1352,679,252,2366,827,1069,353,1465,564,1146,397,2576,739,164,198,6839,1407,4309,1132,4240,1155,69,80,391,354,105,68,785,405,247,201,1002,447,0,223,21018,1708,7460,1029,4606,845,2854,591,814,336,449,252,240,183,269,249,11650,1309,136,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,1876846,19425,1807810,19006,69036,4198,207198,7727,213308,6153,105346,5168,87561,5120,183552,5884,2646,784,2238380,21573,1593421,21223,1543158,20924,50263,3644,171277,6556,187818,5889,88182,4568,75749,4727,120264,4819,1669,602,267833,10909,186314,10011,179146,9926,7168,1373,20777,2667,20099,2086,12639,1884,7225,1249,20427,2550,352,259,18928,2583,13666,2246,13469,2237,197,200,1903,692,1436,572,791,410,719,682,413,248,0,287,33441,3523,19533,2420,18050,2506,1483,618,5102,1686,1073,409,1963,709,1110,525,4613,1194,47,80,27381,2800,18897,2524,17814,2508,1083,481,2528,796,1487,575,915,487,946,460,2608,931,0,287,90494,4679,45015,3478,36173,3089,8842,1611,5611,1329,1395,719,856,416,1812,758,35227,3416,578,446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,7981464,39227,7673938,40084,307526,9155,608730,14451,844052,15565,526277,12208,398908,10406,771746,16572,14303,2180,8895756,34649,6445575,37616,6229198,37493,216377,7313,492104,11319,720062,14316,431424,10825,315633,9451,483361,13413,7597,1430,1236597,21345,886362,17953,854872,18379,31490,3210,68065,3982,90640,4687,58901,4017,37268,3935,93287,4962,2074,850,168791,7495,123299,6917,122346,6840,953,514,11389,2383,10116,1652,10201,1880,6273,1686,7319,1608,194,200,185610,9232,120837,7030,116907,7162,3930,1016,12812,1695,6956,1434,10997,1925,17674,4300,15537,2142,797,697,205468,10503,157491,9462,154225,9271,3266,1020,8098,1529,8067,1516,6866,1402,8409,2500,15948,2314,589,399,453258,12790,247900,8751,196390,8083,51510,4080,16262,1851,8211,1306,7888,1687,13651,2993,156294,7300,3052,1101,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
