GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001EA,B18106_001MA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004MA,B18106_004EA,B18106_005EA,B18106_005MA,B18106_006EA,B18106_006MA,B18106_007EA,B18106_007MA,B18106_008MA,B18106_008EA,B18106_009MA,B18106_009EA,B18106_010EA,B18106_010MA,B18106_011EA,B18106_011MA,B18106_012EA,B18106_012MA,B18106_013EA,B18106_013MA,B18106_014EA,B18106_014MA,B18106_015MA,B18106_015EA,B18106_016EA,B18106_016MA,B18106_017EA,B18106_017MA,B18106_018EA,B18106_018MA,B18106_019EA,B18106_019MA,B18106_020EA,B18106_020MA,B18106_021MA,B18106_021EA,B18106_022EA,B18106_022MA,B18106_023MA,B18106_023EA,B18106_024MA,B18106_024EA,B18106_025EA,B18106_025MA,B18106_026MA,B18106_026EA,B18106_027MA,B18106_027EA,B18106_028EA,B18106_028MA,B18106_029EA,B18106_029MA,B18106_030EA,B18106_030MA,B18106_031EA,B18106_031MA,B18106_032EA,B18106_032MA,B18106_033EA,B18106_033MA,state
0400000US39,10642588,5945,5151491,8013,1020236,3668,12442,1848,1007794,3983,1212919,6111,10002,1666,1202917,6298,2251522,4519,58166,4215,2193356,6095,386490,2373,15043,1700,371447,2662,280324,2161,28935,2404,251389,3108,5491097,6253,978834,3214,7048,1515,971786,3569,1245804,3686,8958,1584,1236846,3694,2372589,3827,63075,3543,2309514,5273,455182,2158,21279,1998,433903,2944,438688,4257,58031,3739,380657,4997,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3413321,2949,1658340,4419,338111,2479,3517,1129,334594,2316,421168,3539,2555,647,418613,3582,683061,3121,21803,2069,661258,3861,130126,1460,5987,1216,124139,1753,85874,1633,9346,1253,76528,1823,1754981,3931,327353,2796,2749,852,324604,2707,430967,3718,2789,795,428178,3809,721616,2717,24399,2343,697217,3786,148009,1589,8885,1364,139124,1953,127036,1877,20711,1924,106325,2521,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3563075,2246,1749590,3518,323705,2673,3242,800,320463,2813,434111,2922,3649,994,430462,3160,759011,2593,19748,2397,739263,3746,137382,1364,6073,1476,131309,1697,95381,1206,11838,1496,83543,1822,1813485,3177,305625,2164,2469,987,303156,2526,434024,2443,3681,1053,430343,2562,781606,2811,21985,2513,759621,3871,151170,1145,7691,1497,143479,1782,141060,1404,23630,2794,117430,3357,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11779722,2970,5690319,5280,1049817,2917,12326,1593,1037491,3191,1345608,4293,11562,1992,1334046,4666,2492677,5085,54739,3769,2437938,5862,448670,1733,18414,2128,430256,2387,353547,2105,33580,2309,319967,3046,6089403,5304,1002138,2990,7913,1454,994225,3210,1377986,3841,8700,1450,1369286,4258,2624811,3677,60579,3402,2564232,5103,524919,2007,19888,1878,505031,2495,559549,2820,76887,4014,482662,4395,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979631,1474,469662,1470,85458,874,743,361,84715,931,118135,1495,779,496,117356,1590,205432,1305,5081,1301,200351,1703,33674,618,1240,605,32434,963,26963,603,2315,632,24648,704,509969,1530,81400,862,293,233,81107,875,122876,1123,678,537,122198,1329,221986,1351,4850,1289,217136,1824,39881,775,1637,545,38244,879,43826,1050,4805,1067,39021,1459,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4235042,3136,2023145,5127,392054,3645,4051,916,388003,3832,493791,4109,5638,1368,488153,4263,868725,3685,27162,2439,841563,4295,171775,1520,7377,1170,164398,1729,96800,1653,12153,1702,84647,2033,2211897,4666,384630,3224,1969,647,382661,3301,522999,3471,4411,1083,518588,3636,955980,3377,27922,2947,928058,4121,200084,1664,9975,1294,190109,1962,148204,1829,25407,2271,122797,2530,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,740653,1342,368404,2254,74137,1551,463,234,73674,1507,91754,1354,803,558,90951,1333,152717,1646,2231,719,150486,1723,27184,650,670,306,26514,703,22612,800,2470,639,20142,1030,372249,1943,69268,1279,339,243,68929,1321,87852,1659,451,421,87401,1668,153520,1582,3376,1051,150144,1632,30555,741,1177,389,29378,806,31054,693,3250,744,27804,1019,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5853133,3768,2820523,5651,554553,3887,6198,1278,548355,3814,680755,4460,7122,1457,673633,4718,1224635,4485,36382,3096,1188253,5054,227129,1838,14008,1671,213121,2454,133451,1488,19601,1910,113850,2172,3032610,6586,532131,4229,4591,979,527540,4277,714922,4690,7637,1652,707285,4918,1312719,4624,45534,3450,1267185,6250,260031,2464,15931,1930,244100,3194,212807,2870,39427,2792,173380,3440,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22850112,5666,11175655,9773,2534050,6679,27872,2825,2506178,7260,2971668,8513,33211,4285,2938457,9931,4555479,8044,114887,5834,4440592,10342,680834,3715,38262,3286,642572,4364,433624,3003,57440,3143,376184,4140,11674457,7519,2412634,4619,19880,2739,2392754,5064,3028503,6379,24174,2960,3004329,7246,4811051,6270,136290,6988,4674761,8704,783342,3417,54561,3510,728781,4700,638927,3904,120841,4441,518086,5517,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486751,1587,1240846,2343,311502,1629,2009,711,309493,1903,379924,1927,2277,812,377647,1986,437126,1885,6729,1203,430397,2213,66193,1083,1321,451,64872,1110,46101,777,4495,951,41606,994,1245905,2317,295278,1381,1610,524,293668,1463,376710,1802,2035,638,374675,1853,439749,1983,8368,1453,431381,2149,72507,946,3394,803,69113,1078,61661,1161,7806,1282,53855,1649,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587618,853,288373,1344,50454,953,562,344,49892,1001,67158,858,512,348,66646,873,131567,810,3327,849,128240,1165,23521,223,461,256,23060,335,15673,453,1805,558,13868,649,299245,1283,46939,781,428,322,46511,801,66566,971,1005,584,65561,1164,137225,881,2288,532,134937,938,25603,354,512,232,25091,419,22912,403,3276,748,19636,824,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7299984,5626,3511696,7055,689852,5274,7734,1293,682118,5419,858816,6672,7195,1524,851621,6757,1548024,5475,31318,2898,1516706,6077,255965,1768,10056,1500,245909,2245,159039,1799,15426,1881,143613,2503,3788288,5596,652381,4014,4176,880,648205,4036,919291,5386,4604,1105,914687,5497,1676771,4592,33573,2699,1643198,5533,292173,2247,12299,1683,279874,2752,247672,2661,38906,2545,208766,3449,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6199872,3472,3049536,4611,584835,2545,6211,1172,578624,2724,764437,4233,5983,1262,758454,4250,1336406,3859,25569,2635,1310837,4253,218383,1473,8748,1328,209635,1808,145475,1261,15330,1591,130145,1992,3150336,4102,559892,2831,4534,1136,555358,2980,772139,2697,7246,1442,764893,2933,1372088,3537,29155,3131,1342933,4526,236672,1491,12280,1721,224392,2422,209545,1871,33833,3207,175712,3594,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721529,2100,839263,3292,145113,2033,1262,518,143851,2022,189841,2179,2072,687,187769,2263,377260,2692,15115,2280,362145,3451,77192,713,4581,927,72611,1216,49857,841,6311,1025,43546,1197,882266,2931,138318,2151,945,609,137373,2140,190760,2354,2129,857,188631,2378,390388,1889,16346,2105,374042,2856,85547,874,6080,1190,79467,1417,77253,1044,13569,1642,63684,1883,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5258350,2320,2592891,3873,498733,2755,4987,931,493746,3024,628494,2830,5511,1213,622983,2911,1135791,3354,19796,1931,1115995,3925,189695,1175,6537,1249,183158,1551,140178,1053,12837,1340,127341,1628,2665459,3207,480373,2196,4086,942,476287,2214,620135,2387,4109,988,616026,2560,1145689,2859,25061,2235,1120628,3666,208316,1039,6581,1014,201735,1431,210946,1953,23823,2085,187123,2652,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513990,1704,260317,2571,49902,1411,91,137,49811,1381,65313,1315,386,265,64927,1333,113499,1620,1988,614,111511,1588,19670,739,159,147,19511,749,11933,745,783,418,11150,884,253673,1979,45307,1256,0,269,45307,1256,64238,1364,613,574,63625,1514,107935,1230,1226,480,106709,1223,19981,619,832,374,19149,684,16212,538,1538,566,14674,756,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3472525,874,1648721,2217,345213,1580,3612,873,341601,1961,412656,1869,4779,1104,407877,2180,655635,1920,25295,2534,630340,3191,141432,1368,9705,1243,131727,1891,93785,1168,15777,1737,78008,1692,1823804,2063,329116,1570,2110,733,327006,1642,438981,993,2653,800,436328,1284,752325,1375,27216,2837,725109,3021,170488,510,12954,1597,157534,1777,132894,1188,32715,2344,100179,2510,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
