GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001MA,B17022_001EA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004MA,B17022_004EA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007EA,B17022_007MA,B17022_008MA,B17022_008EA,B17022_009EA,B17022_009MA,B17022_010MA,B17022_010EA,B17022_011MA,B17022_011EA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014EA,B17022_014MA,B17022_015MA,B17022_015EA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020EA,B17022_020MA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023MA,B17022_023EA,B17022_024EA,B17022_024MA,B17022_025MA,B17022_025EA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028MA,B17022_028EA,B17022_029EA,B17022_029MA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032MA,B17022_032EA,B17022_033EA,B17022_033MA,B17022_034MA,B17022_034EA,B17022_035EA,B17022_035MA,B17022_036MA,B17022_036EA,B17022_037MA,B17022_037EA,B17022_038EA,B17022_038MA,B17022_039EA,B17022_039MA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043EA,B17022_043MA,B17022_044MA,B17022_044EA,B17022_045EA,B17022_045MA,B17022_046EA,B17022_046MA,B17022_047EA,B17022_047MA,B17022_048EA,B17022_048MA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052MA,B17022_052EA,B17022_053EA,B17022_053MA,B17022_054EA,B17022_054MA,B17022_055MA,B17022_055EA,B17022_056MA,B17022_056EA,B17022_057EA,B17022_057MA,B17022_058MA,B17022_058EA,B17022_059EA,B17022_059MA,B17022_060MA,B17022_060EA,B17022_061MA,B17022_061EA,B17022_062EA,B17022_062MA,B17022_063MA,B17022_063EA,B17022_064EA,B17022_064MA,B17022_065MA,B17022_065EA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068EA,B17022_068MA,B17022_069EA,B17022_069MA,B17022_070MA,B17022_070EA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073MA,B17022_073EA,B17022_074EA,B17022_074MA,B17022_075EA,B17022_075MA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078MA,B17022_078EA,B17022_079EA,B17022_079MA,B17022_080MA,B17022_080EA,B17022_081EA,B17022_081MA,state
0400000US13,2385969,17984,455163,10558,179208,7384,115030,5970,21233,2539,42754,3565,51043,4025,64178,4375,275955,8365,46289,3703,32006,3499,9592,2005,7479,1822,14935,1914,14283,2178,229666,7937,191094,7099,36444,3086,50421,3798,104229,5028,38572,3715,89974,5204,49463,4207,29122,3446,6347,1391,9121,1684,13654,2220,20341,2227,40511,3788,10218,1917,6556,1686,2107,1006,1590,993,2859,986,3662,1030,30293,3275,22378,2808,3249,1113,3267,816,15862,2148,7915,1555,165007,6122,98928,4284,57067,3871,10540,1921,14491,2083,32036,3195,41861,3179,66079,4391,15604,2335,9309,1961,1499,678,2034,897,5776,1570,6295,1147,50475,3688,35619,3270,5130,1302,5916,1451,24573,2458,14856,1919,1675825,16937,1361297,14946,579475,10680,109751,5336,100202,5019,369522,8999,781822,11496,314528,9647,88890,5449,40901,3419,8087,1377,3683,982,29131,3154,47989,3926,225638,7725,122786,5744,17524,2448,10644,1655,94618,4894,102852,4674,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,31133,2641,15326,2318,8930,1623,2433,914,3066,1188,3431,972,6396,1425,15807,1819,2672,944,2239,855,535,406,501,385,1203,585,433,300,13135,1725,10689,1606,2189,730,3110,938,5390,1099,2446,819,7741,1417,4502,984,2154,665,881,499,559,390,714,230,2348,826,3239,917,1045,521,539,411,402,381,0,275,137,164,506,355,2194,762,1686,743,81,84,708,533,897,485,508,248,14034,1766,9365,1384,4840,1081,875,409,1239,566,2726,870,4525,1045,4669,894,609,332,391,276,144,212,40,47,207,176,218,168,4060,837,2827,799,422,338,581,381,1824,700,1233,528,250167,4872,195209,5026,84343,3783,15300,1760,16834,2149,52209,2898,110866,3556,54958,3388,19921,2622,7300,1216,1367,448,678,370,5255,1213,12621,2218,35037,2211,15881,1857,1873,694,2425,727,11583,1597,19156,1983,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,68642,3865,38231,3145,25600,2227,7166,1421,8619,1479,9815,1653,12631,1883,30411,2921,6612,1371,4872,1199,2336,952,602,379,1934,605,1740,709,23799,2554,21224,2374,3888,1077,5313,1304,12023,2097,2575,883,17269,2122,11984,1838,7552,1479,1702,660,3467,995,2383,681,4432,1149,5285,1244,1238,529,805,411,181,183,226,217,398,276,433,335,4047,1112,2917,900,323,235,881,579,1713,619,1130,541,29759,2385,21996,1906,14070,1594,3674,951,4513,1036,5883,1210,7926,1234,7763,1495,1415,663,1143,567,209,197,315,338,619,328,272,287,6348,1362,4567,1171,821,556,1234,616,2512,779,1781,603,286136,6257,249918,5766,96856,4329,16811,1833,20190,2013,59855,3636,153062,4686,36218,3023,14318,2057,8705,1838,1864,667,1346,762,5495,1445,5613,1201,21900,2293,13212,1908,2220,826,1151,486,9841,1570,8688,1336,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,447018,10011,170738,6804,117724,5769,18135,2377,42649,3012,56940,3955,53014,3158,276280,8062,50368,3578,36613,3186,9368,1550,8366,1501,18879,2357,13755,2014,225912,7129,192260,6544,36536,3291,53101,4378,102623,4538,33652,2984,97864,5943,51118,4039,32280,2982,6313,1346,9217,1516,16750,2239,18838,1850,46746,3716,11242,1682,7649,1321,2423,789,1575,732,3651,984,3593,1050,35504,3351,26256,2995,3101,928,5496,1453,17659,2414,9248,1681,174837,6023,104233,4958,60806,3928,9541,1302,18696,2133,32569,2936,43427,2663,70604,3970,17481,2266,12230,1978,2412,1053,2673,858,7145,1572,5251,1141,53123,3586,37778,2716,5168,1079,7214,1703,25396,2407,15345,2040,2414094,15873,1974920,15813,837646,11787,159834,6119,150404,5563,527408,9957,1137274,12759,439174,9476,141106,5870,64501,4634,14588,2117,7473,1817,42440,3396,76605,5061,298068,7838,141535,6479,20814,2406,15051,2117,105670,5635,156533,5644,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,254394,7823,98788,4547,65084,3739,10929,1711,22474,2410,31681,2406,33704,2701,155606,6105,28414,2950,21869,2778,6619,1509,4987,1442,10263,1547,6545,1446,127192,5789,112138,5268,25344,2954,29856,3092,56938,3292,15054,1874,59237,3553,33244,2823,20871,2108,3382,928,6372,1318,11117,1281,12373,1955,25993,2294,6820,1417,5565,1286,1446,583,1418,709,2701,892,1255,576,19173,2377,15186,2133,1749,632,3223,1094,10214,1675,3987,987,110635,5203,68681,3764,37300,2956,4945,983,10937,1664,21418,2276,31381,2317,41954,3402,10361,1686,7314,1356,2058,734,1309,561,3947,958,3047,932,31593,2915,22016,2564,2685,822,3242,929,16089,2353,9577,1446,1232120,11650,1035805,11241,396345,8684,75013,4591,71479,3767,249853,6903,639460,9211,196315,5880,65068,3835,33747,3315,7729,1432,3357,952,22661,2715,31321,2742,131247,4886,64770,4586,9549,1663,6090,1087,49131,3977,66477,3352,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,96007,4312,42280,3020,25414,2174,5020,1205,9360,1504,11034,1618,16866,1760,53727,3321,8775,1331,6491,1107,1734,622,1710,642,3047,775,2284,648,44952,3151,39834,3100,11031,1936,10368,1779,18435,1899,5118,1167,22532,2315,13454,1528,6928,1168,1227,573,2775,845,2926,620,6526,993,9078,1624,2292,703,1484,577,821,449,187,144,476,294,808,511,6786,1472,5538,1381,1225,628,1109,653,3204,889,1248,451,45524,2898,29176,2280,14508,1708,2874,883,5110,854,6524,1148,14668,1608,16348,1909,4291,1015,3236,837,1021,572,356,301,1859,734,1055,494,12057,1633,9781,1490,627,393,1762,641,7392,1419,2276,717,629705,7654,548692,8223,208595,5484,39553,2426,41606,2921,127436,4627,340097,6032,81013,3945,31471,2768,17984,2116,4261,1102,1812,711,11911,1665,13487,1939,49542,2832,25726,2159,2687,727,2325,770,20714,1845,23816,1795,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,100962,4856,39192,3111,27052,2694,5144,1343,10803,1473,11105,1760,12140,1532,61770,3813,10130,1503,8704,1447,2821,953,1768,767,4115,993,1426,607,51640,3859,46173,3833,12669,1805,11868,1883,21636,2691,5467,1090,21942,2323,14505,1889,9180,1605,1819,716,3102,946,4259,1196,5325,937,7437,1478,1821,581,1425,547,423,234,471,405,531,338,396,219,5616,1268,4477,1070,1316,581,740,356,2421,898,1139,507,39689,2920,27399,2452,15083,2016,2847,784,5048,1323,7188,1320,12316,1390,12290,1658,3570,863,2409,773,768,496,247,229,1394,499,1161,585,8720,1372,6969,1264,923,437,1543,763,4503,961,1751,588,558999,9603,478103,8378,183057,5956,34200,3067,34088,2745,114769,3949,295046,5916,80896,4456,31171,2600,17420,2011,4195,1108,1611,725,11614,1711,13751,1933,49725,3619,27577,2786,3200,967,2565,760,21812,2283,22148,2326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,225530,7276,97590,5062,54556,3707,11041,1518,16488,1974,27027,2773,43034,2817,127940,5026,24987,2443,17597,2197,5342,1189,2772,831,9483,1676,7390,1408,102953,4937,87588,4328,19465,2362,21051,2726,47072,3500,15365,1732,43510,2735,26007,2218,12230,1730,1866,745,3365,855,6999,1274,13777,1571,17503,1969,4318,988,2895,839,1002,555,493,386,1400,651,1423,546,13185,1668,9001,1510,1873,835,1313,765,5815,1300,4184,1054,74936,4209,49400,3456,24181,2540,4671,1223,6308,1436,13202,2124,25219,2243,25536,2486,7866,1717,4896,1489,1764,974,915,682,2217,902,2970,882,17670,1996,11265,1730,1086,531,1093,471,9086,1605,6405,1148,782709,10972,660875,10474,250658,7006,49255,3516,43672,3636,157731,4524,410217,7449,121834,6109,39661,3623,18740,2249,3637,1106,1317,608,13786,1708,20921,2444,82173,5077,41118,3694,6344,1393,3159,932,31615,3060,41055,2943,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,228627,7455,65872,4254,36131,3091,6076,1186,12396,1658,17659,2075,29741,2854,162755,6537,19891,2307,13849,1994,3339,972,2264,906,8246,1586,6042,1460,142864,6179,118908,5591,25928,2840,31068,3089,61912,4175,23956,2775,44133,3432,21023,2351,10280,1894,1311,454,2974,991,5995,1391,10743,1500,23110,2859,4777,1202,2987,1002,554,398,496,517,1937,776,1790,621,18333,2484,12266,2033,1779,714,2811,1074,7676,1584,6067,1284,76147,4815,44482,3594,22609,2567,4071,1061,7476,1589,11062,1671,21873,2167,31665,3081,6413,1309,3959,1038,1059,546,464,421,2436,706,2454,745,25252,2902,15833,2373,2747,968,3217,1045,9869,1784,9419,1644,780210,10018,622046,9780,252383,7595,44312,3839,48299,3754,159772,5955,369663,7794,158164,5873,48479,3747,24133,2894,5062,1191,3037,1146,16034,2148,24346,2538,109685,5412,56493,3885,9877,1747,5551,1198,41065,3370,53192,3563,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,45864,2747,18266,1820,8961,1458,1926,643,2579,713,4456,1082,9305,1464,27598,2207,4833,1156,3444,991,848,513,658,446,1938,598,1389,596,22765,2106,19876,2086,4819,1220,4245,898,10812,1686,2889,687,11789,1607,7146,1187,3269,920,730,401,1224,618,1315,487,3877,786,4643,1180,1830,637,1692,633,716,475,50,55,926,527,138,105,2813,856,2392,808,452,304,219,174,1721,716,421,257,21402,1899,13473,1474,5694,966,569,292,1285,470,3840,838,7779,1061,7929,1290,2248,690,1671,636,640,561,113,138,918,387,577,285,5681,1196,3661,865,290,211,190,240,3181,784,2020,666,266273,4708,227785,4256,77040,3545,14402,1730,10752,1636,51886,2550,150745,3969,38488,2734,14709,2152,7713,1396,855,445,477,395,6381,1207,6996,1545,23779,2137,12159,1625,733,368,772,447,10654,1560,11620,1630,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,133928,5950,41682,3686,25694,2906,6487,1441,8051,1998,11156,1608,15988,2017,92246,4971,15937,2349,11048,1989,2324,942,3073,994,5651,1602,4889,1362,76309,4760,65735,4353,11177,1724,17443,2519,37115,3534,10574,1636,30793,3196,15251,2180,9188,1864,1832,762,2269,718,5087,1420,6063,1105,15542,2257,2873,848,2203,768,631,349,609,455,963,453,670,347,12669,1985,10164,1949,1091,458,2316,871,6757,1618,2505,782,61416,3680,29949,2252,17253,2366,3391,1197,6677,1410,7185,1490,12696,1589,31467,3288,8166,1831,6010,1590,1745,893,1555,767,2710,759,2156,838,23301,2567,18011,2398,2177,707,4407,1378,11427,1755,5290,1084,1205821,13489,935731,12743,411032,8896,83206,4610,74000,3714,253826,7407,524699,9915,270090,8968,77136,4885,37268,3307,8061,1773,4416,1285,24791,2866,39868,3646,192954,7336,105542,5475,14554,1961,9608,1806,81380,5168,87412,5259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,185602,7743,57239,3632,30642,2490,6246,1403,9952,1684,14444,1894,26597,2605,128363,7006,20392,2450,15063,2266,4457,1236,2468,787,8138,1758,5329,1120,107971,6235,89606,6018,18054,2492,20122,2885,51430,4381,18365,2677,35815,3017,18699,2227,9923,1686,1253,592,2666,851,6004,1055,8776,1508,17116,2072,3047,992,2438,911,619,415,424,302,1395,792,609,355,14069,1804,10243,1670,2471,770,1253,627,6519,1177,3826,975,64600,4056,37443,2928,18580,2190,3796,991,5624,1354,9160,1404,18863,2031,27157,3095,6504,1417,3304,911,979,475,691,518,1634,685,3200,912,20653,2837,14785,2428,2341,895,2879,952,9565,1982,5868,1166,1304240,14068,1052823,12145,461305,8366,95228,4138,71696,4246,294381,7149,591518,9312,251417,9444,70457,4425,30905,3164,7160,1638,2341,902,21404,2444,39552,2941,180960,7764,89848,4738,12758,1670,9488,1918,67602,4421,91112,5297,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,413184,8638,155387,6110,97161,5082,14959,1690,31403,2368,50799,3941,58226,2920,257797,7039,45291,3553,32522,2868,8859,1787,6540,1293,17123,1914,12769,1626,212506,6426,178459,5718,38030,3240,45204,3521,95225,4599,34047,2342,83606,4116,45742,2656,26422,2515,4349,1033,8455,1288,13618,1807,19320,1736,37864,2834,10469,1729,7677,1588,2331,1020,1069,518,4277,1042,2792,806,27395,2545,20468,2416,3450,894,3263,997,13755,1938,6927,1189,149248,5827,90423,4734,46487,3621,8860,1663,11045,1832,26582,2634,43936,3224,58825,3183,14134,1828,8407,1435,2546,753,1005,612,4856,1041,5727,1301,44691,2894,28678,2665,4835,1067,4154,974,19689,2423,16013,1874,1862742,15554,1553542,13980,588275,10473,103093,5057,95142,4304,390040,8210,965267,10390,309200,8393,98443,4698,46376,3042,9122,1478,3994,992,33260,2474,52067,3163,210757,6949,99009,4617,13484,1615,7939,1299,77586,4515,111748,4780,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,151197,5437,59035,3257,36156,3025,5858,1201,14367,1848,15931,1885,22879,1777,92162,4247,19180,2000,15338,1864,4011,1127,3398,958,7929,1441,3842,686,72982,3848,65823,3685,15780,1994,17892,2038,32151,2718,7159,1158,33918,3041,19614,2015,11790,1621,2260,1023,4254,1097,5276,836,7824,1244,14304,1962,4173,875,2655,737,612,291,472,320,1571,618,1518,585,10131,1834,8305,1627,1517,646,1962,774,4826,1251,1826,584,63163,3421,39241,2402,18544,1613,3491,808,6033,1050,9020,1121,20697,1904,23922,2610,7506,1290,5224,958,1594,552,695,360,2935,807,2282,732,16416,2117,12279,1770,2065,612,2436,794,7778,1314,4137,951,1105480,9496,951110,9309,395024,6890,82471,3504,72707,3895,239846,5793,556086,7634,154370,5442,56898,3392,28446,2507,5849,1196,2515,692,20082,2044,28452,2582,97472,4517,53668,3497,7769,1238,4362,821,41537,3174,43804,2838,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
