GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001MA,B25027_001EA,B25027_002EA,B25027_002MA,B25027_003EA,B25027_003MA,B25027_004EA,B25027_004MA,B25027_005EA,B25027_005MA,B25027_006MA,B25027_006EA,B25027_007EA,B25027_007MA,B25027_008EA,B25027_008MA,B25027_009MA,B25027_009EA,B25027_010EA,B25027_010MA,B25027_011EA,B25027_011MA,B25027_012MA,B25027_012EA,B25027_013MA,B25027_013EA,B25027_014EA,B25027_014MA,B25027_015MA,B25027_015EA,B25027_016EA,B25027_016MA,B25027_017MA,B25027_017EA,state
0400000US34,2106728,14618,1496628,14811,164425,6576,364772,6467,458794,6949,184903,5729,139381,5519,135233,4311,49120,2898,610100,9353,11005,1644,27499,2555,77518,3917,58575,3382,73220,3703,151816,5540,210467,4727,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,43133,2539,66562,3406,85280,3745,38601,2416,36958,2052,31770,1907,13997,1733,203563,6415,11479,1725,14365,1993,32873,2804,22236,2141,25998,2385,49033,3045,47579,2855,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,290569,7729,598185,10516,772189,10405,319134,6580,244462,6684,227983,6698,84611,4259,1366990,13705,43324,3209,78645,4389,202196,6377,141873,5080,177390,5790,317181,6028,406381,6326,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,231801,6172,409895,8279,438509,7565,190940,6065,162391,5607,165329,5180,57927,3478,808759,10982,36585,3283,58521,4320,114151,5058,79225,4183,102354,4815,201437,5121,216486,5002,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,22641,1891,24844,1571,27393,1362,10788,1196,6573,1051,6209,818,1847,514,87378,2509,3752,952,6299,919,16103,1258,11252,1231,11890,1210,18077,1122,20005,1179,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,304139,7324,470133,8053,588810,8982,257421,6273,203664,5624,195889,4913,81509,3528,993632,11214,36504,2999,54479,3507,134855,5234,99512,3841,121421,4237,240348,4278,306513,5252,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,111756,4568,122939,4375,153999,4560,68009,2966,55697,2900,53565,3245,19397,1934,386016,8197,20055,2130,27401,2834,59787,3033,38627,2453,47032,2450,96439,3586,96675,3174,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,86076,4257,141537,3810,172441,5641,86180,3343,73703,3525,71993,3088,27267,2357,283477,6104,8977,1426,11151,1623,31529,2676,29947,2911,40049,2974,76021,3270,85803,3480,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,301329,7348,516745,7355,633152,8864,262342,6990,202737,5524,183613,5633,69137,3250,1292623,13706,37604,2782,68348,4153,187854,6227,138340,4965,163877,4821,309956,5802,386644,5513,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,19758,1952,39303,2313,53837,2434,23366,2124,19019,1925,16513,1638,6576,1224,66144,2710,1205,474,3114,943,7944,1119,6877,1188,7893,1217,14727,1333,24384,1669,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,109947,5749,165227,5463,203530,5392,87768,4513,78306,4023,87323,3489,28681,2255,449378,7498,21399,2509,30324,2764,65808,4177,48226,3321,60783,2819,112847,3397,109991,3302,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,27348,2163,28891,1588,34364,1905,15430,1517,10908,1440,7686,1087,2315,405,89879,3071,3100,655,5137,815,16051,1453,10515,1354,10511,1245,21231,1186,23334,1405,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,164713,6111,252413,6711,275827,6921,118054,4778,100514,4272,99801,4246,32027,1999,619419,9864,24820,2437,45384,2798,91746,4265,63789,3569,83572,3889,155630,3915,154478,3689,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,592228,10396,902352,11997,965369,11231,385705,9250,283901,7454,257262,6380,88457,4166,2080629,19714,103563,4940,189220,6956,363686,9301,238585,6478,262094,8199,464330,6859,459151,7651,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,110201,4396,111146,3672,110257,3903,45307,2949,33579,2260,34196,2077,12412,1451,158044,4376,6130,1025,10312,1731,21608,1871,17476,1938,18036,1816,38436,1750,46046,1860,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,13517,1218,26229,1566,37041,1717,17359,1571,12325,1303,11658,1062,3194,662,59524,2610,1412,568,3703,747,8638,1147,6543,1102,8840,1206,13828,1017,16560,1259,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,188156,7276,343220,6401,422781,8355,170393,5477,148437,4692,137199,4518,48258,2928,566796,9306,17527,2157,33862,2668,77793,3558,53861,3410,70736,3581,149130,3809,163887,4417,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,167076,5937,273149,5338,335907,6605,148354,4760,118773,4789,112831,4397,36675,2762,452174,7857,11746,1595,20865,2391,59604,3494,48327,3215,65595,3370,114876,3800,131161,3696,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,41361,2184,62827,3468,71735,3392,34241,2495,25610,2174,29220,2250,9984,1219,278451,5758,13757,1626,20557,2357,43868,2920,30825,2091,38172,2751,62653,2648,68619,2182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,176027,5455,255222,4770,308502,5933,128162,4506,88411,3423,81552,3086,26304,1667,501859,7356,13037,1613,23609,1996,72808,3098,56212,2856,61780,3060,124762,2866,149651,3735,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,18602,2118,20535,1563,26181,1960,12289,1464,7898,1072,6034,1033,1984,600,61755,2807,2974,853,3059,810,9834,1297,8425,1357,9242,1138,14167,1083,14054,1193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,54107,3537,101887,4652,88508,4016,35243,2178,34537,2873,33874,2159,14003,1353,567672,7756,27173,2784,54035,3025,100334,4122,60751,2893,79050,3291,133175,3781,113154,3214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
