GEO_ID,B17020A_001E,B17020A_001M,B17020A_002E,B17020A_002M,B17020A_003E,B17020A_003M,B17020A_004E,B17020A_004M,B17020A_005E,B17020A_005M,B17020A_006E,B17020A_006M,B17020A_007E,B17020A_007M,B17020A_008E,B17020A_008M,B17020A_009E,B17020A_009M,B17020A_010E,B17020A_010M,B17020A_011E,B17020A_011M,B17020A_012E,B17020A_012M,B17020A_013E,B17020A_013M,B17020A_014E,B17020A_014M,B17020A_015E,B17020A_015M,B17020A_016E,B17020A_016M,B17020A_017E,B17020A_017M,NAME,B17020A_001MA,B17020A_001EA,B17020A_002MA,B17020A_002EA,B17020A_003MA,B17020A_003EA,B17020A_004EA,B17020A_004MA,B17020A_005EA,B17020A_005MA,B17020A_006MA,B17020A_006EA,B17020A_007EA,B17020A_007MA,B17020A_008MA,B17020A_008EA,B17020A_009EA,B17020A_009MA,B17020A_010EA,B17020A_010MA,B17020A_011MA,B17020A_011EA,B17020A_012EA,B17020A_012MA,B17020A_013EA,B17020A_013MA,B17020A_014MA,B17020A_014EA,B17020A_015EA,B17020A_015MA,B17020A_016EA,B17020A_016MA,B17020A_017EA,B17020A_017MA,state
0400000US40,2688758,8603,374921,12647,37609,3389,7610,1489,39304,3207,32228,3362,223333,7073,15759,2022,19078,1812,2313837,12768,124154,3627,22803,2241,152121,4467,165685,4469,1460303,7624,219966,2166,168805,2473,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3207591,12648,455338,16387,39432,3717,6919,1410,42423,4052,38118,3756,291492,10272,19529,2567,17425,2157,2752253,18228,140023,4104,27528,2735,180379,5189,191435,5824,1754080,11647,251028,3100,207780,2554,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10196894,13906,1076294,25877,85978,5367,18290,2553,97348,5430,92617,5684,662224,15498,50748,3200,69089,4472,9120600,23416,444304,4814,90628,4075,592155,7858,667934,7399,5729305,16218,821594,3297,774680,5611,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826641,6486,84836,6958,6190,1409,978,464,5174,1159,6865,1779,56595,4884,3739,882,5295,1201,741805,8056,32742,1547,7806,1274,49210,2364,52146,2679,474053,5879,63833,1057,62015,1375,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3032114,8312,387640,14811,34487,3478,6315,1276,33133,3691,32306,4003,249363,8493,15998,2385,16038,1966,2644474,16048,137293,3270,26404,2493,185530,5533,182871,5064,1659633,10068,270704,2543,182039,2296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,680430,2578,70408,5794,5562,1315,1481,588,5428,1457,4063,1138,42990,3875,3337,674,7547,989,610022,6278,38120,1322,7291,1079,44064,2299,48751,2008,376015,4047,51358,1002,44423,1407,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4870971,10667,721380,23522,67284,5294,13355,2253,73282,5787,65553,5461,437270,13785,33724,3161,30912,2866,4149591,24928,215942,5626,44719,3709,281790,7251,295452,7307,2640431,14686,394242,3254,277015,3652,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18309106,45395,2931319,44421,360829,11746,69021,4927,396072,11654,318220,10459,1593264,25756,99240,5383,94673,4479,15377787,55725,980352,13459,198980,7702,1230112,15417,1262155,18020,9753820,35841,1122464,6522,829904,5624,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2426138,10819,279186,14147,33835,3398,6195,1112,33759,3961,26664,3010,166532,8155,6002,1233,6199,1481,2146952,14711,190719,3388,39766,2941,214921,4778,199544,4767,1279042,9424,125461,1522,97499,1851,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574356,1750,70714,5083,6351,1230,1378,743,5710,1239,5473,1050,45899,3722,3031,689,2872,759,503642,5352,22390,1244,3502,679,31748,1895,39921,1875,325493,3771,45428,673,35160,814,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5423319,16898,483098,17439,39268,4072,8094,1792,38233,4206,35305,3369,314185,11046,23654,2430,24359,2259,4940221,22362,267617,4835,55489,3714,345242,6845,362600,7033,3189460,14617,409988,2892,309825,2965,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5219441,14725,603207,20415,55176,4469,9850,2002,58329,4365,47672,4597,389309,12850,22456,1853,20415,2472,4616234,22728,242318,5125,50240,3352,311741,7955,337975,6807,2988420,13751,382790,2107,302750,2951,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1695896,3488,294526,12811,26204,3075,4193,1078,26955,2946,25600,2885,184681,8149,14069,1570,12824,1404,1401370,13163,65129,3076,12045,1796,87941,4575,95340,4080,887175,8376,144230,1697,109510,1812,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4830960,8216,506159,15777,48336,4109,8190,1294,48667,4133,39803,3561,313381,8829,18001,1857,29781,2290,4324801,18090,225438,4288,49121,2999,296817,6522,333588,5083,2752876,10917,359252,2331,307709,2727,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,502622,2934,52116,6524,6385,2015,1430,747,4076,1205,3127,1063,32801,4030,2139,776,2158,694,450506,6247,28034,1762,6486,1543,33189,2162,33743,2304,288681,3811,35534,1114,24839,1014,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2502595,20546,1086666,17699,87154,3745,16401,1751,101915,5582,113217,5239,612078,12223,86574,4010,69327,3252,1415929,22079,60639,4225,12498,1816,91942,4199,101384,5824,895135,14915,148286,4057,106045,3528,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
