GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001EA,C23002A_001MA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005MA,C23002A_005EA,C23002A_006EA,C23002A_006MA,C23002A_007MA,C23002A_007EA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010MA,C23002A_010EA,C23002A_011MA,C23002A_011EA,C23002A_012EA,C23002A_012MA,C23002A_013EA,C23002A_013MA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018EA,C23002A_018MA,C23002A_019EA,C23002A_019MA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023EA,C23002A_023MA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027MA,C23002A_027EA,state
0400000US47,4024833,6559,1949219,5402,1619446,5446,1253677,10363,9798,1793,1243879,10595,1108432,10975,135447,6256,365769,9950,329773,747,61476,3427,56604,3264,4872,1013,268297,3422,2075614,4449,1646629,4189,1092832,10407,856,553,1091976,10460,990709,10620,101267,5362,553797,10066,428985,872,49534,3069,46113,2742,3421,902,379451,3252,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14375418,30194,7078488,18815,6104739,18708,4908465,21817,62356,4023,4846109,21574,4455200,23212,390909,10809,1196274,17183,973749,3018,221456,5715,208533,5792,12923,1774,752293,5700,7296930,15546,6055529,15938,4025118,22809,10888,2329,4014230,22630,3699891,24761,314339,10268,2030411,19371,1241401,3302,163866,5486,154993,5538,8873,1360,1077535,6182,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1784337,7288,887208,4285,778456,4192,658093,5954,2753,838,655340,6021,596762,6654,58578,3636,120363,5130,108752,610,23467,1662,22069,1609,1398,430,85285,1686,897129,3746,766519,3580,520325,6840,652,411,519673,6901,474469,7361,45204,3150,246194,6897,130610,692,16302,1567,15990,1593,312,222,114308,1794,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494588,1441,241216,1077,201282,1003,163354,2213,342,258,163012,2261,148427,2846,14585,1549,37928,2067,39934,318,10896,1080,10291,1035,605,207,29038,1104,253372,841,203365,835,156780,2310,161,154,156619,2328,144576,2777,12043,1552,46585,2452,50007,155,8119,1046,7972,1040,147,125,41888,1055,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4542431,11978,2230663,7299,1886147,7095,1531610,10949,71560,6032,1460050,11458,1356055,11868,103995,5335,354537,10630,344516,1170,81510,3593,77596,3622,3914,949,263006,3691,2311768,6844,1870244,6612,1333689,11611,11358,1500,1322331,11770,1237865,11805,84466,5239,536555,10681,441524,915,57638,3477,55879,3408,1759,556,383886,3631,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4315095,10278,2128892,5951,1793716,5879,1435609,10197,32070,2816,1403539,9773,1245893,11367,157646,7333,358107,8739,335176,701,62992,2948,56344,2599,6648,1223,272184,2929,2186203,5724,1774971,5426,1248705,8891,2785,1006,1245920,8848,1132539,10350,113381,5041,526266,8700,411232,1051,44379,2426,41510,2280,2869,748,366853,2600,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1428631,3190,693831,2655,567121,2610,397917,6312,2141,756,395776,6433,355360,6414,40416,3590,169204,6564,126710,457,16615,1755,15898,1693,717,362,110095,1770,734800,2418,572485,2403,349729,5294,0,269,349729,5294,324941,5658,24788,2769,222756,5305,162315,403,14517,1518,13766,1527,751,368,147798,1570,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4013179,5466,1977306,3829,1653041,3733,1383363,7541,2146,658,1381217,7610,1253412,8923,127805,4718,269678,7498,324265,660,60016,2419,55645,2344,4371,766,264249,2528,2035873,2990,1615808,3002,1267286,6805,662,301,1266624,6798,1182613,6639,84011,3764,348522,6590,420065,646,51394,2293,48049,2253,3345,665,368671,2376,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,408714,2249,208006,1576,177042,1604,148045,2825,1884,638,146161,2808,136587,3032,9574,1588,28997,2423,30964,242,7408,968,7288,968,120,110,23556,1007,200708,1382,164677,1296,119964,2843,151,153,119813,2841,113776,3021,6037,1412,44713,2958,36031,508,4298,733,3997,724,301,235,31733,847,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2010753,16371,926938,9789,747351,9532,462631,8458,781,454,461850,8488,373988,8566,87862,4771,284720,7513,179587,2755,18335,1989,17725,1993,610,303,161252,2849,1083815,9342,847333,8151,421345,8134,38,65,421307,8142,342602,7556,78705,5141,425988,8806,236482,3147,10017,1240,9549,1228,468,272,226465,3227,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
