GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001EA,C06001_001MA,C06001_002MA,C06001_002EA,C06001_003EA,C06001_003MA,C06001_004MA,C06001_004EA,C06001_005MA,C06001_005EA,C06001_006EA,C06001_006MA,C06001_007EA,C06001_007MA,C06001_008MA,C06001_008EA,C06001_009MA,C06001_009EA,C06001_010MA,C06001_010EA,C06001_011MA,C06001_011EA,C06001_012MA,C06001_012EA,C06001_013EA,C06001_013MA,C06001_014MA,C06001_014EA,C06001_015MA,C06001_015EA,C06001_016MA,C06001_016EA,C06001_017EA,C06001_017MA,C06001_018EA,C06001_018MA,C06001_019EA,C06001_019MA,C06001_020MA,C06001_020EA,C06001_021MA,C06001_021EA,C06001_022MA,C06001_022EA,C06001_023EA,C06001_023MA,C06001_024MA,C06001_024EA,C06001_025EA,C06001_025MA,C06001_026MA,C06001_026EA,C06001_027MA,C06001_027EA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030EA,C06001_030MA,C06001_031MA,C06001_031EA,C06001_032EA,C06001_032MA,C06001_033MA,C06001_033EA,C06001_034MA,C06001_034EA,C06001_035MA,C06001_035EA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038MA,C06001_038EA,C06001_039EA,C06001_039MA,C06001_040EA,C06001_040MA,C06001_041MA,C06001_041EA,C06001_042EA,C06001_042MA,C06001_043MA,C06001_043EA,C06001_044MA,C06001_044EA,C06001_045MA,C06001_045EA,state
0400000US13,9712587,-555555555,682314,3859,1812207,4884,982443,7231,2729786,9173,1387209,6092,1084730,4459,610491,3958,423407,3492,5360866,30305,603548,5531,1301032,12031,568998,10275,1178588,13925,620302,9382,529184,9491,312954,6568,246260,5180,3289539,31370,69080,4085,419398,11063,295937,10610,1047912,13706,591414,10580,459183,8353,253074,6659,153541,4665,119223,7934,3681,1322,18370,2822,17026,3018,41802,3921,22768,2753,11023,1846,2871,969,1682,656,942959,14761,6005,1433,73407,5903,100482,5193,461484,9588,152725,5998,85340,4019,41592,2955,21924,2485,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1363621,-555555555,86693,794,216968,845,133032,1373,357264,1845,194443,1253,177095,1057,102915,1035,95211,733,749543,14306,73995,1799,162534,4384,74684,3407,165315,5726,86983,4063,77167,3151,51843,2532,57022,2424,326569,7480,8251,1355,34905,3000,37254,2107,100038,3956,53060,2503,52394,1923,24522,1425,16145,1158,39296,4307,2266,724,7582,1673,4729,1193,10940,1847,6612,1416,4884,1124,871,381,1412,631,248213,13072,2181,816,11947,2646,16365,2453,80971,5859,47788,3795,42650,2928,25679,2371,20632,2301,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1571450,-555555555,120708,1276,308252,1773,154661,2482,402811,3431,207826,2470,180351,1279,110604,1337,86237,1105,737639,11967,100784,2640,200035,5892,71913,3923,164710,5336,71517,3509,62417,3144,36138,2212,30125,1978,731539,11447,18804,2248,98514,6237,70497,4130,194571,4735,119483,4054,108017,3411,68890,2460,52763,2312,15174,1810,205,214,1655,560,2358,861,4864,1203,3174,985,1811,651,715,677,392,286,87098,5031,915,580,8048,1671,9893,1971,38666,3231,13652,2016,8106,1215,4861,1148,2957,808,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12843166,-555555555,832931,1928,2292999,2794,1251474,5007,3502100,5879,1865690,3706,1483150,2543,854927,2605,759895,2295,8615860,32127,754725,5336,1941669,10582,895928,9347,2061191,16499,1137264,10216,869237,9471,493259,5908,462587,5588,2339314,26864,62393,4850,238112,9337,194716,7108,636986,12526,401712,8324,368874,8278,230180,5561,206341,5569,128133,7818,3546,1230,15270,2036,11935,1676,38574,3966,23303,2938,17599,2446,11403,2025,6503,1089,1759859,22100,12267,2196,97948,6425,148895,6744,765349,12309,303411,7136,227440,6532,120085,4109,84464,3824,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6490621,-555555555,433315,2657,1172800,2563,654708,4035,1667547,4717,946240,3460,773020,2166,454843,1546,388148,1363,4433851,22894,387707,4265,933487,8917,437482,6518,1073760,9976,607193,7749,483877,5785,272290,5028,238055,4255,1718535,22749,41091,3530,202958,8918,173909,6368,448308,9883,288340,7505,258634,5936,168279,5433,137016,4313,37446,3505,821,391,5839,1471,7049,1497,10527,1778,6961,1402,3979,825,1263,515,1007,368,300789,9643,3696,1269,30516,2971,36268,3107,134952,5327,43746,3246,26530,2281,13011,1273,12070,1694,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3049883,-555555555,199665,1644,525009,2198,306424,3382,749318,3780,439176,2321,377468,1454,225053,1158,227770,714,2185987,13700,173912,2557,404689,5770,198796,4384,491989,5981,303973,4064,269635,4206,163852,3107,179141,2961,709997,11940,23631,2387,102942,5407,85691,3976,189769,5626,112788,3693,94999,4133,55435,3152,44742,2780,14422,2065,601,284,2437,658,2558,918,5523,1293,1933,629,861,429,326,266,183,146,139477,6547,1521,544,14941,2049,19379,2419,62037,4111,20482,2257,11973,1533,5440,995,3704,810,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2859169,-555555555,205100,2092,521726,2708,291662,4470,721340,5460,407922,2996,332384,1944,193222,1871,185813,1574,1665189,16227,172153,3153,369551,6084,169847,5052,353035,7176,210620,5370,175030,3899,103597,3007,111356,2502,984106,16717,30890,2841,132525,6198,96705,4853,268648,6867,164690,5763,139304,4306,82867,3166,68477,2476,22932,2463,608,405,3362,805,3782,1165,8571,1723,4614,991,1677,505,229,250,89,110,186942,7963,1449,789,16288,3130,21328,2554,91086,4579,27998,2465,16373,1753,6529,1131,5891,1198,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4346266,-555555555,279755,2796,741581,3325,421622,3729,1141660,4654,639668,2811,542459,2006,326498,1902,253023,1375,3053899,19707,241135,3693,576710,7448,274703,5481,726772,9884,427550,6319,372344,6034,241176,3875,193509,3301,1124964,18855,35455,3216,145718,7548,123248,5555,340788,9993,189053,6272,157167,5702,78644,3276,54891,2989,26820,2811,1193,570,5169,1576,4330,1356,9024,1495,4394,918,1866,529,427,328,417,287,140583,6615,1972,871,13984,2071,19341,2691,65076,3223,18671,2859,11082,1738,6251,1111,4206,1103,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4544228,-555555555,314008,2141,804044,2312,480269,4386,1196275,6529,649089,4549,540954,2236,313846,2497,245743,1883,3580835,18363,285972,3138,706860,5836,378439,5672,891445,8914,492395,6401,404725,5383,237333,3471,183666,3284,761399,17375,25292,2937,84897,5557,78879,5263,214079,7755,125063,5534,115010,5140,64163,2596,54016,3082,29128,2881,793,407,3714,1200,3202,1072,10802,1765,5363,943,3263,936,991,409,1000,491,172866,6693,1951,775,8573,2038,19749,2487,79949,5126,26268,2636,17956,1867,11359,1601,7061,1404,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1327567,-555555555,68570,1059,205081,1357,116902,1746,316376,1565,216997,1206,192799,813,112784,615,98058,452,849730,8676,61601,1585,159350,3080,76524,2877,193045,4188,121269,3135,108961,3039,66231,2369,62749,2236,419440,8580,6432,1238,40128,3228,35342,2896,105144,4434,85702,3104,76171,3014,40780,2571,29741,2008,12731,1628,366,300,1077,455,934,355,4651,1041,2721,664,1367,448,887,408,728,415,45666,3135,171,182,4526,1068,4102,1543,13536,1647,7305,1404,6300,1144,4886,817,4840,763,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5785982,-555555555,364928,1691,986844,2206,560736,3334,1561904,4571,899913,3431,701405,1687,389798,1846,320454,1675,2755587,21653,299528,4665,683390,9966,305342,6094,597846,10757,342559,7736,266447,5576,138950,4219,121525,3917,2150880,23748,54119,4258,236920,9663,178248,5794,582219,11603,401664,6766,335002,5449,198937,4293,163771,3736,75820,6432,3683,1245,12590,2277,9553,1936,28455,3174,13006,1813,5317,1229,1650,565,1566,564,803695,15341,7598,1447,53944,4676,67593,4144,353384,8129,142684,4743,94639,3476,50261,2699,33592,1845,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6557254,-555555555,366335,1253,1050786,1236,681235,2420,1732881,3355,1011163,2731,808738,1386,458773,1759,447343,1494,4134464,23672,331876,3052,854804,7854,418477,7684,900748,11879,578614,8454,477055,6792,281425,4661,291465,4486,1279717,22236,25237,2334,117975,6499,155710,6209,375732,10983,226204,7405,192710,6691,99769,4522,86380,3957,159509,7781,3122,926,23858,2743,17463,3075,51708,3562,28262,2996,19017,1644,9333,1366,6746,1211,983564,17809,6100,1474,54149,4737,89585,5688,404693,9424,178083,5238,119956,5539,68246,3108,62752,3465,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9877574,-555555555,592380,1880,1742527,2682,972866,3720,2439352,4557,1506527,3799,1258417,2502,727581,2319,637924,2062,7561357,24536,548445,3723,1519904,7241,766965,7850,1836276,11610,1121191,8449,895973,7734,473415,5554,399188,5108,1669403,21504,32498,3087,162775,6676,141922,6725,367940,9510,279615,7921,286928,7413,204494,5192,193231,5078,59067,4339,3341,920,9971,1911,6382,1333,17269,1902,10029,1329,5618,1218,2822,691,3635,940,587747,13476,8096,1569,49877,4317,57597,3079,217867,6476,95692,4630,69898,4511,46850,2683,41870,3247,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5310584,-555555555,356118,2431,927535,2364,498835,2994,1397954,3787,806456,2404,636992,1911,357992,1499,328702,1062,3655477,18084,320120,3561,747616,7521,335562,5658,839016,9519,522590,5188,422327,4974,242060,3150,226186,3477,1244112,18291,28158,2163,136126,6399,113613,5092,376991,10071,224201,5280,179892,5077,97500,3015,87631,3327,32512,2654,1579,806,5194,1019,4446,832,10267,1436,6205,1134,3325,822,472,260,1024,421,378483,9332,6261,1301,38599,3561,45214,3596,171680,5986,53460,3271,31448,2194,17960,1935,13861,1695,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
