GEO_ID,B18008_001E,B18008_001M,B18008_002E,B18008_002M,B18008_003E,B18008_003M,B18008_004E,B18008_004M,B18008_005E,B18008_005M,B18008_006E,B18008_006M,B18008_007E,B18008_007M,B18008_008E,B18008_008M,B18008_009E,B18008_009M,B18008_010E,B18008_010M,B18008_011E,B18008_011M,B18008_012E,B18008_012M,B18008_013E,B18008_013M,B18008_014E,B18008_014M,B18008_015E,B18008_015M,NAME,B18008_001MA,B18008_001EA,B18008_002EA,B18008_002MA,B18008_003EA,B18008_003MA,B18008_004MA,B18008_004EA,B18008_005MA,B18008_005EA,B18008_006MA,B18008_006EA,B18008_007MA,B18008_007EA,B18008_008EA,B18008_008MA,B18008_009MA,B18008_009EA,B18008_010MA,B18008_010EA,B18008_011MA,B18008_011EA,B18008_012MA,B18008_012EA,B18008_013EA,B18008_013MA,B18008_014MA,B18008_014EA,B18008_015MA,B18008_015EA,state
0400000US24,3701954,4420,1774866,4191,203763,5123,5290,1192,198473,5341,1571103,4960,92572,5073,1478531,6393,1927088,3079,200239,4194,3098,899,197141,4334,1726849,3952,97365,4762,1629484,6366,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,2085443,3224,229174,4731,8374,1578,220800,4901,1856269,5024,122778,5514,1733491,7316,2183146,3315,231566,4582,5626,1288,225940,4510,1951580,4499,131118,5133,1820462,5431,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,3254406,4314,380769,5443,10824,1367,369945,5139,2873637,5204,244750,7397,2628887,8596,3329075,4334,366792,6397,9176,1509,357616,6657,2962283,4699,266436,7504,2695847,9082,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,1710669,2760,189294,3569,5285,1006,184009,3460,1521375,3640,88660,4097,1432715,4858,1694253,3053,184979,3976,3080,786,181899,3945,1509274,4257,87097,4068,1422177,5355,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,880213,4344,113120,4994,4248,975,108872,4785,767093,4629,96843,4738,670250,6410,953343,3275,114462,4327,3017,805,111445,4386,838881,4159,111371,4724,727510,5704,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,1835874,4263,212510,4346,7125,1266,205385,4334,1623364,4800,143291,5853,1480073,7837,1908258,3602,202305,4715,5019,1183,197286,4754,1705953,4477,162249,5165,1543704,5934,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,307750,1782,36975,1918,1345,529,35630,1969,270775,1991,24867,2851,245908,3260,306913,2087,35290,2418,613,358,34677,2479,271623,1863,21126,1850,250497,2351,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,567514,1994,68722,2744,1388,382,67334,2765,498792,2661,29277,2100,469515,3508,559570,1671,63640,2228,1039,512,62601,2298,495930,2193,29552,2262,466378,3255,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,830895,3177,77416,3496,1623,574,75793,3458,753479,3864,47649,3262,705830,4755,799883,3211,78570,3592,960,469,77610,3541,721313,3542,45688,3471,675625,4524,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,440302,1960,47876,2209,1544,623,46332,2061,392426,2614,25245,2470,367181,3626,447456,1828,46666,2230,741,381,45925,2254,400790,2575,29285,2698,371505,3901,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,2797629,3487,297498,5192,6633,1416,290865,5181,2500131,5100,143733,5855,2356398,8167,2888471,3504,280743,4899,5167,1093,275576,4892,2607728,5272,149368,5760,2458360,7649,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,606224,2889,78121,3709,1516,619,76605,3730,528103,3939,43637,3186,484466,4648,632953,2333,74168,3221,1417,717,72751,3310,558785,3071,42170,3006,516615,4216,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,6158446,6158,708762,7055,20695,2318,688067,7354,5449684,7298,375733,9562,5073951,11225,6504136,5364,695128,8091,13835,2015,681293,8114,5809008,6298,412860,10067,5396148,12435,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,2798671,5843,312507,6292,8534,1678,303973,6035,2486164,7690,223416,8475,2262748,12361,2933621,5850,300858,6492,6992,1336,293866,6549,2632763,6583,250937,8219,2381826,10916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,204938,1628,26287,1675,469,279,25818,1691,178651,1826,8681,1342,169970,2150,202770,1629,26157,1808,410,270,25747,1738,176613,1727,9833,1211,166780,2054,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,3633051,5170,411931,7095,12503,1568,399428,7125,3221120,6734,265283,8476,2955837,9732,3776048,4791,414296,5644,10112,1728,404184,5495,3361752,5773,291313,7025,3070439,8096,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,1105835,3572,132050,4572,4522,1028,127528,4550,973785,4688,102908,3920,870877,6075,1146637,3780,123967,4018,3811,916,120156,3938,1022670,3806,111070,4299,911600,5544,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2440267,3607,1219844,2861,126748,3669,4092,1181,122656,3562,1093096,3959,84923,4487,1008173,5675,1220423,3067,123125,3872,2580,1092,120545,3661,1097298,3664,93697,5099,1003601,6406,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,3923371,4064,452282,5551,13545,2011,438737,5371,3471089,5298,288987,8808,3182102,10326,4066583,4926,448256,6424,10241,1640,438015,6530,3618327,4837,307590,7368,3310737,8707,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,343731,1685,43658,2237,1099,517,42559,2262,300073,2308,23567,2434,276506,3455,361487,1725,42812,2078,1327,593,41485,2121,318675,2093,25495,2461,293180,3024,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,1340221,4134,154594,4112,4948,1366,149646,4177,1185627,5197,116302,5215,1069325,6762,1440283,3552,157303,4982,4268,1356,153035,4954,1282980,4215,131064,5472,1151916,6642,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,246819,1788,30464,2096,720,421,29744,1994,216355,2359,11760,1700,204595,2863,243542,1765,27582,1595,629,327,26953,1635,215960,1955,12690,1586,203270,2391,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,1929809,4735,218448,4893,7419,1317,211029,5019,1711361,5576,181743,6822,1529618,8914,2004335,3603,202532,4668,4524,914,198008,4741,1801803,4690,205854,6310,1595949,8144,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,7443857,8342,903767,9303,24329,2851,879438,8954,6540090,10908,432394,11036,6107696,14295,7567532,8421,858781,10905,15375,2135,843406,10524,6708751,8820,472154,11202,6236597,13639,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,799540,2581,97702,3482,2014,592,95688,3539,701838,3221,34275,2502,667563,4061,796859,1900,109206,2945,1751,494,107455,3045,687653,3004,42820,2861,644833,3932,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,210319,1187,26998,1621,905,348,26093,1586,183321,1576,13332,1499,169989,1929,213778,1011,25062,1248,436,269,24626,1254,188716,1533,17185,1596,171531,2282,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,2416178,7290,269831,5972,5485,1292,264346,5918,2146347,6928,148436,5619,1997911,9235,2568813,4488,262779,5968,5399,1283,257380,5969,2306034,6246,158963,6850,2147071,10002,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,2110648,4627,233498,4772,6861,1209,226637,4741,1877150,5476,142559,6245,1734591,8289,2127351,3733,216386,4099,4763,1047,211623,4044,1910965,3890,160736,6183,1750229,7495,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,586159,2207,64944,2713,1983,610,62961,2651,521215,2692,81271,4290,439944,5135,595565,2210,56429,2672,2002,666,54427,2709,539136,2699,78002,3526,461134,4161,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,1823427,2866,209875,4513,4796,863,205079,4550,1613552,4065,97680,4150,1515872,6244,1811881,3238,198873,4465,4239,734,194634,4488,1613008,4211,102445,4629,1510563,6197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,172569,1955,19039,1789,445,326,18594,1812,153530,2191,11347,1746,142183,2385,167534,1379,18166,1872,353,297,17813,1887,149368,1872,11120,1516,138248,2474,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,1189229,2279,152671,3695,7522,1267,145149,3493,1036558,3070,153199,5867,883359,6351,1311272,2125,146851,3731,4001,892,142850,3582,1164421,3297,153975,5697,1010446,6360,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
