GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008MA,B22007_008EA,B22007_009EA,B22007_009MA,B22007_010EA,B22007_010MA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013MA,B22007_013EA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016EA,B22007_016MA,B22007_017EA,B22007_017MA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021EA,B22007_021MA,B22007_022EA,B22007_022MA,B22007_023MA,B22007_023EA,B22007_024MA,B22007_024EA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034MA,B22007_034EA,B22007_035MA,B22007_035EA,B22007_036MA,B22007_036EA,B22007_037EA,B22007_037MA,B22007_038EA,B22007_038MA,B22007_039MA,B22007_039EA,B22007_040MA,B22007_040EA,B22007_041MA,B22007_041EA,B22007_042EA,B22007_042MA,B22007_043EA,B22007_043MA,state
0400000US30,240412,4549,17642,2002,6986,1156,861,357,2044,740,2950,828,2432,748,518,381,1131,390,926,368,205,152,10656,1643,2110,783,399,303,875,391,719,475,117,141,8546,1492,1810,583,5398,1233,1113,435,225,184,222770,4491,190359,4295,25246,1769,39820,2649,103388,3342,99165,3408,4223,723,21905,1674,21053,1587,852,312,32411,2549,10859,1496,1108,619,6356,1242,3213,754,182,148,21552,2162,2127,635,11725,1709,6105,1106,1595,521,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,31786,2295,9861,1577,772,369,3253,835,4666,962,4473,949,193,153,1170,424,1155,426,15,26,21925,1970,2854,716,501,337,1677,554,547,266,129,142,19071,1884,2883,686,14029,1780,1465,534,694,413,430622,5964,361191,5527,36496,1760,63442,3039,208717,4539,199363,4610,9354,1221,52536,2455,50346,2510,2190,551,69431,3258,23094,2303,1158,384,12574,1676,7842,1286,1520,552,46337,2528,3414,794,26437,2214,14254,1320,2232,597,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,24466,2570,7602,1269,953,501,2362,834,2621,772,2167,681,454,360,1666,664,1367,586,299,257,16864,2260,2609,784,311,361,1786,655,413,342,99,115,14255,2234,4515,1310,7333,1525,1732,618,675,641,587883,8378,436239,7183,52454,3136,112050,4938,217944,6126,203127,6070,14817,1819,53791,3533,49416,3486,4375,1279,151644,5752,57217,3670,3351,1098,31603,2737,17614,2203,4649,1155,94427,4243,8765,1711,51731,3453,26259,2277,7672,1263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,13709,1900,4526,1003,828,370,1642,730,1314,539,1016,494,298,265,742,373,632,356,110,124,9183,1617,1633,628,460,420,854,572,319,337,0,251,7550,1488,2492,924,3897,967,941,628,220,220,321800,5452,263409,5893,27822,1831,52177,2889,142369,4419,136187,4429,6182,1082,41041,3100,39291,3038,1750,644,58391,3773,19958,2345,955,387,10472,1534,7136,1320,1395,668,38433,3326,2757,906,21616,2945,11696,1591,2364,631,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,92147,5080,26873,2737,5998,1209,7919,1631,8805,1446,6571,1299,2234,703,4151,1271,3280,1134,871,479,65274,4520,8068,1766,1398,525,4503,1270,1397,666,770,453,57206,4291,15557,2229,30126,3296,8815,1747,2708,901,2088257,14000,1604467,13406,170112,4723,379747,9663,783499,11309,719477,11327,64022,3259,271109,7060,246146,6856,24963,1923,483790,9992,136648,5982,11151,1598,67045,4943,43574,4151,14878,2063,347142,8356,31570,2460,180797,5905,101091,4048,33684,2641,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,47758,4007,17422,2481,2274,728,5808,1062,7740,1747,6345,1633,1395,528,1600,651,1165,558,435,300,30336,3105,4355,1139,887,496,2836,915,259,290,373,348,25981,2886,5060,1419,16156,2207,3774,1131,991,408,429672,6974,327954,6661,50382,2506,81682,3517,160892,4978,148624,4971,12268,1581,34998,2975,31522,2660,3476,932,101718,4829,35611,2697,2384,779,20180,2057,9836,1499,3211,882,66107,4100,7823,1438,37349,3327,16584,1972,4351,900,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,441369,10981,139440,6497,36898,3133,47015,3764,40761,3444,30374,2774,10387,1608,14766,1956,10907,1674,3859,1057,301929,9192,36667,3629,10401,1843,19217,2679,5082,995,1967,696,265262,8815,92442,4875,130755,5939,33461,3137,8604,1588,4132572,18633,3060926,18824,370550,6692,745672,11785,1479617,15358,1345642,14619,133975,4878,465087,9122,408625,7718,56462,3788,1071646,15034,301781,8986,23633,2266,142432,6733,100763,6148,34953,3402,769865,12102,79542,4929,404272,11034,218953,6474,67098,3937,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,217322,6745,66956,4876,12228,1715,24525,2941,24351,2784,21037,2565,3314,943,5852,1073,4881,1074,971,449,150366,5712,18705,2599,2630,824,11953,2141,3143,1119,979,549,131661,5457,32954,3019,80024,4915,15622,2435,3061,912,2093134,16741,1639884,16929,212133,4646,382507,8775,866155,12918,816224,12997,49931,3330,179089,5979,168388,6073,10701,1512,453250,10698,130102,6766,9131,1416,68359,5230,41175,3301,11437,1995,323148,8345,34336,2968,184524,7195,85826,5193,18462,2168,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,9889,1387,3664,805,301,200,1558,540,1631,515,1530,516,101,85,174,137,163,136,11,20,6225,1145,652,372,182,177,369,265,101,115,0,200,5573,1090,1222,482,3914,966,360,200,77,73,159133,3856,134691,3994,15127,1140,21803,1542,79039,3333,76635,3296,2404,571,18722,1988,17629,1796,1093,635,24442,1984,8663,1450,518,290,4045,766,3316,945,784,425,15779,1479,1561,513,9747,1294,3858,750,613,285,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,289983,8125,90270,5094,15587,1664,32070,3079,32731,3275,28074,2874,4657,1067,9882,1339,7788,1148,2094,815,199713,6588,27010,2616,7260,1272,15126,2055,3897,1115,727,384,172703,6069,47196,3532,103001,5185,19309,2197,3197,927,2663378,17384,2111875,16431,285435,5117,451563,8415,1079929,15033,1009166,15494,70763,3582,294948,7307,276160,7155,18788,1742,551503,10496,160799,6729,13044,1564,89912,5018,48571,3819,9272,1388,390704,8859,35117,2712,221337,6839,111311,4994,22939,2286,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,105211,3924,37961,2549,5534,932,15170,2011,13796,1687,11191,1426,2605,854,3461,854,2426,722,1035,472,67250,3556,12556,1617,2895,834,7088,1270,2089,627,484,407,54694,3153,11892,2137,34054,2645,7164,1381,1584,579,821875,9175,661460,8832,93884,3044,159864,5180,337128,6927,314137,7015,22991,2394,70584,3384,65440,3140,5144,954,160415,5647,50562,3316,3659,870,27467,2472,16088,2187,3348,935,109853,5194,12483,1549,62862,3807,29206,2438,5302,1149,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,99243,4623,37596,3331,5216,1085,12160,1910,15759,1996,13059,1808,2700,937,4461,1080,3669,964,792,450,61647,3730,12766,2174,2359,942,6750,1606,3123,961,534,330,48881,3470,9951,1622,29904,2771,7364,1414,1662,711,827828,9987,681449,9528,98531,3424,158149,6145,348712,6697,330278,6696,18434,2106,76057,3883,70960,3748,5097,969,146379,5882,47396,3100,3053,783,27208,2633,12743,1801,4392,1141,98983,4914,9650,1374,54889,3726,28654,2447,5790,1319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,239783,7174,68657,3813,15026,1799,22541,2164,23402,2382,18662,2199,4740,872,7688,1094,5888,967,1800,598,171126,6587,26379,3054,6449,1275,15162,1896,4198,1189,570,399,144747,5925,47931,3694,77687,3841,15621,1900,3508,840,2934552,14396,2333466,15205,331833,5556,518848,11574,1140478,11855,1058376,11898,82102,3307,342307,6997,315298,7110,27009,2089,601086,10142,178654,5830,16754,1988,94758,4833,52087,3428,15055,1844,422432,8584,46991,3060,225438,5922,119146,4231,30857,2662,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,17016,1862,4112,896,834,467,1760,642,1012,496,926,493,86,100,506,285,444,268,62,106,12904,1829,1913,768,204,203,1255,683,415,321,39,64,10991,1706,4586,1150,4683,1089,1399,706,323,229,245336,5104,186582,5558,21580,1905,40358,2582,95725,4138,88575,4163,7150,1102,28919,2441,26542,2347,2377,703,58754,3783,15243,2030,1570,628,7390,1410,4146,1100,2137,807,43511,3422,4766,1182,22791,2539,11504,1756,4450,1133,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,120953,4938,30585,2425,6046,1181,10817,1540,10919,1569,8340,1389,2579,718,2803,731,2371,695,432,245,90368,4269,8502,1541,1141,533,4595,1155,2263,810,503,478,81866,4013,23378,2511,43979,4008,11788,1744,2721,944,1001771,10327,767611,9709,109865,3606,180395,5944,390582,8429,362799,8293,27783,2456,86769,3931,81244,3979,5525,1018,234160,7571,63024,4589,5769,1271,34591,4172,19478,2279,3186,944,171136,6066,19759,2039,97725,4745,43609,3600,10043,1592,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,14077,1694,4332,1020,584,323,1369,614,1879,567,1679,541,200,161,500,314,490,317,10,17,9745,1288,2622,729,401,388,1528,653,550,355,143,127,7123,1052,1121,514,4889,902,819,331,294,199,191887,3680,161879,3880,17688,1342,27645,1795,92405,3418,90628,3374,1777,530,24141,1914,23325,1885,816,428,30008,2217,9343,1192,336,224,4056,782,4065,914,886,494,20665,2081,1545,449,11778,1769,6298,1032,1044,438,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,208096,6702,69339,4144,16164,2291,23561,2539,23948,2439,19965,2135,3983,1109,5666,1118,3924,961,1742,570,138757,5596,23808,2652,5935,1415,13898,2157,3401,886,574,356,114949,5305,34198,3015,65362,4381,11974,1846,3415,1026,1388920,13968,1108766,14499,147314,4584,267663,6586,566853,11185,531364,10536,35489,2811,126936,5382,119198,5090,7738,1348,280154,7495,83479,5321,10065,1618,42755,3647,25022,2773,5637,1053,196675,6556,24091,2305,111587,5435,51158,3121,9839,1414,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,646937,12453,264568,7618,32566,3151,103636,5307,95388,5011,76385,4512,19003,2251,32978,3158,24952,2827,8026,1510,382369,10165,53657,4429,8795,1659,32136,3487,8745,1498,3981,1068,328712,9588,74590,4662,190812,8066,46334,3659,16976,2061,5039580,24576,3908999,25018,405947,7239,1014200,13453,1996855,17593,1834854,17268,162001,5048,491997,10017,442168,10190,49829,3673,1130581,13760,345478,9792,19235,2270,174086,6426,117259,6193,34898,3088,785103,11817,81048,4977,427774,9122,218768,6621,57513,3638,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,33117,2794,13960,1601,1138,557,4987,926,5689,1291,4475,1133,1214,602,2146,604,1469,519,677,309,19157,2196,3070,910,586,377,1698,711,421,262,365,323,16087,2062,4119,1102,8882,1676,2203,780,883,431,581588,7561,489676,7868,47031,1817,116298,4774,244721,6611,221054,6549,23667,2251,81626,3599,72781,3437,8845,1309,91912,4613,30883,2350,845,396,12959,1737,12880,1770,4199,1033,61029,3790,5114,1142,30955,2850,18229,2203,6731,1190,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,13614,1902,4762,1208,851,451,1260,523,2169,797,1643,706,526,363,482,235,401,197,81,117,8852,1303,1438,648,198,170,1115,595,125,134,0,205,7414,1301,2386,706,4132,811,838,483,58,94,149107,3867,122292,3968,14146,1127,22731,1712,68443,3061,65409,3011,3034,762,16972,1633,16310,1638,662,331,26815,1844,8593,1170,423,242,4239,828,3404,768,527,296,18222,1617,1394,506,10375,1187,5074,976,1379,415,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,120640,5029,35266,3368,7747,1456,11747,1944,11594,1766,9466,1560,2128,779,4178,1057,2867,819,1311,540,85374,3839,10535,1764,1453,654,7050,1602,1760,581,272,296,74839,3846,17917,1867,44498,3219,10037,1591,2387,729,1819251,13223,1430957,13324,155859,4752,318727,8269,763366,11049,713737,11073,49629,3709,193005,6682,179676,6501,13329,1677,388294,8251,109054,5054,7881,1505,57071,4107,34929,2759,9173,1766,279240,7604,25209,2854,152422,5358,82168,4672,19441,2345,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,135473,5539,55576,4069,7710,1278,14713,2009,24525,2823,20566,2604,3959,1285,8628,1521,6726,1300,1902,767,79897,4391,15941,2309,2895,1037,9218,1691,3156,1015,672,342,63956,3960,16591,1919,38059,3063,7472,1498,1834,698,1459674,11552,1179484,12002,149885,3972,273218,6641,618177,10826,584292,10807,33885,2292,138204,4760,129507,4348,8697,1301,280190,8023,93730,4862,5707,1178,53166,3795,28166,3068,6691,1344,186460,6314,15629,1976,112833,5010,48973,3646,9025,1264,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,62458,3650,28029,2426,7187,1279,10426,1564,8678,1581,7286,1347,1392,591,1738,617,1692,604,46,76,34429,2847,6073,987,1800,574,3734,899,332,220,207,281,28356,2718,11028,1749,14824,2080,2039,692,465,328,439923,8037,362037,6627,70721,2778,95359,4672,159513,5421,145257,5190,14256,1675,36444,2223,32591,2006,3853,765,77886,4540,25259,2661,3168,796,13795,2042,6533,1307,1763,726,52627,3419,10312,1559,28567,2564,11965,1541,1783,630,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,93582,4358,29085,2486,3828,767,8691,1452,12697,1823,11756,1726,941,385,3869,1017,3543,980,326,188,64497,3774,6311,1195,1279,438,4010,1058,884,362,138,116,58186,3446,11177,1597,39004,3181,6504,1108,1501,550,1362732,10961,1118571,11048,134281,3121,204553,5554,617856,9165,590742,8795,27114,2224,161881,4807,154685,4770,7196,983,244161,7602,86223,4758,5328,998,47051,3363,27680,2912,6164,1061,157938,5220,14222,1773,90841,4261,44550,2804,8325,1268,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,7176,1325,2566,784,394,292,978,473,1051,565,958,553,93,117,143,129,143,129,0,259,4610,1257,459,281,81,100,378,263,0,259,0,259,4151,1148,326,234,3242,1039,583,430,0,259,129659,3817,107718,3634,12545,1281,20723,2094,59093,2957,56203,3103,2890,799,15357,1799,15101,1782,256,236,21941,2479,8791,1415,213,140,5360,1210,2681,748,537,281,13150,1753,723,364,8384,1448,3231,725,812,463,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,284867,7547,120463,4458,59958,3087,42266,2394,14635,1725,7625,1280,7010,1081,3604,687,1703,508,1901,519,164404,5673,22334,2043,9301,1466,10396,1203,2039,616,598,309,142070,5125,82201,4240,46417,2956,11192,1591,2260,703,654733,8644,467407,8354,100462,4413,143939,5206,189822,6602,158024,5687,31798,2096,33184,2383,24802,2071,8382,1277,187326,5241,41152,2518,8059,1032,21844,2235,9035,1166,2214,581,146174,5078,26130,2168,83166,4074,28254,2031,8624,1153,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
