GEO_ID,B18020H_001E,B18020H_001M,B18020H_002E,B18020H_002M,B18020H_003E,B18020H_003M,B18020H_004E,B18020H_004M,B18020H_005E,B18020H_005M,B18020H_006E,B18020H_006M,B18020H_007E,B18020H_007M,B18020H_008E,B18020H_008M,B18020H_009E,B18020H_009M,B18020H_010E,B18020H_010M,B18020H_011E,B18020H_011M,B18020H_012E,B18020H_012M,B18020H_013E,B18020H_013M,B18020H_014E,B18020H_014M,B18020H_015E,B18020H_015M,B18020H_016E,B18020H_016M,B18020H_017E,B18020H_017M,B18020H_018E,B18020H_018M,B18020H_019E,B18020H_019M,B18020H_020E,B18020H_020M,B18020H_021E,B18020H_021M,B18020H_022E,B18020H_022M,B18020H_023E,B18020H_023M,B18020H_024E,B18020H_024M,B18020H_025E,B18020H_025M,B18020H_026E,B18020H_026M,B18020H_027E,B18020H_027M,B18020H_028E,B18020H_028M,B18020H_029E,B18020H_029M,B18020H_030E,B18020H_030M,B18020H_031E,B18020H_031M,NAME,B18020H_001EA,B18020H_001MA,B18020H_002EA,B18020H_002MA,B18020H_003EA,B18020H_003MA,B18020H_004MA,B18020H_004EA,B18020H_005MA,B18020H_005EA,B18020H_006EA,B18020H_006MA,B18020H_007EA,B18020H_007MA,B18020H_008EA,B18020H_008MA,B18020H_009MA,B18020H_009EA,B18020H_010MA,B18020H_010EA,B18020H_011EA,B18020H_011MA,B18020H_012EA,B18020H_012MA,B18020H_013EA,B18020H_013MA,B18020H_014MA,B18020H_014EA,B18020H_015MA,B18020H_015EA,B18020H_016MA,B18020H_016EA,B18020H_017EA,B18020H_017MA,B18020H_018EA,B18020H_018MA,B18020H_019MA,B18020H_019EA,B18020H_020MA,B18020H_020EA,B18020H_021MA,B18020H_021EA,B18020H_022EA,B18020H_022MA,B18020H_023EA,B18020H_023MA,B18020H_024MA,B18020H_024EA,B18020H_025MA,B18020H_025EA,B18020H_026MA,B18020H_026EA,B18020H_027MA,B18020H_027EA,B18020H_028EA,B18020H_028MA,B18020H_029MA,B18020H_029EA,B18020H_030MA,B18020H_030EA,B18020H_031MA,B18020H_031EA,state
0400000US40,1646607,2558,278948,7006,135476,4680,31389,2553,14876,1930,16513,1889,104087,4666,44189,3186,59898,3181,143472,5041,29876,2621,13041,1946,16835,2065,113596,4019,38564,2741,75032,3632,1367659,6882,674543,4714,274776,3026,205282,4114,69494,3366,399767,4578,358492,5000,41275,2900,693116,5190,277695,3028,180142,4597,97553,3757,415421,4234,311534,4679,103887,4527,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1990955,3006,283416,10420,142489,6514,33470,3314,16796,2352,16674,2489,109019,5655,46152,3788,62867,4018,140927,6572,29150,3314,13725,1987,15425,2388,111777,4962,40331,3110,71446,4068,1707539,10504,844266,6588,324531,3387,242591,4743,81940,4561,519735,5754,446762,6388,72973,4182,863273,6764,324874,3772,217434,3944,107440,4565,538399,4997,399462,5642,138937,5022,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6609513,4667,810173,12878,410994,9376,96412,5096,44123,3618,52289,3675,314582,8345,121152,5468,193430,6107,399179,8507,77034,4351,28842,2848,48192,3585,322145,6874,109509,4858,212636,5436,5799340,13472,2865449,9569,1065156,5996,772297,8707,292859,7050,1800293,8253,1601381,8877,198912,6205,2933891,9246,1066031,5722,717607,7396,348424,7064,1867860,6854,1408725,9734,459135,8369,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,561432,1866,71649,4310,34567,2885,8426,1707,3207,959,5219,1319,26141,2357,9020,1526,17121,1680,37082,3049,8025,1619,3235,893,4790,1582,29057,2177,10109,1332,18948,2042,489783,4677,239472,2938,90728,1945,67335,2568,23393,2014,148744,2320,133841,3084,14903,1945,250311,3397,92809,2026,65971,2910,26838,2553,157502,2258,123168,3167,34334,2454,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1832657,3268,261394,8304,131194,6076,25147,3136,11370,2042,13777,2266,106047,4715,39994,3362,66053,3917,130200,4972,23491,2578,8362,1589,15129,2011,106709,4293,28357,2538,78352,3482,1571263,8174,768362,6364,294600,3681,220584,4333,74016,3489,473762,4901,419195,5061,54567,2893,802901,5126,305078,3067,201320,4395,103758,4455,497823,4256,364896,5287,132927,4858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,431966,1436,42378,2565,22579,1998,5495,1233,3369,1140,2126,668,17084,1733,9795,1269,7289,1268,19799,1870,4710,977,2195,753,2515,664,15089,1752,6606,999,8483,1228,389588,3249,195610,2547,77670,1828,62338,2333,15332,1839,117940,1865,108326,2203,9614,1334,193978,2010,75219,1409,55851,2082,19368,1790,118759,1816,99699,2212,19060,1747,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3071009,3909,511340,11756,250052,7391,55254,4114,23220,2931,32034,3580,194798,6617,68996,4076,125802,5886,261288,8362,49751,3748,16470,2286,33281,3196,211537,6792,60094,3814,151443,5487,2559669,11644,1264592,7775,502770,4777,372837,5079,129933,4721,761822,6962,675254,8403,86568,4136,1295077,8527,510074,4039,324890,6624,185184,5890,785003,6957,574870,7507,210133,5670,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7401546,7651,912731,17479,453049,11241,106455,6337,48569,4254,57886,4685,346594,8591,161958,6847,184636,6579,459682,9611,92153,5096,36417,2893,55736,4058,367529,8041,135137,6052,232392,6451,6488815,17715,3201509,11480,1211836,7588,886894,9833,324942,8291,1989673,9095,1802786,9689,186887,5949,3287306,10722,1244221,6417,783243,9252,460978,8722,2043085,8454,1488058,10969,555027,9163,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1329541,2461,145587,4909,70694,3635,25315,2595,16296,2083,9019,1348,45379,2466,23776,1809,21603,2053,74893,3613,21984,2216,11791,1830,10193,1437,52909,3002,22557,2271,30352,2399,1183954,5373,590427,4002,298827,3240,245572,3886,53255,3681,291600,2521,265552,3260,26048,2301,593527,3570,302616,2452,195775,4781,106841,5029,290911,3002,208344,4318,82567,3531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,405469,845,56555,3219,26821,2091,7082,1024,3802,851,3280,718,19739,1625,9256,1062,10483,1409,29734,2110,8042,1262,3612,950,4430,971,21692,1774,8471,1167,13221,1579,348914,3151,174091,2198,64504,1133,48195,1896,16309,1575,109587,1727,97956,2011,11631,1254,174823,2108,62021,1419,43614,2085,18407,1637,112802,1829,92105,2349,20697,1539,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3393231,5742,379197,9405,192692,6058,42223,3058,20100,2125,22123,2674,150469,5798,60433,3737,90036,4485,186505,6556,36731,2631,17417,2014,19314,1924,149774,6051,48507,3396,101267,4972,3014034,10271,1466019,7504,541086,5623,398918,5918,142168,5362,924933,6634,837523,7509,87410,3892,1548015,6581,570270,3590,389671,6676,180599,5848,977745,6005,741591,7653,236154,5504,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3277751,3931,458240,10125,233696,6932,57954,4365,27284,2806,30670,3350,175742,6278,75985,3649,99757,5097,224544,6754,47612,3766,19474,2444,28138,2773,176932,5585,64857,3725,112075,4812,2819511,10306,1395043,7631,522869,4949,383904,6338,138965,5187,872174,6464,764721,7158,107453,4001,1424468,7088,535288,4421,358350,6473,176938,6099,889180,5626,658964,8024,230216,6744,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1117331,2015,230907,7257,117027,4889,22066,2479,8062,1469,14004,2061,94961,3837,26821,2365,68140,3260,113880,4269,21515,1863,5769,1269,15746,1627,92365,4225,21690,2146,70675,3768,886424,7505,437097,5129,181885,3159,126706,3581,55179,3136,255212,3839,219103,4398,36109,2531,449327,4451,177689,2678,102488,3752,75201,3563,271638,4252,189337,4372,82301,4198,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3151864,2898,320033,8201,165597,4926,42759,3407,23738,2636,19021,2125,122838,4770,57320,3214,65518,3757,154436,5475,36046,2531,18102,1822,17944,1794,118390,4248,51156,3035,67234,2779,2831831,8911,1419685,5468,540095,3740,422648,5180,117447,4214,879590,5065,784502,6075,95088,3845,1412146,5813,525221,3048,399029,4741,126192,4319,886925,4171,715185,5692,171740,4033,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,300357,1556,38052,3092,19334,1974,3792,1088,2408,899,1384,561,15542,1770,7539,1083,8003,1338,18718,1993,3828,1168,1978,860,1850,750,14890,1553,6903,1215,7987,1246,262305,3114,133638,2271,54453,1626,43701,2120,10752,1337,79185,1775,73418,1975,5767,1116,128667,2160,50664,1594,35412,1654,15252,1675,78003,1597,62039,1780,15964,1394,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,25376,2776,5250,962,2614,734,766,456,302,288,464,383,1848,524,371,258,1477,451,2636,661,573,401,0,275,573,401,2063,583,275,224,1788,592,20126,2651,10815,1626,3173,923,1881,704,1292,537,7642,1244,6729,1199,913,346,9311,1654,3939,1225,1174,610,2765,975,5372,1106,2601,731,2771,660,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
