GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010EA,B23002A_010MA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014EA,B23002A_014MA,B23002A_015EA,B23002A_015MA,B23002A_016EA,B23002A_016MA,B23002A_017MA,B23002A_017EA,B23002A_018MA,B23002A_018EA,B23002A_019EA,B23002A_019MA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033MA,B23002A_033EA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039MA,B23002A_039EA,B23002A_040MA,B23002A_040EA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044MA,B23002A_044EA,B23002A_045EA,B23002A_045MA,B23002A_046EA,B23002A_046MA,B23002A_047EA,B23002A_047MA,B23002A_048EA,B23002A_048MA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054EA,B23002A_054MA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068MA,B23002A_068EA,B23002A_069EA,B23002A_069MA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072MA,B23002A_072EA,B23002A_073MA,B23002A_073EA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US28,1400128,2958,678050,2640,48627,2604,22065,2073,206,185,21859,2051,17498,2045,4361,891,26562,2136,58898,2386,46547,2732,2213,495,44334,2679,39536,2533,4798,1109,12351,1586,355561,2339,304367,3660,4213,1072,300154,3789,289476,3974,10678,1703,51194,3279,104121,726,69040,2416,62,103,68978,2419,67192,2667,1786,674,35081,2355,35897,1894,12281,1375,12045,1355,236,203,23616,1716,74946,1910,10625,1356,10557,1352,68,74,64321,2158,722078,2136,46966,2547,23646,2220,48,84,23598,2230,18789,2359,4809,1124,23320,2301,54342,2023,34734,2414,465,249,34269,2426,30883,2536,3386,940,19608,2410,353512,1970,252065,4613,621,268,251444,4616,236660,4625,14784,1736,101447,4690,109675,434,52774,2617,0,283,52774,2617,51926,2593,848,362,56901,2627,40034,2034,9036,1280,8629,1204,407,382,30998,1841,117549,2071,6504,1158,6217,1126,287,231,111045,2025,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3920510,5058,1901723,3367,140438,2994,73701,3131,1744,427,71957,3088,57412,2980,14545,1530,66737,3054,171534,2253,142375,2937,3208,826,139167,2927,127087,3214,12080,1658,29159,2102,1021451,1768,909743,4579,6480,1225,903263,4648,867700,5086,35563,2485,111708,4296,271726,852,184982,3712,0,253,184982,3712,179000,3925,5982,990,86744,3646,88878,2786,30178,2290,29020,2173,1158,503,58700,2568,207696,2611,29528,2324,28661,2259,867,471,178168,2723,2018787,3092,130798,2682,70891,3247,387,293,70504,3192,59306,2966,11198,1577,59907,2812,162179,2144,128170,2896,911,380,127259,2936,116045,3157,11214,1861,34009,2491,1023776,2072,787389,7258,532,336,786857,7298,753210,7610,33647,2535,236387,7068,290317,663,166523,3875,0,253,166523,3875,161319,3826,5204,1054,123794,3933,102114,2845,25624,1919,24595,1826,1029,433,76490,3013,309603,2802,19680,1850,18874,1839,806,365,289923,3140,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,687375,2072,340952,1644,24411,1140,11818,997,92,112,11726,987,10564,954,1162,397,12593,1021,30452,1126,24879,1177,617,263,24262,1137,21965,1297,2297,792,5573,1182,174770,1483,156727,2463,1926,673,154801,2448,149601,2498,5200,1099,18043,1890,55526,421,36178,1442,51,82,36127,1427,35008,1422,1119,360,19348,1535,17287,1108,6326,907,6097,905,229,147,10961,910,38506,1089,5500,853,5346,848,154,145,33006,1241,346423,1333,22409,1134,11585,1404,0,228,11585,1404,10389,1293,1196,437,10824,1358,27888,792,21491,1196,214,219,21277,1205,19687,1301,1590,663,6397,1008,173104,779,137433,2455,176,259,137257,2484,133514,2611,3743,972,35671,2457,53280,308,32853,1267,0,228,32853,1267,32396,1285,457,262,20427,1270,18342,1044,4007,727,3889,741,118,112,14335,1006,51400,1027,3521,661,3456,664,65,101,47879,1091,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1237251,3511,604599,2488,46670,1815,27085,1731,51,84,27034,1708,22796,1591,4238,898,19585,1290,59056,1356,51252,1970,615,357,50637,1892,46826,1991,3811,901,7804,1434,321134,1872,298197,2237,3673,792,294524,2386,286679,2677,7845,1113,22937,1923,83947,592,66648,1406,0,213,66648,1406,64840,1509,1808,575,17299,1383,26389,1109,12396,908,11790,868,606,330,13993,1009,67403,1105,13180,1018,12952,1024,228,124,54223,1169,632652,1902,44800,1618,27635,1540,11,21,27624,1538,24023,1500,3601,820,17165,1438,56809,1365,46645,1796,367,264,46278,1776,44004,1873,2274,783,10164,1373,314754,1461,258904,2859,591,436,258313,2933,248827,3132,9486,1380,55850,2838,85682,600,60856,1783,0,213,60856,1783,59939,1740,917,458,24826,1696,28819,1387,9702,1103,9521,1098,181,121,19117,1230,101788,1421,9246,1152,8966,1149,280,201,92542,1525,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1461849,8652,747759,4809,45069,2538,21615,2336,0,292,21615,2336,17430,2131,4185,1198,23454,2322,59525,1695,50802,2078,1631,563,49171,2113,46141,2242,3030,1003,8723,1646,421543,4157,379922,4851,3858,705,376064,5011,361026,4974,15038,1924,41621,3198,111866,1044,75635,2497,0,292,75635,2497,72477,2446,3158,852,36231,2391,34886,1884,12874,1439,12360,1441,514,314,22012,1600,74870,1882,11553,1513,11310,1489,243,196,63317,2077,714090,4907,45385,2755,20201,1886,0,292,20201,1886,17439,1687,2762,961,25184,2639,53525,1869,38333,2347,222,214,38111,2329,35468,2297,2643,869,15192,2165,381361,3638,282856,5590,712,442,282144,5642,270190,5601,11954,1699,98505,4782,110242,1197,62531,2366,0,292,62531,2366,60592,2367,1939,577,47711,2593,37055,1856,8846,1196,8336,1247,510,306,28209,1895,86522,1970,7303,1150,7039,1133,264,247,79219,2021,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1008824,2482,491897,1576,35940,1351,18228,1474,43,79,18185,1479,14734,1380,3451,974,17712,1526,40117,743,32567,1398,177,227,32390,1389,29469,1415,2921,895,7550,1207,272782,906,248830,2506,861,479,247969,2549,241366,2719,6603,1390,23952,2421,74465,381,57839,1689,0,251,57839,1689,55945,1697,1894,619,16626,1625,22049,1248,9283,1292,9086,1297,197,184,12766,1310,46544,1279,6245,882,5995,900,250,175,40299,1164,516927,1709,35499,1218,19085,1366,0,251,19085,1366,16013,1267,3072,733,16414,1454,37759,758,29592,1569,67,115,29525,1572,27796,1530,1729,676,8167,1387,277012,1048,224162,3119,94,110,224068,3090,215246,3219,8822,1514,52850,2935,76022,414,48748,1750,0,251,48748,1750,46743,1777,2005,585,27274,1725,22621,1440,6546,922,6237,895,309,214,16075,1305,68014,1504,3760,761,3746,762,14,23,64254,1553,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4892389,13202,2359171,7822,155815,2921,66905,3313,0,273,66905,3313,52917,3176,13988,1706,88910,3780,178138,2454,133963,4038,962,440,133001,4027,115688,4124,17313,2109,44175,3424,1287084,6267,1175375,7340,3074,828,1172301,7200,1126443,7296,45858,3341,111709,5110,352346,1768,261081,3289,0,273,261081,3289,250591,3393,10490,1290,91265,3348,111015,3489,44038,2499,41675,2402,2363,615,66977,3379,274773,3516,36779,2315,34904,2293,1875,505,237994,3326,2533218,7549,150699,2266,69427,2725,0,273,69427,2725,57692,2253,11735,1898,81272,2971,165378,2063,125385,3929,79,133,125306,3925,116687,3903,8619,1364,39993,3518,1286599,5165,987524,8969,451,273,987073,8974,939803,8807,47270,3830,299075,7644,378832,2017,238053,3986,0,273,238053,3986,230221,3946,7832,990,140779,4167,128274,3737,34912,2508,33355,2537,1557,522,93362,3690,423436,3548,27865,2459,26585,2492,1280,518,395571,3486,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1053931,8859,514553,5311,36531,2297,18157,2211,132,129,18025,2205,15010,2019,3015,969,18374,1869,48009,2733,38338,2814,1407,434,36931,2753,33155,2687,3776,1039,9671,1580,262552,3991,227257,4521,4067,921,223190,4734,215066,4633,8124,1551,35295,2544,78902,1423,54354,2395,0,279,54354,2395,52286,2376,2068,795,24548,2008,28411,1705,10752,1339,10557,1340,195,164,17659,1596,60148,1938,7138,1117,6967,1091,171,212,53010,1970,539378,5519,34328,2626,15218,1740,58,66,15160,1724,12697,1742,2463,699,19110,2160,43772,2443,32429,2614,254,186,32175,2629,29287,2401,2888,954,11343,1771,266795,3470,196316,4809,390,259,195926,4868,186681,4841,9245,1674,70479,3670,83538,1629,46406,2335,0,279,46406,2335,45118,2328,1288,488,37132,2077,30945,1778,6464,975,6166,951,298,323,24481,1656,80000,1865,5518,996,5277,1001,241,206,74482,2022,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10431505,19437,5020924,12313,362733,4939,140011,4463,2849,627,137162,4364,111095,3959,26067,2393,222722,5534,432861,3051,320896,5079,4957,843,315939,5227,278502,5356,37437,2887,111965,4292,2672577,8487,2395177,11569,8548,1415,2386629,11576,2284402,12539,102227,5660,277400,9552,732703,2663,504896,4927,0,269,504896,4927,484917,5257,19979,2217,227807,4973,234100,4763,84132,3525,81438,3536,2694,692,149968,4336,585950,5211,80489,3272,76969,3260,3520,759,505461,6091,5410581,10002,345863,4275,145710,4158,289,216,145421,4126,122807,3971,22614,1784,200153,5325,411109,3610,293000,5473,941,428,292059,5534,265456,5342,26603,2741,118109,4554,2687721,6867,2047190,12195,523,282,2046667,12202,1960786,12649,85881,4445,640531,10444,798121,3367,461167,5933,0,269,461167,5933,446795,5929,14372,1623,336954,5947,270314,4369,70703,3756,68117,3720,2586,692,199611,4179,897453,4563,57549,2986,55565,2922,1984,552,839904,4966,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5017838,10089,2437183,7132,167402,3253,81107,3464,3787,932,77320,3548,60391,3602,16929,1796,86295,3504,202058,3403,167384,4040,21630,1297,145754,3845,132312,4197,13442,2105,34674,2954,1330627,5787,1195444,8272,23263,1889,1172181,8554,1127386,9199,44795,3558,135183,6087,368999,915,248961,3889,400,353,248561,3948,240017,4146,8544,1512,120038,3788,118982,3138,37365,1993,36121,2047,1244,620,81617,2912,249115,3164,32787,2316,32221,2288,566,361,216328,3247,2580655,5110,150403,4597,69916,3528,370,268,69546,3473,58977,3338,10569,1398,80487,3473,186375,3714,139048,4072,1405,487,137643,4037,125514,3980,12129,2007,47327,3795,1335354,3994,1014415,7826,2935,1143,1011480,7569,965577,7471,45903,3666,320939,7603,396674,980,219480,5256,128,200,219352,5225,213665,5345,5687,1056,177194,5056,135862,3321,29634,2158,28846,2141,788,415,106228,3359,375987,3316,23901,2015,23449,1991,452,271,352086,3535,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,470239,1428,233978,1111,18397,1016,9966,1104,82,134,9884,1098,8752,1111,1132,517,8431,979,26730,760,22154,1222,1913,579,20241,1323,19109,1295,1132,439,4576,1008,118016,845,109987,1403,2212,498,107775,1404,105035,1586,2740,711,8029,1118,32330,130,24407,948,0,200,24407,948,23850,986,557,209,7923,951,10868,742,4623,672,4512,685,111,101,6245,689,27637,773,4500,609,4428,606,72,45,23137,930,236261,934,18503,1082,10650,1069,52,85,10598,1057,9827,1056,771,425,7853,938,24033,854,20176,1201,168,98,20008,1207,19422,1202,586,332,3857,843,110357,422,93365,1467,220,136,93145,1459,91389,1546,1756,460,16992,1383,31210,200,21107,952,0,200,21107,952,20798,961,309,204,10103,957,12031,909,3646,602,3593,602,53,63,8385,901,40127,920,2550,529,2495,511,55,68,37577,951,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7719257,6615,3727468,4882,267990,3999,130488,4650,193,179,130295,4641,103090,4100,27205,2525,137502,4301,322570,2377,262793,4517,1189,446,261604,4529,231628,4703,29976,2802,59777,3910,2026618,2378,1812927,8272,4697,987,1808230,8279,1718038,9503,90192,4798,213691,7652,542003,953,372307,4435,111,139,372196,4448,357011,4449,15185,1640,169696,4458,174423,4182,57260,2978,55725,2946,1535,426,117163,3612,393864,4202,48706,2642,47526,2660,1180,391,345158,4673,3991789,4300,262243,3551,141171,4156,55,89,141116,4167,117426,4262,23690,2273,121072,4303,310834,1859,242820,3566,153,146,242667,3568,218033,4074,24634,2270,68014,3488,2037547,2329,1579325,8803,966,446,1578359,8777,1499943,8914,78416,4673,458222,9036,573244,960,335337,5065,0,261,335337,5065,324336,5019,11001,1606,237907,4968,197477,4128,49733,2656,48233,2622,1500,551,147744,4113,610444,4066,36438,2386,35712,2296,726,321,574006,4790,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2165374,4195,1050748,2606,74718,2755,38096,2533,994,282,37102,2496,29556,2263,7546,1285,36622,2227,97818,2363,78673,3397,2315,574,76358,3272,68008,3040,8350,1650,19145,2392,550277,2157,479593,3887,6623,934,472970,4038,456485,4471,16485,2041,70684,3223,154763,627,105075,2551,104,127,104971,2546,102311,2608,2660,572,49688,2417,54418,1968,19462,1799,18775,1820,687,311,34956,1716,118754,1902,17832,1543,17527,1531,305,192,100922,1950,1114626,3338,69695,2746,35953,2365,0,244,35953,2365,30172,2308,5781,1317,33742,2059,90164,2105,66198,2710,271,248,65927,2691,60489,2826,5438,1270,23966,2396,551756,2270,401829,5988,773,331,401056,5983,385034,6341,16022,1925,149927,5357,165540,608,90232,2819,0,244,90232,2819,88458,2815,1774,632,75308,2775,59885,2308,16569,1277,16115,1210,454,268,43316,2337,177586,2330,11845,1106,11712,1096,133,118,165741,2319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2581755,7532,1264099,5199,85642,2145,43253,2453,93,107,43160,2461,35430,2545,7730,1476,42389,2482,104411,2329,84604,3284,144,204,84460,3270,76684,3346,7776,1607,19807,2561,680112,3658,601461,5763,1883,646,599578,5781,565056,6310,34522,3254,78651,4562,197696,932,133193,3689,246,208,132947,3700,128517,3645,4430,993,64503,3649,60270,2241,19809,1831,19488,1836,321,215,40461,1988,135968,2359,15774,1550,15255,1528,519,320,120194,2449,1317656,3555,78656,2171,38672,2153,71,123,38601,2150,31513,2319,7088,1527,39984,2519,98880,1851,73788,2445,100,162,73688,2453,67282,2544,6406,1339,25092,2183,679869,2587,517929,5402,295,182,517634,5410,491762,5169,25872,2591,161940,5317,205360,1079,116814,3350,0,269,116814,3350,112404,3175,4410,927,88546,3198,63319,2485,13620,1536,13040,1584,580,345,49699,2424,191572,2639,11214,1724,10989,1702,225,215,180358,2860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
